	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_02.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_04.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_05.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_06.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_07.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_08.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_09.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d	122_F_P_sh_R_D_A_10.c3d
31	0.552368	0.215927	0.197590	0.184418	0.177102	0.327800	0.214694	0.235926	0.357127	0.314149	0.211397	0.219178	0.342384	0.341493	0.147601	0.129292	0.481548	0.251572	0.194727	0.203960	0.370930	0.370144	0.659136	0.199217	0.419076	0.360568	0.140780	0.394833	0.273863	0.186389	0.252004	0.262063	0.527217	0.226702	0.224238	0.227848	0.080919	0.280171	0.174038	0.395881	0.679259	0.232958	0.297025	0.153494	0.278654	0.227495	0.344498	0.229378	0.772994	0.279243	0.475106	0.350593	0.281946	0.230935	0.254547	0.407519	0.730199	0.379055	0.369065	0.278044	0.085918	0.172681	0.181929	0.185223
32	0.719540	0.233235	0.201908	0.269763	0.303172	0.333825	0.221588	0.210149	0.357680	0.319432	0.221046	0.213872	0.331806	0.336574	0.146931	0.129380	0.467127	0.280868	0.211551	0.273573	0.381893	0.339095	0.666503	0.196430	0.440881	0.315933	0.134197	0.395022	0.273588	0.164581	0.406067	0.265556	0.516279	0.214837	0.225839	0.213140	0.078532	0.271205	0.173802	0.402028	0.680543	0.233675	0.333955	0.158851	0.294595	0.231933	0.342143	0.231428	0.756805	0.264150	0.475505	0.361936	0.299622	0.229851	0.258143	0.405885	0.734335	0.383340	0.381850	0.291022	0.090004	0.158279	0.175402	0.181016
33	0.778756	0.231826	0.203367	0.368181	0.353173	0.349416	0.239615	0.199704	0.360405	0.307005	0.214457	0.209687	0.329298	0.316560	0.149324	0.115149	0.452590	0.292347	0.218373	0.283021	0.396732	0.297677	0.718414	0.195036	0.442500	0.290880	0.139150	0.396270	0.246814	0.156320	0.506507	0.269720	0.468450	0.206500	0.233692	0.215720	0.094128	0.267890	0.179603	0.402614	0.661690	0.250675	0.336843	0.189433	0.296507	0.235548	0.346639	0.233492	0.728020	0.253980	0.434763	0.371885	0.321519	0.229416	0.261811	0.375487	0.667286	0.417459	0.376934	0.295794	0.090800	0.142476	0.180461	0.187219
34	0.780632	0.236197	0.216555	0.382385	0.356048	0.348182	0.285573	0.188491	0.382188	0.298795	0.214800	0.209803	0.351897	0.283167	0.177414	0.150698	0.461255	0.293996	0.235234	0.279491	0.407078	0.267467	0.739214	0.197270	0.445563	0.272392	0.158565	0.397775	0.175887	0.194052	0.522636	0.271922	0.389156	0.211278	0.242485	0.221682	0.093899	0.234850	0.179792	0.425613	0.635570	0.250214	0.337063	0.206272	0.325240	0.222328	0.350445	0.244039	0.709239	0.240662	0.363086	0.355637	0.328133	0.229665	0.265864	0.323940	0.586609	0.434513	0.369827	0.301672	0.090685	0.141208	0.175570	0.169450
35	0.790692	0.263412	0.254627	0.385308	0.359390	0.338394	0.323151	0.211180	0.406926	0.295934	0.217881	0.216452	0.347913	0.267359	0.156806	0.202330	0.502688	0.290306	0.256681	0.297755	0.406964	0.244801	0.741935	0.196599	0.462092	0.274973	0.171673	0.400243	0.159826	0.242507	0.537332	0.276587	0.327687	0.222991	0.245278	0.252025	0.096176	0.220902	0.180622	0.452984	0.645377	0.248076	0.346172	0.208545	0.364409	0.207350	0.340825	0.245454	0.723466	0.237470	0.348299	0.343844	0.321712	0.228663	0.267335	0.326166	0.562382	0.439690	0.448223	0.300650	0.091837	0.142073	0.180740	0.165485
36	0.812251	0.264453	0.270167	0.427449	0.368743	0.319809	0.325769	0.205443	0.382913	0.292905	0.219002	0.203693	0.345172	0.265669	0.159664	0.224260	0.527507	0.290306	0.256347	0.313526	0.404948	0.247304	0.732626	0.196953	0.483735	0.289630	0.165925	0.385188	0.153293	0.275589	0.591962	0.274071	0.344577	0.245464	0.261092	0.271623	0.145418	0.260269	0.251215	0.495080	0.675697	0.244144	0.388300	0.210042	0.380254	0.191059	0.330770	0.244980	0.749714	0.245198	0.350336	0.319298	0.306733	0.261762	0.265863	0.323879	0.563815	0.450761	0.506671	0.302932	0.109578	0.142518	0.177850	0.161116
37	0.829101	0.254059	0.278333	0.439002	0.390376	0.318008	0.334454	0.182220	0.358705	0.283131	0.204395	0.199442	0.346724	0.270465	0.206901	0.232139	0.525347	0.295851	0.239109	0.317163	0.377642	0.254710	0.707301	0.197429	0.458875	0.290660	0.178105	0.373522	0.128540	0.269051	0.656259	0.274073	0.453410	0.257896	0.278171	0.271086	0.176203	0.331702	0.267927	0.509022	0.685753	0.221024	0.392593	0.200199	0.372127	0.172783	0.317911	0.242573	0.710911	0.272284	0.345597	0.310834	0.294663	0.346690	0.300433	0.299519	0.552640	0.456362	0.511596	0.309343	0.118818	0.141954	0.200458	0.230900
38	0.825695	0.236603	0.292807	0.437642	0.400953	0.350567	0.336289	0.146821	0.379940	0.275109	0.185278	0.200472	0.340550	0.275285	0.244772	0.231189	0.490955	0.308999	0.234098	0.316806	0.372889	0.252897	0.705533	0.188766	0.419228	0.282521	0.177486	0.371016	0.086626	0.274812	0.665732	0.285471	0.510239	0.278978	0.289721	0.269568	0.178245	0.366673	0.328082	0.507625	0.689694	0.209261	0.404013	0.186032	0.351638	0.164226	0.305330	0.241880	0.647142	0.290295	0.410963	0.329490	0.293027	0.356982	0.309867	0.265058	0.522795	0.458778	0.501704	0.305402	0.121049	0.150445	0.215109	0.318434
39	0.810335	0.226710	0.291461	0.437768	0.396949	0.365166	0.330190	0.152744	0.373382	0.272020	0.181556	0.195667	0.370071	0.287450	0.257721	0.229020	0.482916	0.326505	0.257560	0.314755	0.373666	0.243185	0.695175	0.203072	0.394128	0.267847	0.173266	0.362542	0.093573	0.291611	0.665204	0.272852	0.490728	0.307470	0.287150	0.268625	0.181964	0.369717	0.365089	0.506629	0.689116	0.207756	0.404078	0.200320	0.341784	0.164734	0.298909	0.240133	0.620270	0.289510	0.497894	0.332621	0.295235	0.349915	0.354097	0.234562	0.463809	0.450903	0.491339	0.299752	0.121549	0.151821	0.280060	0.340860
40	0.805907	0.227082	0.291604	0.438573	0.401600	0.378869	0.339939	0.209394	0.336872	0.273933	0.182822	0.196476	0.442793	0.303472	0.260688	0.229496	0.471689	0.334884	0.272620	0.311333	0.313205	0.251472	0.641592	0.218129	0.388009	0.251017	0.172544	0.347398	0.105160	0.295504	0.665254	0.229257	0.521457	0.323212	0.262042	0.274714	0.186942	0.368760	0.376285	0.507365	0.687016	0.205329	0.405081	0.235115	0.355476	0.169042	0.294287	0.237882	0.641831	0.278264	0.526192	0.339860	0.290575	0.350505	0.407814	0.204387	0.431384	0.439401	0.490758	0.291262	0.122860	0.145055	0.306699	0.346804
41	0.792474	0.219972	0.296914	0.439267	0.408142	0.379536	0.348989	0.289582	0.309324	0.272146	0.189654	0.195024	0.467882	0.310766	0.275060	0.231033	0.467777	0.338553	0.271751	0.310126	0.226955	0.326303	0.470609	0.186432	0.379887	0.213983	0.198095	0.278664	0.095771	0.296599	0.647061	0.224752	0.668844	0.318114	0.242576	0.285474	0.196389	0.366200	0.396051	0.506331	0.651041	0.189956	0.402794	0.244855	0.362861	0.173675	0.276849	0.242511	0.688246	0.261959	0.534189	0.340774	0.279684	0.352959	0.421305	0.181256	0.432883	0.397869	0.490548	0.283145	0.138297	0.140108	0.307405	0.349164
42	0.747765	0.220174	0.301767	0.433589	0.404189	0.354119	0.358401	0.295792	0.302913	0.264289	0.211930	0.184470	0.470728	0.308855	0.304962	0.246699	0.435959	0.336556	0.271925	0.308802	0.211141	0.376635	0.439867	0.156408	0.359346	0.186105	0.212758	0.272348	0.100501	0.297277	0.639540	0.228802	0.759005	0.303709	0.297097	0.268086	0.206677	0.369069	0.400596	0.502345	0.556940	0.161130	0.375605	0.246425	0.363758	0.173807	0.271144	0.225645	0.628489	0.253606	0.536670	0.340572	0.264932	0.355771	0.426660	0.178126	0.438374	0.329436	0.482782	0.280117	0.144817	0.136718	0.308667	0.371591
43	0.735169	0.219570	0.303617	0.433565	0.335047	0.326035	0.362612	0.328605	0.303092	0.249934	0.210354	0.181107	0.467412	0.302962	0.330741	0.254259	0.415727	0.322054	0.276846	0.290471	0.210035	0.410546	0.402927	0.160726	0.348842	0.178312	0.279556	0.262542	0.112866	0.297952	0.650555	0.253080	0.797975	0.294738	0.390640	0.261049	0.232717	0.376206	0.399705	0.494142	0.497360	0.156279	0.329605	0.239218	0.360832	0.182576	0.251308	0.222361	0.582009	0.255233	0.536453	0.338709	0.244853	0.355182	0.459147	0.182611	0.424660	0.304612	0.477514	0.272319	0.146390	0.138974	0.312149	0.429412
44	0.734341	0.214294	0.287268	0.437277	0.255982	0.305495	0.359414	0.352508	0.293247	0.235180	0.196945	0.171232	0.462400	0.287685	0.335435	0.260741	0.402152	0.294826	0.275854	0.278152	0.192144	0.443680	0.450588	0.173711	0.348682	0.178250	0.300340	0.275721	0.115220	0.300006	0.627788	0.247675	0.800047	0.288772	0.401671	0.259540	0.235717	0.366068	0.398635	0.454734	0.493575	0.153298	0.312084	0.261185	0.359277	0.182141	0.243530	0.220210	0.572776	0.264895	0.540050	0.342025	0.228265	0.356346	0.492857	0.179187	0.349702	0.304815	0.445130	0.272750	0.159220	0.143624	0.323045	0.481322
45	0.594739	0.194055	0.275827	0.423978	0.247115	0.302381	0.374128	0.400748	0.326575	0.208620	0.178076	0.171304	0.465885	0.267205	0.335358	0.260673	0.384593	0.270055	0.269503	0.277695	0.169668	0.464434	0.387030	0.173921	0.372995	0.205962	0.302838	0.321900	0.130766	0.300730	0.529706	0.266536	0.793598	0.280320	0.398990	0.284865	0.242996	0.364032	0.395972	0.405322	0.498567	0.148594	0.264264	0.304387	0.368377	0.173133	0.238586	0.211382	0.556616	0.273197	0.541195	0.322225	0.226147	0.357920	0.505207	0.175211	0.302801	0.297602	0.417335	0.263989	0.168913	0.144704	0.321524	0.481944
46	0.442782	0.214630	0.277584	0.380647	0.245162	0.299014	0.359680	0.445564	0.398917	0.193058	0.172230	0.174707	0.475310	0.243486	0.336596	0.261999	0.388270	0.238267	0.278598	0.251674	0.135218	0.470575	0.323234	0.172308	0.392153	0.249448	0.320966	0.348137	0.203015	0.289374	0.482590	0.303151	0.810198	0.272515	0.396431	0.330495	0.283892	0.364793	0.396721	0.403761	0.505103	0.125867	0.244825	0.310212	0.358381	0.172494	0.218748	0.210791	0.558726	0.285630	0.542743	0.306135	0.231417	0.360357	0.519287	0.172288	0.279941	0.289484	0.495856	0.244480	0.166156	0.167474	0.321459	0.494854
47	0.455805	0.256248	0.275312	0.371998	0.239989	0.302811	0.351347	0.465350	0.477741	0.192904	0.179929	0.179252	0.477625	0.232814	0.339687	0.270266	0.396241	0.208731	0.279674	0.188757	0.133954	0.463138	0.312190	0.171804	0.446220	0.315605	0.428802	0.392338	0.240326	0.256827	0.497706	0.304386	0.862308	0.272905	0.397545	0.341122	0.307790	0.354831	0.393900	0.395943	0.508827	0.071996	0.246585	0.301220	0.334745	0.171920	0.213958	0.225840	0.568877	0.306760	0.536714	0.356762	0.231150	0.368818	0.536593	0.173156	0.275784	0.232016	0.538639	0.240827	0.173749	0.187633	0.335024	0.498332
48	0.529250	0.254327	0.262679	0.382142	0.208612	0.304635	0.350379	0.466077	0.487863	0.175790	0.195801	0.177168	0.475993	0.239102	0.341606	0.279362	0.404586	0.200236	0.309870	0.235918	0.133465	0.461011	0.391327	0.174675	0.457144	0.373148	0.432223	0.429986	0.246117	0.221118	0.547405	0.311136	0.948420	0.278387	0.474191	0.342328	0.312306	0.352317	0.392653	0.374142	0.476001	0.082169	0.243804	0.308721	0.323769	0.159901	0.216909	0.227884	0.600358	0.319359	0.531987	0.373226	0.226394	0.369619	0.545299	0.171804	0.277330	0.227299	0.557581	0.239056	0.181975	0.204218	0.333640	0.498936
49	0.519928	0.265902	0.248781	0.358886	0.174994	0.271901	0.365343	0.471384	0.480887	0.144978	0.234430	0.163184	0.484196	0.254213	0.347813	0.280730	0.376281	0.205636	0.299009	0.255082	0.131722	0.474819	0.460578	0.229123	0.432306	0.392939	0.437334	0.503366	0.281545	0.189367	0.517570	0.313632	1.040879	0.297827	0.558649	0.338139	0.309095	0.344258	0.373222	0.313790	0.468510	0.084564	0.245480	0.315990	0.318854	0.144470	0.219427	0.223319	0.616567	0.320545	0.531226	0.373126	0.213751	0.369403	0.541988	0.212185	0.321732	0.240371	0.489179	0.236678	0.185458	0.210593	0.335625	0.512300
50	0.492814	0.280708	0.246068	0.311165	0.171871	0.224484	0.360747	0.495870	0.512066	0.126704	0.238417	0.191504	0.483776	0.268513	0.352492	0.280932	0.324309	0.218371	0.302207	0.250841	0.117823	0.499849	0.469070	0.249587	0.470097	0.414986	0.465866	0.586477	0.326624	0.193129	0.481308	0.339624	1.090130	0.308098	0.569004	0.339808	0.288632	0.318574	0.331699	0.237009	0.479125	0.089750	0.340824	0.328414	0.277963	0.137388	0.224476	0.240857	0.601995	0.327477	0.542337	0.368273	0.192809	0.369620	0.540162	0.240428	0.451100	0.248793	0.468983	0.212224	0.190121	0.210735	0.329346	0.524597
51	0.481679	0.276682	0.254217	0.303277	0.163271	0.187249	0.337791	0.510920	0.547389	0.113456	0.260452	0.197000	0.467423	0.278807	0.348004	0.247934	0.341933	0.221452	0.353428	0.237394	0.117306	0.541095	0.469989	0.254811	0.644786	0.425661	0.534683	0.659355	0.343675	0.170430	0.479506	0.332584	1.104148	0.295114	0.597697	0.314096	0.286406	0.279064	0.360631	0.273463	0.513346	0.107039	0.340256	0.356355	0.233234	0.134843	0.229950	0.276318	0.549374	0.324195	0.550628	0.374758	0.186497	0.372987	0.542574	0.253276	0.482490	0.261475	0.544540	0.198558	0.177879	0.211499	0.321832	0.526107
52	0.469594	0.283451	0.259262	0.302831	0.131802	0.164317	0.333475	0.486444	0.606966	0.110554	0.274332	0.208017	0.440781	0.281208	0.353207	0.237918	0.399568	0.209403	0.382493	0.247637	0.101557	0.574954	0.464413	0.261035	0.748788	0.425622	0.582915	0.786002	0.343051	0.151622	0.475123	0.358200	1.195010	0.281311	0.647844	0.328206	0.290961	0.255582	0.358671	0.304727	0.515539	0.126296	0.334401	0.409005	0.217598	0.134558	0.231780	0.327160	0.618153	0.302334	0.579709	0.373727	0.206255	0.379117	0.542581	0.245747	0.491576	0.261319	0.603348	0.236543	0.171483	0.212788	0.312616	0.492456
53	0.465556	0.298199	0.282191	0.302610	0.131403	0.174084	0.307024	0.499287	0.646092	0.110314	0.278229	0.209005	0.417673	0.276411	0.349124	0.226954	0.388706	0.185905	0.377834	0.246666	0.106218	0.552721	0.455175	0.270057	0.762594	0.437552	0.601241	0.823856	0.341686	0.168747	0.483134	0.355732	1.275419	0.272219	0.654088	0.366542	0.287824	0.245686	0.343424	0.310912	0.561742	0.156797	0.348492	0.449114	0.222453	0.136502	0.228486	0.376389	0.743493	0.322248	0.574916	0.357918	0.239263	0.344546	0.540565	0.247135	0.519002	0.257518	0.612786	0.262869	0.170890	0.205731	0.306472	0.449180
54	0.476960	0.309882	0.286192	0.298518	0.136653	0.209811	0.294353	0.486253	0.670531	0.123486	0.291197	0.210217	0.403000	0.273829	0.320589	0.220047	0.455548	0.165041	0.371271	0.275054	0.103139	0.496119	0.455666	0.272736	0.767178	0.460463	0.601676	0.825699	0.341715	0.176977	0.510655	0.349371	1.302381	0.247002	0.658325	0.442561	0.284778	0.245583	0.327277	0.312494	0.647743	0.176246	0.405726	0.459965	0.225741	0.147585	0.229289	0.388580	0.763640	0.355020	0.525344	0.352354	0.305102	0.303202	0.532547	0.255988	0.521626	0.260732	0.614075	0.259110	0.173823	0.205085	0.269733	0.438162
55	0.473253	0.315658	0.281117	0.299235	0.139490	0.305996	0.290750	0.469519	0.673805	0.211900	0.290643	0.207420	0.401225	0.269191	0.319570	0.221700	0.668538	0.171447	0.368267	0.300105	0.098339	0.475440	0.444060	0.286089	0.792937	0.478735	0.594012	0.817300	0.337249	0.192914	0.504596	0.339946	1.303735	0.224687	0.660178	0.469007	0.281670	0.246411	0.306076	0.316183	0.684919	0.176319	0.436186	0.456950	0.214888	0.159258	0.229887	0.398319	0.738189	0.376043	0.506174	0.347293	0.344388	0.327222	0.505496	0.282914	0.557306	0.267803	0.613582	0.256441	0.173339	0.224096	0.264988	0.436894
56	0.470313	0.319534	0.276172	0.299370	0.139480	0.324902	0.248281	0.444035	0.678026	0.254020	0.318663	0.204672	0.342569	0.269322	0.320220	0.233303	0.817382	0.183953	0.368332	0.304315	0.098681	0.473230	0.393110	0.331105	0.829601	0.495305	0.592003	0.808546	0.334310	0.191902	0.487236	0.334664	1.294410	0.227574	0.678667	0.476583	0.279166	0.235137	0.322944	0.351623	0.699845	0.180997	0.442104	0.460379	0.187794	0.155776	0.217819	0.400153	0.693789	0.383928	0.504162	0.369115	0.346823	0.333053	0.449263	0.329930	0.577669	0.273972	0.613313	0.235781	0.162430	0.238582	0.277048	0.438975
57	0.469654	0.325318	0.268469	0.300030	0.139093	0.341435	0.186686	0.385316	0.697159	0.262696	0.320502	0.214801	0.264884	0.268363	0.322276	0.248083	0.854367	0.198635	0.364866	0.304236	0.092873	0.455124	0.394967	0.367384	0.846357	0.514964	0.556588	0.813901	0.335204	0.190313	0.487211	0.378812	1.227269	0.230328	0.709537	0.514376	0.264228	0.224056	0.387928	0.372437	0.684127	0.195669	0.442059	0.473879	0.182704	0.153215	0.177148	0.425490	0.691983	0.399772	0.501434	0.374464	0.344858	0.334040	0.427140	0.353171	0.575047	0.274259	0.611901	0.235826	0.156990	0.237700	0.296650	0.418635
58	0.463442	0.328068	0.257339	0.287156	0.130222	0.348310	0.185106	0.342607	0.746137	0.266139	0.320010	0.211906	0.233970	0.261300	0.327369	0.314180	0.857325	0.199606	0.365864	0.305664	0.095000	0.441143	0.400449	0.384062	0.852679	0.535727	0.550391	0.804980	0.314627	0.187465	0.493801	0.372597	1.186628	0.233326	0.682425	0.534288	0.263378	0.231862	0.417156	0.372357	0.705272	0.198286	0.444093	0.453579	0.177673	0.154854	0.154910	0.441345	0.698487	0.413117	0.507224	0.409709	0.344287	0.332299	0.426783	0.359703	0.592779	0.273590	0.609582	0.232972	0.156177	0.237999	0.319459	0.361738
59	0.480385	0.318349	0.266666	0.251285	0.121165	0.347764	0.176588	0.343439	0.761768	0.266624	0.323602	0.248687	0.232441	0.258152	0.386694	0.325634	0.915077	0.199484	0.373729	0.341455	0.128629	0.449265	0.400613	0.383555	0.832989	0.541888	0.549630	0.798043	0.274788	0.184311	0.484663	0.375205	1.187119	0.234984	0.645513	0.538648	0.253044	0.236149	0.415636	0.383498	0.786948	0.209109	0.445979	0.430598	0.176568	0.132988	0.157691	0.449801	0.703291	0.413541	0.506152	0.421638	0.348491	0.342449	0.414999	0.359443	0.610108	0.275467	0.594202	0.248347	0.140470	0.250705	0.311850	0.306266
60	0.531099	0.289484	0.291487	0.173349	0.123204	0.348343	0.128048	0.339691	0.748941	0.278829	0.322432	0.309854	0.228220	0.260126	0.454752	0.320862	1.004871	0.203711	0.372832	0.355936	0.146247	0.473777	0.360614	0.386323	0.824608	0.542705	0.523922	0.790198	0.265032	0.169399	0.438345	0.381512	1.190011	0.234072	0.645669	0.542844	0.193159	0.234136	0.425296	0.419143	0.854199	0.214638	0.445338	0.426317	0.165532	0.130855	0.161636	0.456332	0.714931	0.409333	0.508912	0.421998	0.355534	0.348165	0.368756	0.360009	0.606450	0.269516	0.524191	0.248841	0.140647	0.247698	0.333984	0.314779
61	0.560637	0.258138	0.284939	0.133280	0.121564	0.348966	0.102051	0.307986	0.702102	0.310244	0.316746	0.315598	0.209830	0.261443	0.488646	0.317063	1.051018	0.206968	0.374044	0.355440	0.147029	0.464336	0.259321	0.362225	0.810916	0.513088	0.470323	0.771558	0.293953	0.163161	0.308010	0.374687	1.195683	0.237226	0.645693	0.517211	0.163663	0.233146	0.440434	0.432848	0.861536	0.235605	0.467780	0.467676	0.152168	0.129557	0.181630	0.456886	0.714492	0.398990	0.503517	0.402309	0.360422	0.343519	0.341566	0.359440	0.618404	0.260342	0.485660	0.248845	0.154975	0.241458	0.359105	0.305253
62	0.595342	0.238442	0.272278	0.124769	0.100995	0.349524	0.100937	0.255638	0.696859	0.336412	0.316553	0.360694	0.188447	0.261358	0.510229	0.314671	1.058115	0.211356	0.362309	0.342856	0.146919	0.437774	0.236619	0.349670	0.811491	0.481137	0.470949	0.746760	0.275532	0.164340	0.292043	0.359717	1.187435	0.239588	0.645930	0.493062	0.158256	0.231974	0.484541	0.433727	0.851067	0.238914	0.485985	0.474547	0.145929	0.130662	0.206982	0.452679	0.714379	0.382891	0.468114	0.359262	0.361047	0.341253	0.323307	0.362437	0.646664	0.245742	0.458156	0.256940	0.152510	0.232562	0.373435	0.285646
63	0.599224	0.213346	0.268691	0.140094	0.098537	0.356500	0.084566	0.216372	0.703004	0.359488	0.289677	0.445270	0.164834	0.259968	0.519021	0.314308	1.105326	0.215106	0.347907	0.325819	0.146295	0.394326	0.273015	0.345480	0.811330	0.457646	0.465643	0.700348	0.253873	0.165314	0.290653	0.349275	1.146901	0.236322	0.640920	0.490616	0.154406	0.231373	0.525953	0.448582	0.830921	0.237843	0.410200	0.473379	0.144078	0.134791	0.221898	0.444988	0.719627	0.369757	0.448880	0.331776	0.359784	0.350646	0.296207	0.368348	0.624979	0.213173	0.450429	0.300150	0.147235	0.222298	0.411459	0.281832
64	0.601700	0.211603	0.250199	0.178296	0.097980	0.381085	0.089024	0.162891	0.676432	0.378494	0.282176	0.473998	0.160909	0.252766	0.523814	0.328096	1.183835	0.204647	0.392771	0.376007	0.140445	0.343676	0.347935	0.329701	0.753101	0.432143	0.426473	0.643739	0.255029	0.173502	0.291838	0.321620	1.068140	0.226538	0.565303	0.490961	0.142616	0.206287	0.545286	0.443175	0.795192	0.236284	0.427939	0.459815	0.144142	0.148290	0.223574	0.445020	0.776404	0.362639	0.450479	0.324171	0.357735	0.344194	0.261618	0.375883	0.532672	0.178705	0.451253	0.306201	0.164148	0.223591	0.417425	0.257517
65	0.638536	0.211432	0.224154	0.176038	0.094059	0.364878	0.103828	0.168026	0.651400	0.406564	0.259870	0.490338	0.144933	0.243501	0.586110	0.336884	1.202827	0.193425	0.387001	0.373822	0.136820	0.326061	0.359849	0.317306	0.603141	0.434647	0.339237	0.520998	0.320325	0.176874	0.288206	0.307062	0.982457	0.185540	0.517247	0.493875	0.125189	0.153752	0.514055	0.399229	0.786929	0.230644	0.547782	0.434204	0.144194	0.168819	0.217574	0.440077	0.803287	0.355529	0.468336	0.311031	0.349891	0.344013	0.258017	0.374708	0.522619	0.148178	0.493524	0.305079	0.188669	0.247854	0.417261	0.246913
66	0.665333	0.192005	0.240243	0.173729	0.101517	0.328584	0.109392	0.166177	0.610965	0.439109	0.243591	0.496968	0.088613	0.230265	0.679528	0.335584	1.187786	0.191747	0.364558	0.372496	0.136963	0.337425	0.360460	0.317715	0.494510	0.441609	0.265383	0.344318	0.366357	0.176945	0.233383	0.304429	0.955431	0.170820	0.535547	0.492734	0.112891	0.141664	0.485003	0.381430	0.774240	0.221864	0.716064	0.398218	0.143845	0.218948	0.207959	0.423201	0.804223	0.360866	0.543360	0.307340	0.339640	0.344924	0.271978	0.351000	0.527826	0.140603	0.741436	0.269489	0.187469	0.266228	0.415824	0.244335
67	0.669310	0.179465	0.223825	0.192395	0.121411	0.288479	0.115455	0.161944	0.583053	0.445533	0.262770	0.500248	0.081489	0.211551	0.702025	0.341221	1.188787	0.193869	0.403575	0.373854	0.137740	0.351096	0.367156	0.316243	0.490406	0.430223	0.256458	0.290789	0.371025	0.164879	0.210922	0.299835	0.914012	0.181660	0.505196	0.541599	0.112765	0.145969	0.494413	0.378088	0.729500	0.266469	0.753323	0.381226	0.144283	0.276724	0.201886	0.400303	0.722312	0.365068	0.573531	0.389132	0.338230	0.343961	0.281106	0.337659	0.510427	0.150614	0.825124	0.285754	0.192497	0.265386	0.408687	0.244505
68	0.708454	0.161518	0.255681	0.269594	0.161657	0.265697	0.136186	0.154209	0.556410	0.443411	0.278837	0.510409	0.085924	0.191257	0.706445	0.348065	1.219442	0.193315	0.419758	0.392106	0.137567	0.322075	0.391741	0.269802	0.474331	0.417339	0.338547	0.282583	0.376478	0.161102	0.209087	0.297956	0.795534	0.193835	0.511415	0.572428	0.111701	0.142329	0.533150	0.373556	0.719222	0.311412	0.742347	0.380857	0.139213	0.343111	0.207118	0.351069	0.634656	0.339882	0.536051	0.389836	0.328598	0.338051	0.279910	0.334075	0.504445	0.143220	0.843398	0.311899	0.199331	0.265476	0.397863	0.236821
69	0.735321	0.152137	0.254875	0.358598	0.175920	0.261469	0.140400	0.151501	0.596031	0.411347	0.278111	0.516890	0.077020	0.183794	0.708583	0.333566	1.194320	0.183672	0.443378	0.474200	0.138566	0.309346	0.401515	0.213472	0.422199	0.417711	0.438484	0.300050	0.377368	0.162007	0.217262	0.273802	0.702412	0.196590	0.602436	0.543619	0.099593	0.135678	0.541328	0.353525	0.732149	0.325589	0.770771	0.406946	0.131602	0.355685	0.215971	0.311274	0.667421	0.322380	0.511140	0.413113	0.313808	0.323611	0.279535	0.333735	0.454804	0.133926	0.849025	0.314776	0.202805	0.267003	0.389274	0.232282
