	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_01.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_03.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_04.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_05.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_06.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_08.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d	129_M_P_sh_L_ND_A_10.c3d
37	0.368863	0.485254	0.224648	0.588304	0.220587	0.232451	0.124592	0.137688	0.246807	0.440469	0.325558	0.413974	0.251551	0.386304	0.202223	0.195234	0.280435	0.707978	0.320866	0.900283	0.254262	0.472486	0.201416	0.159889	0.296693	0.383929	0.578899	0.410470	0.142043	0.442933	0.145806	0.504995	0.191552	0.453456	0.334164	0.423891	0.471692	0.341652	0.175421	0.172304	0.363528	0.460722	0.205899	0.562476	0.214469	0.162473	0.121586	0.222562	0.276222	0.404922	0.215925	0.294287	0.208061	0.489438	0.248807	0.069753
38	0.377781	0.489007	0.233036	0.567979	0.253301	0.331250	0.161289	0.112276	0.260882	0.538236	0.314057	0.500479	0.255598	0.379060	0.187731	0.204233	0.279690	0.609273	0.323804	0.798656	0.251753	0.485809	0.202016	0.162213	0.285956	0.441775	0.577202	0.590341	0.123724	0.391078	0.143155	0.446540	0.189265	0.497326	0.339280	0.449294	0.472578	0.355371	0.187724	0.172487	0.316627	0.487498	0.217782	0.590855	0.223545	0.171882	0.123901	0.225432	0.276919	0.421603	0.215111	0.308668	0.186180	0.573645	0.248441	0.074395
39	0.376904	0.505850	0.238779	0.568704	0.319470	0.337021	0.238994	0.104632	0.303953	0.620013	0.307390	0.599092	0.267547	0.339731	0.170469	0.193995	0.290415	0.499438	0.307069	0.655729	0.243810	0.496354	0.202127	0.170725	0.287778	0.549075	0.542308	0.792097	0.102864	0.348783	0.141713	0.359899	0.176330	0.496342	0.344097	0.425713	0.473119	0.370848	0.195966	0.181789	0.268463	0.496067	0.220371	0.612842	0.257541	0.174177	0.127829	0.225358	0.277484	0.470435	0.216947	0.331423	0.189612	0.603055	0.249421	0.074048
40	0.379242	0.522075	0.246002	0.570836	0.335539	0.356249	0.321519	0.104649	0.372212	0.669050	0.308859	0.679233	0.317602	0.308994	0.161142	0.170217	0.260676	0.385769	0.246037	0.516057	0.215865	0.495127	0.199849	0.176556	0.295037	0.566183	0.497462	0.885211	0.094596	0.345894	0.152029	0.319689	0.169621	0.502759	0.347362	0.397655	0.464623	0.386045	0.202295	0.219113	0.195371	0.509220	0.222831	0.621834	0.249768	0.192968	0.136024	0.232111	0.279269	0.491784	0.219440	0.348882	0.191176	0.602381	0.252026	0.072874
41	0.380105	0.517924	0.239300	0.560699	0.439394	0.373368	0.376363	0.104564	0.466780	0.704838	0.295918	0.726713	0.345793	0.296611	0.152557	0.171978	0.222895	0.328592	0.244038	0.428240	0.193086	0.496354	0.203077	0.171659	0.295578	0.554856	0.472870	0.897906	0.094701	0.353905	0.162812	0.324377	0.167190	0.513881	0.352923	0.399104	0.436608	0.398868	0.201567	0.253737	0.189141	0.505939	0.223532	0.617661	0.261555	0.177222	0.134558	0.243615	0.297398	0.507035	0.222615	0.375734	0.180370	0.604035	0.251855	0.072592
42	0.367090	0.466944	0.239498	0.483108	0.436652	0.364995	0.379284	0.106239	0.543949	0.714263	0.292869	0.741789	0.365474	0.316996	0.146217	0.179757	0.207351	0.343610	0.246129	0.403381	0.183150	0.491444	0.206058	0.174034	0.280911	0.553946	0.466930	0.901079	0.091581	0.343630	0.172339	0.305113	0.180514	0.516246	0.355692	0.412729	0.401233	0.398580	0.201353	0.272738	0.193189	0.509531	0.232667	0.615094	0.316493	0.170901	0.135258	0.249633	0.303886	0.528054	0.223556	0.381718	0.135172	0.604834	0.245602	0.074543
43	0.343208	0.411652	0.281576	0.429111	0.436152	0.352615	0.417805	0.129356	0.581062	0.712832	0.289043	0.741143	0.363879	0.331062	0.141937	0.192773	0.225165	0.340962	0.249450	0.411166	0.171670	0.431324	0.211083	0.172142	0.287741	0.595337	0.428449	0.945969	0.072899	0.283826	0.192706	0.251758	0.172770	0.485363	0.342187	0.384503	0.346999	0.408305	0.210987	0.268620	0.198014	0.508460	0.233107	0.609448	0.338022	0.177648	0.134910	0.244375	0.305785	0.536047	0.209238	0.384480	0.138691	0.605603	0.242529	0.070699
44	0.327676	0.376080	0.327735	0.389236	0.440502	0.346692	0.451271	0.143936	0.581433	0.709853	0.269776	0.751085	0.351852	0.339352	0.149392	0.196955	0.241580	0.331401	0.286453	0.460142	0.161907	0.423606	0.211888	0.174059	0.310987	0.640637	0.360185	0.997261	0.054632	0.221502	0.197848	0.200562	0.155475	0.460767	0.317415	0.372168	0.344514	0.399393	0.223568	0.262373	0.183164	0.506958	0.235671	0.605115	0.347882	0.187929	0.135023	0.236163	0.331552	0.560945	0.206995	0.387267	0.142585	0.605563	0.245770	0.067131
45	0.310249	0.370796	0.360384	0.363086	0.442128	0.342433	0.473403	0.145742	0.581223	0.731483	0.278520	0.759792	0.342850	0.345181	0.165946	0.196529	0.239031	0.434437	0.333317	0.620613	0.158634	0.436299	0.220419	0.174415	0.300790	0.639780	0.297760	1.006589	0.049314	0.219456	0.206176	0.185660	0.155107	0.456465	0.311805	0.390682	0.344672	0.386781	0.240048	0.262041	0.222766	0.506285	0.257571	0.604634	0.352142	0.187737	0.137230	0.228626	0.335407	0.571642	0.205619	0.382767	0.143266	0.604609	0.254138	0.062657
46	0.304935	0.404468	0.373572	0.361486	0.448328	0.345883	0.493178	0.143714	0.622843	0.765645	0.304707	0.775148	0.343312	0.348457	0.180679	0.194873	0.252165	0.440356	0.367705	0.734755	0.153344	0.424047	0.227382	0.184906	0.315009	0.630430	0.270446	0.997064	0.044821	0.224924	0.207153	0.185236	0.148766	0.421442	0.355210	0.404358	0.263308	0.380699	0.243454	0.262886	0.278664	0.509161	0.286212	0.615242	0.351977	0.186493	0.139987	0.227067	0.323118	0.564734	0.200088	0.362759	0.140468	0.579101	0.258395	0.089408
47	0.308609	0.442734	0.381239	0.361526	0.450486	0.344552	0.500340	0.136485	0.660831	0.797891	0.331376	0.779796	0.340914	0.342605	0.193827	0.193354	0.264719	0.438220	0.400486	0.749852	0.148252	0.425711	0.236715	0.198442	0.373458	0.644469	0.265206	0.992050	0.042535	0.211508	0.196014	0.176965	0.164652	0.381752	0.399336	0.398001	0.131913	0.361741	0.246824	0.264804	0.310213	0.523602	0.291663	0.635180	0.350577	0.190373	0.149293	0.229369	0.300302	0.525199	0.187163	0.331802	0.138104	0.562674	0.264847	0.137135
48	0.312217	0.469322	0.409089	0.362159	0.450442	0.344661	0.504111	0.127971	0.671190	0.809277	0.327220	0.774339	0.326484	0.323864	0.189703	0.189001	0.280843	0.426888	0.408549	0.755457	0.151570	0.312576	0.230742	0.209228	0.449904	0.656676	0.266209	0.993641	0.054001	0.192645	0.185731	0.157684	0.253230	0.374541	0.356520	0.412398	0.115577	0.360362	0.242644	0.264207	0.345593	0.525380	0.312786	0.647546	0.349916	0.195043	0.160029	0.235606	0.284100	0.483016	0.249562	0.302945	0.139423	0.581953	0.277739	0.195390
49	0.300657	0.477995	0.431712	0.366973	0.449530	0.340425	0.504216	0.130264	0.672940	0.806515	0.318332	0.765842	0.308084	0.302315	0.194397	0.193544	0.288646	0.464167	0.403615	0.815901	0.150546	0.289512	0.214334	0.211365	0.510102	0.650862	0.266832	0.985971	0.059399	0.181595	0.185525	0.148377	0.336307	0.376229	0.335531	0.407858	0.114877	0.325971	0.240046	0.265220	0.451456	0.539396	0.370796	0.681083	0.347789	0.196163	0.176260	0.235659	0.304201	0.461693	0.325479	0.279525	0.148537	0.461375	0.278015	0.253887
50	0.253106	0.473781	0.451492	0.410328	0.436093	0.320414	0.505087	0.159275	0.673372	0.805712	0.318243	0.753696	0.301234	0.260694	0.191132	0.197019	0.290156	0.513711	0.426010	0.888414	0.149159	0.285483	0.208229	0.209816	0.517930	0.626018	0.294849	0.933772	0.058623	0.188262	0.184450	0.165352	0.380517	0.331009	0.329767	0.373778	0.114881	0.305992	0.237271	0.267467	0.479584	0.585703	0.417706	0.728569	0.346739	0.194217	0.188432	0.227218	0.297705	0.460485	0.369736	0.273929	0.173039	0.388550	0.279043	0.273077
51	0.209892	0.475179	0.473769	0.490195	0.416489	0.221138	0.497331	0.200503	0.673926	0.808529	0.312715	0.743454	0.293324	0.220402	0.188123	0.199845	0.286221	0.539519	0.449743	0.936626	0.139266	0.285511	0.205054	0.210046	0.521307	0.570385	0.314613	0.803467	0.059218	0.186958	0.175253	0.172686	0.395468	0.286074	0.327351	0.348759	0.121560	0.292445	0.232845	0.266179	0.498616	0.612176	0.423694	0.746656	0.346829	0.190791	0.207527	0.216058	0.279020	0.461843	0.374614	0.284951	0.186757	0.337197	0.281994	0.273728
52	0.187115	0.470338	0.494404	0.573652	0.369053	0.228448	0.467016	0.254592	0.684059	0.823944	0.306557	0.753031	0.284276	0.206847	0.188831	0.204177	0.276482	0.547817	0.449814	0.945061	0.139075	0.273139	0.207622	0.209635	0.563504	0.518292	0.321903	0.668759	0.122076	0.195150	0.166212	0.161185	0.404342	0.302028	0.314297	0.391235	0.129406	0.265195	0.228195	0.257487	0.574474	0.622031	0.423161	0.744461	0.344328	0.186994	0.228946	0.206253	0.270653	0.478176	0.374305	0.324996	0.182113	0.373827	0.287946	0.299196
53	0.194856	0.459034	0.500793	0.624946	0.342079	0.226252	0.414860	0.311561	0.759618	0.843050	0.314207	0.762386	0.212376	0.207380	0.190075	0.207271	0.351098	0.557724	0.438652	0.940833	0.125185	0.244243	0.206956	0.191014	0.622594	0.555879	0.326554	0.664812	0.153833	0.199296	0.156069	0.157017	0.452040	0.304300	0.299464	0.442319	0.130623	0.255468	0.227509	0.256087	0.733781	0.600833	0.425891	0.731636	0.334005	0.188266	0.238393	0.198163	0.292064	0.516025	0.377040	0.363624	0.187795	0.466221	0.293858	0.372760
54	0.203842	0.420398	0.498429	0.628424	0.170519	0.217309	0.361765	0.343824	0.840058	0.831286	0.326990	0.755287	0.156913	0.199820	0.191108	0.194097	0.466392	0.562424	0.433847	0.935212	0.112333	0.244940	0.206368	0.166987	0.693193	0.604034	0.325598	0.702071	0.157948	0.205477	0.127773	0.149535	0.505171	0.327018	0.294487	0.460279	0.137973	0.250964	0.231137	0.261024	0.835767	0.586072	0.437605	0.709919	0.324484	0.178291	0.243986	0.201672	0.331614	0.536983	0.387207	0.394470	0.202393	0.539721	0.296492	0.442210
55	0.209567	0.375081	0.501814	0.615871	0.158597	0.221321	0.360593	0.358351	0.841389	0.778349	0.346766	0.711559	0.089586	0.166171	0.190148	0.188868	0.482775	0.551328	0.434362	0.934582	0.094808	0.239091	0.202245	0.161196	0.731117	0.599440	0.327251	0.684412	0.217342	0.202093	0.112741	0.151041	0.537359	0.356077	0.293673	0.451519	0.138125	0.237998	0.227328	0.268010	0.880137	0.572820	0.475413	0.698197	0.311474	0.162087	0.241023	0.207170	0.363258	0.574489	0.412059	0.400825	0.230848	0.579814	0.291151	0.475485
56	0.203061	0.362071	0.517675	0.677063	0.157342	0.220539	0.324365	0.352720	0.827897	0.707061	0.365371	0.636034	0.075438	0.139055	0.185150	0.188779	0.473759	0.549892	0.433993	0.930922	0.092141	0.229128	0.196419	0.156979	0.729147	0.536374	0.347954	0.591362	0.229381	0.203548	0.093468	0.160027	0.541000	0.361950	0.300334	0.435820	0.138362	0.216887	0.214382	0.269811	0.883024	0.589360	0.526315	0.728568	0.277873	0.195513	0.236589	0.211377	0.358443	0.568765	0.455092	0.382309	0.250739	0.589337	0.272544	0.484198
57	0.178629	0.354226	0.506920	0.774470	0.148608	0.229016	0.268025	0.347182	0.805221	0.659683	0.383558	0.545273	0.075048	0.119900	0.177518	0.185791	0.464692	0.533605	0.423324	0.884273	0.088908	0.224132	0.189654	0.153776	0.723615	0.504580	0.369416	0.522551	0.244874	0.215615	0.086849	0.169012	0.540237	0.366997	0.315987	0.419194	0.134011	0.213791	0.198762	0.271817	0.885191	0.610322	0.563054	0.766028	0.264613	0.215058	0.231077	0.206194	0.365315	0.561949	0.488450	0.384855	0.253275	0.590301	0.246497	0.487206
58	0.173492	0.354101	0.503086	0.834500	0.126272	0.246061	0.223566	0.355284	0.753779	0.619533	0.401505	0.475423	0.075992	0.100638	0.163531	0.191369	0.462874	0.432593	0.457126	0.747958	0.092176	0.223577	0.177812	0.151008	0.721193	0.505700	0.369977	0.508159	0.256369	0.217081	0.092166	0.169185	0.551837	0.375444	0.317308	0.405096	0.132778	0.235545	0.182664	0.295247	0.877135	0.647562	0.567729	0.813116	0.253325	0.232883	0.233124	0.196332	0.396031	0.595790	0.494976	0.409283	0.253431	0.589101	0.214797	0.483641
59	0.183971	0.348722	0.519053	0.866519	0.114637	0.261558	0.172938	0.370986	0.694334	0.647867	0.408309	0.450091	0.074287	0.085580	0.147821	0.195406	0.451117	0.436792	0.447603	0.649835	0.089672	0.195360	0.154893	0.150981	0.707536	0.495721	0.363063	0.509519	0.254915	0.224262	0.090771	0.175388	0.595183	0.399229	0.259383	0.408251	0.139721	0.279133	0.180617	0.329130	0.860766	0.690365	0.561463	0.842357	0.176414	0.237945	0.239777	0.186306	0.397339	0.620358	0.495495	0.444487	0.258104	0.580614	0.175796	0.473463
60	0.177716	0.313912	0.529210	0.872928	0.116306	0.274954	0.151913	0.386852	0.660513	0.691840	0.408855	0.468914	0.069708	0.081933	0.129756	0.197631	0.441499	0.458736	0.422498	0.658335	0.080635	0.180423	0.132165	0.137646	0.660632	0.479139	0.361942	0.515874	0.253744	0.226304	0.097507	0.175899	0.578118	0.421965	0.230009	0.414907	0.155062	0.313346	0.176804	0.370878	0.851646	0.695495	0.551787	0.842705	0.119491	0.236867	0.257783	0.189128	0.420704	0.655549	0.494083	0.483294	0.269604	0.564506	0.138001	0.457522
61	0.173228	0.263990	0.537226	0.873809	0.117359	0.278288	0.153717	0.392869	0.655060	0.710554	0.405358	0.478951	0.070458	0.082296	0.114883	0.205597	0.458825	0.505815	0.417390	0.683796	0.071629	0.136090	0.103849	0.113360	0.600213	0.477440	0.355472	0.525667	0.254233	0.220749	0.108350	0.161232	0.538218	0.426676	0.229722	0.417434	0.167278	0.331507	0.171610	0.398104	0.825909	0.691708	0.527002	0.821818	0.079598	0.236958	0.271915	0.195964	0.446547	0.651013	0.491127	0.486294	0.277523	0.533165	0.136337	0.436000
62	0.197207	0.212576	0.532886	0.877857	0.121506	0.279736	0.159612	0.391533	0.653123	0.693691	0.399274	0.470610	0.069904	0.083134	0.106175	0.208376	0.506419	0.494533	0.421293	0.630861	0.069586	0.117627	0.101382	0.080920	0.561452	0.496551	0.323745	0.562933	0.256244	0.218516	0.113249	0.150829	0.489622	0.413860	0.229710	0.432202	0.168488	0.334622	0.162618	0.404102	0.777181	0.655138	0.475041	0.763355	0.053281	0.243256	0.288059	0.210091	0.469244	0.651809	0.486195	0.492170	0.266417	0.526502	0.138568	0.431312
63	0.230578	0.185737	0.534909	0.881205	0.151327	0.278836	0.154682	0.382649	0.618358	0.648406	0.378513	0.446508	0.067343	0.086522	0.101265	0.201743	0.528097	0.452901	0.408405	0.533737	0.073335	0.117106	0.110200	0.062693	0.577380	0.514192	0.268137	0.610329	0.235866	0.200009	0.113530	0.154563	0.479932	0.416194	0.233743	0.455043	0.164448	0.334716	0.152195	0.402708	0.767264	0.599251	0.429318	0.701539	0.060537	0.250457	0.300811	0.220695	0.470256	0.680161	0.460353	0.511979	0.251939	0.529869	0.139700	0.433726
64	0.248931	0.201832	0.527292	0.867435	0.162079	0.273818	0.147564	0.363227	0.567688	0.590207	0.344842	0.428256	0.068927	0.097586	0.099814	0.194561	0.528573	0.426182	0.367655	0.463957	0.073241	0.116832	0.107729	0.075425	0.576046	0.513660	0.253584	0.639105	0.216938	0.179492	0.114157	0.161730	0.488304	0.419200	0.250761	0.468179	0.157681	0.334845	0.146229	0.403273	0.750897	0.544206	0.434855	0.664163	0.070435	0.250532	0.314551	0.228174	0.474873	0.713098	0.407566	0.530344	0.253494	0.502340	0.119789	0.421784
65	0.251034	0.260008	0.513635	0.829619	0.162722	0.253549	0.145585	0.329829	0.552215	0.552328	0.333300	0.426666	0.078529	0.108473	0.098846	0.193835	0.520692	0.414517	0.365792	0.444479	0.075484	0.106498	0.102455	0.094288	0.547624	0.507486	0.248458	0.680760	0.220399	0.180560	0.110779	0.176556	0.476608	0.397497	0.303027	0.426954	0.149035	0.328113	0.142521	0.398140	0.662110	0.511550	0.442075	0.623044	0.076304	0.245689	0.322708	0.227194	0.501964	0.718339	0.361985	0.531727	0.253128	0.414760	0.103544	0.362300
66	0.272374	0.311536	0.492118	0.781645	0.162020	0.228811	0.149955	0.278554	0.559988	0.545678	0.337028	0.428118	0.085676	0.112481	0.096855	0.196623	0.457214	0.407280	0.371858	0.443956	0.084177	0.089597	0.104041	0.103073	0.499283	0.490676	0.254030	0.698577	0.193261	0.184216	0.105671	0.179597	0.440010	0.370808	0.327237	0.389162	0.147885	0.320170	0.134453	0.373836	0.504196	0.496999	0.439676	0.598787	0.081186	0.244167	0.317720	0.228183	0.509948	0.729661	0.373386	0.553207	0.239260	0.312676	0.083054	0.275262
67	0.320366	0.341487	0.481821	0.744974	0.161024	0.205748	0.152534	0.233177	0.566713	0.546047	0.335003	0.429482	0.084790	0.107733	0.095810	0.189135	0.358330	0.410131	0.375516	0.449416	0.104573	0.070430	0.109644	0.116490	0.452494	0.467139	0.278840	0.705761	0.182412	0.166930	0.110817	0.171222	0.384389	0.333829	0.332088	0.360170	0.149473	0.307244	0.130009	0.344171	0.316169	0.490191	0.426608	0.595292	0.084801	0.244116	0.310397	0.228248	0.505994	0.776528	0.426264	0.627083	0.202169	0.235582	0.082281	0.215654
68	0.354031	0.357949	0.484274	0.730353	0.160725	0.201368	0.151144	0.213431	0.571100	0.546646	0.340719	0.429712	0.081561	0.104282	0.095037	0.175160	0.346465	0.415806	0.375196	0.450646	0.119571	0.066745	0.109736	0.120060	0.442490	0.470767	0.284944	0.712413	0.161323	0.141677	0.118377	0.163407	0.376051	0.313467	0.325589	0.361341	0.141292	0.292076	0.130820	0.324805	0.220652	0.485366	0.368973	0.582994	0.084877	0.244150	0.296837	0.228043	0.559333	0.834086	0.452546	0.704332	0.177428	0.220969	0.082370	0.197658
69	0.371725	0.359050	0.490481	0.727854	0.162464	0.211599	0.145944	0.226765	0.568154	0.528234	0.373651	0.409478	0.078021	0.097813	0.094370	0.160610	0.356144	0.413998	0.367953	0.442178	0.122094	0.066694	0.108831	0.118648	0.441322	0.480256	0.261383	0.729818	0.143762	0.142984	0.121215	0.165545	0.391391	0.315931	0.320384	0.368349	0.142041	0.296543	0.129670	0.322405	0.248182	0.472244	0.294323	0.542682	0.086134	0.244109	0.277938	0.225577	0.610526	0.867665	0.448646	0.741360	0.174243	0.223367	0.081177	0.190496
70	0.383494	0.359826	0.477488	0.661100	0.164807	0.220412	0.144029	0.253863	0.494745	0.490445	0.410259	0.389944	0.073771	0.098206	0.093115	0.155151	0.362656	0.412021	0.336935	0.432437	0.123650	0.065156	0.108446	0.118582	0.441404	0.555133	0.261516	0.804752	0.144188	0.137113	0.126303	0.160087	0.401075	0.301137	0.312955	0.382743	0.141194	0.291877	0.122698	0.319007	0.247109	0.508529	0.222240	0.515408	0.088348	0.243416	0.268710	0.227129	0.634634	0.854523	0.477678	0.741152	0.174401	0.223486	0.081203	0.189344
71	0.383963	0.360429	0.465625	0.525675	0.158052	0.217418	0.143109	0.265620	0.301311	0.483454	0.432829	0.380708	0.074552	0.100597	0.091857	0.146030	0.364261	0.411386	0.240610	0.431673	0.121536	0.065106	0.105553	0.119799	0.484852	0.670836	0.260450	0.925935	0.148351	0.144522	0.123142	0.151746	0.333495	0.276734	0.294774	0.390014	0.137833	0.269216	0.100830	0.293454	0.235023	0.539790	0.191331	0.499197	0.089658	0.242339	0.259570	0.223912	0.634942	0.863913	0.504762	0.750907	0.166564	0.213655	0.081503	0.185330
72	0.383452	0.361959	0.439241	0.418198	0.145423	0.205578	0.143138	0.259510	0.275657	0.488597	0.430090	0.383778	0.082154	0.101376	0.089818	0.143718	0.371194	0.405412	0.243785	0.433425	0.117828	0.059627	0.106170	0.123366	0.599571	0.748024	0.266610	1.031393	0.153018	0.151889	0.114012	0.167357	0.332648	0.344435	0.288450	0.391919	0.131471	0.224716	0.078791	0.247679	0.231365	0.512579	0.188947	0.498665	0.090242	0.243102	0.258985	0.226431	0.662024	0.908581	0.509049	0.803822	0.147500	0.198987	0.081941	0.171193
73	0.400129	0.369024	0.408145	0.410483	0.134872	0.190645	0.139621	0.241656	0.278164	0.490910	0.411385	0.396568	0.096242	0.103080	0.085654	0.146645	0.365560	0.404121	0.277608	0.408812	0.118763	0.058143	0.099811	0.125154	0.657857	0.782350	0.266918	1.078480	0.156954	0.168009	0.111407	0.205067	0.372664	0.333769	0.289732	0.400865	0.117586	0.174884	0.063733	0.185060	0.248740	0.538896	0.189453	0.521663	0.094734	0.227147	0.261480	0.233643	0.754368	0.950204	0.509531	0.874620	0.128975	0.171797	0.083345	0.149219
74	0.444105	0.407620	0.391789	0.486654	0.132078	0.185136	0.121625	0.231542	0.291976	0.490465	0.394869	0.415473	0.127512	0.107263	0.078059	0.142351	0.333021	0.380774	0.344492	0.373285	0.118914	0.064403	0.103035	0.125333	0.674624	0.781154	0.264943	1.092719	0.163047	0.188754	0.109642	0.240966	0.389019	0.330144	0.290369	0.398424	0.110586	0.142082	0.075089	0.124536	0.293641	0.548156	0.208100	0.557383	0.105479	0.185520	0.263666	0.240183	0.884419	0.985525	0.520419	0.903503	0.136052	0.135655	0.075223	0.127698
75	0.500723	0.479521	0.385309	0.592612	0.127641	0.184178	0.108472	0.231517	0.312170	0.491464	0.374028	0.431067	0.159715	0.117377	0.071199	0.131680	0.267998	0.361290	0.354586	0.399535	0.117542	0.069351	0.106624	0.124853	0.667732	0.766288	0.253468	1.071427	0.182171	0.199824	0.109115	0.241878	0.428300	0.334200	0.292268	0.381206	0.112610	0.140346	0.120726	0.120887	0.328416	0.545935	0.232873	0.563662	0.110266	0.157659	0.262204	0.243867	0.980926	0.990439	0.556229	0.897998	0.133987	0.122948	0.058155	0.115016
76	0.520460	0.558363	0.365554	0.676988	0.091400	0.181894	0.100273	0.230458	0.321475	0.447572	0.366059	0.442049	0.166289	0.122120	0.065459	0.127122	0.295154	0.352859	0.342283	0.432626	0.113151	0.066456	0.104663	0.123786	0.650536	0.742942	0.245503	1.033870	0.180671	0.192405	0.116409	0.227818	0.457044	0.326100	0.291815	0.341349	0.114621	0.140682	0.159971	0.143528	0.330593	0.540278	0.248909	0.554936	0.114652	0.149108	0.256045	0.251054	1.006285	0.991378	0.590031	0.899947	0.124936	0.114941	0.062112	0.087142
77	0.515598	0.616937	0.335725	0.712964	0.065114	0.196424	0.101081	0.236133	0.314808	0.375408	0.369434	0.436261	0.171461	0.122193	0.063359	0.121220	0.311372	0.347311	0.349382	0.437854	0.109646	0.063393	0.094435	0.122167	0.631617	0.724364	0.265505	0.992313	0.146915	0.190581	0.120499	0.241518	0.443459	0.323860	0.286637	0.323111	0.113106	0.160057	0.178740	0.172145	0.331144	0.573697	0.235557	0.560586	0.121403	0.143581	0.241923	0.251078	0.997462	0.994945	0.603619	0.910002	0.123504	0.119032	0.048566	0.057430
78	0.514699	0.634232	0.317489	0.718386	0.063280	0.217120	0.103868	0.251985	0.306319	0.340971	0.380561	0.419046	0.203347	0.111015	0.059153	0.109583	0.307238	0.345488	0.344499	0.437385	0.108346	0.068850	0.093689	0.117723	0.611254	0.705231	0.279667	0.968619	0.142696	0.217748	0.111250	0.257180	0.442400	0.325578	0.254156	0.323698	0.118507	0.171896	0.183226	0.181559	0.411530	0.642742	0.220957	0.614907	0.126861	0.131834	0.224751	0.245966	1.009610	1.049216	0.600773	0.935868	0.118965	0.124439	0.050049	0.049497
79	0.516938	0.616663	0.303668	0.713152	0.063409	0.242365	0.094669	0.269733	0.309245	0.324638	0.389074	0.403166	0.210931	0.124373	0.057734	0.102633	0.304219	0.334890	0.343622	0.435996	0.107620	0.110309	0.102789	0.146875	0.588405	0.710911	0.262235	0.975847	0.164252	0.275101	0.100161	0.271768	0.428884	0.329911	0.285019	0.329844	0.125987	0.169474	0.183993	0.179950	0.519306	0.728930	0.213992	0.695824	0.130825	0.115025	0.203372	0.233116	1.111486	1.116236	0.600771	0.971138	0.116900	0.118388	0.054693	0.059584
80	0.519642	0.624645	0.307312	0.724185	0.068357	0.258406	0.086500	0.291980	0.312083	0.314200	0.398961	0.382218	0.221566	0.151324	0.060401	0.107578	0.301898	0.318652	0.339568	0.438678	0.107494	0.184576	0.095600	0.197880	0.574808	0.720470	0.239090	0.994902	0.180708	0.282398	0.093767	0.275045	0.416897	0.325197	0.311819	0.332649	0.162796	0.160011	0.183634	0.179977	0.615731	0.791125	0.208644	0.772431	0.128485	0.098561	0.182483	0.218968	1.178300	1.141312	0.616169	0.976504	0.128197	0.118342	0.057762	0.075770
81	0.507441	0.666162	0.319511	0.757870	0.073697	0.267119	0.075742	0.299992	0.330598	0.310695	0.398504	0.365998	0.240113	0.163044	0.085535	0.110464	0.307152	0.318813	0.339257	0.444552	0.111913	0.242030	0.087337	0.263614	0.568439	0.746486	0.223769	1.025374	0.186952	0.279178	0.088806	0.274126	0.429743	0.345562	0.313820	0.366341	0.165053	0.155115	0.181805	0.184476	0.659024	0.810224	0.209223	0.813764	0.122980	0.087244	0.150058	0.204192	1.183604	1.132258	0.646199	0.963459	0.136457	0.139626	0.061688	0.090655
