	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_01.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_02.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_03.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_04.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_05.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_06.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_07.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_08.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_09.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d	119_F_P_sh_L_ND_A_10.c3d
22	0.247141	0.621195	0.289751	0.132170	0.301310	0.334183	0.240273	0.087914	0.218776	0.253122	0.657937	0.488355	0.587156	0.384609	0.543018	0.929237	0.387235	0.466394	0.463696	0.151042	0.449377	0.575559	0.521550	0.362508	0.410176	0.413643	0.809197	0.553919	0.322926	0.582246	0.331400	0.189703	0.427487	0.523733	0.664969	0.490315	0.264269	0.527195	0.564267	0.105383	0.323917	0.896055	0.434888	0.215678	0.517124	0.316789	0.625213	0.105097	0.319240	0.463819	0.455708	0.397484	0.174844	0.275566	0.265611	0.059426	0.504009	0.882609	0.627043	0.398029	0.293541	0.427587	0.452313	0.060036	0.471363	1.094239	0.943581	0.940010	0.455346	0.509736	0.564140	0.094562	0.777987	1.019646	1.107347	0.396028	0.281041	0.646013	0.512969	0.089996
23	0.254297	0.736246	0.303365	0.130304	0.320390	0.312650	0.239283	0.086413	0.206682	0.258905	0.717940	0.474502	0.737989	0.281549	0.472763	0.943004	0.460191	0.457599	0.481154	0.158187	0.443296	0.574044	0.544306	0.343912	0.367107	0.448169	0.810859	0.526052	0.310139	0.545678	0.331940	0.280362	0.408575	0.527326	0.662800	0.471438	0.262767	0.421494	0.563377	0.109537	0.329778	0.891076	0.433712	0.220855	0.518488	0.313931	0.623857	0.105854	0.291222	0.454021	0.416458	0.388414	0.176363	0.272858	0.265276	0.084265	0.495896	0.882251	0.631521	0.392653	0.305587	0.388722	0.494863	0.070685	0.482185	1.089691	1.052210	0.951426	0.458516	0.503399	0.553889	0.098230	0.775020	1.100910	1.128289	0.395156	0.283081	0.615244	0.386101	0.076200
24	0.252530	0.769643	0.319633	0.121651	0.317611	0.311482	0.231377	0.080355	0.229887	0.261924	0.674139	0.484105	0.792910	0.222400	0.393214	0.963205	0.459653	0.493029	0.466597	0.143748	0.436986	0.573390	0.549646	0.340585	0.360667	0.518692	0.875492	0.495314	0.359940	0.551215	0.332771	0.301584	0.407016	0.539635	0.690455	0.445958	0.263982	0.390095	0.550782	0.112062	0.403763	0.887890	0.384440	0.230310	0.518348	0.308406	0.620992	0.109392	0.255395	0.407606	0.417589	0.411695	0.185107	0.257348	0.267063	0.088214	0.438222	0.868953	0.644073	0.400399	0.353265	0.347024	0.501644	0.074856	0.491620	1.099977	1.055636	0.918103	0.457793	0.373481	0.525588	0.095677	0.772027	1.114697	1.125003	0.397881	0.282982	0.606154	0.355968	0.071197
25	0.258016	0.760562	0.309019	0.104540	0.326672	0.328607	0.257532	0.085244	0.331483	0.393681	0.647693	0.498664	0.887752	0.215104	0.337984	0.936447	0.492756	0.509527	0.498752	0.149257	0.432280	0.586842	0.542565	0.324517	0.353966	0.523775	0.883521	0.466702	0.466041	0.534993	0.295827	0.300735	0.405841	0.535783	0.684045	0.432119	0.263629	0.366752	0.549839	0.111991	0.457488	0.867817	0.430772	0.247184	0.516807	0.300706	0.587406	0.114485	0.224765	0.452718	0.417120	0.468960	0.230660	0.253055	0.277664	0.091492	0.428171	0.933338	0.670045	0.421326	0.363571	0.363223	0.503791	0.077487	0.495441	1.093337	1.034797	0.878995	0.418804	0.238278	0.451643	0.090195	0.774042	1.111616	1.116763	0.426223	0.297666	0.585871	0.342364	0.070899
26	0.279239	0.719247	0.289815	0.077174	0.349335	0.323591	0.256335	0.089525	0.400088	0.471098	0.652332	0.534457	0.884883	0.207643	0.364893	0.802289	0.566524	0.506385	0.489284	0.173018	0.438798	0.603755	0.531016	0.297498	0.287799	0.523979	0.929569	0.469225	0.449754	0.487543	0.279548	0.308817	0.382672	0.540488	0.662825	0.440023	0.262149	0.342500	0.543830	0.110520	0.464204	0.906532	0.511458	0.276540	0.469885	0.276270	0.547929	0.112984	0.221519	0.489312	0.410651	0.507963	0.238433	0.226074	0.337433	0.092952	0.426012	0.944767	0.683514	0.439179	0.379559	0.368765	0.514403	0.082233	0.488170	1.164313	1.005855	0.878149	0.354286	0.230894	0.412083	0.163899	0.777113	1.102763	1.120872	0.434844	0.295198	0.551578	0.342527	0.083718
27	0.271062	0.697202	0.283605	0.057702	0.355810	0.329859	0.287700	0.089676	0.405077	0.486738	0.665525	0.540288	0.883475	0.210298	0.348531	0.788076	0.565817	0.508379	0.434667	0.180545	0.438777	0.580133	0.536712	0.310403	0.264958	0.501719	0.991289	0.439151	0.420822	0.401542	0.266421	0.368231	0.401695	0.555224	0.659294	0.438113	0.261391	0.324397	0.502626	0.103703	0.482563	0.937180	0.510583	0.289294	0.302154	0.210845	0.556507	0.115446	0.227280	0.501148	0.420888	0.520243	0.242621	0.108223	0.398738	0.093411	0.391498	0.906853	0.673848	0.452862	0.391122	0.368091	0.512335	0.082587	0.470871	1.239194	0.950532	0.902394	0.373898	0.230614	0.387870	0.201658	0.791181	1.100335	1.112907	0.426737	0.337712	0.595000	0.356613	0.108196
28	0.251875	0.677511	0.350940	0.077036	0.399793	0.326155	0.310767	0.089396	0.409421	0.488637	0.674031	0.506015	0.886492	0.237702	0.324959	0.702780	0.556559	0.508693	0.451264	0.171462	0.442444	0.574225	0.549905	0.324717	0.271330	0.485895	0.987782	0.409711	0.418953	0.361957	0.261779	0.385896	0.396827	0.561772	0.660757	0.416284	0.259004	0.324975	0.472867	0.099309	0.550192	0.943546	0.519561	0.287494	0.273966	0.210638	0.532831	0.114999	0.204206	0.494475	0.433275	0.518343	0.249760	0.166358	0.418746	0.093212	0.330190	0.847740	0.686312	0.450171	0.415981	0.347153	0.525862	0.083064	0.491336	1.243394	0.941707	0.900973	0.365522	0.250709	0.291122	0.203241	0.798323	1.096539	1.123945	0.404464	0.346225	0.601531	0.358081	0.121279
29	0.255270	0.673405	0.431784	0.108332	0.448389	0.278173	0.295347	0.084838	0.437526	0.488162	0.687897	0.414103	0.892612	0.244106	0.353186	0.546456	0.555035	0.429443	0.452870	0.172466	0.444528	0.576944	0.551460	0.319457	0.323716	0.480286	0.995008	0.402080	0.393487	0.327121	0.250850	0.386581	0.385998	0.564381	0.663764	0.391884	0.227745	0.290802	0.450898	0.092356	0.569103	1.011802	0.574519	0.290827	0.251930	0.204553	0.386332	0.100310	0.185054	0.495410	0.461758	0.514261	0.289469	0.167087	0.407939	0.092688	0.251422	0.740347	0.677216	0.430232	0.427154	0.351004	0.545999	0.083178	0.489599	1.235895	0.960506	0.880104	0.320432	0.265736	0.226974	0.217147	0.800838	1.095601	1.107828	0.417427	0.343969	0.551308	0.375376	0.121723
30	0.264993	0.721682	0.480319	0.138252	0.434885	0.293217	0.285759	0.073730	0.437529	0.569641	0.736903	0.381642	0.813139	0.215669	0.382091	0.478102	0.557055	0.393494	0.482781	0.172662	0.438573	0.559150	0.552417	0.310927	0.326412	0.476120	0.999081	0.398218	0.395886	0.313149	0.239446	0.387430	0.378479	0.548330	0.637031	0.336047	0.130707	0.253124	0.482795	0.091634	0.563632	1.017062	0.591456	0.294370	0.198589	0.200799	0.299092	0.089032	0.190383	0.536273	0.493434	0.520920	0.330278	0.168416	0.408966	0.093048	0.243721	0.710923	0.586838	0.409447	0.428365	0.364305	0.561668	0.081425	0.529343	1.206463	0.970752	0.838049	0.277241	0.267609	0.192014	0.287014	0.805261	1.086996	1.102280	0.476277	0.342372	0.545822	0.414496	0.128230
31	0.338716	0.757614	0.486693	0.146767	0.435856	0.320065	0.318849	0.073221	0.429156	0.654544	0.770749	0.420260	0.728553	0.340467	0.400335	0.460400	0.556791	0.418117	0.491249	0.172180	0.417361	0.533682	0.540592	0.308561	0.311898	0.506350	0.998675	0.379255	0.393703	0.326251	0.246005	0.378692	0.377605	0.518832	0.574838	0.274537	0.154205	0.246359	0.456390	0.087080	0.590142	1.041462	0.635965	0.314472	0.173336	0.199116	0.288443	0.087229	0.181397	0.641259	0.497288	0.535763	0.333582	0.188313	0.453624	0.097872	0.254710	0.681014	0.474474	0.394604	0.423793	0.359175	0.571415	0.078931	0.575161	1.185066	0.943590	0.794506	0.247525	0.330370	0.217997	0.353988	0.779069	0.992961	1.115379	0.569236	0.342103	0.575421	0.424444	0.130514
32	0.397557	0.776979	0.472453	0.148365	0.431016	0.332457	0.353293	0.076388	0.429848	0.666790	0.759886	0.448667	0.674674	0.362880	0.414113	0.392886	0.557011	0.411081	0.488219	0.172712	0.395430	0.458754	0.515105	0.318858	0.307492	0.546375	0.997185	0.354382	0.401523	0.329810	0.245633	0.377681	0.352523	0.473191	0.556587	0.252802	0.136037	0.246649	0.370903	0.068076	0.658099	1.023674	0.676252	0.347665	0.270267	0.191577	0.259983	0.082586	0.219338	0.690615	0.550571	0.545536	0.394076	0.211330	0.596756	0.122330	0.244774	0.618248	0.456640	0.390224	0.420601	0.337875	0.578402	0.075230	0.579338	1.152976	0.913922	0.786663	0.245763	0.317740	0.253152	0.363669	0.687877	0.869790	1.165629	0.634793	0.344058	0.576944	0.422819	0.133155
33	0.400444	0.813393	0.472437	0.148941	0.424961	0.329214	0.370814	0.076208	0.437891	0.673573	0.771747	0.452474	0.469155	0.366435	0.442760	0.375901	0.554979	0.392173	0.458615	0.171587	0.422638	0.456736	0.439694	0.323188	0.316016	0.558584	0.885013	0.445114	0.436007	0.324424	0.252559	0.379956	0.294218	0.477547	0.561333	0.257055	0.156090	0.248749	0.328902	0.059809	0.672829	0.875811	0.682453	0.366610	0.459278	0.214785	0.284788	0.077313	0.281813	0.716549	0.565732	0.543129	0.448623	0.240976	0.614019	0.132604	0.211682	0.601933	0.453364	0.425957	0.408042	0.292875	0.570205	0.074507	0.587221	1.132598	0.890313	0.799595	0.247220	0.297644	0.287846	0.365521	0.692788	0.825913	1.201005	0.635987	0.339512	0.529638	0.424034	0.131727
34	0.428621	0.813463	0.475358	0.149892	0.407069	0.326767	0.374914	0.080823	0.442992	0.678222	0.751355	0.455875	0.447214	0.379115	0.425280	0.392543	0.522351	0.408338	0.421325	0.167328	0.404817	0.669615	0.362746	0.322051	0.333216	0.545219	0.826970	0.546255	0.446657	0.296097	0.257073	0.351628	0.270359	0.404460	0.549170	0.254911	0.242855	0.267642	0.276284	0.053160	0.674015	0.956376	0.681824	0.367266	0.503553	0.291517	0.471799	0.089624	0.267171	0.749038	0.559235	0.526244	0.436106	0.260669	0.615913	0.131908	0.192538	0.599375	0.440676	0.501785	0.341856	0.276580	0.487320	0.068521	0.620871	1.121999	0.884742	0.774937	0.241704	0.299351	0.305171	0.364747	0.787941	0.836716	1.152458	0.632144	0.307774	0.489934	0.466808	0.130626
35	0.488583	0.784785	0.479720	0.151685	0.405985	0.314562	0.390737	0.087163	0.444096	0.662980	0.748542	0.456512	0.458558	0.381397	0.379079	0.392677	0.459938	0.471478	0.397655	0.154593	0.394614	0.789374	0.350265	0.321270	0.307793	0.527567	0.817810	0.566401	0.472382	0.315906	0.298439	0.283455	0.280498	0.356865	0.497087	0.234091	0.276954	0.250501	0.277518	0.049373	0.693144	1.002907	0.717545	0.375612	0.596765	0.340523	0.700243	0.120495	0.267717	0.752873	0.558969	0.495875	0.442256	0.261933	0.620634	0.115282	0.229637	0.585102	0.449769	0.565299	0.340339	0.221973	0.420097	0.062932	0.603330	1.116654	0.888369	0.720601	0.299398	0.299088	0.320912	0.368430	0.803261	0.840003	1.072342	0.625435	0.298784	0.472095	0.499226	0.125612
36	0.506434	0.714803	0.471131	0.154909	0.404162	0.300584	0.390164	0.089688	0.471425	0.659126	0.684254	0.472214	0.482117	0.383624	0.386360	0.369352	0.472457	0.482870	0.389417	0.153513	0.486232	0.794087	0.309458	0.319282	0.319255	0.449166	0.738436	0.583986	0.467524	0.302733	0.295653	0.263131	0.259971	0.366986	0.467696	0.195493	0.299581	0.494993	0.340052	0.066447	0.705608	0.994890	0.792125	0.412220	0.778927	0.340074	0.736020	0.127286	0.273137	0.767712	0.613694	0.466749	0.437130	0.272419	0.622559	0.107648	0.236391	0.534944	0.482350	0.590130	0.298775	0.259915	0.336046	0.047725	0.573116	0.993506	0.855678	0.638534	0.303040	0.306193	0.370766	0.377516	0.796984	0.765043	0.999275	0.609111	0.272338	0.469243	0.508778	0.127204
37	0.502338	0.608390	0.461357	0.156391	0.369272	0.286488	0.374134	0.075470	0.467730	0.657238	0.683475	0.621314	0.459650	0.376696	0.407943	0.314790	0.437559	0.481035	0.407282	0.172902	0.734846	0.860897	0.254588	0.320151	0.302466	0.600904	0.753710	0.672440	0.376690	0.305245	0.296971	0.264431	0.280043	0.376732	0.471983	0.172640	0.334168	0.555944	0.410262	0.075003	0.713988	1.004567	0.825355	0.520845	0.800968	0.361393	0.764910	0.125448	0.266717	0.772793	0.668750	0.469774	0.414458	0.299983	0.618153	0.104838	0.231533	0.429841	0.503239	0.585779	0.299407	0.303681	0.333507	0.046962	0.565476	0.761120	0.789271	0.538556	0.292253	0.346198	0.436527	0.363169	0.797869	0.671682	0.946380	0.601692	0.254072	0.465261	0.512927	0.131833
38	0.507787	0.584099	0.453789	0.156663	0.351963	0.282578	0.367858	0.074774	0.399113	0.626118	0.702212	0.818440	0.375399	0.409270	0.365620	0.359041	0.337806	0.474824	0.427996	0.177537	0.816919	0.870569	0.239047	0.318840	0.311805	0.638469	0.753476	0.763619	0.386085	0.328731	0.296006	0.250511	0.292683	0.366217	0.428252	0.180720	0.402076	0.560922	0.450487	0.080541	0.695647	1.011619	0.829999	0.578903	0.804580	0.378664	0.816155	0.137363	0.263227	0.792736	0.695584	0.465453	0.412119	0.364280	0.584319	0.104229	0.252448	0.276241	0.479327	0.571501	0.277768	0.303332	0.326052	0.036477	0.559425	0.745628	0.642462	0.480179	0.277937	0.367223	0.467385	0.354159	0.798131	0.542383	0.938439	0.601007	0.213131	0.438660	0.499794	0.116702
39	0.504554	0.578188	0.453547	0.158068	0.311385	0.283787	0.353514	0.076449	0.323924	0.598330	0.715760	0.895261	0.338250	0.401002	0.402746	0.756621	0.323540	0.492998	0.418348	0.168519	0.822194	0.866761	0.235341	0.315916	0.345011	0.726571	0.703707	0.778799	0.382139	0.363116	0.318603	0.146956	0.298102	0.371845	0.443186	0.198371	0.416160	0.562053	0.474425	0.081219	0.673639	1.068582	0.825898	0.582032	0.808282	0.375776	0.828047	0.146344	0.262682	0.806817	0.760391	0.426132	0.413063	0.407577	0.540330	0.104948	0.255551	0.261994	0.446377	0.555647	0.264540	0.301036	0.347938	0.040524	0.534973	0.775190	0.541614	0.477330	0.293245	0.360432	0.466143	0.352073	0.795987	0.459687	0.948727	0.605297	0.147440	0.336905	0.499359	0.094899
40	0.493758	0.571310	0.457619	0.162618	0.211500	0.263748	0.387716	0.080963	0.314620	0.627976	0.739892	0.898512	0.271731	0.311837	0.461255	0.905407	0.349543	0.540538	0.384048	0.166955	0.818235	0.857569	0.237391	0.305149	0.348949	0.763059	0.755888	0.777493	0.385385	0.447623	0.335741	0.097843	0.294094	0.377419	0.449693	0.212919	0.426890	0.558959	0.523304	0.087607	0.675451	1.086673	0.788086	0.574090	0.806619	0.384338	0.822658	0.145130	0.269964	0.792613	0.808458	0.385760	0.412337	0.391562	0.517779	0.106161	0.277137	0.275874	0.434030	0.543494	0.220531	0.301577	0.353274	0.042596	0.524714	0.839136	0.529118	0.492660	0.293749	0.366771	0.471972	0.343410	0.792040	0.492321	0.971341	0.599935	0.133204	0.291131	0.498882	0.093506
41	0.501407	0.578919	0.441894	0.164688	0.154163	0.262377	0.415458	0.079695	0.316167	0.661169	0.711850	0.933030	0.266176	0.283885	0.430243	0.970077	0.347769	0.561968	0.385720	0.168938	0.817287	0.859138	0.223455	0.258579	0.317420	0.815841	0.873836	0.777581	0.390346	0.444072	0.343977	0.094112	0.280981	0.348425	0.460555	0.224338	0.433834	0.544061	0.526873	0.091352	0.674781	1.090634	0.756054	0.566079	0.806244	0.389400	0.819562	0.146362	0.279275	0.777139	0.818776	0.558692	0.382460	0.396019	0.526619	0.107482	0.284630	0.289474	0.409767	0.687777	0.189320	0.303160	0.326191	0.043377	0.534429	0.860167	0.493503	0.492354	0.289475	0.372265	0.484211	0.288390	0.790449	0.510585	0.997520	0.601754	0.130618	0.280546	0.470582	0.101208
42	0.502832	0.580350	0.381159	0.156668	0.173277	0.263881	0.455473	0.078524	0.323061	0.664837	0.688557	1.076278	0.289426	0.276271	0.433917	1.132837	0.342130	0.533484	0.354729	0.173913	0.815616	0.861579	0.191122	0.191890	0.367201	0.817456	0.945682	0.778406	0.390978	0.438992	0.335666	0.088032	0.262191	0.343508	0.466701	0.221600	0.430163	0.541908	0.522275	0.095910	0.640453	1.097577	0.749616	0.582266	0.804081	0.403311	0.819611	0.150512	0.291072	0.764543	0.795418	0.673259	0.351097	0.418528	0.534457	0.108080	0.288181	0.288225	0.409402	0.950737	0.158490	0.287319	0.278361	0.044780	0.545536	0.799782	0.481788	0.450731	0.295453	0.307954	0.508115	0.209372	0.773635	0.517348	1.024951	0.607208	0.131331	0.206924	0.431560	0.094586
43	0.500511	0.562113	0.285332	0.133848	0.242771	0.274061	0.443907	0.084888	0.368700	0.597855	0.778956	1.231039	0.294107	0.317983	0.435020	1.191512	0.347352	0.522386	0.347610	0.218401	0.814933	0.858775	0.180793	0.167093	0.405814	0.791542	0.938888	0.777505	0.388561	0.429762	0.332366	0.097137	0.256196	0.353870	0.469800	0.224418	0.431789	0.544276	0.521983	0.097184	0.619048	1.077533	0.720313	0.593878	0.803734	0.413654	0.823224	0.160647	0.296922	0.834072	0.774997	0.706420	0.348693	0.440569	0.496812	0.103758	0.329825	0.292847	0.408240	1.084016	0.150008	0.288796	0.248773	0.048047	0.530766	0.759511	0.538856	0.408452	0.310924	0.297238	0.574260	0.211302	0.733961	0.590514	1.030229	0.607707	0.138172	0.156041	0.423712	0.090155
44	0.487054	0.493644	0.223607	0.107898	0.244206	0.261830	0.433780	0.098390	0.407219	0.534022	0.980671	1.316761	0.299768	0.326126	0.469173	1.195807	0.349871	0.532787	0.347953	0.308077	0.811112	0.866048	0.174778	0.164622	0.411199	0.772137	0.902537	0.764472	0.382366	0.423946	0.327213	0.090964	0.258195	0.357473	0.455463	0.246059	0.435910	0.570727	0.520941	0.098852	0.641799	1.039915	0.669165	0.586268	0.796521	0.427596	0.823801	0.165774	0.293081	0.831687	0.785257	0.700244	0.271534	0.442434	0.302780	0.071725	0.368490	0.314682	0.429207	1.120673	0.150194	0.301795	0.224104	0.055296	0.531576	0.756665	0.536470	0.438396	0.354259	0.299720	0.601574	0.222787	0.700422	0.617145	1.014500	0.600811	0.148735	0.144156	0.429324	0.087568
45	0.436747	0.478120	0.222854	0.102882	0.244124	0.291528	0.433663	0.112214	0.419770	0.687592	1.112665	1.347027	0.391581	0.334613	0.469877	1.194963	0.358228	0.538777	0.355952	0.327173	0.807941	0.880342	0.167434	0.142820	0.407550	0.807292	0.897491	0.706813	0.348823	0.417550	0.315013	0.092868	0.259861	0.359201	0.448062	0.255587	0.397473	0.615604	0.520016	0.105942	0.644856	1.038178	0.724084	0.571696	0.729366	0.424305	0.826221	0.171483	0.291376	0.798755	0.810777	0.698017	0.176656	0.434575	0.265654	0.052982	0.370346	0.333542	0.466694	1.121868	0.153681	0.311832	0.217627	0.058700	0.535924	0.752446	0.479138	0.498175	0.349447	0.332657	0.592839	0.227064	0.687279	0.627530	0.993753	0.584458	0.151824	0.155835	0.433156	0.093463
46	0.412134	0.462159	0.228392	0.100264	0.246505	0.345426	0.422019	0.115711	0.485074	0.726459	1.151716	1.355429	0.400479	0.312981	0.470390	1.195133	0.380869	0.535085	0.391926	0.330416	0.815327	0.882364	0.160703	0.098270	0.386612	0.850554	0.951592	0.606892	0.335476	0.411076	0.311441	0.098768	0.257906	0.388335	0.427274	0.276823	0.393306	0.631946	0.510273	0.110502	0.585850	0.988541	0.775413	0.557429	0.656757	0.402958	0.776959	0.171076	0.314256	0.713862	0.779871	0.690488	0.169349	0.430605	0.258814	0.047784	0.382763	0.384012	0.499608	1.194696	0.167575	0.314931	0.221015	0.058638	0.499935	0.737151	0.443747	0.558641	0.313208	0.360961	0.582956	0.221965	0.686233	0.621137	0.918262	0.580347	0.167652	0.165608	0.396894	0.102630
47	0.412951	0.537180	0.229867	0.101019	0.246831	0.423659	0.415943	0.119708	0.509565	0.714270	1.153634	1.355579	0.409990	0.277830	0.530601	1.130384	0.368626	0.476436	0.406955	0.338781	0.825264	0.841606	0.190362	0.072832	0.413522	0.867822	0.978917	0.570264	0.316180	0.397968	0.256418	0.102329	0.245667	0.372317	0.432425	0.300085	0.400035	0.473179	0.471536	0.104563	0.552109	0.979348	0.814864	0.551870	0.643473	0.352933	0.632412	0.156592	0.289517	0.737911	0.755041	0.692450	0.192366	0.430982	0.252634	0.048466	0.388101	0.429863	0.519785	1.293718	0.169977	0.328922	0.221734	0.058297	0.477297	0.731889	0.544555	0.606848	0.316224	0.352640	0.538186	0.203329	0.659105	0.613693	0.805808	0.579735	0.203200	0.165456	0.362956	0.106596
48	0.362988	0.534616	0.224373	0.099915	0.246824	0.440334	0.416247	0.133266	0.513175	0.715433	1.141442	1.355636	0.514041	0.317857	0.493072	0.924658	0.363999	0.446678	0.459058	0.415142	0.826004	0.678408	0.193427	0.066326	0.453501	0.873877	0.979762	0.561825	0.260361	0.415369	0.247479	0.102801	0.244553	0.375490	0.479697	0.308995	0.430729	0.454692	0.466814	0.110872	0.584819	0.925220	0.828750	0.559437	0.414366	0.325386	0.469002	0.137973	0.311757	0.717478	0.759389	0.695629	0.201530	0.450597	0.279938	0.050489	0.365920	0.508831	0.508616	1.337717	0.159745	0.319329	0.230652	0.060222	0.473300	0.743808	0.595618	0.609832	0.325128	0.310921	0.492371	0.184586	0.551277	0.590503	0.701448	0.592406	0.220883	0.167080	0.354100	0.097034
49	0.258629	0.540115	0.210907	0.093077	0.243197	0.461824	0.419610	0.140116	0.490213	0.718238	1.146889	1.353312	0.518749	0.404519	0.451565	0.862909	0.389824	0.410098	0.444822	0.465359	0.818596	0.534334	0.189993	0.071567	0.484903	0.833362	0.953342	0.479049	0.264739	0.480918	0.261687	0.103356	0.247929	0.387852	0.505721	0.312598	0.417905	0.488637	0.546433	0.129675	0.578629	0.769357	0.821840	0.563729	0.184418	0.318959	0.456383	0.136508	0.327862	0.712971	0.755400	0.697405	0.206546	0.456372	0.324587	0.057944	0.357064	0.587547	0.515296	1.365408	0.131536	0.283268	0.258403	0.058903	0.418172	0.757873	0.596256	0.597285	0.354919	0.289568	0.484336	0.181047	0.317907	0.559250	0.694664	0.620360	0.220692	0.176460	0.346617	0.095961
50	0.252351	0.544446	0.237795	0.086510	0.246204	0.479484	0.437569	0.142536	0.484161	0.721537	1.161879	1.302734	0.511551	0.429773	0.469390	0.714326	0.407835	0.412357	0.395921	0.477526	0.777213	0.512673	0.175787	0.073739	0.484316	0.768764	0.909478	0.291575	0.246261	0.502134	0.262059	0.100111	0.246582	0.384172	0.530437	0.319226	0.420179	0.498000	0.538155	0.138660	0.541381	0.774008	0.760640	0.564059	0.173783	0.282826	0.362500	0.124858	0.321642	0.708164	0.717691	0.699423	0.208831	0.423072	0.334876	0.057527	0.357616	0.814923	0.607928	1.391312	0.124127	0.249221	0.277486	0.060133	0.367674	0.762120	0.596985	0.622462	0.344522	0.280256	0.528140	0.263694	0.218191	0.545505	0.702626	0.626618	0.221426	0.174265	0.346558	0.105558
51	0.261685	0.549448	0.269219	0.081943	0.249321	0.482717	0.404487	0.145069	0.492651	0.828708	1.152953	1.185280	0.505592	0.473506	0.483547	0.433283	0.419788	0.399080	0.433263	0.480152	0.593558	0.384452	0.177897	0.059889	0.483600	0.697079	0.888564	0.388968	0.244859	0.483264	0.245614	0.107134	0.232832	0.357531	0.532795	0.325701	0.478475	0.527201	0.558322	0.138539	0.524244	0.754690	0.747062	0.531533	0.149620	0.273998	0.297539	0.107424	0.321227	0.708165	0.679554	0.763989	0.210049	0.379400	0.336129	0.058302	0.366498	0.923176	0.693117	1.400622	0.130215	0.255817	0.299353	0.064439	0.359369	0.761731	0.599902	0.692441	0.344068	0.256879	0.542954	0.306101	0.223242	0.539012	0.742225	0.641686	0.227326	0.185062	0.334363	0.109422
