	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_01.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_02.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_03.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_04.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_05.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_06.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_07.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_08.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_09.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d	223_C_T2_sh_ND_L_10.c3d
22	0.216300	0.674578	0.049645	0.029946	0.178106	0.257284	0.233025	0.187713	0.269799	0.639617	0.127008	0.064968	0.232570	0.221747	0.315808	0.337136	0.190089	0.161569	0.286944	0.269018	0.126348	0.168392	0.159600	0.169009	0.141606	0.516037	0.086333	0.048211	0.223310	0.679941	0.127036	0.123045	0.283707	0.639331	0.478272	0.308058	0.383039	0.454956	0.328128	0.249597	0.217567	0.641765	0.204795	0.183408	0.192236	0.445451	0.104502	0.109167	0.095668	0.390314	0.075984	0.076866	0.077798	0.267773	0.113073	0.051658	0.168672	0.380127	0.285319	0.154862	0.113539	0.234161	0.372001	0.258823	0.282259	0.515421	0.397844	0.348092	0.131710	0.162380	0.275237	0.165040	0.307217	0.571940	0.594568	0.288585	0.092308	0.179055	0.252347	0.329710
23	0.215511	0.616296	0.053813	0.029095	0.234183	0.300789	0.198539	0.172056	0.292177	0.738548	0.121755	0.065304	0.228225	0.224463	0.309071	0.249799	0.189469	0.149943	0.252394	0.268790	0.120865	0.166876	0.161818	0.166913	0.122514	0.478579	0.100502	0.048521	0.223776	0.686342	0.115022	0.157662	0.288118	0.670498	0.470296	0.316761	0.374106	0.391070	0.277248	0.232593	0.207804	0.612493	0.269324	0.193971	0.179615	0.384410	0.107277	0.114520	0.106255	0.400184	0.089113	0.069886	0.089173	0.281637	0.125594	0.052450	0.184748	0.416994	0.291463	0.149134	0.098395	0.240190	0.387669	0.264503	0.289540	0.503708	0.397865	0.354480	0.119590	0.172999	0.225531	0.179397	0.290055	0.426990	0.593742	0.288704	0.132701	0.210698	0.250663	0.333093
24	0.217133	0.658190	0.074805	0.032605	0.272778	0.327442	0.189302	0.175624	0.295899	0.734223	0.151892	0.069326	0.216625	0.218458	0.308761	0.191060	0.183848	0.161482	0.244177	0.269206	0.100461	0.162166	0.154023	0.192004	0.121999	0.400893	0.152123	0.063526	0.229921	0.696832	0.130133	0.162277	0.315475	0.747622	0.470120	0.319867	0.479891	0.411983	0.153141	0.194402	0.207122	0.609590	0.281111	0.206304	0.182533	0.346421	0.169190	0.116362	0.131173	0.414173	0.127852	0.081566	0.093227	0.284906	0.168482	0.092102	0.183160	0.422108	0.271727	0.138154	0.100134	0.249894	0.385973	0.262873	0.275604	0.473247	0.394712	0.355455	0.109968	0.161540	0.151285	0.175083	0.269626	0.422256	0.581588	0.288273	0.150508	0.225380	0.358718	0.350669
25	0.205332	0.654227	0.104433	0.031809	0.300446	0.344602	0.161964	0.167992	0.282285	0.725961	0.206788	0.083250	0.194042	0.200440	0.299262	0.188831	0.181241	0.195022	0.235274	0.265361	0.098104	0.178721	0.148241	0.167884	0.158163	0.389739	0.194866	0.241304	0.232109	0.705137	0.140616	0.173242	0.317336	0.785752	0.470721	0.319898	0.542612	0.438287	0.198073	0.159202	0.216000	0.516679	0.299040	0.216478	0.159377	0.317174	0.224906	0.182461	0.155013	0.486601	0.194209	0.095886	0.107714	0.297199	0.205822	0.126681	0.185018	0.413590	0.215020	0.212514	0.097096	0.239812	0.401724	0.276493	0.269195	0.409247	0.314725	0.348370	0.114502	0.172588	0.157091	0.157760	0.273582	0.441540	0.527872	0.270926	0.173867	0.225471	0.431290	0.375066
26	0.206851	0.659224	0.108381	0.041018	0.355333	0.346901	0.161076	0.157460	0.269025	0.710659	0.238287	0.087598	0.178845	0.189807	0.243418	0.188013	0.166909	0.196538	0.221328	0.264897	0.099353	0.267318	0.147640	0.144911	0.163035	0.390149	0.217683	0.272563	0.230826	0.709696	0.141958	0.183786	0.304666	0.760175	0.458549	0.319038	0.566338	0.453060	0.283835	0.230693	0.219910	0.424738	0.305879	0.220367	0.146551	0.298227	0.235863	0.281743	0.174735	0.566362	0.246343	0.095912	0.125016	0.337505	0.204912	0.133700	0.163428	0.349750	0.223216	0.216452	0.094203	0.176706	0.409191	0.302461	0.254655	0.358313	0.272083	0.234502	0.119497	0.180242	0.138285	0.141129	0.258526	0.437230	0.468526	0.201915	0.187468	0.227932	0.438276	0.396124
27	0.219016	0.676254	0.174374	0.052717	0.400672	0.408562	0.166805	0.156594	0.274189	0.723864	0.232640	0.089152	0.169766	0.202558	0.127608	0.173545	0.151651	0.216571	0.194257	0.260477	0.099873	0.335291	0.148024	0.143869	0.177829	0.405263	0.257771	0.301796	0.225345	0.703942	0.173410	0.187054	0.299315	0.775507	0.414899	0.316552	0.584858	0.471538	0.293087	0.358629	0.195180	0.359583	0.306397	0.221500	0.124122	0.259259	0.336267	0.294743	0.189152	0.607563	0.284618	0.195489	0.133851	0.363066	0.233899	0.134058	0.162520	0.328006	0.257937	0.224246	0.086065	0.169192	0.421827	0.307075	0.225887	0.305097	0.258206	0.227574	0.116017	0.178723	0.123440	0.131405	0.154242	0.312414	0.456355	0.178887	0.200387	0.230244	0.438096	0.407617
28	0.240461	0.699978	0.305818	0.174266	0.465823	0.458024	0.161489	0.158180	0.316048	0.759955	0.286302	0.094698	0.130920	0.230605	0.114883	0.135790	0.153360	0.230140	0.199042	0.205086	0.102217	0.339800	0.145891	0.145492	0.203974	0.427709	0.286377	0.306279	0.178745	0.555800	0.174770	0.188657	0.311344	0.811450	0.404104	0.272906	0.600195	0.488694	0.324843	0.367724	0.201153	0.375828	0.306401	0.221793	0.136887	0.247770	0.492857	0.334404	0.188728	0.599861	0.358855	0.204261	0.135459	0.363968	0.294473	0.137636	0.168967	0.332192	0.441397	0.226847	0.101541	0.171306	0.380595	0.306579	0.178570	0.236041	0.148883	0.232355	0.100276	0.164945	0.124799	0.129440	0.146133	0.272234	0.382717	0.158655	0.206612	0.228680	0.422327	0.410849
29	0.243184	0.653170	0.366024	0.457375	0.516148	0.484635	0.156879	0.169818	0.319960	0.773044	0.346442	0.093373	0.093869	0.237557	0.100185	0.098335	0.151120	0.238075	0.310963	0.208437	0.140986	0.396483	0.136514	0.144336	0.211797	0.396394	0.317955	0.316338	0.150968	0.402507	0.194495	0.204485	0.336839	0.858426	0.420721	0.239114	0.601886	0.485500	0.439154	0.394529	0.210820	0.500710	0.306702	0.221777	0.156957	0.239551	0.566843	0.367242	0.187579	0.579373	0.458875	0.225524	0.140170	0.346411	0.317909	0.139604	0.201224	0.327227	0.463869	0.253993	0.108833	0.171943	0.312140	0.278302	0.144690	0.232267	0.147827	0.201781	0.088900	0.148744	0.123746	0.128110	0.140347	0.256993	0.269273	0.112271	0.206489	0.218295	0.397320	0.410404
30	0.247395	0.543926	0.382615	0.509964	0.552827	0.500191	0.169029	0.173280	0.311078	0.773436	0.357441	0.095220	0.073913	0.233056	0.099040	0.069740	0.144726	0.241213	0.389385	0.324997	0.145192	0.423385	0.120560	0.138777	0.214731	0.394853	0.379328	0.333429	0.112790	0.310824	0.214114	0.223363	0.346033	0.882340	0.408147	0.269579	0.597151	0.471057	0.518456	0.430877	0.215002	0.583936	0.309634	0.221676	0.212952	0.253210	0.581460	0.399588	0.219645	0.575932	0.478590	0.239519	0.149962	0.334000	0.319251	0.144172	0.232568	0.333854	0.463892	0.274783	0.113072	0.188031	0.311744	0.196040	0.140237	0.235233	0.252890	0.161453	0.086089	0.142931	0.126167	0.128540	0.130065	0.283075	0.252417	0.164385	0.204317	0.199804	0.380865	0.410366
31	0.280373	0.537790	0.430793	0.512394	0.559720	0.495057	0.182996	0.182391	0.309519	0.773264	0.359955	0.097357	0.077092	0.247370	0.105762	0.067948	0.118787	0.255954	0.397667	0.346510	0.149943	0.423890	0.113116	0.134461	0.214619	0.383600	0.405902	0.351141	0.126658	0.257301	0.216242	0.228761	0.349247	0.896027	0.290287	0.269823	0.579461	0.450265	0.519485	0.464294	0.222963	0.589089	0.323247	0.222220	0.242940	0.285438	0.590186	0.414490	0.245461	0.546729	0.486011	0.251962	0.152794	0.323738	0.321228	0.156031	0.265520	0.402679	0.454178	0.275644	0.126694	0.219146	0.305454	0.190712	0.150054	0.256061	0.253808	0.170482	0.088977	0.143977	0.126414	0.129612	0.169379	0.294801	0.334459	0.190491	0.203151	0.186593	0.378922	0.409711
32	0.257465	0.546952	0.657954	0.524062	0.557531	0.490113	0.176046	0.180900	0.315080	0.766278	0.361081	0.105509	0.073815	0.253339	0.123388	0.072013	0.120716	0.268750	0.402542	0.340610	0.143674	0.425935	0.137493	0.129944	0.216078	0.375141	0.406816	0.357930	0.125982	0.256631	0.286840	0.199855	0.340162	0.863781	0.224396	0.252798	0.552120	0.416397	0.518912	0.482723	0.281284	0.682325	0.350924	0.215967	0.250944	0.308160	0.601098	0.410252	0.248079	0.539484	0.488220	0.259647	0.162281	0.279449	0.325616	0.174793	0.252924	0.370394	0.458486	0.261641	0.127469	0.206843	0.291954	0.221094	0.187275	0.288937	0.281740	0.184808	0.089635	0.144504	0.125189	0.129167	0.214680	0.307817	0.375930	0.235453	0.203969	0.195603	0.374732	0.406274
33	0.285084	0.553952	0.723483	0.578333	0.546666	0.477576	0.159738	0.181300	0.289588	0.668394	0.362817	0.112576	0.077906	0.264545	0.122431	0.072326	0.133197	0.279379	0.520117	0.338480	0.140627	0.428492	0.135246	0.127834	0.215308	0.367104	0.399136	0.369921	0.127287	0.215303	0.370076	0.224075	0.301561	0.778407	0.237601	0.225642	0.539272	0.406993	0.518723	0.486822	0.308015	0.721938	0.386578	0.224689	0.247045	0.303882	0.633140	0.407812	0.241880	0.556667	0.488011	0.258420	0.169192	0.289021	0.332858	0.177391	0.243945	0.338515	0.454491	0.257146	0.144322	0.214625	0.282335	0.270730	0.208899	0.316451	0.310900	0.230655	0.092554	0.151804	0.121069	0.129120	0.231061	0.316427	0.376614	0.254005	0.201074	0.200021	0.374464	0.305775
34	0.332792	0.559591	0.725348	0.660997	0.516409	0.445927	0.148480	0.164930	0.259060	0.483526	0.363107	0.113886	0.086740	0.267814	0.114003	0.070209	0.133040	0.277935	0.624493	0.338138	0.146230	0.430989	0.128624	0.127844	0.198640	0.317176	0.381379	0.314670	0.123873	0.166990	0.395040	0.248675	0.281602	0.737741	0.256363	0.201345	0.521341	0.390866	0.519821	0.485525	0.313336	0.744321	0.401638	0.267001	0.242678	0.302808	0.655974	0.415397	0.228187	0.505607	0.572064	0.255949	0.175309	0.308388	0.326624	0.178370	0.241167	0.346703	0.451693	0.249985	0.169285	0.254005	0.268897	0.266877	0.204735	0.305383	0.321491	0.291277	0.094871	0.167077	0.116595	0.129177	0.249476	0.289521	0.379158	0.256915	0.191609	0.180961	0.373992	0.246119
35	0.371870	0.477981	0.727225	0.695915	0.501234	0.424705	0.144091	0.134616	0.255693	0.439477	0.358403	0.110575	0.100204	0.269984	0.125833	0.069989	0.148341	0.282320	0.636103	0.349344	0.159065	0.434259	0.119360	0.125737	0.192495	0.304897	0.374351	0.280382	0.167042	0.136722	0.403365	0.249954	0.250367	0.654372	0.260900	0.203939	0.411122	0.328541	0.520195	0.482325	0.317957	0.755929	0.414576	0.276013	0.244900	0.302185	0.632712	0.450611	0.220796	0.406362	0.567042	0.284698	0.174659	0.318352	0.314018	0.167016	0.241021	0.352643	0.452995	0.195997	0.194522	0.286091	0.272850	0.237775	0.205185	0.275666	0.324818	0.358406	0.108665	0.218509	0.115682	0.121172	0.297439	0.306351	0.388493	0.257589	0.170435	0.172632	0.368474	0.239591
36	0.386823	0.477794	0.726463	0.696863	0.478400	0.419889	0.143404	0.131544	0.246252	0.404779	0.346017	0.103573	0.110730	0.279118	0.178515	0.070596	0.156741	0.270654	0.635402	0.363255	0.175778	0.439148	0.146464	0.074882	0.178468	0.291157	0.346391	0.300827	0.192448	0.142964	0.457343	0.266952	0.236140	0.588789	0.270478	0.215835	0.349161	0.302223	0.487920	0.472381	0.347314	0.775854	0.394972	0.273710	0.251290	0.306593	0.652104	0.398217	0.211567	0.331152	0.586000	0.240459	0.171147	0.313211	0.292951	0.145454	0.252212	0.399600	0.450528	0.194869	0.194054	0.290873	0.243696	0.231646	0.205974	0.272832	0.325442	0.383405	0.108170	0.215213	0.109991	0.086975	0.321041	0.408762	0.387626	0.263481	0.160998	0.159733	0.289866	0.213403
37	0.395270	0.475790	0.724403	0.698411	0.451366	0.416372	0.139019	0.127608	0.244940	0.381522	0.330178	0.088081	0.109033	0.280045	0.188997	0.070580	0.154097	0.238521	0.635751	0.369663	0.179234	0.437398	0.185552	0.072423	0.141700	0.230039	0.335675	0.305614	0.217307	0.150831	0.499659	0.273104	0.244381	0.580917	0.278620	0.229876	0.314901	0.269185	0.461310	0.405470	0.360749	0.786520	0.376826	0.267830	0.252107	0.307763	0.644303	0.383954	0.264927	0.381201	0.601052	0.238702	0.156967	0.274652	0.299201	0.136611	0.247956	0.431288	0.410194	0.190653	0.186105	0.288630	0.271097	0.243433	0.210895	0.270587	0.334855	0.414815	0.115706	0.253594	0.096869	0.056325	0.322866	0.426445	0.345235	0.264266	0.135850	0.160781	0.268035	0.192902
38	0.395815	0.472728	0.722266	0.701524	0.389983	0.370402	0.192989	0.124432	0.258358	0.363237	0.326303	0.125804	0.112369	0.278686	0.212130	0.070150	0.153615	0.238423	0.635961	0.371259	0.197799	0.409452	0.191275	0.082310	0.131855	0.242507	0.302950	0.333015	0.221550	0.171821	0.520764	0.306543	0.263710	0.537719	0.278210	0.239413	0.280148	0.229396	0.472309	0.337982	0.363315	0.785545	0.429433	0.263737	0.248611	0.306569	0.571547	0.358361	0.278117	0.399439	0.582983	0.224073	0.148331	0.229150	0.299687	0.148703	0.240751	0.430636	0.238283	0.207440	0.176402	0.280956	0.270663	0.249131	0.280589	0.379015	0.304804	0.418605	0.109480	0.250569	0.076554	0.055315	0.322809	0.423275	0.316715	0.260690	0.118892	0.156698	0.252878	0.156453
39	0.379070	0.432731	0.688449	0.703600	0.325666	0.339178	0.334662	0.120072	0.229373	0.307389	0.327679	0.127916	0.113943	0.277947	0.230382	0.068437	0.149434	0.212793	0.637414	0.369531	0.202715	0.334260	0.189993	0.083137	0.122965	0.252657	0.240734	0.332929	0.221123	0.173433	0.522242	0.318671	0.259033	0.489158	0.278593	0.235863	0.256224	0.191769	0.430438	0.336745	0.366404	0.782734	0.455096	0.275554	0.247025	0.305789	0.435487	0.326691	0.281979	0.394914	0.571206	0.208470	0.150196	0.217331	0.277755	0.150264	0.214547	0.420719	0.235295	0.169080	0.174160	0.271873	0.269361	0.252604	0.330412	0.569490	0.268245	0.403130	0.103116	0.243174	0.078285	0.054535	0.323863	0.407709	0.307851	0.217836	0.107488	0.158217	0.263378	0.131180
40	0.372215	0.447376	0.655539	0.609611	0.259336	0.324411	0.363167	0.151014	0.243673	0.259948	0.284321	0.138934	0.113517	0.275825	0.231021	0.058478	0.159030	0.236008	0.632063	0.368505	0.205543	0.312587	0.189725	0.081963	0.143458	0.282843	0.201597	0.314246	0.222248	0.176226	0.518282	0.313715	0.236236	0.442525	0.244410	0.210102	0.264726	0.208823	0.285009	0.294701	0.364906	0.779668	0.485140	0.286780	0.205356	0.278030	0.421840	0.285534	0.260876	0.374462	0.579371	0.192189	0.165435	0.235227	0.232860	0.149441	0.191973	0.385632	0.236434	0.140117	0.169522	0.252235	0.257330	0.262331	0.322330	0.584920	0.265993	0.395113	0.101587	0.244875	0.095790	0.049465	0.303188	0.401160	0.217951	0.186146	0.117211	0.170966	0.311316	0.131865
41	0.370668	0.461730	0.642280	0.503655	0.217868	0.315444	0.372181	0.152564	0.274467	0.269014	0.301274	0.140626	0.112970	0.263072	0.231002	0.053553	0.162213	0.276099	0.576058	0.335412	0.190993	0.268013	0.189895	0.080013	0.144757	0.301512	0.222758	0.305969	0.225027	0.201592	0.518031	0.310321	0.218924	0.400504	0.207351	0.165890	0.261275	0.238736	0.207086	0.242921	0.361014	0.778181	0.523706	0.290022	0.149368	0.209690	0.427728	0.251018	0.254059	0.357349	0.575640	0.179850	0.164451	0.256052	0.236052	0.151271	0.173452	0.325158	0.246071	0.140825	0.169323	0.250030	0.245324	0.251958	0.294156	0.588438	0.228277	0.375275	0.099525	0.245286	0.094400	0.040069	0.271114	0.413973	0.117465	0.128863	0.118926	0.174343	0.329553	0.142270
42	0.360129	0.464189	0.666971	0.487776	0.212319	0.315639	0.439497	0.170434	0.289476	0.271745	0.305591	0.139228	0.110051	0.220002	0.233132	0.055559	0.156532	0.315643	0.532416	0.229198	0.180819	0.179502	0.189106	0.080247	0.165514	0.361513	0.219825	0.325458	0.226909	0.217387	0.470442	0.309827	0.204508	0.364800	0.206678	0.160950	0.229798	0.216390	0.223145	0.188694	0.350585	0.747876	0.530855	0.296051	0.130685	0.161489	0.424778	0.243775	0.250299	0.316488	0.572293	0.178058	0.162074	0.259002	0.231249	0.150507	0.185015	0.322149	0.257498	0.142284	0.163460	0.263954	0.248533	0.169031	0.287778	0.582413	0.200585	0.358258	0.104629	0.256887	0.091909	0.032433	0.255737	0.404209	0.114327	0.078967	0.125126	0.177454	0.330565	0.144161
43	0.342878	0.480012	0.598604	0.558859	0.214135	0.323776	0.581335	0.176879	0.315521	0.297964	0.356296	0.134715	0.108891	0.192542	0.234305	0.057923	0.177997	0.379378	0.524644	0.209816	0.178298	0.182998	0.188413	0.080271	0.147423	0.358366	0.339037	0.305939	0.223327	0.217872	0.413523	0.272441	0.181608	0.336712	0.206320	0.161453	0.208183	0.199780	0.223401	0.201908	0.341030	0.640272	0.530771	0.300435	0.142556	0.189641	0.386911	0.244445	0.253332	0.335713	0.496880	0.174248	0.152850	0.257247	0.241918	0.123528	0.192650	0.325698	0.264470	0.140734	0.133391	0.212978	0.245499	0.162412	0.291506	0.606394	0.182781	0.274101	0.107248	0.272241	0.092910	0.036935	0.269811	0.442097	0.151084	0.071209	0.128695	0.179179	0.332005	0.150140
44	0.335279	0.489528	0.408327	0.656886	0.249189	0.324479	0.609720	0.202804	0.325628	0.325517	0.384695	0.128717	0.111594	0.188983	0.234173	0.058359	0.216653	0.471845	0.501213	0.200865	0.178080	0.186703	0.188780	0.081774	0.152033	0.356662	0.397881	0.309283	0.214663	0.219102	0.385096	0.254864	0.177900	0.334020	0.201843	0.155257	0.189715	0.194156	0.224326	0.202527	0.342676	0.567755	0.528199	0.304624	0.176862	0.209069	0.349396	0.251614	0.246273	0.342855	0.449469	0.192072	0.146738	0.244756	0.229999	0.119411	0.189452	0.307306	0.260219	0.138909	0.097034	0.184777	0.224398	0.156646	0.289299	0.610049	0.179478	0.230123	0.106248	0.277651	0.108124	0.065255	0.233015	0.443891	0.156660	0.120646	0.131878	0.166260	0.336655	0.149962
45	0.303394	0.463423	0.392527	0.597622	0.294125	0.342420	0.632381	0.217426	0.320794	0.334253	0.396481	0.126597	0.109326	0.166235	0.227847	0.051218	0.226725	0.484745	0.408635	0.186450	0.177281	0.177854	0.192600	0.088320	0.163237	0.349606	0.434658	0.275815	0.170481	0.205372	0.377074	0.241474	0.183149	0.383127	0.279812	0.153433	0.174801	0.193337	0.224463	0.225289	0.333776	0.549992	0.514349	0.304995	0.193088	0.213765	0.407455	0.199832	0.244777	0.317312	0.430610	0.220039	0.137251	0.208116	0.232513	0.120356	0.189119	0.300225	0.265727	0.137115	0.123498	0.182021	0.219489	0.150638	0.290016	0.627538	0.168490	0.151525	0.106427	0.295181	0.113453	0.066369	0.209519	0.359395	0.162715	0.116397	0.131370	0.160739	0.337709	0.151514
46	0.234884	0.412843	0.391256	0.537312	0.317077	0.354553	0.673195	0.215786	0.311890	0.323962	0.401896	0.127267	0.112045	0.153248	0.220063	0.047159	0.225133	0.579838	0.379071	0.177651	0.173019	0.170368	0.193477	0.089431	0.163075	0.337480	0.473799	0.286772	0.151900	0.195534	0.297043	0.217437	0.185230	0.405782	0.325391	0.159677	0.166608	0.196560	0.260622	0.233090	0.285410	0.429422	0.490588	0.304327	0.188020	0.213147	0.397197	0.140126	0.192705	0.273477	0.359616	0.214931	0.134197	0.174805	0.254287	0.159554	0.175247	0.225113	0.267216	0.134381	0.136683	0.203932	0.180691	0.137461	0.277546	0.659615	0.156593	0.120076	0.124698	0.299253	0.113777	0.066896	0.216529	0.359596	0.184711	0.116609	0.125728	0.150745	0.343185	0.156394
47	0.208091	0.391510	0.402417	0.527596	0.323276	0.353530	0.697179	0.215451	0.310603	0.316487	0.399049	0.130954	0.108946	0.130458	0.219911	0.044244	0.218802	0.669529	0.386463	0.147932	0.164363	0.161033	0.197326	0.089827	0.162764	0.338028	0.547290	0.247743	0.114315	0.215413	0.220774	0.203453	0.187995	0.408526	0.319596	0.146721	0.157202	0.211055	0.267974	0.231553	0.266179	0.400786	0.465916	0.257511	0.206261	0.233199	0.362512	0.136420	0.164899	0.207433	0.258003	0.240676	0.138363	0.168014	0.252316	0.168847	0.186720	0.189655	0.240490	0.115781	0.143144	0.238868	0.175320	0.119184	0.205858	0.590915	0.153399	0.171513	0.178588	0.356686	0.123071	0.067907	0.232784	0.364644	0.222577	0.148310	0.118826	0.129356	0.336386	0.159491
48	0.182147	0.377087	0.404546	0.537533	0.320936	0.345037	0.707030	0.215558	0.310417	0.320390	0.384704	0.132124	0.102409	0.124096	0.217691	0.043466	0.333511	0.722656	0.387230	0.112148	0.162956	0.179029	0.222976	0.136815	0.162778	0.333728	0.552894	0.224244	0.119695	0.369484	0.162647	0.142504	0.185882	0.404022	0.346509	0.136692	0.170796	0.216573	0.237434	0.223677	0.287333	0.406521	0.452509	0.200086	0.233705	0.265130	0.362679	0.134366	0.122119	0.206570	0.254973	0.261518	0.140148	0.168683	0.241819	0.169052	0.199728	0.204956	0.216190	0.071196	0.143176	0.282232	0.182546	0.108534	0.190772	0.536923	0.160644	0.192626	0.187584	0.361145	0.171476	0.071213	0.238644	0.377014	0.269727	0.346925	0.117177	0.127531	0.273258	0.146831
49	0.198141	0.376380	0.432438	0.548683	0.315751	0.302269	0.682458	0.216472	0.311673	0.351603	0.381803	0.113439	0.091037	0.118799	0.213378	0.043515	0.456698	0.766304	0.417350	0.091800	0.203181	0.239290	0.206915	0.151408	0.146116	0.328071	0.572161	0.283612	0.132524	0.399272	0.135532	0.085506	0.205799	0.388596	0.431280	0.130767	0.205396	0.310421	0.215363	0.208833	0.311778	0.407620	0.436244	0.189988	0.240567	0.282159	0.358892	0.129945	0.088417	0.184889	0.212064	0.264876	0.142735	0.176238	0.241499	0.163908	0.203305	0.209826	0.193870	0.072400	0.138560	0.281856	0.189285	0.095811	0.205334	0.541460	0.168611	0.268002	0.187007	0.354492	0.244605	0.089632	0.246166	0.381516	0.279359	0.489267	0.115686	0.128863	0.246218	0.111236
50	0.233364	0.384797	0.542833	0.547363	0.313329	0.312202	0.633004	0.213554	0.300130	0.358968	0.369196	0.087753	0.080373	0.097175	0.208892	0.051533	0.521939	0.798606	0.513794	0.100871	0.211930	0.263810	0.274820	0.219542	0.145284	0.312224	0.566480	0.313306	0.145943	0.440326	0.125820	0.067552	0.225549	0.360901	0.496639	0.219122	0.270384	0.687815	0.213093	0.203960	0.300115	0.371159	0.440810	0.185180	0.239412	0.282259	0.358734	0.129532	0.079162	0.180984	0.316321	0.293087	0.141383	0.177003	0.206083	0.158143	0.185005	0.198101	0.190836	0.070963	0.176403	0.338661	0.153302	0.058919	0.223528	0.543071	0.193822	0.332348	0.184324	0.337619	0.264205	0.092091	0.263791	0.373425	0.399818	0.499219	0.112000	0.144505	0.246781	0.106443
51	0.237625	0.358040	0.628633	0.560681	0.290845	0.292618	0.632838	0.187337	0.283049	0.338627	0.346510	0.078369	0.086464	0.088357	0.206334	0.055030	0.526162	0.801225	0.543404	0.179245	0.204530	0.260085	0.314106	0.227344	0.112572	0.236921	0.561760	0.281037	0.132501	0.437096	0.122573	0.064485	0.245014	0.326569	0.501005	0.230787	0.271474	0.840374	0.213685	0.203294	0.341535	0.365961	0.445276	0.184299	0.243169	0.292304	0.323756	0.133512	0.121395	0.191141	0.357662	0.302294	0.121445	0.155042	0.199802	0.161865	0.156492	0.181904	0.171942	0.061104	0.184738	0.383984	0.121379	0.057162	0.278095	0.555547	0.246149	0.386899	0.195484	0.356937	0.268210	0.099838	0.299635	0.392215	0.596741	0.553776	0.108623	0.169666	0.224039	0.107050
