	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_01.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_02.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_05.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_06.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d	217_C_T1_sh_L_ND_11.c3d
57	0.108467	0.337316	0.175023	0.152950	0.157377	0.535913	0.309851	0.630897	0.111897	0.127569	0.310155	0.379230	0.455010	0.234526	0.074410	0.158652	0.106733	0.376028	0.566756	0.445254	0.132332	0.188130	0.384496	0.522665	0.075804	0.151485	0.089499	0.158280	0.402556	0.291310	0.053304	0.070166	0.084599	0.128906	0.249526	0.310960	0.165545	0.298229	0.341294	0.710750
58	0.092510	0.326985	0.162032	0.116812	0.195383	0.460793	0.357046	0.768666	0.107348	0.114709	0.287913	0.364351	0.414962	0.226555	0.088165	0.166008	0.097959	0.371749	0.425081	0.457384	0.093063	0.153662	0.378785	0.535152	0.071373	0.144287	0.087407	0.155424	0.408683	0.339884	0.049217	0.049373	0.077940	0.120514	0.243698	0.310718	0.160417	0.299525	0.327608	0.800988
59	0.080343	0.331237	0.162254	0.103205	0.178679	0.364181	0.412380	0.905456	0.105678	0.099334	0.191722	0.320814	0.394425	0.228444	0.146142	0.178899	0.085737	0.395050	0.336690	0.529948	0.090909	0.157136	0.337348	0.508378	0.068702	0.126169	0.059293	0.129272	0.333547	0.395712	0.044353	0.048047	0.073056	0.108071	0.228183	0.314601	0.147459	0.290129	0.315654	0.851363
60	0.081386	0.344958	0.161402	0.105228	0.165203	0.301320	0.425397	0.949993	0.108007	0.080429	0.135616	0.277121	0.376033	0.211696	0.233471	0.229835	0.072505	0.343819	0.333829	0.504537	0.084518	0.108393	0.288095	0.417945	0.057135	0.106915	0.051302	0.078266	0.283332	0.395515	0.037858	0.088189	0.071904	0.107839	0.212776	0.312405	0.130291	0.259578	0.309179	0.866851
61	0.092815	0.341340	0.156104	0.107408	0.158576	0.289396	0.455890	0.960597	0.107987	0.059855	0.126150	0.237490	0.356038	0.209076	0.252716	0.263839	0.071583	0.325722	0.336364	0.503287	0.093751	0.074072	0.281298	0.382009	0.056921	0.167431	0.039899	0.039830	0.245483	0.394754	0.173424	0.352008	0.074655	0.119715	0.189311	0.286720	0.118086	0.190187	0.289361	0.869890
62	0.106356	0.320136	0.145131	0.105082	0.158048	0.239912	0.543270	1.029146	0.090755	0.054427	0.109737	0.225687	0.355934	0.200103	0.252682	0.268084	0.086589	0.340932	0.320015	0.558053	0.116151	0.081909	0.240481	0.361623	0.056237	0.168891	0.047571	0.090103	0.206031	0.391485	0.270789	0.534110	0.084386	0.140994	0.323407	0.295607	0.115949	0.177499	0.280765	0.854788
63	0.125676	0.330254	0.133055	0.100257	0.156150	0.182717	0.559338	1.030997	0.052205	0.054599	0.105196	0.227180	0.154573	0.170367	0.276641	0.288745	0.099048	0.352511	0.334872	0.607355	0.130116	0.092201	0.250145	0.260922	0.055778	0.168336	0.219741	0.228110	0.197935	0.395908	0.282981	0.564141	0.089797	0.153060	0.344581	0.272398	0.114852	0.143182	0.267340	0.806865
64	0.151986	0.293036	0.152210	0.214578	0.145972	0.186980	0.569570	0.961447	0.053541	0.055028	0.111666	0.206265	0.102831	0.184703	0.297681	0.330581	0.102404	0.348581	0.349389	0.633219	0.131700	0.099413	0.217107	0.242147	0.054944	0.167441	0.353756	0.399860	0.194158	0.398680	0.309573	0.574509	0.089287	0.156378	0.385546	0.306826	0.114027	0.107262	0.265465	0.729126
65	0.202626	0.266411	0.352834	0.593978	0.148535	0.211787	0.659665	1.001989	0.052994	0.051178	0.098854	0.154350	0.089399	0.181977	0.294754	0.349421	0.101982	0.345706	0.349088	0.639023	0.129524	0.100704	0.208595	0.181393	0.055563	0.166599	0.398926	0.477548	0.198868	0.385371	0.422978	0.643301	0.090617	0.153885	0.448046	0.334239	0.108900	0.104577	0.242791	0.685921
66	0.216531	0.262844	0.551405	0.872816	0.115404	0.188721	0.676148	0.982829	0.053582	0.047214	0.080626	0.114329	0.086446	0.163248	0.307532	0.346202	0.101022	0.325335	0.338381	0.638482	0.126093	0.099016	0.176892	0.090944	0.060127	0.169377	0.412410	0.486309	0.209496	0.353903	0.461718	0.750090	0.099400	0.147436	0.471487	0.344828	0.077467	0.088947	0.244243	0.692949
67	0.215018	0.251889	0.564997	0.900078	0.093868	0.169630	0.649382	0.864102	0.055690	0.048464	0.084790	0.108305	0.074649	0.154162	0.299842	0.344574	0.101262	0.326201	0.334516	0.639202	0.123997	0.097602	0.138487	0.083101	0.065631	0.181981	0.480775	0.532338	0.207928	0.344383	0.463684	0.810674	0.103507	0.144204	0.465825	0.344381	0.065016	0.085741	0.229917	0.673313
68	0.222143	0.249325	0.623130	0.981981	0.090744	0.171600	0.626294	0.775434	0.059742	0.058980	0.088035	0.115326	0.075345	0.150985	0.260623	0.322521	0.098402	0.318225	0.362575	0.690129	0.114713	0.092862	0.134474	0.062282	0.065644	0.182742	0.548204	0.648255	0.158292	0.246716	0.479328	0.816718	0.102107	0.142399	0.465206	0.334501	0.042910	0.065939	0.217569	0.565040
69	0.246945	0.261774	0.715399	1.162907	0.091012	0.181363	0.624781	0.764439	0.054882	0.057434	0.095947	0.116746	0.075039	0.153520	0.280948	0.296214	0.099120	0.312775	0.497434	0.777789	0.120678	0.086524	0.127376	0.044997	0.064728	0.180047	0.576787	0.732742	0.135553	0.185320	0.588101	0.830279	0.104608	0.160313	0.465046	0.329351	0.038864	0.073120	0.214943	0.412093
70	0.260132	0.241926	0.747586	1.278724	0.092853	0.187326	0.557364	0.702323	0.048549	0.056312	0.190629	0.172853	0.092818	0.146587	0.294877	0.291000	0.092484	0.237801	0.643494	0.781826	0.235424	0.088297	0.108231	0.049424	0.052018	0.106959	0.582976	0.766337	0.135019	0.184856	0.634198	0.826186	0.106850	0.179909	0.464711	0.327621	0.047829	0.161171	0.207470	0.297442
71	0.259821	0.230540	0.765579	1.311837	0.098921	0.190940	0.481429	0.527492	0.058082	0.058873	0.299591	0.289114	0.094182	0.136983	0.282915	0.258456	0.091822	0.217300	0.703836	0.785183	0.290623	0.091657	0.061648	0.096440	0.059244	0.098870	0.587484	0.768740	0.132754	0.180686	0.596844	0.716835	0.096524	0.166054	0.381872	0.261330	0.050885	0.180587	0.200023	0.251098
72	0.256569	0.220923	0.801411	1.314005	0.106817	0.181065	0.466158	0.486969	0.063675	0.063673	0.310865	0.299893	0.086261	0.110606	0.247562	0.178309	0.093401	0.205071	0.716522	0.783269	0.413812	0.189429	0.045110	0.106869	0.068082	0.106260	0.565019	0.746595	0.125482	0.163585	0.589525	0.639199	0.085564	0.153201	0.354160	0.251523	0.074682	0.301213	0.205658	0.246801
73	0.239669	0.188207	0.832934	1.326630	0.102954	0.158351	0.333508	0.419739	0.063624	0.064789	0.310806	0.295080	0.077261	0.083561	0.248964	0.114586	0.082070	0.193930	0.785739	0.794236	0.638424	0.325741	0.047320	0.110752	0.073193	0.109601	0.484311	0.682233	0.119803	0.150621	0.618606	0.637734	0.082727	0.149526	0.312075	0.208883	0.110092	0.387265	0.266948	0.318351
74	0.229040	0.173014	0.823241	1.296243	0.081101	0.129111	0.163731	0.276842	0.066614	0.067200	0.308697	0.302817	0.080460	0.085776	0.234858	0.110708	0.078310	0.205372	0.859437	0.823711	0.676093	0.352068	0.051039	0.118537	0.075054	0.110143	0.443201	0.615273	0.117350	0.138864	0.601382	0.617335	0.082141	0.150415	0.197252	0.152299	0.124445	0.389771	0.395937	0.481745
75	0.181395	0.169605	0.746691	1.116206	0.076260	0.126682	0.132849	0.176788	0.073549	0.074785	0.317827	0.328681	0.078646	0.095654	0.227536	0.107295	0.075315	0.205309	0.926614	0.846477	0.700222	0.364372	0.130260	0.134612	0.076089	0.108878	0.431754	0.604437	0.087271	0.126669	0.550517	0.516839	0.069311	0.151164	0.115838	0.114427	0.129679	0.390225	0.454772	0.496692
76	0.176467	0.172423	0.724522	0.993263	0.076698	0.120366	0.169109	0.170000	0.074874	0.076558	0.325066	0.334531	0.078121	0.104211	0.219603	0.102373	0.087811	0.209858	0.934954	0.853216	0.699579	0.365017	0.134701	0.142318	0.189459	0.123912	0.377257	0.586412	0.030338	0.089896	0.548771	0.355358	0.060471	0.148123	0.112979	0.092953	0.130117	0.390232	0.452980	0.501157
77	0.173436	0.175492	0.720806	0.979995	0.076783	0.103352	0.188625	0.194066	0.078282	0.077010	0.381017	0.380496	0.100336	0.139987	0.153277	0.087159	0.106988	0.224303	0.934171	0.853699	0.689719	0.370497	0.154604	0.147315	0.349578	0.214104	0.260520	0.472109	0.021885	0.084386	0.549098	0.278615	0.057631	0.160146	0.109701	0.090691	0.138939	0.393866	0.527718	0.522555
78	0.147961	0.156998	0.639234	0.832365	0.073149	0.089382	0.193147	0.194917	0.077276	0.072953	0.417950	0.439431	0.157016	0.144681	0.113476	0.093682	0.118952	0.233012	0.941825	0.854372	0.644418	0.370048	0.187216	0.170156	0.398774	0.280999	0.161879	0.312357	0.022663	0.083642	0.524541	0.285742	0.054595	0.165065	0.109448	0.082212	0.146688	0.398806	0.585424	0.539237
79	0.103640	0.118829	0.558920	0.557618	0.064679	0.072519	0.243909	0.188961	0.076918	0.072502	0.473281	0.488695	0.196158	0.179358	0.108624	0.109131	0.122905	0.239033	0.946034	0.811794	0.615275	0.339511	0.193183	0.189656	0.479616	0.288203	0.148218	0.282814	0.020402	0.083185	0.389652	0.229339	0.071212	0.268965	0.116536	0.065592	0.153536	0.403153	0.586734	0.556852
80	0.075272	0.109942	0.522872	0.328633	0.051802	0.048278	0.267562	0.193692	0.074299	0.072892	0.465172	0.480476	0.219614	0.203950	0.125149	0.112467	0.122287	0.226999	0.878632	0.672895	0.504789	0.283121	0.244789	0.212835	0.506476	0.308671	0.152288	0.331198	0.022226	0.080695	0.363907	0.203894	0.079778	0.328802	0.108289	0.048091	0.154980	0.397812	0.585021	0.566973
81	0.072777	0.103215	0.505850	0.272571	0.040267	0.045912	0.268689	0.189988	0.067426	0.074018	0.434521	0.459132	0.220570	0.205032	0.128070	0.109426	0.121505	0.214201	0.759532	0.573107	0.308726	0.210235	0.249874	0.297337	0.544173	0.337739	0.165000	0.334869	0.034493	0.078246	0.357034	0.203123	0.079755	0.329425	0.089865	0.092818	0.152704	0.369896	0.585681	0.566890
82	0.060398	0.085000	0.428844	0.247239	0.066167	0.083628	0.272582	0.189345	0.063722	0.074467	0.433287	0.460318	0.219820	0.201885	0.128575	0.120218	0.117840	0.211996	0.698227	0.558995	0.179310	0.160060	0.237553	0.344178	0.547844	0.349095	0.167040	0.350753	0.043847	0.063211	0.314994	0.189035	0.079979	0.329264	0.105604	0.198543	0.152675	0.355746	0.595421	0.566837
83	0.047966	0.071638	0.398330	0.165637	0.091349	0.109264	0.300077	0.199256	0.065100	0.082053	0.436466	0.459245	0.218836	0.192391	0.164231	0.127855	0.115918	0.211573	0.682682	0.539152	0.167211	0.156991	0.225802	0.353125	0.549041	0.351656	0.185734	0.363266	0.045275	0.051288	0.262271	0.163013	0.079328	0.328970	0.097625	0.225604	0.134626	0.227274	0.591896	0.563351
84	0.033116	0.064544	0.393073	0.159549	0.093234	0.112165	0.330006	0.219446	0.057509	0.076114	0.441109	0.445063	0.218280	0.188005	0.169338	0.138675	0.116206	0.197044	0.597401	0.460009	0.163501	0.156185	0.222860	0.349521	0.560629	0.354473	0.187890	0.369662	0.045898	0.047712	0.225154	0.152217	0.077165	0.325766	0.095643	0.230875	0.108765	0.114887	0.557394	0.489528
85	0.030264	0.062278	0.282463	0.175665	0.093192	0.119347	0.314970	0.205772	0.053915	0.074187	0.435336	0.440259	0.211123	0.165570	0.191740	0.239387	0.108267	0.163339	0.467593	0.327010	0.162152	0.148080	0.183215	0.350555	0.546692	0.348824	0.184829	0.369938	0.054147	0.057030	0.195288	0.241961	0.073345	0.325020	0.104420	0.232851	0.095518	0.113816	0.460388	0.361936
86	0.016737	0.034572	0.189255	0.163194	0.103824	0.145352	0.381099	0.228699	0.053759	0.083902	0.420978	0.437745	0.186591	0.159437	0.199227	0.288116	0.108381	0.159683	0.303255	0.200080	0.188354	0.152081	0.184917	0.343975	0.477708	0.314051	0.182965	0.366654	0.075968	0.077101	0.227935	0.366098	0.084670	0.326332	0.114345	0.256248	0.092037	0.114067	0.432836	0.353090
87	0.038913	0.027079	0.184763	0.156886	0.111523	0.164237	0.420458	0.300253	0.043708	0.082633	0.381243	0.394848	0.122709	0.147638	0.253562	0.308106	0.099607	0.155413	0.273841	0.147717	0.217604	0.227615	0.130556	0.338483	0.410294	0.257455	0.182055	0.363246	0.084108	0.082373	0.220854	0.375082	0.104160	0.322769	0.137296	0.285017	0.090087	0.113068	0.399240	0.315232
88	0.098305	0.046231	0.188817	0.157207	0.114344	0.174953	0.398095	0.323576	0.042558	0.082280	0.331902	0.333568	0.101451	0.114492	0.317021	0.352482	0.079488	0.127118	0.276753	0.144667	0.324466	0.292153	0.083134	0.288723	0.336722	0.242198	0.176853	0.316266	0.091695	0.088205	0.191784	0.381458	0.102402	0.243976	0.166439	0.301803	0.075986	0.100535	0.251613	0.251070
89	0.109148	0.052122	0.191797	0.163621	0.115655	0.176739	0.393623	0.323417	0.042601	0.082453	0.238190	0.264681	0.120845	0.143714	0.320865	0.407987	0.060205	0.096448	0.248963	0.134398	0.357148	0.304599	0.080627	0.195344	0.273715	0.222401	0.162577	0.208280	0.092952	0.090134	0.222413	0.397005	0.104042	0.172020	0.164173	0.315804	0.066940	0.089487	0.153611	0.191300
90	0.151946	0.058781	0.192762	0.181078	0.115110	0.171960	0.391009	0.326430	0.043464	0.081289	0.176243	0.209870	0.122938	0.149542	0.324316	0.430003	0.051687	0.077279	0.177434	0.102321	0.480936	0.333774	0.063293	0.165924	0.179937	0.170247	0.136561	0.191413	0.097409	0.095325	0.259123	0.477810	0.107626	0.232930	0.164239	0.315418	0.050768	0.070865	0.154606	0.120429
91	0.170771	0.090420	0.185454	0.175939	0.086842	0.154301	0.375313	0.330846	0.042912	0.077513	0.165617	0.190776	0.123013	0.149671	0.309624	0.429011	0.049727	0.066535	0.172364	0.068259	0.499609	0.349847	0.057452	0.220025	0.153923	0.124255	0.129425	0.165511	0.113244	0.111244	0.263294	0.545884	0.108788	0.258548	0.152287	0.264308	0.048994	0.067431	0.147790	0.095477
92	0.179539	0.098725	0.187123	0.175609	0.083690	0.152125	0.351363	0.311462	0.050174	0.074404	0.166795	0.190782	0.123299	0.149898	0.302089	0.431507	0.049575	0.065612	0.156361	0.042179	0.507359	0.365770	0.104158	0.321747	0.150991	0.125198	0.104580	0.124383	0.127841	0.120919	0.261016	0.578115	0.115403	0.259262	0.150871	0.238739	0.045143	0.067520	0.138468	0.104217
93	0.179531	0.098187	0.185746	0.185239	0.085179	0.152373	0.329963	0.304766	0.047893	0.069604	0.160520	0.193250	0.120891	0.147280	0.293811	0.400390	0.048757	0.065430	0.121895	0.036300	0.506664	0.386232	0.163677	0.322192	0.108731	0.135102	0.079758	0.086042	0.131822	0.122352	0.270465	0.589338	0.122308	0.339017	0.149358	0.233352	0.040661	0.067387	0.090592	0.111076
94	0.179738	0.097147	0.164419	0.183288	0.147465	0.144407	0.302974	0.291524	0.046546	0.073781	0.156888	0.217086	0.115237	0.142626	0.273876	0.347097	0.046120	0.061990	0.107609	0.036304	0.499832	0.384476	0.217505	0.360394	0.071124	0.141647	0.076520	0.052703	0.131460	0.124093	0.268296	0.584682	0.133291	0.455546	0.142879	0.233221	0.041617	0.067061	0.087024	0.114193
95	0.179784	0.097227	0.146525	0.180044	0.181694	0.112168	0.149399	0.217499	0.043431	0.072796	0.144911	0.226848	0.115519	0.142829	0.250636	0.335426	0.039198	0.063346	0.103364	0.035713	0.452088	0.311588	0.261294	0.421313	0.052029	0.138522	0.071131	0.042111	0.126355	0.124438	0.278243	0.567103	0.128414	0.466256	0.136274	0.211153	0.040333	0.065226	0.078055	0.114796
96	0.179387	0.097499	0.155388	0.181425	0.186986	0.110443	0.073660	0.134430	0.038365	0.059210	0.130112	0.208408	0.092334	0.121485	0.123661	0.297916	0.033929	0.063135	0.095020	0.036015	0.403155	0.293069	0.271860	0.467573	0.037663	0.125126	0.069173	0.039477	0.117396	0.120196	0.277671	0.535337	0.112456	0.463613	0.114155	0.171856	0.041551	0.066485	0.075277	0.113894
97	0.171647	0.097969	0.155447	0.184850	0.244999	0.119899	0.096651	0.124310	0.038510	0.058817	0.123047	0.215451	0.061198	0.077709	0.066183	0.217148	0.030340	0.059277	0.086229	0.039052	0.221718	0.241548	0.273989	0.483528	0.039355	0.150728	0.046905	0.025280	0.111083	0.116948	0.305315	0.524433	0.101205	0.462911	0.051851	0.141447	0.045392	0.071162	0.072120	0.112313
98	0.146175	0.091683	0.176533	0.185667	0.245661	0.124156	0.143368	0.177823	0.039539	0.059176	0.116232	0.219278	0.043986	0.054493	0.050947	0.134529	0.024792	0.052403	0.072473	0.057035	0.217323	0.223380	0.274941	0.474525	0.046091	0.176482	0.019092	0.040242	0.107224	0.113826	0.330305	0.520871	0.093491	0.473874	0.027548	0.106703	0.045587	0.075106	0.068496	0.104667
99	0.143248	0.095914	0.199955	0.201110	0.248402	0.124097	0.146316	0.235186	0.039428	0.059018	0.119810	0.221196	0.043214	0.053670	0.048587	0.119841	0.022911	0.050941	0.059850	0.087754	0.321765	0.200717	0.269422	0.420304	0.047956	0.192116	0.052713	0.129837	0.105920	0.114489	0.303778	0.489191	0.091635	0.450536	0.024094	0.073286	0.043193	0.063950	0.066340	0.079863
100	0.087470	0.089774	0.238274	0.226623	0.253058	0.123910	0.188583	0.271896	0.040516	0.058816	0.124043	0.221427	0.041992	0.053338	0.036377	0.102386	0.022594	0.049234	0.048963	0.093415	0.343718	0.167436	0.248049	0.393596	0.054847	0.231211	0.077634	0.150074	0.099355	0.105178	0.285733	0.401533	0.091137	0.435802	0.064965	0.067813	0.128828	0.069560	0.057398	0.072441
101	0.042224	0.057543	0.245624	0.232589	0.271647	0.129915	0.221629	0.277501	0.039796	0.060450	0.124614	0.221411	0.042009	0.055057	0.045228	0.091790	0.023483	0.070009	0.044185	0.099292	0.432423	0.159505	0.299143	0.405119	0.055948	0.264950	0.085801	0.153301	0.070812	0.082656	0.284575	0.323819	0.085200	0.443654	0.176626	0.079395	0.209721	0.087292	0.051699	0.072008
