	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_01.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_02.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_03.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_04.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_05.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_06.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_08.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_09.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d	203_C_T2_ih_ND_10.c3d
27	0.115377	0.388830	0.122995	0.222353	0.142045	0.187231	0.294151	0.367370	0.132121	0.236656	0.557847	0.318913	0.230414	0.233142	0.494640	0.368741	0.118416	0.266816	0.178516	0.331708	0.229117	0.259436	0.500714	0.448739	0.123915	0.170005	0.257585	0.222797	0.240865	0.304731	0.154257	0.288885	0.297038	0.515516	0.219957	0.203175	0.267773	0.238228	0.524857	0.455025	0.181675	0.257363	0.215337	0.232835	0.230292	0.351804	0.518141	0.226345	0.243452	0.297146	0.265504	0.148853	0.316054	0.324868	0.346972	0.445233	0.195115	0.311223	0.227277	0.153535	0.157053	0.146933	0.205420	0.304688	0.443937	0.603168	0.771654	0.648512	0.240641	0.365609	0.097475	0.249946
28	0.123715	0.414950	0.122921	0.246379	0.144487	0.185297	0.297289	0.354808	0.160329	0.186357	0.576683	0.321508	0.199260	0.243936	0.499403	0.353500	0.119420	0.240853	0.229293	0.348729	0.228335	0.253956	0.480310	0.454529	0.133204	0.180703	0.279922	0.215972	0.215522	0.274899	0.134758	0.287259	0.235099	0.270604	0.240962	0.206355	0.282557	0.235123	0.520333	0.456513	0.141301	0.233438	0.110883	0.169690	0.301528	0.399052	0.477614	0.228360	0.321802	0.317449	0.260321	0.161065	0.316080	0.326770	0.323752	0.408805	0.198860	0.324440	0.214680	0.148358	0.155606	0.144872	0.189517	0.274579	0.445734	0.588447	0.763869	0.646215	0.235584	0.381189	0.096863	0.249126
29	0.117994	0.406510	0.135755	0.253255	0.143279	0.179364	0.279213	0.342508	0.194821	0.238098	0.575842	0.321759	0.186419	0.246751	0.501355	0.348010	0.151598	0.240538	0.253635	0.370265	0.223140	0.226447	0.442068	0.457793	0.130460	0.191905	0.297974	0.214316	0.185622	0.268907	0.125505	0.263800	0.229068	0.184913	0.323678	0.245669	0.278886	0.242287	0.517831	0.456968	0.095141	0.177105	0.090757	0.155113	0.317089	0.441924	0.455035	0.229570	0.332843	0.298293	0.249150	0.163901	0.299718	0.307579	0.310948	0.402729	0.177842	0.286894	0.212985	0.287666	0.142518	0.134720	0.158858	0.257164	0.439156	0.573288	0.637756	0.503383	0.211502	0.368057	0.093571	0.248646
30	0.132411	0.432003	0.141669	0.292548	0.133601	0.167576	0.232907	0.328086	0.199703	0.245260	0.577148	0.291512	0.181497	0.248353	0.491011	0.292579	0.164889	0.276083	0.262770	0.353268	0.214012	0.257095	0.405122	0.440604	0.139945	0.213023	0.288576	0.187052	0.185318	0.281337	0.127732	0.252526	0.223781	0.171883	0.328591	0.216168	0.279388	0.251134	0.517232	0.456949	0.087121	0.165200	0.075917	0.092272	0.324008	0.458374	0.453733	0.232150	0.362833	0.288895	0.251069	0.247446	0.259399	0.282995	0.316630	0.402178	0.172124	0.280282	0.184482	0.311466	0.106942	0.111252	0.147244	0.246399	0.420530	0.520656	0.569322	0.460444	0.185186	0.336721	0.093607	0.246683
31	0.152711	0.451718	0.146290	0.348091	0.120129	0.156904	0.217788	0.312216	0.201068	0.237364	0.516693	0.177018	0.190466	0.268865	0.480970	0.170706	0.173769	0.290608	0.269382	0.298413	0.215181	0.306902	0.391136	0.422429	0.122445	0.182225	0.281453	0.169182	0.182140	0.271462	0.131090	0.240457	0.223326	0.178164	0.339701	0.211110	0.284851	0.253632	0.517236	0.456999	0.083348	0.157908	0.116603	0.144723	0.322398	0.454343	0.443761	0.227685	0.510016	0.376683	0.235474	0.327326	0.208493	0.263037	0.321580	0.414353	0.149845	0.261308	0.191740	0.343850	0.108743	0.124435	0.151750	0.236367	0.407695	0.487494	0.569271	0.391255	0.158946	0.303322	0.094604	0.244723
32	0.155866	0.432509	0.172601	0.401145	0.110304	0.153070	0.217630	0.300053	0.194014	0.235482	0.379979	0.178236	0.229336	0.301548	0.480677	0.117731	0.169994	0.263823	0.316498	0.311169	0.214587	0.312230	0.393622	0.414102	0.118189	0.176421	0.283901	0.172623	0.173003	0.280335	0.132760	0.208694	0.215910	0.172403	0.350423	0.264754	0.284575	0.258728	0.507692	0.453311	0.075528	0.127495	0.262375	0.169783	0.326181	0.448396	0.413173	0.229578	0.535831	0.370960	0.177821	0.333271	0.195647	0.259165	0.317483	0.431088	0.161665	0.259422	0.190069	0.362307	0.117848	0.140350	0.159779	0.230150	0.397303	0.475811	0.503887	0.299471	0.131376	0.280769	0.097410	0.243363
33	0.156715	0.428174	0.181293	0.423232	0.102975	0.156111	0.218798	0.312906	0.188384	0.232322	0.385473	0.159649	0.254070	0.312248	0.477733	0.105275	0.187149	0.272049	0.330547	0.286591	0.211236	0.325359	0.401792	0.407666	0.136120	0.198147	0.293754	0.203386	0.171110	0.287947	0.135132	0.171683	0.177868	0.165887	0.428643	0.322489	0.284911	0.265295	0.428284	0.419419	0.085578	0.098493	0.286361	0.163853	0.329463	0.446037	0.365802	0.267325	0.552588	0.377829	0.176279	0.354212	0.187644	0.253531	0.314103	0.415156	0.148937	0.239344	0.237845	0.395277	0.125570	0.149025	0.163836	0.227605	0.393645	0.467980	0.353161	0.157890	0.128293	0.285704	0.093109	0.250729
34	0.157320	0.429506	0.201672	0.426042	0.096940	0.163133	0.217225	0.322912	0.178640	0.217174	0.335959	0.148457	0.258080	0.316516	0.447344	0.100327	0.238849	0.305443	0.328404	0.277917	0.222899	0.371016	0.410427	0.380111	0.143753	0.203433	0.292002	0.223167	0.164493	0.285112	0.127025	0.137555	0.162487	0.157752	0.500398	0.341577	0.285150	0.265576	0.347069	0.370648	0.106927	0.162700	0.358906	0.167124	0.327838	0.443206	0.327169	0.323037	0.553521	0.376219	0.180421	0.488090	0.183636	0.252184	0.285458	0.372962	0.131434	0.206110	0.257595	0.430998	0.130032	0.155893	0.165320	0.225528	0.330580	0.385642	0.262989	0.113292	0.126242	0.290975	0.089363	0.270355
35	0.160134	0.415687	0.220506	0.485635	0.092997	0.171583	0.214289	0.324634	0.182612	0.210494	0.248512	0.121220	0.255759	0.316919	0.443519	0.094954	0.250919	0.321057	0.358512	0.281211	0.224645	0.371256	0.393222	0.320615	0.140749	0.190661	0.348063	0.241012	0.166307	0.289833	0.104768	0.107248	0.158829	0.179367	0.515336	0.357105	0.286197	0.272833	0.297875	0.357043	0.184903	0.267522	0.379602	0.186672	0.314202	0.405785	0.345027	0.336339	0.516451	0.352095	0.222576	0.517117	0.187951	0.250267	0.233135	0.331497	0.127401	0.191671	0.263384	0.435591	0.133830	0.159493	0.165548	0.224973	0.195500	0.257338	0.263922	0.147397	0.122316	0.290367	0.082531	0.291002
36	0.154887	0.378879	0.242007	0.546442	0.092557	0.173056	0.215580	0.320745	0.155773	0.170945	0.226718	0.118759	0.255438	0.301168	0.455428	0.126840	0.255440	0.334558	0.370224	0.286226	0.222796	0.368004	0.316078	0.234206	0.143517	0.201951	0.363427	0.252260	0.155292	0.282172	0.094662	0.092569	0.189512	0.211107	0.503129	0.352998	0.292243	0.296200	0.293078	0.392542	0.195260	0.336601	0.384102	0.189817	0.293009	0.373070	0.357503	0.325131	0.504868	0.344386	0.220912	0.524665	0.170796	0.219559	0.214545	0.310769	0.117287	0.151565	0.285979	0.494077	0.137419	0.151123	0.161177	0.215934	0.146132	0.234770	0.305432	0.175850	0.119171	0.292293	0.074188	0.293974
37	0.142985	0.337933	0.250515	0.549917	0.090810	0.170902	0.217769	0.308779	0.137640	0.116483	0.232549	0.118776	0.259953	0.320229	0.406969	0.248571	0.238571	0.325849	0.336139	0.246784	0.220747	0.367760	0.252722	0.182058	0.155390	0.213800	0.356674	0.247840	0.131569	0.260965	0.094262	0.091288	0.205994	0.210855	0.467893	0.322307	0.298115	0.306801	0.281353	0.429099	0.208897	0.390735	0.321145	0.137370	0.279297	0.363558	0.358358	0.346947	0.509925	0.341948	0.207961	0.509885	0.135456	0.177445	0.217019	0.306710	0.112574	0.150789	0.270929	0.536082	0.149977	0.150829	0.146923	0.176695	0.143742	0.231919	0.370337	0.381794	0.119314	0.294485	0.072630	0.281079
38	0.136887	0.330290	0.308509	0.536867	0.089624	0.168661	0.220306	0.292056	0.152382	0.124825	0.241013	0.174562	0.268757	0.361453	0.326174	0.293709	0.226895	0.319793	0.330786	0.237438	0.198484	0.360833	0.208963	0.173167	0.142802	0.182192	0.335023	0.245248	0.099728	0.220109	0.091081	0.093652	0.207694	0.205391	0.460045	0.338064	0.298752	0.316669	0.245384	0.426338	0.214696	0.416178	0.269629	0.135686	0.288901	0.357186	0.330926	0.398781	0.372164	0.224447	0.230457	0.467936	0.121195	0.173748	0.218625	0.313167	0.111366	0.137537	0.261451	0.559668	0.151682	0.149997	0.149772	0.132227	0.155586	0.226794	0.475633	0.443529	0.119463	0.293311	0.073501	0.262866
39	0.137818	0.278972	0.316394	0.538299	0.089160	0.170191	0.235498	0.284442	0.155709	0.126619	0.294675	0.243082	0.269892	0.368717	0.267851	0.296933	0.223727	0.310957	0.320326	0.203653	0.167339	0.352580	0.178534	0.172819	0.142043	0.181243	0.334505	0.282035	0.075413	0.193537	0.090846	0.123895	0.208674	0.205314	0.463685	0.378244	0.296523	0.342678	0.199704	0.398682	0.215916	0.442614	0.205873	0.134352	0.300034	0.356967	0.246536	0.430871	0.290349	0.193249	0.247721	0.467262	0.139625	0.199409	0.220926	0.336215	0.132345	0.134499	0.259086	0.544101	0.152747	0.150781	0.162025	0.138046	0.177239	0.250724	0.484494	0.511828	0.119123	0.295302	0.073313	0.248263
40	0.129120	0.258441	0.408199	0.539299	0.084707	0.164855	0.236183	0.272320	0.158342	0.129046	0.356442	0.251791	0.266890	0.363579	0.262890	0.338616	0.219455	0.312694	0.307042	0.225659	0.155082	0.347464	0.174009	0.172735	0.146455	0.217377	0.400261	0.439426	0.068522	0.200848	0.091972	0.151653	0.208482	0.217446	0.467682	0.437382	0.293398	0.352789	0.148102	0.364830	0.197671	0.519135	0.122281	0.096877	0.300390	0.353355	0.225987	0.439878	0.258610	0.180527	0.237627	0.457757	0.188008	0.228667	0.217233	0.345507	0.170401	0.205496	0.261812	0.531846	0.161504	0.168100	0.167836	0.151237	0.182056	0.272830	0.518990	0.573524	0.120335	0.308933	0.073557	0.242110
41	0.135421	0.278747	0.495698	0.541626	0.079051	0.160295	0.225426	0.250247	0.160885	0.145920	0.343490	0.255078	0.256290	0.347221	0.249379	0.402435	0.213967	0.301983	0.374036	0.345945	0.145979	0.342109	0.176412	0.172807	0.150859	0.209879	0.435975	0.539608	0.067747	0.199788	0.090061	0.154032	0.207285	0.228426	0.448050	0.532729	0.277285	0.339633	0.116971	0.343011	0.234342	0.563426	0.083875	0.075741	0.257347	0.328601	0.222445	0.440860	0.234347	0.177296	0.239794	0.327662	0.277781	0.267398	0.205424	0.346480	0.198037	0.253806	0.223862	0.510137	0.178354	0.190546	0.172672	0.154405	0.179043	0.275015	0.592340	0.619329	0.124542	0.329665	0.072405	0.241342
42	0.146745	0.281857	0.505845	0.564630	0.074936	0.160182	0.222671	0.230339	0.171236	0.176029	0.377587	0.256317	0.240712	0.332119	0.233333	0.448901	0.163597	0.250674	0.532520	0.425629	0.141761	0.341864	0.179761	0.162454	0.156824	0.197600	0.538730	0.578174	0.070357	0.200643	0.085299	0.164674	0.201041	0.224655	0.406334	0.552561	0.227920	0.313627	0.115723	0.334841	0.225114	0.511695	0.084739	0.046454	0.214230	0.268154	0.207478	0.440311	0.237305	0.247235	0.196963	0.226435	0.311116	0.281507	0.198442	0.355641	0.223265	0.417252	0.199891	0.485568	0.192621	0.207615	0.173306	0.165939	0.211167	0.307707	0.605957	0.638373	0.131232	0.336645	0.071629	0.241375
43	0.137288	0.271262	0.513196	0.532943	0.074408	0.158411	0.229107	0.228590	0.156095	0.168283	0.398258	0.260080	0.238967	0.339258	0.228225	0.471592	0.165886	0.243262	0.582235	0.467023	0.139536	0.341932	0.186742	0.137911	0.198206	0.214968	0.562897	0.600177	0.089521	0.210846	0.082340	0.189944	0.227846	0.266556	0.353330	0.625762	0.176427	0.302061	0.117896	0.335133	0.225452	0.500676	0.071675	0.043920	0.192284	0.194851	0.204709	0.439472	0.223278	0.281121	0.191902	0.197542	0.317118	0.278852	0.196881	0.358147	0.234262	0.502611	0.191519	0.486272	0.211167	0.227285	0.167253	0.184604	0.253074	0.360510	0.637747	0.638955	0.122358	0.295033	0.071265	0.242964
44	0.138011	0.265299	0.547076	0.512869	0.068749	0.147049	0.224029	0.228091	0.146576	0.163816	0.403778	0.265059	0.246326	0.348608	0.231635	0.480350	0.197345	0.252679	0.556820	0.462915	0.140002	0.338805	0.188137	0.111722	0.215911	0.228095	0.578001	0.722329	0.105660	0.227160	0.079449	0.220670	0.215622	0.269190	0.361422	0.726508	0.171269	0.311449	0.118191	0.337080	0.206002	0.451138	0.072523	0.080364	0.184786	0.173633	0.210369	0.440660	0.155270	0.263534	0.193275	0.198301	0.321791	0.274465	0.200734	0.359613	0.246410	0.546372	0.152671	0.418352	0.226677	0.238519	0.158959	0.181365	0.276899	0.415583	0.630877	0.639324	0.111180	0.257979	0.070596	0.243273
45	0.138870	0.265883	0.553845	0.515300	0.069235	0.139621	0.215605	0.230557	0.131919	0.161088	0.435701	0.289261	0.253224	0.350162	0.232262	0.482384	0.216125	0.266789	0.596234	0.487989	0.142570	0.296375	0.183282	0.103884	0.206379	0.217632	0.665136	0.796848	0.115113	0.234432	0.080548	0.244135	0.190916	0.262149	0.407857	0.781196	0.166531	0.302884	0.116420	0.336886	0.180210	0.338154	0.132583	0.307028	0.183474	0.178793	0.208110	0.441980	0.115917	0.259535	0.175556	0.158417	0.322484	0.272135	0.209491	0.359109	0.265001	0.601017	0.104201	0.257219	0.229765	0.240610	0.155996	0.181453	0.280074	0.416857	0.610804	0.635886	0.125777	0.272565	0.073231	0.250345
46	0.146311	0.268681	0.549004	0.506449	0.076764	0.147955	0.209030	0.252756	0.122227	0.176901	0.427190	0.228318	0.234324	0.329698	0.230083	0.482614	0.214525	0.250087	0.637944	0.560306	0.143661	0.260996	0.174969	0.106581	0.235612	0.231770	0.700735	0.808312	0.113902	0.219092	0.078407	0.252855	0.210538	0.316299	0.439841	0.792858	0.149175	0.294507	0.116170	0.337218	0.132250	0.209076	0.143777	0.315510	0.170256	0.173768	0.201543	0.433230	0.113772	0.258633	0.110723	0.131662	0.326382	0.271187	0.211367	0.366895	0.284384	0.658922	0.098150	0.158346	0.228107	0.238024	0.157375	0.192090	0.276977	0.434618	0.567670	0.505831	0.146417	0.295021	0.071471	0.266694
47	0.147982	0.270060	0.564047	0.438890	0.077156	0.148021	0.256237	0.266048	0.119269	0.205527	0.368674	0.197608	0.200203	0.305929	0.225466	0.488298	0.211350	0.219888	0.664059	0.597304	0.143531	0.258434	0.164257	0.110727	0.287378	0.275254	0.702055	0.805610	0.113327	0.218026	0.076743	0.247949	0.229832	0.352681	0.435374	0.779410	0.142818	0.295608	0.116153	0.338124	0.114644	0.150843	0.149433	0.323131	0.171546	0.175164	0.200214	0.402698	0.122053	0.269985	0.120754	0.247972	0.330207	0.273773	0.202919	0.364832	0.273828	0.656003	0.084771	0.144986	0.226051	0.240351	0.157462	0.215237	0.266703	0.439341	0.533612	0.488909	0.152559	0.299788	0.062818	0.274712
48	0.150663	0.272162	0.586421	0.434438	0.079079	0.150023	0.289852	0.269381	0.118639	0.210948	0.316066	0.155339	0.189290	0.305011	0.225529	0.562314	0.225145	0.214140	0.680294	0.597612	0.130059	0.215214	0.143045	0.115021	0.292538	0.262626	0.681606	0.785116	0.112724	0.215679	0.078465	0.244160	0.234165	0.421268	0.425445	0.745902	0.147510	0.294223	0.116399	0.339787	0.153448	0.194349	0.164859	0.332689	0.171543	0.179048	0.176877	0.380772	0.131363	0.279477	0.095899	0.259836	0.330063	0.272375	0.201564	0.324466	0.267950	0.692775	0.078479	0.171137	0.223952	0.236047	0.163054	0.244351	0.240625	0.415931	0.525332	0.405121	0.153515	0.292985	0.057815	0.270515
49	0.154210	0.270236	0.580427	0.438978	0.085089	0.157903	0.295077	0.276385	0.102008	0.218146	0.301900	0.151981	0.191250	0.303105	0.237642	0.710115	0.261441	0.259457	0.649180	0.529141	0.104229	0.144127	0.118233	0.119505	0.286623	0.258922	0.671427	0.717260	0.125510	0.209726	0.075267	0.244247	0.240352	0.473641	0.418938	0.715104	0.148418	0.293595	0.116444	0.341584	0.193799	0.217748	0.176798	0.349571	0.171494	0.179324	0.123746	0.380658	0.120297	0.219586	0.109618	0.281570	0.331858	0.273686	0.198971	0.291890	0.267651	0.784523	0.064444	0.203965	0.218203	0.236955	0.171007	0.263529	0.242778	0.447222	0.447388	0.337197	0.154033	0.282179	0.056869	0.259923
50	0.156850	0.270118	0.571000	0.424958	0.088447	0.157201	0.294490	0.269448	0.085678	0.237570	0.243737	0.149951	0.194588	0.311246	0.217516	0.749987	0.309368	0.404584	0.539751	0.476191	0.103594	0.142061	0.111442	0.117525	0.284133	0.273979	0.608660	0.662478	0.129434	0.214033	0.082314	0.250861	0.238668	0.493676	0.404978	0.828672	0.150421	0.295955	0.116154	0.352927	0.202927	0.209603	0.161206	0.236628	0.167043	0.176881	0.112597	0.365654	0.122945	0.197739	0.146811	0.294061	0.331469	0.274576	0.187286	0.290413	0.246263	0.716632	0.070293	0.192843	0.211694	0.244215	0.171604	0.268327	0.241942	0.481136	0.372222	0.254311	0.154806	0.275787	0.063472	0.291087
51	0.155552	0.276378	0.547241	0.428322	0.094819	0.161268	0.299201	0.257666	0.087759	0.264244	0.234946	0.195974	0.189966	0.302107	0.202110	0.728774	0.300774	0.423584	0.442424	0.456034	0.107887	0.142988	0.117605	0.120804	0.259509	0.281883	0.571834	0.649027	0.129853	0.238358	0.099466	0.307156	0.229094	0.516154	0.468329	0.868903	0.166696	0.297117	0.116763	0.363337	0.198713	0.208538	0.200131	0.325725	0.154438	0.166920	0.106090	0.314111	0.118235	0.187177	0.144915	0.292836	0.332304	0.289820	0.181382	0.291025	0.236353	0.659358	0.083822	0.180969	0.205426	0.246393	0.172448	0.268807	0.197612	0.449247	0.348123	0.251471	0.157510	0.276209	0.069725	0.427054
52	0.154681	0.272951	0.472080	0.507243	0.122727	0.186195	0.319207	0.257103	0.093416	0.268788	0.216362	0.256350	0.174954	0.247150	0.198117	0.713401	0.291388	0.434772	0.428154	0.491933	0.103250	0.136661	0.153435	0.180149	0.259092	0.424747	0.586781	0.533791	0.130633	0.245386	0.101500	0.375181	0.223058	0.515156	0.486364	0.777790	0.170688	0.273769	0.117340	0.321408	0.183007	0.211318	0.241917	0.345563	0.119350	0.136742	0.104052	0.254500	0.112304	0.178244	0.151530	0.307680	0.332470	0.326904	0.184789	0.295171	0.223502	0.623388	0.189658	0.177506	0.198734	0.247084	0.197772	0.294219	0.145980	0.407358	0.291361	0.428572	0.159730	0.272866	0.077678	0.446647
53	0.130075	0.216518	0.470176	0.575619	0.146005	0.207318	0.332367	0.259605	0.102686	0.264618	0.159224	0.271102	0.175790	0.236357	0.201868	0.718019	0.270902	0.440558	0.384349	0.484725	0.081795	0.109262	0.177849	0.271336	0.287652	0.536012	0.483614	0.382206	0.130964	0.242558	0.098134	0.423543	0.240579	0.515467	0.529096	0.746217	0.163536	0.283394	0.117076	0.264739	0.187893	0.225572	0.247198	0.343413	0.118945	0.130291	0.105150	0.217208	0.099971	0.177783	0.155008	0.311370	0.332561	0.341529	0.182202	0.350886	0.203310	0.579724	0.254144	0.230628	0.193688	0.265769	0.240112	0.358181	0.115182	0.379094	0.380586	0.503317	0.164758	0.270745	0.093806	0.441109
54	0.119424	0.178621	0.513024	0.576858	0.148485	0.210065	0.329909	0.264387	0.114325	0.268541	0.151456	0.282063	0.186329	0.245243	0.218993	0.706890	0.297476	0.491693	0.313291	0.413761	0.086048	0.110224	0.178354	0.299266	0.287084	0.609777	0.409090	0.334498	0.136581	0.236810	0.096109	0.470517	0.246725	0.509548	0.498567	0.763694	0.165181	0.300049	0.112753	0.222407	0.149455	0.244592	0.367716	0.368718	0.122851	0.125741	0.102923	0.218104	0.092446	0.165868	0.141913	0.231360	0.330347	0.330717	0.187239	0.438507	0.174341	0.546730	0.326651	0.304480	0.195258	0.277074	0.248423	0.406104	0.134328	0.380054	0.353897	0.513978	0.176596	0.283207	0.138180	0.446214
55	0.141294	0.207744	0.505368	0.578153	0.153020	0.210646	0.331507	0.260376	0.116581	0.254020	0.160820	0.317322	0.188142	0.244892	0.234022	0.675284	0.325268	0.576247	0.250832	0.338337	0.116978	0.143013	0.178020	0.301403	0.234255	0.603317	0.401129	0.328610	0.137835	0.236675	0.109776	0.485431	0.233904	0.481176	0.482010	0.776260	0.169134	0.301283	0.118388	0.218117	0.149146	0.263205	0.375425	0.355140	0.106697	0.109260	0.096192	0.279329	0.079803	0.138151	0.159407	0.207239	0.336036	0.334476	0.210655	0.439307	0.168707	0.552707	0.380535	0.312997	0.192251	0.279412	0.296414	0.418237	0.147873	0.360878	0.293040	0.520241	0.201240	0.320353	0.147502	0.477305
56	0.150861	0.207365	0.476927	0.588018	0.167977	0.217793	0.324937	0.252707	0.134520	0.292208	0.174749	0.355239	0.192619	0.252430	0.229262	0.643667	0.324138	0.592818	0.196423	0.327626	0.146716	0.163365	0.185906	0.306940	0.214852	0.603747	0.394655	0.260948	0.136913	0.224956	0.235527	0.483938	0.260254	0.487977	0.480438	0.776124	0.165904	0.293781	0.131671	0.227625	0.150778	0.285440	0.368696	0.312434	0.122714	0.114799	0.100265	0.333109	0.077337	0.118970	0.178006	0.213307	0.359588	0.363562	0.265709	0.430612	0.121377	0.476736	0.415397	0.331484	0.179307	0.267907	0.302756	0.417500	0.141427	0.338328	0.281812	0.557684	0.226026	0.351996	0.149723	0.534827
57	0.157168	0.211862	0.478665	0.632529	0.187080	0.231660	0.327513	0.256902	0.152972	0.284663	0.187523	0.358914	0.192646	0.249598	0.227105	0.628145	0.307348	0.581244	0.159144	0.327037	0.183067	0.198388	0.190093	0.365891	0.216866	0.616217	0.341068	0.185072	0.175690	0.209868	0.283260	0.501829	0.255237	0.382624	0.477404	0.764028	0.161443	0.295976	0.141274	0.228689	0.150111	0.283165	0.324628	0.195764	0.184538	0.184089	0.093796	0.349965	0.068410	0.089091	0.156114	0.193412	0.330114	0.356278	0.312605	0.446551	0.109323	0.310177	0.429964	0.413434	0.163819	0.254377	0.300732	0.413941	0.161791	0.417509	0.316381	0.568224	0.227895	0.342754	0.151400	0.555042
58	0.150760	0.216003	0.473337	0.639130	0.197411	0.238134	0.335739	0.267724	0.209421	0.377907	0.187060	0.376354	0.183335	0.243055	0.222446	0.626025	0.333707	0.514408	0.170281	0.338419	0.212757	0.226403	0.196289	0.417270	0.211028	0.617934	0.360260	0.287036	0.200146	0.205322	0.293639	0.503980	0.265330	0.406120	0.434368	0.654934	0.159382	0.297294	0.158884	0.235122	0.153620	0.293015	0.323314	0.205155	0.228212	0.216958	0.093002	0.346340	0.077157	0.116977	0.159221	0.205313	0.298737	0.339996	0.315885	0.456001	0.136109	0.308934	0.473335	0.555416	0.154519	0.250989	0.300338	0.414464	0.142103	0.356079	0.351929	0.598003	0.225081	0.329296	0.158016	0.557761
59	0.150059	0.208969	0.430528	0.615034	0.204429	0.240784	0.344141	0.279079	0.235918	0.461839	0.191409	0.354815	0.170695	0.241454	0.222995	0.626680	0.463981	0.572479	0.182546	0.322033	0.219168	0.231237	0.199111	0.423722	0.210124	0.632025	0.315121	0.464016	0.211778	0.203950	0.297183	0.496629	0.276637	0.423968	0.389154	0.416843	0.155717	0.276492	0.202196	0.243774	0.184619	0.442107	0.424030	0.438647	0.246455	0.221715	0.091688	0.357015	0.082533	0.132667	0.159437	0.186655	0.315577	0.339108	0.325317	0.465258	0.162061	0.321759	0.504922	0.592948	0.138742	0.252271	0.305490	0.440950	0.192913	0.380551	0.355640	0.633451	0.238774	0.336853	0.166792	0.560077
60	0.146855	0.208457	0.403655	0.610205	0.215333	0.247695	0.345347	0.281642	0.267769	0.559532	0.196231	0.316637	0.155936	0.229978	0.226680	0.626882	0.490709	0.610443	0.187458	0.210981	0.216450	0.228791	0.217202	0.467056	0.227524	0.619329	0.224075	0.478968	0.212089	0.201278	0.313843	0.494953	0.250621	0.373380	0.333385	0.410531	0.176942	0.288652	0.220583	0.245756	0.248259	0.558627	0.385186	0.452364	0.252119	0.256757	0.091660	0.379780	0.095471	0.221468	0.158168	0.182189	0.316343	0.338828	0.359958	0.477630	0.208222	0.408593	0.499635	0.602205	0.130197	0.254252	0.327897	0.474375	0.207274	0.405494	0.357756	0.602961	0.252459	0.353082	0.177024	0.561158
