	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_01.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_02.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_03.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_04.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_05.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_08.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_09.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d	225_C_T2_sh_ND_L_10.c3d
31	0.175156	0.272526	0.268272	0.121621	0.199983	0.236419	0.251231	0.254353	0.141050	0.112261	0.284875	0.212883	0.282313	0.236624	0.213656	0.306713	0.116776	0.488972	0.133546	0.189603	0.102676	0.185289	0.146217	0.280868	0.153127	0.214757	0.314701	0.251405	0.143044	0.204663	0.206505	0.225669	0.104386	0.136779	0.192739	0.094921	0.429247	0.197024	0.110002	0.213893	0.140691	0.508004	0.116612	0.091613	0.169612	0.273995	0.123173	0.339230	0.072933	0.459903	0.179461	0.334684	0.112797	0.505475	0.181210	0.242833	0.190785	0.446403	0.143640	0.131578	0.119941	0.300004	0.121471	0.166461
32	0.161611	0.252327	0.257577	0.127214	0.169689	0.240626	0.248923	0.249016	0.121602	0.110498	0.281764	0.230102	0.304027	0.263372	0.170358	0.284366	0.135619	0.509487	0.137631	0.193305	0.104636	0.184076	0.148864	0.266281	0.155972	0.221086	0.295545	0.253278	0.136921	0.205947	0.203394	0.206400	0.104013	0.108812	0.160933	0.093844	0.431527	0.222645	0.108571	0.193133	0.138621	0.530381	0.119215	0.079107	0.187742	0.286944	0.165330	0.357229	0.085393	0.502897	0.177760	0.346259	0.111912	0.504152	0.183920	0.246885	0.193121	0.449592	0.142361	0.151141	0.122324	0.290359	0.121912	0.138859
33	0.126504	0.251756	0.281879	0.160164	0.118882	0.236583	0.234080	0.241833	0.098269	0.109056	0.263684	0.237474	0.488423	0.343414	0.148302	0.277612	0.182321	0.791846	0.137358	0.191142	0.129027	0.194093	0.146452	0.250794	0.159076	0.227600	0.302959	0.259888	0.152204	0.210673	0.176009	0.192307	0.105655	0.104933	0.142858	0.112964	0.435611	0.252974	0.113531	0.191119	0.130784	0.545175	0.140075	0.073570	0.189124	0.291690	0.169499	0.370281	0.089339	0.599404	0.178889	0.366684	0.110638	0.501066	0.181566	0.251841	0.195493	0.451830	0.141068	0.172322	0.122401	0.252725	0.120774	0.125904
34	0.116035	0.205435	0.349681	0.205341	0.098450	0.234205	0.200876	0.238740	0.117507	0.122023	0.225974	0.227836	0.511855	0.372817	0.150465	0.282624	0.192192	0.864964	0.138691	0.170351	0.144875	0.214328	0.132963	0.241191	0.158489	0.228897	0.320486	0.255158	0.158635	0.220660	0.165688	0.189678	0.105789	0.104246	0.128396	0.144817	0.438104	0.287861	0.104879	0.193919	0.130361	0.550159	0.151271	0.075019	0.217990	0.293202	0.171162	0.429118	0.100131	0.612853	0.193934	0.375551	0.108515	0.498416	0.188305	0.259604	0.196734	0.473248	0.134139	0.174664	0.122276	0.229876	0.120129	0.136658
35	0.104979	0.160303	0.344055	0.379832	0.101294	0.234063	0.181286	0.237810	0.135281	0.151900	0.173395	0.216400	0.545938	0.399928	0.149232	0.290858	0.191290	0.865594	0.130678	0.148603	0.145660	0.260189	0.113875	0.237062	0.159581	0.231121	0.328613	0.230000	0.144491	0.235726	0.160397	0.191624	0.104743	0.106009	0.118388	0.151187	0.437950	0.305809	0.098749	0.196543	0.131274	0.599456	0.151953	0.090684	0.241265	0.311042	0.157566	0.483171	0.101396	0.611201	0.206506	0.368526	0.108101	0.498539	0.196606	0.269282	0.198433	0.491588	0.155022	0.227913	0.117840	0.232402	0.110846	0.152499
36	0.089833	0.175943	0.336448	0.486447	0.099701	0.236161	0.191407	0.226966	0.147326	0.183337	0.128542	0.207526	0.555589	0.408515	0.149206	0.296437	0.186820	0.864106	0.135305	0.135858	0.141454	0.276805	0.112579	0.236370	0.149780	0.241476	0.309763	0.196428	0.134097	0.253542	0.154168	0.193348	0.105695	0.117653	0.108512	0.143457	0.437828	0.317448	0.104915	0.196654	0.129300	0.626850	0.152841	0.100051	0.242726	0.308273	0.148211	0.501763	0.109888	0.608492	0.205128	0.373689	0.112072	0.491036	0.200930	0.279402	0.199524	0.492392	0.171449	0.333020	0.115340	0.262918	0.103545	0.163200
37	0.084880	0.186810	0.394901	0.504873	0.089484	0.236845	0.198307	0.215916	0.149140	0.202550	0.120523	0.203879	0.581886	0.407875	0.148414	0.298754	0.181185	0.854329	0.160478	0.139800	0.142971	0.278112	0.113645	0.236046	0.138177	0.231270	0.280492	0.164420	0.132748	0.246713	0.153279	0.178286	0.102197	0.131802	0.107676	0.148283	0.437640	0.326543	0.137638	0.202138	0.120731	0.611562	0.154122	0.102955	0.242633	0.294436	0.147944	0.504317	0.117594	0.589810	0.168662	0.382087	0.131401	0.437674	0.203340	0.292891	0.198366	0.480525	0.184165	0.401858	0.123557	0.329092	0.109387	0.170208
38	0.091623	0.192482	0.497073	0.523884	0.089323	0.237130	0.197213	0.252488	0.143981	0.210687	0.122260	0.205326	0.639552	0.409879	0.148013	0.300239	0.177497	0.843220	0.169731	0.141330	0.155617	0.279676	0.113675	0.226636	0.137974	0.205864	0.270529	0.146559	0.132575	0.224503	0.157978	0.150660	0.090741	0.127668	0.107374	0.157704	0.431953	0.347935	0.157160	0.216765	0.118334	0.600981	0.160822	0.106199	0.231044	0.289796	0.150012	0.503246	0.134366	0.591237	0.162801	0.316953	0.142182	0.372688	0.190591	0.298430	0.201332	0.510662	0.174172	0.428479	0.118788	0.336409	0.106062	0.164460
39	0.112233	0.203827	0.505206	0.605923	0.092851	0.228069	0.197194	0.297850	0.140938	0.212968	0.122414	0.210650	0.660838	0.411631	0.150156	0.298619	0.176504	0.843650	0.185464	0.159805	0.155356	0.279568	0.112795	0.187819	0.141723	0.192787	0.274234	0.143192	0.132624	0.212954	0.159965	0.130629	0.071337	0.116274	0.100149	0.162170	0.407965	0.340191	0.160884	0.232532	0.123518	0.603471	0.169973	0.119762	0.229657	0.290575	0.151116	0.480500	0.134995	0.564403	0.133190	0.312249	0.144220	0.356677	0.185804	0.291668	0.200101	0.596027	0.199208	0.428568	0.104467	0.324892	0.142688	0.151932
40	0.151713	0.219212	0.509150	0.658415	0.083505	0.177077	0.195058	0.301648	0.140717	0.209562	0.122264	0.217985	0.664100	0.417768	0.153955	0.293427	0.175829	0.841244	0.192441	0.182482	0.154188	0.276732	0.105173	0.146085	0.124833	0.194346	0.269265	0.143073	0.134240	0.212953	0.159712	0.117015	0.075549	0.109957	0.079612	0.162550	0.374863	0.324904	0.161332	0.240691	0.125011	0.602876	0.176972	0.123486	0.224037	0.275629	0.147106	0.419037	0.136171	0.479665	0.134412	0.334149	0.139352	0.272096	0.186095	0.264950	0.196037	0.615557	0.253725	0.443182	0.108582	0.315561	0.179141	0.146850
41	0.190818	0.230978	0.521288	0.686159	0.074702	0.172877	0.182063	0.301770	0.162276	0.230425	0.128296	0.228909	0.668606	0.412898	0.154430	0.283859	0.174098	0.844407	0.192956	0.176590	0.153285	0.266048	0.099890	0.137030	0.100827	0.194975	0.267281	0.141654	0.135949	0.209811	0.159406	0.109251	0.096684	0.105967	0.067876	0.166031	0.364761	0.313370	0.161505	0.239195	0.126836	0.641020	0.169249	0.126629	0.213724	0.270769	0.130022	0.371991	0.157492	0.443182	0.136327	0.328887	0.138252	0.123410	0.194639	0.230602	0.198589	0.637780	0.289362	0.482275	0.109807	0.305965	0.197444	0.147411
42	0.201196	0.237323	0.536541	0.695720	0.078332	0.274130	0.175113	0.305665	0.179008	0.252503	0.138180	0.230270	0.667825	0.403705	0.153148	0.262084	0.172171	0.847401	0.193625	0.173442	0.153175	0.258306	0.118661	0.149806	0.102180	0.213773	0.265616	0.171111	0.137632	0.203703	0.165179	0.104764	0.145592	0.106422	0.070234	0.166921	0.384549	0.317097	0.164227	0.235092	0.117759	0.646031	0.157547	0.139677	0.220428	0.277274	0.083034	0.369850	0.195188	0.275000	0.136300	0.324145	0.136544	0.104490	0.203158	0.211872	0.185667	0.644059	0.296338	0.515726	0.103889	0.297287	0.240007	0.157679
43	0.202718	0.237328	0.517493	0.689532	0.084655	0.313428	0.167625	0.304386	0.179580	0.252022	0.142043	0.289301	0.662920	0.405393	0.153561	0.223603	0.171461	0.776464	0.196909	0.173076	0.153775	0.255833	0.120881	0.156734	0.103191	0.272135	0.266498	0.193130	0.138715	0.204672	0.157006	0.219763	0.221110	0.107055	0.071891	0.165054	0.324866	0.324846	0.166877	0.231859	0.123294	0.626700	0.155799	0.150571	0.217323	0.277127	0.090322	0.342095	0.206585	0.251850	0.181083	0.306514	0.143137	0.111939	0.206674	0.210135	0.151396	0.591926	0.296804	0.537662	0.102552	0.288618	0.243294	0.174374
44	0.194304	0.242868	0.482567	0.663055	0.132094	0.328322	0.198375	0.295860	0.185246	0.275908	0.142476	0.376704	0.662925	0.414848	0.154122	0.187912	0.167738	0.730091	0.223261	0.171255	0.154158	0.247710	0.117107	0.145213	0.097786	0.279793	0.263996	0.195289	0.138633	0.205458	0.146038	0.278281	0.251476	0.110980	0.068855	0.164276	0.222746	0.348124	0.160108	0.234466	0.123818	0.603438	0.157090	0.176625	0.180986	0.264965	0.092457	0.252864	0.213087	0.200007	0.225582	0.306620	0.149155	0.123447	0.207229	0.225209	0.126094	0.526714	0.300976	0.543868	0.104551	0.288737	0.261767	0.178697
45	0.192530	0.235643	0.480674	0.575387	0.181090	0.404688	0.210260	0.300761	0.188352	0.296952	0.145785	0.403182	0.647796	0.416181	0.155246	0.185824	0.141888	0.612776	0.257288	0.169630	0.156459	0.238314	0.113351	0.135446	0.092735	0.308504	0.249647	0.190839	0.137418	0.208789	0.132775	0.287264	0.250751	0.116686	0.064985	0.164446	0.203755	0.347316	0.159804	0.242570	0.122904	0.588002	0.178823	0.198279	0.180129	0.218335	0.099018	0.179588	0.208989	0.181355	0.227260	0.310410	0.149490	0.133297	0.198101	0.260410	0.124305	0.522718	0.309927	0.540031	0.104261	0.288351	0.291514	0.188432
46	0.197687	0.209303	0.469870	0.499936	0.216439	0.427666	0.194997	0.331773	0.185811	0.310499	0.144298	0.399690	0.621010	0.410093	0.194660	0.197438	0.103279	0.190888	0.286163	0.176612	0.165951	0.239184	0.133826	0.129643	0.097327	0.329449	0.222131	0.181770	0.134626	0.216508	0.118274	0.307935	0.252195	0.128102	0.078692	0.175009	0.196685	0.332326	0.157355	0.245217	0.124924	0.593451	0.227287	0.212704	0.183266	0.214636	0.099888	0.192853	0.202269	0.177391	0.227278	0.311057	0.153461	0.143214	0.174005	0.282927	0.117692	0.523757	0.313782	0.533878	0.106191	0.286211	0.308769	0.194586
47	0.200872	0.200833	0.389071	0.491014	0.241908	0.485864	0.201088	0.356064	0.178656	0.311770	0.150365	0.397892	0.492919	0.372111	0.239702	0.329368	0.110643	0.210936	0.323944	0.217972	0.179564	0.241151	0.185549	0.130559	0.133472	0.344859	0.193654	0.176289	0.112845	0.215552	0.115397	0.317586	0.258149	0.135454	0.092331	0.229889	0.188532	0.325894	0.151221	0.239867	0.131927	0.614580	0.292156	0.218177	0.178349	0.216532	0.105922	0.210018	0.191443	0.169832	0.227239	0.328368	0.160872	0.171247	0.162862	0.283726	0.111405	0.513637	0.314427	0.529238	0.112583	0.294481	0.321557	0.182981
48	0.210329	0.199339	0.260630	0.477531	0.246169	0.508713	0.235703	0.358386	0.169715	0.304392	0.168571	0.417306	0.466214	0.347782	0.247450	0.431312	0.112088	0.213499	0.325670	0.289335	0.166311	0.242456	0.214063	0.145908	0.144164	0.357382	0.176241	0.170707	0.096695	0.215982	0.100709	0.317618	0.259052	0.143186	0.093233	0.324698	0.186872	0.303279	0.152699	0.244748	0.148674	0.763782	0.310646	0.223535	0.176896	0.216664	0.108950	0.213572	0.189945	0.165990	0.234046	0.315935	0.165584	0.190274	0.182160	0.277692	0.105509	0.495668	0.308734	0.524180	0.136210	0.295909	0.328230	0.194358
49	0.227556	0.192105	0.253185	0.394685	0.246516	0.516517	0.267057	0.347847	0.154719	0.288518	0.167221	0.454316	0.419513	0.318100	0.247717	0.477938	0.112025	0.223705	0.322493	0.306918	0.174264	0.223323	0.216329	0.171207	0.144316	0.351235	0.182539	0.165298	0.089276	0.197574	0.107060	0.316256	0.258937	0.175118	0.093361	0.438974	0.189957	0.292594	0.155807	0.294526	0.166324	0.814130	0.310480	0.245871	0.176325	0.206723	0.108225	0.213087	0.198417	0.162639	0.233470	0.288546	0.165114	0.190953	0.197306	0.270718	0.103853	0.496535	0.294708	0.480823	0.174833	0.259485	0.325749	0.208618
50	0.237632	0.301009	0.241994	0.347267	0.248445	0.517029	0.277611	0.339085	0.164569	0.292499	0.191494	0.462947	0.408292	0.312616	0.268262	0.487000	0.108444	0.249009	0.324534	0.307876	0.177219	0.174296	0.227655	0.185465	0.147400	0.342472	0.180012	0.173406	0.090133	0.168959	0.114993	0.315206	0.258677	0.178769	0.094560	0.555081	0.200858	0.284013	0.136555	0.351954	0.174572	0.774564	0.312415	0.283846	0.172111	0.190048	0.109953	0.212982	0.194233	0.156843	0.232743	0.279708	0.165093	0.190235	0.196033	0.261476	0.103884	0.491308	0.286098	0.415680	0.172214	0.220012	0.321664	0.216141
51	0.222340	0.324272	0.203189	0.300326	0.257877	0.521489	0.277022	0.291244	0.211414	0.513730	0.235349	0.465497	0.381913	0.318001	0.321716	0.485737	0.144086	0.255143	0.326940	0.323714	0.177146	0.159972	0.233660	0.190065	0.159252	0.339245	0.166416	0.209157	0.093794	0.163891	0.118076	0.314667	0.258795	0.188536	0.095993	0.589082	0.213975	0.255143	0.106980	0.376805	0.187122	0.763643	0.313925	0.334961	0.154352	0.158909	0.112890	0.209382	0.157253	0.143765	0.235390	0.281294	0.166887	0.191720	0.192282	0.251244	0.110640	0.485142	0.282910	0.362637	0.168586	0.277449	0.318387	0.220636
52	0.216367	0.332174	0.129368	0.287067	0.279741	0.539138	0.277298	0.262849	0.226548	0.652964	0.245543	0.469010	0.316595	0.315045	0.381935	0.526564	0.214776	0.312274	0.354665	0.355114	0.170075	0.154984	0.235038	0.189907	0.198790	0.337972	0.150761	0.220208	0.098838	0.164646	0.120501	0.314290	0.258820	0.203089	0.094771	0.588915	0.220241	0.238131	0.089128	0.363246	0.194543	0.758857	0.311479	0.374938	0.230665	0.207407	0.115668	0.203423	0.129023	0.114415	0.218393	0.278444	0.161780	0.182325	0.189537	0.237307	0.104680	0.391718	0.270265	0.351056	0.167537	0.299194	0.298674	0.222714
53	0.223781	0.331506	0.084890	0.301626	0.299706	0.551634	0.281166	0.275343	0.229772	0.668948	0.248068	0.466273	0.280527	0.308619	0.426007	0.597615	0.225932	0.314008	0.368889	0.404454	0.158312	0.148444	0.238637	0.220307	0.239394	0.348534	0.150211	0.223430	0.124897	0.161555	0.121496	0.312951	0.259579	0.203825	0.094561	0.607610	0.220120	0.238698	0.090299	0.358332	0.192656	0.756510	0.306092	0.400895	0.344060	0.276654	0.109269	0.182875	0.122063	0.069392	0.144947	0.278346	0.154111	0.178460	0.189791	0.223800	0.111998	0.337874	0.228388	0.346121	0.167906	0.300502	0.283495	0.223137
54	0.242340	0.327026	0.101925	0.326353	0.306062	0.541578	0.281622	0.285397	0.253482	0.779589	0.247697	0.471405	0.285421	0.289214	0.428775	0.639336	0.228312	0.296949	0.369950	0.436572	0.158535	0.140966	0.241912	0.282738	0.240146	0.367257	0.147166	0.224179	0.149303	0.159586	0.150021	0.313081	0.259223	0.244656	0.092558	0.637269	0.216342	0.234311	0.100007	0.357157	0.187370	0.737639	0.302450	0.414338	0.358492	0.286974	0.104077	0.177358	0.128120	0.039644	0.116407	0.278106	0.148019	0.178049	0.186035	0.222931	0.113595	0.373385	0.164184	0.301686	0.186641	0.328485	0.265598	0.222013
55	0.264080	0.326710	0.102837	0.350221	0.322742	0.517725	0.289009	0.285720	0.267519	0.800334	0.243874	0.494498	0.298971	0.283114	0.435076	0.656742	0.235087	0.295093	0.369350	0.449695	0.159358	0.133912	0.242850	0.315480	0.242062	0.369240	0.145347	0.210522	0.147440	0.168873	0.153431	0.318595	0.257980	0.293780	0.128676	0.665079	0.167408	0.233102	0.112588	0.353825	0.185978	0.714033	0.302053	0.413888	0.489135	0.326872	0.100594	0.148141	0.127201	0.036886	0.116389	0.255924	0.146002	0.179808	0.206394	0.225874	0.110267	0.332846	0.125430	0.227963	0.227151	0.363558	0.232694	0.209144
56	0.274296	0.327424	0.101742	0.352199	0.339179	0.542353	0.293780	0.287930	0.266967	0.804359	0.241384	0.519055	0.291252	0.280541	0.451869	0.659958	0.237964	0.304014	0.355328	0.450922	0.159424	0.137031	0.253925	0.327446	0.247588	0.368812	0.145800	0.203187	0.149926	0.175817	0.146508	0.326221	0.253910	0.294280	0.193026	0.689609	0.143534	0.224533	0.101341	0.363458	0.181407	0.717713	0.300090	0.410877	0.513356	0.324455	0.093875	0.140217	0.127767	0.038846	0.116531	0.197830	0.145392	0.180119	0.221635	0.226352	0.101880	0.376626	0.123531	0.156510	0.258627	0.385022	0.229701	0.196714
57	0.290836	0.330755	0.122903	0.361281	0.326399	0.513198	0.265871	0.309317	0.266362	0.805298	0.248883	0.484109	0.368489	0.280654	0.470397	0.660119	0.233816	0.296575	0.331892	0.451487	0.159545	0.159139	0.268919	0.321100	0.251157	0.392042	0.145379	0.198520	0.157884	0.175132	0.146445	0.248860	0.237830	0.299181	0.219337	0.714149	0.143648	0.220035	0.103718	0.390021	0.173546	0.704554	0.300478	0.403415	0.516541	0.331359	0.076733	0.166441	0.129305	0.040270	0.109724	0.167869	0.146157	0.178749	0.214508	0.226873	0.103535	0.400946	0.117588	0.107748	0.270627	0.388415	0.199374	0.191784
58	0.290906	0.330961	0.152078	0.354639	0.307102	0.478216	0.259080	0.348178	0.260885	0.799876	0.267565	0.431812	0.442486	0.267423	0.480551	0.658853	0.234167	0.295203	0.308188	0.452440	0.158754	0.161304	0.277728	0.329084	0.255826	0.389508	0.145242	0.198181	0.163313	0.174529	0.146546	0.207768	0.237019	0.304912	0.221360	0.729661	0.157252	0.258498	0.119067	0.408403	0.180179	0.703063	0.294468	0.391770	0.517814	0.335101	0.075604	0.167939	0.129437	0.082606	0.090932	0.176514	0.140160	0.176102	0.207916	0.241087	0.103930	0.398109	0.096737	0.170387	0.270757	0.390411	0.155583	0.182121
59	0.356479	0.323102	0.155667	0.315121	0.283240	0.491752	0.268222	0.358547	0.260249	0.799961	0.277266	0.423318	0.502756	0.272670	0.482159	0.655185	0.231173	0.284562	0.277669	0.446234	0.161564	0.165949	0.277723	0.368957	0.263445	0.384478	0.144359	0.197590	0.163475	0.171958	0.148328	0.191925	0.253741	0.304128	0.221383	0.736314	0.163165	0.325471	0.151473	0.406105	0.199197	0.730168	0.272660	0.382681	0.517709	0.339795	0.077522	0.176584	0.112253	0.095191	0.099740	0.187244	0.135266	0.169866	0.205642	0.255117	0.110210	0.393153	0.079193	0.231957	0.284837	0.388790	0.124003	0.179698
60	0.353468	0.205105	0.184957	0.281255	0.271288	0.439459	0.262516	0.365984	0.258372	0.800689	0.277058	0.450115	0.510260	0.229899	0.459942	0.649031	0.229630	0.300527	0.260329	0.412449	0.159153	0.164282	0.293626	0.391308	0.246619	0.381988	0.141897	0.196981	0.165654	0.163107	0.149285	0.164915	0.257954	0.309157	0.217025	0.740471	0.165849	0.326192	0.189107	0.407473	0.209402	0.795466	0.195410	0.376917	0.527442	0.351718	0.078082	0.191568	0.107287	0.098846	0.106747	0.175994	0.156700	0.162284	0.207512	0.241588	0.126512	0.410560	0.096940	0.245646	0.288538	0.381060	0.092903	0.184670
61	0.360054	0.157793	0.201516	0.273966	0.271627	0.422285	0.226089	0.374185	0.255531	0.800505	0.282534	0.478387	0.503071	0.196207	0.433852	0.587927	0.234074	0.383984	0.254962	0.382439	0.149217	0.163252	0.309132	0.395073	0.248481	0.398026	0.135751	0.208857	0.169951	0.159139	0.152846	0.171024	0.253307	0.313327	0.208470	0.735962	0.178895	0.340470	0.207010	0.418614	0.211024	0.736079	0.102293	0.378239	0.513937	0.338558	0.073962	0.193714	0.106482	0.129346	0.088165	0.166866	0.220087	0.159313	0.217688	0.218361	0.133694	0.429361	0.097548	0.246702	0.277131	0.380438	0.073974	0.170740
62	0.388969	0.184325	0.205836	0.274279	0.277535	0.418462	0.186877	0.377669	0.255548	0.806931	0.305194	0.464494	0.504961	0.191238	0.428510	0.518103	0.244017	0.431511	0.235543	0.380834	0.147151	0.160946	0.305935	0.394397	0.264512	0.489813	0.115138	0.221785	0.195607	0.142248	0.164841	0.190036	0.324027	0.346246	0.207502	0.706802	0.195562	0.421160	0.207290	0.414633	0.195647	0.543058	0.094875	0.372774	0.462778	0.291840	0.064531	0.195818	0.098374	0.136484	0.083358	0.168961	0.280605	0.148618	0.225321	0.208604	0.131819	0.426715	0.099096	0.250673	0.262551	0.376037	0.081421	0.148680
63	0.411515	0.349108	0.203826	0.260480	0.275842	0.417925	0.182140	0.377346	0.261524	0.878053	0.327377	0.439832	0.504456	0.184339	0.429743	0.478519	0.244349	0.607086	0.222671	0.371501	0.150013	0.170237	0.301059	0.400604	0.264346	0.501634	0.110334	0.219514	0.229652	0.135760	0.156131	0.192054	0.409919	0.353980	0.208907	0.648769	0.199507	0.472907	0.232867	0.381455	0.193637	0.494871	0.093757	0.362201	0.403989	0.242200	0.063648	0.200811	0.083910	0.137149	0.083615	0.161810	0.313076	0.119353	0.217544	0.208000	0.131209	0.422949	0.167598	0.250734	0.268618	0.351331	0.089319	0.131638
64	0.407897	0.422810	0.200223	0.229230	0.262685	0.404623	0.182960	0.378589	0.259175	0.970041	0.306731	0.442298	0.510831	0.179996	0.414360	0.472565	0.226859	0.595638	0.183857	0.338195	0.129663	0.168041	0.299978	0.399589	0.263800	0.658212	0.096249	0.190119	0.235730	0.134720	0.155183	0.190683	0.419669	0.355217	0.209065	0.551376	0.187072	0.474695	0.252662	0.335427	0.207993	0.494855	0.100091	0.345094	0.380908	0.243209	0.058212	0.209936	0.081854	0.138937	0.084545	0.172066	0.381114	0.114960	0.192270	0.208337	0.127674	0.422263	0.301935	0.287789	0.273264	0.316064	0.092533	0.125394
65	0.400131	0.460800	0.200458	0.197524	0.234273	0.376110	0.185450	0.388403	0.262234	0.938848	0.287983	0.443257	0.490609	0.167283	0.371861	0.467827	0.248048	0.602165	0.130053	0.269353	0.151601	0.172651	0.293016	0.395490	0.253205	0.674153	0.072598	0.175788	0.273830	0.132633	0.158106	0.189444	0.419681	0.367569	0.208231	0.490390	0.175859	0.475717	0.256923	0.321334	0.214955	0.516520	0.128041	0.309030	0.156325	0.195453	0.051803	0.214493	0.076710	0.148078	0.087306	0.216345	0.414820	0.117397	0.184624	0.208567	0.120028	0.422181	0.337453	0.318932	0.276536	0.324322	0.090842	0.122458
66	0.404022	0.484915	0.200369	0.204061	0.212628	0.364026	0.198686	0.405742	0.269927	0.919263	0.285616	0.447709	0.477331	0.166536	0.308149	0.408691	0.253754	0.605753	0.120149	0.200844	0.167478	0.175598	0.294899	0.394218	0.230155	0.684156	0.068395	0.172358	0.355435	0.136500	0.161085	0.188050	0.421357	0.402309	0.209002	0.484582	0.173680	0.476386	0.257101	0.312309	0.226907	0.520741	0.146318	0.272585	0.128578	0.222069	0.056818	0.180693	0.072691	0.152122	0.094602	0.240399	0.421500	0.110905	0.185548	0.208375	0.118051	0.406771	0.339229	0.330379	0.273350	0.321170	0.100467	0.130462
67	0.420427	0.652955	0.187645	0.183942	0.202514	0.352348	0.208161	0.422259	0.276675	0.868126	0.294356	0.444415	0.482567	0.175323	0.249827	0.295766	0.249765	0.616437	0.113349	0.152805	0.171131	0.176221	0.302147	0.397481	0.233422	0.692108	0.066219	0.173844	0.437426	0.148012	0.167850	0.187644	0.424334	0.415733	0.208897	0.469431	0.175391	0.476310	0.263881	0.300577	0.237374	0.538000	0.145833	0.243030	0.115094	0.219316	0.060668	0.171925	0.074290	0.229820	0.097332	0.249670	0.432033	0.116848	0.183766	0.207528	0.107147	0.347215	0.341076	0.330961	0.258029	0.288834	0.120821	0.147003
68	0.418026	0.706745	0.169273	0.157889	0.169021	0.297048	0.195051	0.428519	0.254661	0.817088	0.336634	0.437770	0.502103	0.195713	0.245918	0.202511	0.247741	0.623401	0.112293	0.159222	0.175451	0.178717	0.317636	0.380376	0.230703	0.705167	0.068454	0.172827	0.467931	0.146166	0.145324	0.190690	0.424475	0.411235	0.209321	0.432183	0.172980	0.476277	0.277720	0.298304	0.264336	0.546426	0.143006	0.225957	0.111542	0.235105	0.060221	0.193701	0.074627	0.232787	0.095371	0.244988	0.510129	0.128809	0.181964	0.209085	0.104484	0.329777	0.348127	0.337642	0.225268	0.283572	0.122246	0.150746
69	0.337980	0.724354	0.171572	0.152815	0.131930	0.253788	0.192092	0.424796	0.240810	0.820736	0.357638	0.461164	0.534451	0.208264	0.231291	0.147280	0.246398	0.622220	0.110045	0.170839	0.225544	0.188656	0.323498	0.350023	0.224373	0.693295	0.061916	0.165657	0.485070	0.155221	0.152615	0.188099	0.425315	0.368294	0.205680	0.387371	0.173918	0.478310	0.283980	0.296647	0.278335	0.570874	0.158753	0.221052	0.098489	0.238024	0.055359	0.193897	0.073818	0.270253	0.076582	0.278955	0.587595	0.143266	0.183115	0.209154	0.118948	0.297734	0.374590	0.370709	0.192074	0.291541	0.150344	0.150865
