	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_01.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_02.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_03.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_04.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_05.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_06.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_07.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_08.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_09.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d	219_C_T2_sh_ND_10.c3d
23	1.243703	1.237412	0.415209	0.488650	0.113802	0.088045	0.174499	0.383509	0.485197	0.490789	0.384904	0.650719	0.172283	0.204028	0.311980	0.262518	0.136137	0.177909	0.182226	0.449287	0.100448	0.090380	0.171970	0.318140	0.581212	0.639728	0.401677	0.217330	0.459248	0.819262	0.071175	0.062582	0.271321	0.220543	0.393898	0.506249	0.210260	0.412659	0.179485	0.284529	0.289384	0.201479	0.414678	0.485607	0.121506	0.115508	0.306097	0.386783	0.300756	0.212298	0.336149	0.353002	0.236939	0.298694	0.213978	0.204551	0.576842	0.272689	0.346462	0.465202	0.079197	0.153492	0.278269	0.146291	0.455984	0.419174	0.687707	0.463222	0.185128	0.433603	0.201399	0.303468	0.208718	0.167168	0.381634	0.391772	0.051747	0.045540	0.251022	0.156155
24	1.174900	1.160198	0.478474	0.454313	0.107123	0.090967	0.183334	0.355203	0.459521	0.438066	0.380015	0.645690	0.141801	0.218597	0.303057	0.186428	0.133113	0.122867	0.207866	0.344444	0.074031	0.077368	0.136285	0.266173	0.622749	0.656286	0.387517	0.216595	0.459983	0.845616	0.117218	0.062651	0.284326	0.257824	0.426527	0.526023	0.210269	0.414375	0.177199	0.281330	0.297023	0.207155	0.420029	0.469577	0.120510	0.117548	0.287413	0.258011	0.290602	0.194139	0.330771	0.359838	0.231455	0.271494	0.195377	0.204438	0.558729	0.276782	0.356169	0.402619	0.076635	0.124218	0.267992	0.139602	0.288667	0.252232	0.685837	0.402893	0.186694	0.434807	0.201511	0.302028	0.202326	0.158915	0.407749	0.401393	0.047799	0.047454	0.242739	0.156111
25	0.865815	0.901596	0.494509	0.356012	0.107568	0.102225	0.169583	0.353015	0.458007	0.446145	0.372864	0.537850	0.097290	0.201791	0.270691	0.157092	0.131893	0.107261	0.439757	0.313879	0.058295	0.075565	0.119395	0.250741	0.590034	0.637268	0.402644	0.209192	0.449229	0.845000	0.131176	0.095458	0.268941	0.278021	0.438287	0.573521	0.213720	0.429633	0.165909	0.276816	0.327118	0.215416	0.419031	0.434475	0.099256	0.091490	0.271957	0.186332	0.297791	0.188364	0.331803	0.364575	0.222399	0.269646	0.197133	0.191479	0.566632	0.278802	0.369484	0.385807	0.096560	0.145112	0.285572	0.120838	0.146453	0.141248	0.643326	0.436895	0.209130	0.453707	0.211295	0.305304	0.203027	0.155069	0.450866	0.437158	0.053550	0.076547	0.234322	0.162784
26	0.528069	0.664574	0.530030	0.348052	0.109378	0.113547	0.157071	0.299643	0.502782	0.453850	0.363611	0.538350	0.103867	0.248697	0.214999	0.155624	0.127869	0.095045	0.588301	0.295601	0.057067	0.079798	0.117114	0.250160	0.542870	0.524821	0.453636	0.207394	0.435632	0.799390	0.174062	0.132166	0.271347	0.274759	0.463768	0.559326	0.213785	0.427765	0.152491	0.168019	0.356754	0.228634	0.422396	0.435027	0.101351	0.101994	0.266754	0.217842	0.283088	0.179399	0.346645	0.367783	0.203226	0.222639	0.146671	0.179174	0.566221	0.263359	0.365716	0.367717	0.101191	0.156979	0.282665	0.118212	0.114392	0.136025	0.527108	0.463203	0.219767	0.460603	0.244207	0.303703	0.202222	0.149818	0.454552	0.488385	0.074919	0.123137	0.206851	0.165843
27	0.345763	0.476133	0.541044	0.311623	0.104138	0.124607	0.150610	0.205191	0.526529	0.408531	0.358293	0.571986	0.103931	0.248988	0.219099	0.142399	0.129747	0.077401	0.600924	0.229653	0.055716	0.077895	0.121207	0.249365	0.519032	0.363062	0.513601	0.198048	0.423987	0.770401	0.332025	0.163300	0.285351	0.281676	0.479364	0.556443	0.209148	0.426090	0.133340	0.125987	0.366163	0.231241	0.401452	0.430254	0.102063	0.103019	0.273760	0.223717	0.219572	0.170966	0.350554	0.367355	0.197060	0.154164	0.087963	0.104367	0.578075	0.266100	0.454345	0.356594	0.129746	0.169800	0.261485	0.110626	0.145788	0.144742	0.315554	0.468010	0.225108	0.467212	0.249041	0.304854	0.205636	0.143509	0.503431	0.487313	0.081660	0.129324	0.188906	0.163473
28	0.285751	0.351083	0.541042	0.270506	0.084931	0.127834	0.152670	0.150294	0.481475	0.314528	0.350976	0.540803	0.117093	0.259826	0.217248	0.143939	0.119916	0.078120	0.619512	0.170551	0.066694	0.085979	0.130068	0.246612	0.459645	0.275386	0.527637	0.304397	0.369093	0.663915	0.462576	0.164782	0.357339	0.302338	0.478621	0.541069	0.190489	0.419846	0.149157	0.113555	0.367771	0.231191	0.381783	0.421415	0.095941	0.099223	0.266973	0.228326	0.205714	0.191678	0.346970	0.362094	0.139099	0.143384	0.081063	0.072711	0.590183	0.282696	0.464556	0.356258	0.186298	0.260353	0.250353	0.111491	0.155583	0.147645	0.234384	0.467496	0.241975	0.489905	0.246492	0.256945	0.198351	0.135087	0.553907	0.513628	0.082430	0.131348	0.188530	0.132451
29	0.228808	0.288538	0.544299	0.274549	0.074177	0.126692	0.150277	0.136793	0.448029	0.319653	0.313090	0.559724	0.126181	0.291993	0.197992	0.144519	0.128238	0.109800	0.663742	0.157056	0.076643	0.098127	0.123986	0.228608	0.439096	0.281747	0.531883	0.378301	0.334209	0.632234	0.487057	0.175508	0.391143	0.306220	0.478718	0.524427	0.166893	0.372904	0.140180	0.107796	0.381404	0.229745	0.372805	0.431184	0.060474	0.091411	0.249902	0.228060	0.246730	0.204761	0.355548	0.352791	0.087017	0.132465	0.089002	0.069352	0.601322	0.285148	0.458417	0.362435	0.260907	0.393166	0.249249	0.116978	0.159285	0.144995	0.231411	0.467247	0.244831	0.491400	0.251749	0.102435	0.176333	0.129226	0.529292	0.533935	0.097634	0.183107	0.169741	0.124739
30	0.216913	0.271859	0.553780	0.283677	0.065105	0.121820	0.150025	0.141192	0.484999	0.337580	0.293606	0.587378	0.131176	0.296488	0.188349	0.128077	0.125194	0.109505	0.751286	0.165693	0.071783	0.103674	0.122872	0.088313	0.452554	0.289714	0.529652	0.379055	0.303059	0.597075	0.578662	0.179727	0.402070	0.308185	0.473784	0.518903	0.160697	0.352139	0.142509	0.098872	0.386523	0.220126	0.372965	0.449720	0.061605	0.094009	0.240919	0.212713	0.270106	0.204058	0.368064	0.361900	0.089466	0.129413	0.151768	0.088957	0.603730	0.290551	0.460485	0.360209	0.272959	0.417603	0.248463	0.117509	0.164572	0.141830	0.232581	0.456994	0.234215	0.446846	0.254293	0.093978	0.176475	0.129823	0.524169	0.535814	0.098210	0.193406	0.141157	0.125999
31	0.215397	0.272323	0.583710	0.294690	0.064155	0.139866	0.143852	0.141395	0.487992	0.335422	0.229026	0.589255	0.139922	0.297255	0.202652	0.115386	0.121066	0.114268	0.805696	0.174229	0.069282	0.105208	0.121233	0.097974	0.454560	0.291906	0.508531	0.387493	0.200835	0.368557	0.625057	0.193075	0.410403	0.299073	0.474605	0.518403	0.103604	0.227477	0.137528	0.082464	0.416192	0.227662	0.286299	0.398829	0.073973	0.105941	0.212722	0.212313	0.273356	0.211345	0.337224	0.359366	0.098672	0.132720	0.195261	0.090223	0.609224	0.284854	0.461731	0.359178	0.282082	0.440395	0.248790	0.117508	0.176495	0.140747	0.233198	0.445432	0.224549	0.398072	0.250730	0.092307	0.182930	0.133814	0.523869	0.535993	0.107024	0.202292	0.136816	0.124871
32	0.220960	0.279474	0.635906	0.288169	0.067315	0.162693	0.143971	0.133174	0.475373	0.328207	0.236538	0.589863	0.141874	0.297516	0.204971	0.146524	0.124971	0.115056	0.818283	0.181935	0.067974	0.102557	0.115695	0.109687	0.455827	0.293217	0.501649	0.388014	0.180716	0.253283	0.625244	0.243059	0.447315	0.289826	0.448660	0.518387	0.120696	0.217582	0.210376	0.108569	0.413070	0.229863	0.254386	0.306690	0.073776	0.110304	0.137863	0.208509	0.328254	0.258715	0.341173	0.355269	0.104442	0.132933	0.461396	0.406872	0.606724	0.283306	0.481297	0.364184	0.282365	0.437894	0.249198	0.110916	0.180952	0.134479	0.234170	0.443484	0.212991	0.349678	0.239908	0.091776	0.195052	0.143744	0.502160	0.536095	0.122923	0.237884	0.136769	0.122989
33	0.231437	0.280844	0.691955	0.280430	0.067362	0.172196	0.151363	0.131294	0.472867	0.332830	0.256678	0.578833	0.138788	0.298946	0.204891	0.161827	0.132058	0.115760	0.827140	0.187380	0.070761	0.110842	0.110089	0.120098	0.451947	0.294140	0.522336	0.380996	0.195014	0.257919	0.624459	0.236813	0.452667	0.282954	0.426603	0.517212	0.193647	0.324099	0.404547	0.161801	0.412084	0.230621	0.240293	0.299184	0.072647	0.118248	0.131018	0.186531	0.377718	0.305342	0.327964	0.353912	0.165220	0.197174	0.559239	0.536672	0.610188	0.284052	0.496031	0.311698	0.282478	0.431739	0.215785	0.093058	0.181740	0.128130	0.253217	0.436713	0.196381	0.274903	0.212319	0.081787	0.212552	0.154547	0.491517	0.531768	0.122668	0.253583	0.130924	0.119099
34	0.238099	0.282156	0.717860	0.280032	0.066907	0.183837	0.147905	0.100005	0.474949	0.345569	0.241245	0.578448	0.138364	0.293942	0.201576	0.170198	0.150779	0.119175	0.833076	0.188602	0.070574	0.110954	0.117900	0.127280	0.456603	0.300866	0.517265	0.380107	0.320123	0.452823	0.615713	0.251331	0.447355	0.276286	0.423914	0.509638	0.202006	0.355804	0.438285	0.186004	0.406902	0.229612	0.245763	0.291483	0.072782	0.118071	0.128769	0.184195	0.401770	0.324095	0.322112	0.353447	0.188603	0.218512	0.569203	0.564327	0.615078	0.277875	0.502016	0.235980	0.282353	0.430468	0.184588	0.092580	0.178420	0.118614	0.238417	0.435541	0.186864	0.281642	0.210327	0.070242	0.227537	0.159737	0.491501	0.467438	0.129707	0.256649	0.126792	0.116770
35	0.248338	0.278833	0.726875	0.282443	0.061470	0.186245	0.134931	0.090690	0.478794	0.349095	0.226322	0.579108	0.139511	0.270189	0.199809	0.178436	0.150419	0.119882	0.834672	0.199772	0.076622	0.110184	0.119021	0.130103	0.482738	0.314364	0.498720	0.386450	0.390011	0.605672	0.577271	0.242168	0.448661	0.276661	0.369280	0.382599	0.203487	0.344586	0.451579	0.233102	0.400808	0.224810	0.264659	0.267884	0.068724	0.107461	0.125524	0.178226	0.405508	0.324895	0.323051	0.291304	0.209733	0.224302	0.735494	0.642526	0.620360	0.268024	0.493348	0.228775	0.284831	0.436955	0.178276	0.089735	0.176498	0.112460	0.206223	0.425085	0.187591	0.295108	0.212210	0.073836	0.224753	0.153108	0.496168	0.410445	0.144596	0.261868	0.129224	0.080892
36	0.251128	0.270164	0.726139	0.289445	0.061369	0.182783	0.123083	0.090116	0.482224	0.356576	0.224936	0.583389	0.149298	0.268575	0.201503	0.178964	0.151210	0.122249	0.841237	0.214053	0.076680	0.106255	0.123954	0.131592	0.515857	0.325690	0.473309	0.383258	0.404359	0.631549	0.451635	0.249482	0.441024	0.261160	0.353549	0.335694	0.213284	0.346771	0.469754	0.375857	0.400175	0.215701	0.275105	0.253710	0.070289	0.113295	0.095646	0.174740	0.405457	0.325845	0.320153	0.242979	0.224592	0.223565	0.897907	0.698256	0.582970	0.245913	0.461188	0.224186	0.299729	0.455390	0.143089	0.081732	0.177210	0.113349	0.202705	0.382108	0.181632	0.305518	0.209383	0.066665	0.228419	0.147313	0.492530	0.403802	0.184944	0.289397	0.116126	0.076089
37	0.251555	0.263034	0.716368	0.306133	0.059447	0.179009	0.119985	0.083478	0.482631	0.362440	0.226040	0.583539	0.140036	0.234166	0.181701	0.180688	0.154998	0.125807	0.842648	0.217500	0.079659	0.105014	0.129738	0.131367	0.515081	0.308808	0.458229	0.383568	0.415539	0.646469	0.430349	0.242080	0.424487	0.220982	0.291772	0.278072	0.214100	0.347020	0.482580	0.415496	0.394227	0.199642	0.266213	0.245846	0.063091	0.108767	0.095017	0.127819	0.405301	0.325295	0.319513	0.250739	0.234208	0.228067	0.909223	0.701736	0.514731	0.230402	0.429164	0.223744	0.308890	0.462704	0.115109	0.071140	0.178549	0.117934	0.193318	0.285347	0.152712	0.283851	0.177807	0.062831	0.231449	0.139800	0.493654	0.403664	0.231086	0.354531	0.086697	0.064142
38	0.251713	0.258872	0.665415	0.297211	0.060794	0.169060	0.117198	0.073382	0.474936	0.360179	0.238139	0.578624	0.134279	0.217672	0.148345	0.178480	0.159796	0.131989	0.852343	0.220990	0.095084	0.155795	0.129901	0.135676	0.462103	0.266656	0.461441	0.384558	0.452996	0.728623	0.320243	0.237044	0.419412	0.207123	0.277167	0.195501	0.229262	0.361053	0.538710	0.420477	0.368211	0.185495	0.274792	0.235900	0.093635	0.159852	0.088127	0.107875	0.406185	0.326121	0.320122	0.241427	0.237285	0.232628	0.907797	0.709427	0.516050	0.235103	0.425287	0.221873	0.306890	0.462367	0.102613	0.064126	0.176927	0.122730	0.197206	0.258197	0.153472	0.284349	0.155905	0.058466	0.225053	0.130104	0.496341	0.404338	0.229176	0.363295	0.162667	0.076017
39	0.256232	0.257928	0.670637	0.277427	0.068065	0.160975	0.128519	0.079010	0.445511	0.346540	0.235584	0.530098	0.127837	0.205294	0.145623	0.177670	0.159197	0.138361	0.816659	0.227093	0.092514	0.170964	0.108516	0.163524	0.432509	0.244492	0.429049	0.384558	0.450398	0.746902	0.242531	0.242686	0.414611	0.205644	0.227242	0.190305	0.253697	0.367077	0.585395	0.544050	0.340194	0.171856	0.277033	0.228551	0.107115	0.175936	0.083234	0.142437	0.399304	0.333387	0.318164	0.225951	0.239192	0.250971	0.895361	0.711920	0.527704	0.246383	0.416406	0.189247	0.294699	0.455252	0.085202	0.061013	0.177830	0.127103	0.202305	0.208084	0.140122	0.256132	0.246363	0.117953	0.211043	0.123662	0.490553	0.406309	0.229678	0.360052	0.240998	0.084954
40	0.265713	0.259325	0.695178	0.275556	0.098976	0.156547	0.121967	0.104089	0.392486	0.301649	0.231518	0.438950	0.124372	0.188440	0.153561	0.184623	0.153033	0.138874	0.698756	0.263070	0.095672	0.164561	0.146309	0.243327	0.433345	0.245419	0.365444	0.385542	0.456485	0.737780	0.228628	0.191680	0.384914	0.183953	0.198270	0.190587	0.265717	0.365889	0.672433	0.672330	0.284745	0.152246	0.266392	0.226711	0.126188	0.191436	0.095446	0.145934	0.398087	0.349224	0.309984	0.221237	0.237473	0.257895	0.882407	0.699000	0.492771	0.236959	0.365166	0.158924	0.260028	0.401449	0.123271	0.060137	0.168001	0.123418	0.203534	0.116353	0.120780	0.223212	0.396338	0.194503	0.202746	0.122801	0.437387	0.415801	0.233585	0.360450	0.243098	0.102725
41	0.274072	0.258372	0.667087	0.286439	0.110759	0.155439	0.138214	0.125518	0.372587	0.255657	0.246672	0.396425	0.126367	0.157133	0.180142	0.258123	0.147403	0.138253	0.668833	0.287670	0.119642	0.162471	0.186678	0.289353	0.433278	0.246515	0.280277	0.384948	0.453134	0.741542	0.250051	0.188226	0.313039	0.140005	0.192577	0.206123	0.274280	0.369878	0.690160	0.744191	0.271010	0.146312	0.263954	0.223474	0.154261	0.210461	0.129449	0.141956	0.402246	0.359402	0.346668	0.220490	0.223041	0.241154	0.734755	0.505775	0.446333	0.212637	0.271306	0.143126	0.205824	0.315603	0.153129	0.049218	0.137401	0.108626	0.225598	0.066825	0.121618	0.224510	0.395550	0.207756	0.205165	0.122933	0.404851	0.348797	0.229581	0.338811	0.252685	0.117839
42	0.269094	0.245222	0.670417	0.299684	0.117786	0.159180	0.160294	0.148867	0.376359	0.242564	0.242155	0.387682	0.141569	0.175508	0.374552	0.303783	0.146955	0.136582	0.662634	0.294179	0.126784	0.168095	0.190170	0.295658	0.422442	0.233244	0.259528	0.283765	0.397766	0.687985	0.248742	0.147753	0.271217	0.122132	0.188169	0.313330	0.262687	0.359337	0.658951	0.754834	0.266016	0.145702	0.284777	0.235663	0.155010	0.211319	0.146004	0.152780	0.388196	0.347129	0.360103	0.215639	0.176984	0.178508	0.746154	0.480089	0.431779	0.210934	0.276234	0.175513	0.197185	0.290753	0.161588	0.047147	0.119938	0.097849	0.240281	0.085955	0.126840	0.225673	0.409994	0.212599	0.206618	0.124253	0.396837	0.306398	0.230632	0.333606	0.279213	0.120682
43	0.255808	0.225413	0.689119	0.304151	0.115664	0.174225	0.187704	0.162051	0.341922	0.220070	0.254449	0.278771	0.169063	0.199612	0.412803	0.292491	0.148138	0.127131	0.628968	0.291464	0.138205	0.173671	0.192087	0.324401	0.396005	0.217557	0.263359	0.200433	0.297339	0.542648	0.231609	0.134475	0.264705	0.123546	0.223157	0.432683	0.218733	0.252520	0.571384	0.745852	0.250697	0.146473	0.345561	0.232354	0.158109	0.210914	0.178307	0.158857	0.355319	0.332160	0.332062	0.212452	0.176258	0.171151	0.747326	0.433940	0.441676	0.223738	0.272489	0.316137	0.189574	0.270667	0.191885	0.064471	0.115265	0.096174	0.241239	0.197721	0.142399	0.230486	0.454964	0.246744	0.208196	0.126369	0.310504	0.290655	0.228340	0.333616	0.288190	0.152428
44	0.244733	0.205750	0.691332	0.293425	0.120862	0.178618	0.319613	0.183482	0.260216	0.198655	0.248673	0.177034	0.174789	0.203423	0.413724	0.281705	0.145073	0.125330	0.539276	0.282365	0.140513	0.171200	0.218698	0.399608	0.384277	0.210240	0.401426	0.189369	0.290080	0.520586	0.258303	0.110137	0.233185	0.121016	0.228884	0.497287	0.214479	0.218722	0.547274	0.740678	0.210810	0.131299	0.371540	0.209501	0.163821	0.214148	0.224674	0.164334	0.347902	0.344935	0.310781	0.182418	0.147159	0.172836	0.525550	0.275842	0.437530	0.207411	0.317971	0.405431	0.189919	0.271316	0.210120	0.124382	0.128190	0.100138	0.314293	0.390361	0.169637	0.253190	0.536132	0.315264	0.197556	0.123048	0.294384	0.269965	0.218963	0.309917	0.292077	0.157858
45	0.229168	0.184531	0.680249	0.289491	0.126760	0.173410	0.465644	0.194441	0.231179	0.190773	0.244612	0.151317	0.178363	0.201582	0.422182	0.285671	0.144894	0.122983	0.424199	0.274725	0.162663	0.193915	0.270140	0.435207	0.386849	0.208708	0.682751	0.150978	0.303331	0.564618	0.377708	0.108976	0.170243	0.119723	0.226193	0.505905	0.207287	0.210033	0.541039	0.721068	0.134757	0.103837	0.453678	0.212194	0.168154	0.219400	0.225177	0.169203	0.356465	0.353708	0.314008	0.178227	0.127008	0.170613	0.440792	0.237429	0.437864	0.195854	0.348826	0.489573	0.190234	0.273067	0.216208	0.148418	0.141029	0.102041	0.413015	0.505883	0.204155	0.302404	0.556450	0.340628	0.201081	0.132574	0.390262	0.346695	0.219623	0.298087	0.292841	0.169045
46	0.214082	0.166748	0.653793	0.279029	0.131403	0.163163	0.495275	0.195138	0.230781	0.169527	0.208184	0.139250	0.178965	0.201551	0.435244	0.278823	0.142508	0.121696	0.391408	0.270743	0.181459	0.206225	0.277197	0.440562	0.385619	0.205267	0.769865	0.140791	0.272128	0.526695	0.381046	0.134880	0.160921	0.121718	0.220720	0.507676	0.204429	0.215335	0.529042	0.663420	0.127759	0.091973	0.612796	0.233773	0.168750	0.219794	0.225226	0.195041	0.333085	0.329571	0.337608	0.171710	0.115831	0.165516	0.447041	0.245473	0.440875	0.189761	0.458789	0.546259	0.191896	0.280075	0.219053	0.152680	0.166579	0.110748	0.481429	0.529187	0.243679	0.389313	0.556342	0.356615	0.241820	0.162344	0.522720	0.393602	0.227220	0.309237	0.300545	0.178154
47	0.192761	0.150577	0.605519	0.285545	0.157336	0.172792	0.518002	0.213859	0.227249	0.160142	0.196610	0.162458	0.185039	0.215892	0.467716	0.286243	0.145567	0.121424	0.371465	0.297420	0.185612	0.211034	0.345405	0.460332	0.384883	0.203280	0.763525	0.135129	0.257259	0.459351	0.353582	0.123426	0.165812	0.123707	0.229060	0.519104	0.204681	0.212797	0.521025	0.649652	0.126243	0.087007	0.629025	0.254369	0.175120	0.223878	0.246054	0.216031	0.262446	0.283005	0.344395	0.195412	0.118737	0.183490	0.499228	0.220000	0.433009	0.187369	0.604577	0.551497	0.196882	0.282491	0.248548	0.171742	0.199015	0.126076	0.478858	0.529975	0.251740	0.413583	0.556485	0.360631	0.282621	0.189940	0.540490	0.400345	0.223673	0.311045	0.311336	0.179774
48	0.176870	0.139986	0.534972	0.316190	0.180213	0.191222	0.609317	0.243868	0.216085	0.141588	0.215673	0.162478	0.250255	0.276271	0.503736	0.304312	0.131422	0.116547	0.363527	0.350865	0.184545	0.210660	0.387824	0.559957	0.374415	0.192210	0.814735	0.153677	0.254423	0.475791	0.367700	0.130203	0.157558	0.122814	0.298049	0.520073	0.177057	0.171481	0.451609	0.660948	0.132448	0.089886	0.634587	0.285355	0.179998	0.222529	0.282537	0.233014	0.241450	0.259452	0.354068	0.305289	0.132267	0.219567	0.503358	0.222436	0.454285	0.194811	0.609443	0.583289	0.181689	0.269763	0.288499	0.204908	0.203816	0.129000	0.474492	0.566845	0.250759	0.404687	0.558520	0.359989	0.294851	0.201734	0.556935	0.411285	0.196090	0.290423	0.317554	0.182040
49	0.166136	0.134082	0.524468	0.342926	0.216203	0.213928	0.644487	0.255732	0.206782	0.132391	0.235156	0.177433	0.267410	0.287827	0.592768	0.347816	0.142321	0.118550	0.382908	0.384213	0.179189	0.176869	0.396602	0.568494	0.336621	0.166220	0.879104	0.151918	0.277235	0.496456	0.353515	0.174038	0.152579	0.123230	0.411511	0.565660	0.142781	0.136514	0.390989	0.541607	0.141283	0.094532	0.636873	0.327528	0.173905	0.198238	0.307677	0.230959	0.313057	0.297205	0.435162	0.394795	0.135927	0.237571	0.516023	0.228531	0.413426	0.187980	0.608189	0.608995	0.163259	0.248988	0.300266	0.233816	0.204058	0.129015	0.517654	0.657335	0.263771	0.405741	0.592335	0.365425	0.283709	0.195352	0.623242	0.412480	0.129451	0.195842	0.320552	0.181892
50	0.149507	0.127248	0.545626	0.350122	0.283345	0.236027	0.662813	0.261911	0.200995	0.110329	0.250326	0.202888	0.267190	0.288980	0.620394	0.366152	0.144491	0.115374	0.375128	0.384279	0.192582	0.193614	0.424326	0.584184	0.283688	0.140506	0.914330	0.236544	0.275019	0.476382	0.379820	0.173804	0.151800	0.124565	0.514932	0.581257	0.117325	0.112140	0.260713	0.387509	0.144282	0.095557	0.636955	0.328703	0.163356	0.176216	0.304660	0.207805	0.381737	0.389895	0.476755	0.449532	0.134642	0.239044	0.508093	0.216951	0.401726	0.201453	0.616581	0.653837	0.163663	0.251866	0.301918	0.237511	0.204165	0.127869	0.575404	0.715268	0.298055	0.427572	0.617804	0.395598	0.282331	0.195208	0.628630	0.417860	0.122081	0.144550	0.299094	0.176946
51	0.147413	0.126789	0.548787	0.344040	0.356314	0.257247	0.667701	0.263614	0.210725	0.097253	0.245724	0.277680	0.270606	0.307445	0.621660	0.363836	0.149754	0.118275	0.369565	0.385845	0.191858	0.196966	0.434265	0.592447	0.252996	0.135325	0.929863	0.301582	0.277546	0.469493	0.382214	0.171592	0.151348	0.128814	0.524408	0.671933	0.097299	0.100623	0.217009	0.246902	0.140702	0.089934	0.634514	0.379857	0.152250	0.160324	0.301594	0.192473	0.429748	0.467824	0.621493	0.604676	0.128429	0.241155	0.466861	0.211725	0.407151	0.213726	0.620160	0.735107	0.168059	0.256127	0.325095	0.281633	0.207964	0.127757	0.616288	0.766171	0.305489	0.443959	0.530005	0.378333	0.289086	0.197512	0.699007	0.441277	0.115060	0.143136	0.232379	0.174341
52	0.156267	0.132042	0.547943	0.326473	0.388315	0.267373	0.669311	0.254849	0.211108	0.098716	0.236881	0.315538	0.274028	0.322049	0.624036	0.347269	0.146987	0.112432	0.358179	0.385225	0.185416	0.201517	0.423969	0.600371	0.255123	0.138029	0.926930	0.341332	0.271622	0.469169	0.375675	0.173023	0.179040	0.152816	0.571140	0.740721	0.084740	0.092020	0.218979	0.209165	0.127881	0.072735	0.625433	0.429766	0.124547	0.134936	0.290019	0.191218	0.443632	0.484059	0.738488	0.743975	0.120464	0.236588	0.400174	0.184712	0.369610	0.204182	0.643075	0.804371	0.154330	0.231357	0.326331	0.311154	0.215514	0.133752	0.644492	0.785846	0.306405	0.473176	0.511139	0.362236	0.286110	0.197713	0.776580	0.468262	0.105870	0.141048	0.228776	0.168353
53	0.158730	0.133160	0.552760	0.320478	0.386168	0.268380	0.665769	0.241602	0.185906	0.088512	0.237731	0.317027	0.269414	0.310965	0.654489	0.282071	0.145424	0.106554	0.301457	0.379637	0.182235	0.195772	0.424066	0.596825	0.212576	0.124299	0.926415	0.348318	0.233054	0.399741	0.261849	0.171966	0.246296	0.195003	0.628608	0.804033	0.083089	0.090590	0.225038	0.208128	0.153634	0.089467	0.652397	0.438824	0.109375	0.117926	0.279366	0.184916	0.449267	0.483091	0.791121	0.781690	0.120629	0.238173	0.331254	0.183582	0.353385	0.225174	0.677147	0.844203	0.154704	0.213125	0.316937	0.313897	0.223674	0.139758	0.668473	0.787158	0.310550	0.477272	0.514754	0.362650	0.281320	0.201724	0.844839	0.470534	0.103482	0.145719	0.214783	0.159994
