	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_01.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_02.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_03.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_04.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_05.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_06.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_08.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_09.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d	181_P_T3_sh_R_ND_A_10.c3d
25	0.058976	0.688252	0.264773	0.136473	0.254994	0.090867	0.393488	0.331765	0.045422	0.036211	0.427536	0.246658	0.138364	0.379233	0.283956	0.386281	0.075209	0.353869	0.582459	0.462555	0.090438	0.381098	0.346536	0.202447	0.100804	0.069548	0.598409	0.416337	0.060294	0.158304	0.583364	0.198957	0.065185	0.026711	0.239835	0.062822	0.068967	0.328261	0.489835	0.255538	0.036780	0.109191	0.364378	0.126684	0.049721	0.282070	0.137952	0.126594	0.060862	0.214220	0.294762	0.255195	0.046971	0.232991	0.949078	0.247145	0.064961	0.559196	0.900702	0.366413	0.066363	0.237691	0.240971	0.227704	0.092848	0.130312	0.250339	0.229694	0.066027	0.085238	0.385781	0.323511
26	0.042156	0.454736	0.254362	0.170628	0.258884	0.082136	0.403140	0.262105	0.045417	0.037243	0.463501	0.246004	0.144848	0.470733	0.282650	0.398111	0.074592	0.429785	0.556382	0.436968	0.094800	0.420750	0.352455	0.206006	0.097416	0.192821	0.607911	0.452603	0.061149	0.160748	0.702294	0.201987	0.094667	0.045259	0.239458	0.077076	0.066090	0.328061	0.551034	0.213782	0.031702	0.109451	0.306888	0.131856	0.053434	0.311992	0.156129	0.105164	0.062749	0.306217	0.202614	0.217509	0.053748	0.232145	0.971377	0.246427	0.055207	0.459388	0.895393	0.357343	0.071521	0.262350	0.203280	0.279975	0.115533	0.134627	0.223796	0.228259	0.062242	0.114339	0.337473	0.335625
27	0.039540	0.100906	0.223117	0.166570	0.259360	0.083285	0.393685	0.243860	0.045486	0.042240	0.498300	0.232704	0.145186	0.508349	0.281498	0.415940	0.086691	0.542452	0.642360	0.447841	0.100726	0.456687	0.308559	0.206540	0.099806	0.308125	0.599656	0.460178	0.061854	0.169753	0.818693	0.204277	0.099964	0.061610	0.240031	0.089451	0.065423	0.327705	0.591437	0.171870	0.031919	0.108801	0.282525	0.112428	0.054440	0.318552	0.176994	0.104876	0.064042	0.434663	0.192659	0.204103	0.055266	0.228617	0.972835	0.240340	0.047045	0.241748	0.802635	0.345302	0.073706	0.278170	0.205500	0.310068	0.121045	0.134554	0.224212	0.238089	0.072329	0.170147	0.273769	0.339193
28	0.081306	0.093400	0.306683	0.233082	0.237387	0.083021	0.344358	0.253168	0.045535	0.052288	0.630117	0.219283	0.141486	0.521948	0.281642	0.415839	0.092442	0.544224	0.681194	0.440377	0.101986	0.461428	0.263002	0.197968	0.111178	0.315556	0.582488	0.459326	0.061640	0.191982	0.854456	0.211513	0.101478	0.067284	0.232852	0.095199	0.058867	0.326179	0.590275	0.148326	0.031937	0.107742	0.285142	0.105584	0.054943	0.319366	0.191371	0.107179	0.060763	0.473811	0.201873	0.198644	0.054316	0.216512	0.944814	0.240142	0.047433	0.233206	0.510350	0.327939	0.074282	0.285426	0.203386	0.308016	0.121148	0.138989	0.212117	0.244279	0.087516	0.201231	0.278956	0.312907
29	0.101392	0.101194	0.378416	0.390270	0.190390	0.082503	0.322469	0.289497	0.047006	0.051440	0.670583	0.217079	0.137392	0.604972	0.234308	0.373216	0.089949	0.546065	0.685194	0.395810	0.100601	0.503507	0.248562	0.203888	0.108145	0.327805	0.582535	0.463659	0.061148	0.192635	0.856062	0.233882	0.102176	0.073848	0.243381	0.123478	0.048845	0.295227	0.585940	0.141625	0.031639	0.100388	0.294736	0.117114	0.054351	0.318741	0.192612	0.101653	0.062918	0.548567	0.295619	0.248062	0.053843	0.197220	0.825600	0.235361	0.047262	0.205617	0.297241	0.273559	0.075130	0.306760	0.240518	0.306975	0.121029	0.143353	0.198908	0.245438	0.090624	0.210193	0.288015	0.283256
30	0.116561	0.104731	0.515686	0.479426	0.181712	0.079409	0.309916	0.308164	0.046321	0.054322	0.669818	0.237284	0.137600	0.641678	0.199823	0.285772	0.089338	0.548248	0.684053	0.351809	0.100108	0.524808	0.268118	0.210296	0.100299	0.347137	0.550262	0.464742	0.061021	0.192928	0.854225	0.272405	0.106703	0.079256	0.219120	0.146504	0.046428	0.219897	0.558429	0.119970	0.030292	0.078009	0.346645	0.126776	0.052006	0.306471	0.196009	0.115470	0.063280	0.578765	0.352696	0.401169	0.053848	0.190543	0.723637	0.228726	0.044706	0.193795	0.245692	0.169333	0.074470	0.309093	0.265149	0.310151	0.122341	0.146116	0.182228	0.241269	0.090469	0.219646	0.303731	0.267732
31	0.114168	0.100496	0.577417	0.519917	0.150490	0.073971	0.274038	0.308930	0.043741	0.060129	0.668395	0.294911	0.138757	0.648683	0.202488	0.234779	0.090862	0.567613	0.675403	0.312373	0.100988	0.524628	0.272673	0.208872	0.092318	0.372327	0.404304	0.446351	0.060273	0.195511	0.854038	0.295940	0.108439	0.084518	0.370432	0.144937	0.037601	0.161011	0.518454	0.099784	0.026385	0.039844	0.355399	0.235135	0.050695	0.283666	0.226523	0.179868	0.071610	0.616154	0.374093	0.413674	0.053678	0.189239	0.710909	0.226962	0.040918	0.162032	0.245743	0.129750	0.074405	0.312410	0.253600	0.316297	0.122668	0.147196	0.157225	0.229955	0.093256	0.228243	0.324554	0.258290
32	0.094441	0.056550	0.595318	0.545131	0.128546	0.058084	0.280261	0.341955	0.043185	0.059678	0.662414	0.355200	0.139282	0.648209	0.201434	0.230173	0.090876	0.577181	0.656726	0.269688	0.102151	0.522715	0.244531	0.192885	0.081614	0.423414	0.334167	0.403268	0.061642	0.196900	0.853551	0.301189	0.108095	0.091133	0.661727	0.151174	0.035530	0.095926	0.473348	0.117645	0.022568	0.037868	0.361715	0.369315	0.049162	0.297989	0.237532	0.193261	0.080400	0.674667	0.377416	0.454450	0.049062	0.188006	0.719115	0.231850	0.046783	0.138533	0.244647	0.130078	0.074076	0.312806	0.248531	0.320591	0.125486	0.146801	0.125127	0.211739	0.095949	0.248396	0.342073	0.260779
33	0.081480	0.049983	0.682973	0.449595	0.070766	0.061726	0.261556	0.326699	0.042937	0.060015	0.648560	0.391184	0.139770	0.650532	0.198908	0.229549	0.088803	0.573341	0.642867	0.240933	0.102421	0.518281	0.253383	0.182458	0.078264	0.427736	0.322607	0.385579	0.061364	0.184790	0.852117	0.298232	0.101272	0.094793	0.696260	0.226298	0.030923	0.093429	0.457291	0.118835	0.025167	0.037434	0.330248	0.408564	0.045674	0.335611	0.268398	0.256867	0.075360	0.695908	0.450930	0.493202	0.044514	0.178790	0.717031	0.226307	0.048246	0.075085	0.260704	0.127636	0.074621	0.310704	0.255338	0.324904	0.124924	0.144855	0.113953	0.206850	0.095107	0.260975	0.344895	0.266080
34	0.047699	0.049141	0.556893	0.375542	0.122686	0.072653	0.211865	0.316785	0.040041	0.061207	0.642758	0.395379	0.138114	0.651081	0.158078	0.228417	0.086154	0.552363	0.623581	0.229563	0.102491	0.506110	0.250561	0.184675	0.076334	0.428595	0.279890	0.403781	0.056677	0.148311	0.808742	0.282159	0.096998	0.098135	0.693662	0.309966	0.030807	0.056910	0.452539	0.101127	0.033658	0.029161	0.293322	0.428150	0.046849	0.341090	0.288954	0.324482	0.076008	0.664428	0.504672	0.508533	0.041615	0.175691	0.672470	0.202004	0.051536	0.072645	0.256137	0.117732	0.075059	0.290811	0.258538	0.313355	0.124616	0.135495	0.092609	0.200830	0.097639	0.261025	0.344366	0.268203
35	0.046359	0.055567	0.505779	0.271161	0.276555	0.078234	0.186278	0.316812	0.036480	0.063542	0.608222	0.389360	0.118905	0.610829	0.109721	0.228241	0.085172	0.534080	0.596366	0.230238	0.102533	0.472373	0.249862	0.166980	0.074419	0.429860	0.258263	0.419167	0.055967	0.139195	0.724166	0.258432	0.097784	0.098194	0.704467	0.322212	0.031507	0.017844	0.418290	0.096542	0.043580	0.028729	0.286766	0.509150	0.048684	0.281912	0.299724	0.335739	0.075873	0.558127	0.512318	0.518128	0.041886	0.163985	0.579448	0.176278	0.057022	0.071820	0.256729	0.103637	0.068414	0.277472	0.254158	0.278097	0.119589	0.115041	0.091800	0.166433	0.101122	0.261937	0.339195	0.268645
36	0.054397	0.055389	0.427920	0.182920	0.385338	0.080194	0.178022	0.304726	0.033830	0.065015	0.561458	0.389468	0.088253	0.606015	0.110974	0.225298	0.084708	0.517518	0.576334	0.239400	0.093103	0.460551	0.251948	0.148600	0.074525	0.429134	0.252822	0.408685	0.054344	0.133944	0.674368	0.250225	0.063469	0.093852	0.775440	0.338422	0.028867	0.016675	0.328947	0.154228	0.045077	0.030315	0.319815	0.565368	0.045818	0.321710	0.358387	0.399813	0.075429	0.539042	0.510904	0.520501	0.042355	0.078701	0.428720	0.151443	0.057201	0.068214	0.243263	0.086778	0.051067	0.261142	0.254653	0.264023	0.104327	0.100620	0.080824	0.123565	0.103082	0.263888	0.334408	0.268265
37	0.058132	0.057535	0.222541	0.109536	0.439912	0.092518	0.159805	0.248876	0.034774	0.065807	0.516001	0.392410	0.066051	0.533784	0.117733	0.192321	0.084004	0.475046	0.568410	0.239722	0.061960	0.379385	0.236897	0.155571	0.076219	0.404526	0.208346	0.368142	0.042020	0.127908	0.665601	0.257661	0.057248	0.085576	0.835586	0.380400	0.027149	0.024566	0.217061	0.199852	0.046258	0.035338	0.380954	0.589285	0.054190	0.334834	0.372039	0.420998	0.073975	0.459137	0.471854	0.504151	0.037874	0.036915	0.292467	0.125124	0.061530	0.058194	0.231061	0.072362	0.047742	0.209249	0.269159	0.261576	0.093363	0.085342	0.078561	0.120361	0.106808	0.264245	0.330857	0.266086
38	0.057300	0.043731	0.198635	0.086478	0.610799	0.096573	0.139790	0.200916	0.036313	0.064213	0.494571	0.423711	0.057831	0.511601	0.215750	0.225597	0.076154	0.462624	0.567567	0.226573	0.053811	0.320770	0.210726	0.220860	0.074511	0.318186	0.150862	0.325563	0.030933	0.122156	0.575943	0.272388	0.057177	0.086979	0.862652	0.416034	0.025776	0.066366	0.289275	0.202733	0.050388	0.040858	0.362845	0.597802	0.059742	0.403287	0.428100	0.433676	0.075719	0.431785	0.416629	0.372182	0.024498	0.042303	0.224965	0.110706	0.064325	0.046164	0.256336	0.059713	0.040439	0.198036	0.269348	0.223280	0.061902	0.077182	0.065419	0.122026	0.112418	0.265988	0.320815	0.251994
39	0.058643	0.053620	0.236924	0.114439	0.616256	0.096676	0.122405	0.197315	0.038366	0.056118	0.326065	0.475064	0.052324	0.483718	0.296095	0.287103	0.075753	0.410830	0.537458	0.208383	0.043541	0.272220	0.212298	0.281918	0.054600	0.298511	0.130154	0.306648	0.031083	0.117510	0.380577	0.282347	0.059451	0.085721	0.866790	0.426050	0.025472	0.110500	0.331225	0.211057	0.056082	0.044693	0.335255	0.590860	0.080319	0.405567	0.490680	0.496502	0.071959	0.361244	0.378983	0.328723	0.016834	0.049931	0.206876	0.110224	0.063598	0.034213	0.356095	0.105142	0.029125	0.151618	0.267092	0.172553	0.048615	0.201388	0.053743	0.099637	0.124288	0.268082	0.311858	0.222477
40	0.062793	0.074516	0.273253	0.121592	0.618254	0.097745	0.119550	0.141433	0.034832	0.052757	0.154664	0.503613	0.050465	0.401612	0.312257	0.317256	0.062779	0.216152	0.390684	0.180715	0.038729	0.259064	0.296177	0.304716	0.047202	0.292826	0.160115	0.304881	0.029875	0.074812	0.171377	0.279213	0.055944	0.084203	0.865452	0.424733	0.028710	0.144753	0.358624	0.228873	0.056630	0.045452	0.337231	0.538410	0.094413	0.405490	0.492772	0.545737	0.045980	0.316598	0.376749	0.289454	0.016152	0.047778	0.208392	0.109539	0.060171	0.048689	0.511514	0.407645	0.027277	0.145550	0.271812	0.165326	0.074529	0.435412	0.070694	0.094884	0.167163	0.253697	0.316143	0.189288
41	0.063062	0.169220	0.329751	0.161952	0.618280	0.093192	0.145303	0.092673	0.031079	0.051317	0.154048	0.499500	0.047197	0.313106	0.351538	0.334494	0.041652	0.205932	0.282724	0.142223	0.040898	0.178231	0.329479	0.298986	0.044643	0.267572	0.174569	0.312977	0.030159	0.082860	0.136194	0.270752	0.046678	0.087893	0.847135	0.434594	0.042572	0.239292	0.383651	0.237466	0.057215	0.048489	0.342707	0.522133	0.099166	0.404391	0.495611	0.537021	0.047050	0.376780	0.305104	0.209673	0.015883	0.047001	0.209455	0.105042	0.060657	0.059929	0.537000	0.439088	0.022927	0.109053	0.256033	0.166971	0.098060	0.550530	0.077705	0.104428	0.225488	0.218605	0.308902	0.177645
42	0.062929	0.209308	0.363439	0.199107	0.613283	0.083068	0.226323	0.110316	0.033675	0.052066	0.155211	0.473277	0.050688	0.288337	0.469066	0.344625	0.034870	0.208551	0.266592	0.130892	0.044100	0.062744	0.316165	0.306145	0.033749	0.253743	0.176445	0.322710	0.030017	0.129312	0.154005	0.239374	0.045629	0.083416	0.626556	0.441584	0.048559	0.240140	0.381436	0.232397	0.053659	0.050444	0.338071	0.533711	0.100255	0.370425	0.518924	0.532034	0.067544	0.419886	0.180840	0.187231	0.017387	0.048264	0.224211	0.120699	0.089073	0.076893	0.542809	0.520634	0.021674	0.074593	0.222572	0.163470	0.098950	0.637831	0.123925	0.113729	0.344776	0.189649	0.293183	0.179601
43	0.067650	0.213886	0.454077	0.233937	0.578307	0.073359	0.254642	0.118434	0.032861	0.076898	0.153533	0.429717	0.050223	0.286531	0.552634	0.347662	0.034680	0.214020	0.263349	0.129934	0.040071	0.061559	0.297441	0.331073	0.033885	0.142669	0.202501	0.325237	0.030233	0.137936	0.155006	0.205878	0.044953	0.082705	0.545504	0.419603	0.051960	0.242257	0.382947	0.226640	0.054734	0.053815	0.375729	0.491869	0.099953	0.351809	0.511049	0.504626	0.068313	0.529947	0.138256	0.298549	0.024443	0.054103	0.230492	0.179096	0.089467	0.079205	0.540054	0.582699	0.021790	0.061385	0.220309	0.161258	0.102554	0.725237	0.576755	0.144273	0.366522	0.181937	0.285508	0.172568
44	0.062029	0.207518	0.422835	0.236210	0.488287	0.071177	0.339295	0.154613	0.045427	0.079922	0.160067	0.383541	0.050086	0.281444	0.559245	0.348128	0.037242	0.161417	0.260365	0.123849	0.036525	0.060705	0.329032	0.354216	0.032821	0.125063	0.212367	0.315710	0.028389	0.178857	0.154715	0.189098	0.045544	0.084817	0.539129	0.359174	0.052024	0.245710	0.382935	0.240556	0.064297	0.073094	0.408015	0.409529	0.097565	0.319905	0.506285	0.490984	0.072271	0.543207	0.270795	0.391408	0.030231	0.061569	0.342995	0.252262	0.095864	0.083069	0.544584	0.596070	0.023981	0.049106	0.222615	0.205351	0.100238	0.734125	0.834092	0.248784	0.372843	0.162468	0.264842	0.155538
45	0.050834	0.143477	0.409631	0.213730	0.465165	0.058485	0.354258	0.180698	0.048382	0.079483	0.166354	0.367361	0.048407	0.217877	0.566299	0.351324	0.059163	0.117046	0.322247	0.142800	0.035984	0.059110	0.406860	0.356284	0.031406	0.123013	0.245767	0.326473	0.024316	0.180651	0.184196	0.186809	0.042456	0.087639	0.531814	0.337621	0.064338	0.253062	0.382500	0.254136	0.075372	0.102626	0.338392	0.353277	0.094733	0.297669	0.491170	0.474788	0.073407	0.542469	0.295171	0.398498	0.039095	0.072426	0.357905	0.333111	0.095839	0.113269	0.551610	0.597457	0.026963	0.045749	0.210482	0.267063	0.101005	0.737952	0.847264	0.306615	0.399066	0.148975	0.230376	0.134465
46	0.045521	0.079582	0.315133	0.190999	0.196502	0.047132	0.372499	0.186539	0.048547	0.079028	0.224673	0.490328	0.048071	0.194361	0.584479	0.407322	0.070416	0.148499	0.358541	0.200443	0.037145	0.059355	0.483986	0.362747	0.031436	0.119676	0.345787	0.440479	0.023595	0.180572	0.220454	0.187084	0.041883	0.098421	0.443438	0.328769	0.092817	0.254378	0.370317	0.241670	0.074908	0.170140	0.302153	0.322095	0.092134	0.255948	0.453203	0.425087	0.078699	0.544823	0.412652	0.453235	0.041121	0.079964	0.360477	0.349209	0.095364	0.118273	0.546483	0.598643	0.029987	0.051032	0.212098	0.278922	0.101394	0.740638	0.888090	0.316513	0.409673	0.105294	0.182120	0.109478
47	0.040165	0.051254	0.115155	0.121702	0.090486	0.050628	0.373838	0.187195	0.049012	0.082279	0.254822	0.591378	0.048213	0.179764	0.596633	0.493201	0.080912	0.195891	0.337431	0.246395	0.037283	0.059636	0.496127	0.370249	0.038592	0.115685	0.355566	0.545518	0.020150	0.179888	0.310801	0.187146	0.038983	0.111571	0.298854	0.286837	0.101501	0.255708	0.367485	0.193398	0.074945	0.229220	0.301472	0.312943	0.088404	0.291082	0.445627	0.418670	0.080798	0.544271	0.454534	0.546762	0.040702	0.084679	0.416035	0.357336	0.097868	0.123779	0.517211	0.598277	0.038378	0.067593	0.228140	0.279517	0.101402	0.742887	0.909360	0.381593	0.433342	0.079602	0.157648	0.091690
48	0.035144	0.055319	0.078386	0.081492	0.065573	0.051087	0.371411	0.185885	0.049563	0.087536	0.263021	0.595306	0.053957	0.111379	0.611702	0.532228	0.082697	0.205449	0.371896	0.271406	0.037767	0.059314	0.502564	0.371850	0.069868	0.117324	0.360726	0.551386	0.017782	0.178768	0.328199	0.196143	0.034230	0.109509	0.185294	0.224228	0.104170	0.252414	0.323554	0.188465	0.079170	0.269139	0.290437	0.312133	0.086905	0.268275	0.352125	0.387517	0.086650	0.520342	0.463258	0.585660	0.040079	0.085511	0.467985	0.397378	0.097982	0.134923	0.294041	0.489795	0.039739	0.069205	0.281726	0.287377	0.102710	0.743587	0.919497	0.429535	0.466375	0.082402	0.154285	0.085793
49	0.050828	0.094841	0.114016	0.098787	0.062022	0.046852	0.362672	0.184045	0.061257	0.097091	0.299300	0.617847	0.061103	0.107255	0.592233	0.515364	0.082537	0.273004	0.558717	0.307785	0.041435	0.059274	0.505597	0.369276	0.095601	0.121557	0.363661	0.565811	0.017088	0.181465	0.328026	0.199571	0.032252	0.106858	0.142515	0.195943	0.105395	0.247588	0.232215	0.192526	0.082716	0.293871	0.268767	0.256038	0.065600	0.323596	0.311333	0.287886	0.089267	0.464600	0.459994	0.595415	0.042171	0.085658	0.494926	0.454518	0.099078	0.146320	0.263087	0.433783	0.046738	0.069482	0.276557	0.318575	0.103172	0.743672	0.941159	0.459643	0.482211	0.079586	0.156042	0.086191
50	0.044376	0.107120	0.118590	0.086304	0.071769	0.041644	0.355165	0.178541	0.073128	0.102141	0.335938	0.640260	0.064491	0.108550	0.549303	0.474303	0.085907	0.282759	0.756545	0.325546	0.041537	0.055546	0.505952	0.334955	0.105674	0.121293	0.364053	0.622077	0.018930	0.192605	0.327128	0.186517	0.033252	0.104966	0.119736	0.193491	0.105118	0.256060	0.319331	0.250429	0.094710	0.297695	0.257999	0.159756	0.050934	0.325206	0.356032	0.223952	0.076632	0.389086	0.459499	0.592838	0.052695	0.086310	0.500547	0.517625	0.081349	0.163990	0.219541	0.381882	0.051225	0.068858	0.276917	0.347501	0.108827	0.744405	0.974682	0.477384	0.491037	0.073293	0.163581	0.102870
51	0.061186	0.123098	0.123132	0.086081	0.091187	0.044385	0.346922	0.167846	0.073513	0.102299	0.376676	0.655136	0.064595	0.107660	0.537497	0.457207	0.092163	0.283230	0.778047	0.341457	0.040703	0.051337	0.547523	0.281878	0.106312	0.118996	0.370507	0.680696	0.018076	0.197285	0.359374	0.171077	0.038792	0.100624	0.134115	0.197345	0.101295	0.164462	0.311968	0.283694	0.095448	0.339078	0.258459	0.273397	0.046654	0.325526	0.384711	0.241019	0.072569	0.199325	0.459178	0.552516	0.061363	0.086397	0.511706	0.555631	0.067474	0.164730	0.220229	0.252382	0.051294	0.068337	0.284854	0.350744	0.115521	0.726409	1.002471	0.487234	0.499808	0.072469	0.179620	0.130600
52	0.116024	0.138981	0.171951	0.103933	0.095917	0.050107	0.275967	0.193916	0.072979	0.103833	0.393611	0.677163	0.062362	0.106872	0.528248	0.443395	0.094676	0.282951	0.840377	0.343451	0.040858	0.052021	0.575191	0.260103	0.110006	0.116891	0.378113	0.711589	0.020231	0.200790	0.362676	0.168759	0.045290	0.098351	0.137083	0.213374	0.099663	0.165156	0.302845	0.293647	0.090400	0.349181	0.233321	0.351351	0.045827	0.326710	0.356407	0.236585	0.067798	0.114919	0.412777	0.471722	0.067204	0.089450	0.521596	0.564806	0.055870	0.164013	0.214795	0.229619	0.051340	0.069231	0.337818	0.345366	0.108072	0.622783	1.016012	0.488379	0.501759	0.063388	0.186768	0.151146
53	0.131779	0.115938	0.189557	0.119560	0.103991	0.053101	0.288581	0.256954	0.071759	0.106997	0.393016	0.685129	0.054051	0.106628	0.432803	0.435257	0.094460	0.282439	0.924093	0.361473	0.039759	0.077670	0.606190	0.262509	0.115041	0.112385	0.386504	0.720771	0.026290	0.198739	0.361236	0.175425	0.047902	0.097778	0.174622	0.226601	0.099022	0.163983	0.289956	0.292780	0.078711	0.349866	0.234249	0.351004	0.048282	0.326869	0.367870	0.245284	0.064201	0.099218	0.383150	0.455587	0.070124	0.090880	0.527300	0.565164	0.049705	0.148123	0.197898	0.258185	0.053449	0.086854	0.346699	0.344253	0.087560	0.508223	1.018988	0.485990	0.501008	0.056598	0.188735	0.165647
54	0.152630	0.101045	0.271622	0.171310	0.103843	0.051695	0.253131	0.266738	0.077864	0.099293	0.395601	0.682224	0.052012	0.107098	0.297452	0.432078	0.096207	0.281729	0.950820	0.412364	0.034147	0.124568	0.632705	0.255445	0.118907	0.103018	0.379059	0.723749	0.028361	0.174434	0.354847	0.205788	0.047638	0.090506	0.217500	0.232233	0.099181	0.163597	0.292753	0.289927	0.079127	0.341967	0.327618	0.411985	0.048581	0.327197	0.374449	0.291982	0.056341	0.078105	0.280321	0.428047	0.070710	0.090943	0.525813	0.558576	0.047940	0.137669	0.179353	0.260910	0.056016	0.097137	0.346487	0.344520	0.084770	0.414739	1.017339	0.483910	0.488310	0.055964	0.180645	0.166345
55	0.155051	0.078644	0.348330	0.184629	0.101386	0.048172	0.252280	0.299569	0.081237	0.108791	0.397001	0.680241	0.052191	0.105094	0.267619	0.433735	0.097457	0.276264	0.960819	0.477860	0.034399	0.129509	0.639753	0.231531	0.121706	0.093231	0.364376	0.724270	0.028891	0.155542	0.352419	0.248770	0.047561	0.088608	0.271183	0.258137	0.098513	0.164990	0.295758	0.285097	0.082434	0.301149	0.337751	0.480662	0.049045	0.327150	0.367716	0.298696	0.052042	0.067724	0.163438	0.308884	0.068460	0.087364	0.501262	0.544102	0.040652	0.134539	0.176896	0.263872	0.056388	0.113796	0.352325	0.343862	0.080224	0.196562	0.871617	0.477394	0.458220	0.053771	0.154558	0.175771
56	0.127527	0.078680	0.352519	0.204030	0.101867	0.046937	0.245790	0.374000	0.080462	0.121745	0.394112	0.678045	0.052272	0.092600	0.262854	0.433796	0.100044	0.270473	0.979569	0.526220	0.034935	0.149238	0.627905	0.202607	0.123718	0.086810	0.351756	0.711935	0.032679	0.138574	0.366850	0.279568	0.047432	0.082798	0.376101	0.279370	0.074483	0.163749	0.297406	0.288229	0.081121	0.280722	0.360776	0.486950	0.044988	0.299984	0.356429	0.292455	0.040622	0.063584	0.237014	0.208521	0.065206	0.079948	0.429734	0.514917	0.056030	0.122437	0.193771	0.286879	0.057043	0.153924	0.376065	0.329505	0.076368	0.148950	0.600605	0.435724	0.374223	0.051479	0.165559	0.195251
57	0.095248	0.154661	0.344878	0.199391	0.102699	0.068063	0.239720	0.435834	0.080529	0.144014	0.372468	0.620424	0.052363	0.086161	0.212781	0.398255	0.106269	0.270747	0.998290	0.550535	0.034667	0.229600	0.585992	0.205480	0.124623	0.083492	0.249239	0.648817	0.033426	0.120934	0.382586	0.299309	0.049549	0.052516	0.393787	0.283907	0.056530	0.159880	0.303568	0.298231	0.079131	0.222924	0.367912	0.551007	0.032889	0.204610	0.350479	0.291409	0.040850	0.059501	0.311431	0.301204	0.060793	0.069298	0.443242	0.487227	0.055659	0.112266	0.193920	0.309436	0.055862	0.155167	0.396497	0.277795	0.074257	0.127162	0.576584	0.392785	0.359708	0.065350	0.280183	0.205755
58	0.055495	0.153847	0.306381	0.136473	0.093676	0.091281	0.215663	0.447169	0.080855	0.152607	0.378248	0.513746	0.052244	0.080724	0.178380	0.286087	0.102820	0.272315	0.992799	0.554640	0.034858	0.293269	0.530786	0.195427	0.123554	0.083360	0.219706	0.541114	0.033494	0.125636	0.387824	0.307960	0.052627	0.050021	0.424061	0.281265	0.049861	0.160242	0.312766	0.310627	0.063312	0.218276	0.443301	0.679221	0.032437	0.152241	0.353176	0.291052	0.044345	0.053072	0.330569	0.358907	0.060311	0.060104	0.441199	0.492691	0.054811	0.059661	0.183171	0.320951	0.056264	0.161105	0.401227	0.243186	0.072701	0.109319	0.557175	0.387812	0.351733	0.074269	0.329984	0.213349
