	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_01.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_02.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_03.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_04.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_05.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_06.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_07.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d	170_P_T3_sh_L_D_A_08.c3d
30	0.288663	0.112395	0.222986	0.168827	0.562562	0.542274	0.308370	0.527995	0.205760	0.058009	0.370470	0.267353	0.290071	0.160423	0.179503	0.114330	0.234649	0.161216	0.256027	0.292360	0.511364	0.372675	0.203204	0.242359	0.206864	0.084233	0.204118	0.245833	0.453558	0.585727	0.144898	0.287407	0.180431	0.056611	0.087478	0.195092	0.410191	0.516325	0.170858	0.251014	0.195565	0.234279	0.185363	0.278905	0.334931	0.457481	0.289060	0.323858	0.110525	0.092926	0.084283	0.173070	0.350382	0.529163	0.133111	0.476456	0.383108	0.162750	0.109310	0.210225	0.302380	0.248868	0.138073	0.287971
31	0.263085	0.089375	0.212363	0.173390	0.544770	0.543959	0.239329	0.454420	0.212811	0.063549	0.256740	0.260684	0.272919	0.158348	0.196156	0.185241	0.213318	0.143819	0.239958	0.292427	0.522057	0.388827	0.188827	0.300779	0.211388	0.088942	0.184868	0.232035	0.465961	0.485501	0.173837	0.309935	0.178110	0.065445	0.090513	0.209584	0.396715	0.522291	0.123677	0.237026	0.196725	0.263629	0.089873	0.262010	0.407000	0.504390	0.232255	0.319935	0.120907	0.091592	0.076934	0.193434	0.350404	0.548131	0.202770	0.518672	0.385568	0.172607	0.126802	0.219379	0.281286	0.249608	0.149755	0.257795
32	0.278285	0.099747	0.223444	0.164140	0.549991	0.557275	0.218800	0.425601	0.241895	0.090895	0.215119	0.248321	0.277137	0.158493	0.205949	0.264653	0.148483	0.115952	0.198153	0.282879	0.531522	0.392087	0.225749	0.424743	0.198512	0.103005	0.182232	0.198876	0.386842	0.361748	0.208364	0.298104	0.168713	0.072117	0.088994	0.265607	0.395329	0.526381	0.108441	0.206046	0.183293	0.269340	0.082347	0.280828	0.406839	0.517071	0.245764	0.291335	0.143541	0.090925	0.078134	0.258321	0.359987	0.551644	0.225756	0.527390	0.385747	0.173579	0.114386	0.249227	0.228073	0.249760	0.224688	0.257775
33	0.288079	0.107141	0.212861	0.149972	0.554237	0.567757	0.198090	0.419364	0.253726	0.104433	0.215732	0.217632	0.279529	0.155682	0.200929	0.378726	0.129795	0.135207	0.170245	0.280900	0.537428	0.391696	0.253551	0.424401	0.165653	0.106000	0.172577	0.172933	0.377569	0.263859	0.211453	0.293745	0.174721	0.071960	0.096964	0.286643	0.397631	0.528506	0.113883	0.188516	0.164656	0.275177	0.084441	0.285644	0.406854	0.523620	0.256309	0.246062	0.158552	0.091417	0.100819	0.303239	0.370767	0.564601	0.227065	0.536379	0.384916	0.173561	0.107548	0.264499	0.205270	0.259655	0.302882	0.250763
34	0.293171	0.115746	0.175743	0.144034	0.547237	0.574756	0.186131	0.424839	0.247992	0.104893	0.205689	0.220687	0.280950	0.139662	0.202650	0.388354	0.137786	0.146458	0.161460	0.247465	0.529147	0.396457	0.249974	0.432114	0.138813	0.106238	0.156691	0.124621	0.380068	0.235946	0.208344	0.316523	0.198116	0.074143	0.128650	0.284732	0.400696	0.529548	0.140669	0.249721	0.162387	0.279277	0.102742	0.279414	0.416070	0.532914	0.253307	0.221888	0.165147	0.093398	0.109043	0.308160	0.369002	0.566081	0.238928	0.586848	0.383669	0.172199	0.114738	0.265228	0.223410	0.269145	0.327256	0.204492
35	0.301147	0.132384	0.169245	0.165080	0.522799	0.578757	0.173407	0.426298	0.249338	0.102002	0.202288	0.237573	0.280366	0.119591	0.204019	0.403457	0.153770	0.152602	0.142001	0.153602	0.470457	0.423844	0.232001	0.433955	0.148604	0.105024	0.152344	0.100590	0.305921	0.248186	0.207100	0.317670	0.217878	0.077234	0.161961	0.292463	0.404637	0.529493	0.159725	0.336993	0.161200	0.280292	0.118050	0.210236	0.432840	0.541726	0.247977	0.201607	0.175218	0.116222	0.145432	0.302861	0.365652	0.540366	0.265689	0.683173	0.383951	0.167577	0.117803	0.265952	0.222445	0.304398	0.328506	0.141692
36	0.302093	0.142515	0.206899	0.311058	0.482667	0.574740	0.172425	0.426793	0.254800	0.099299	0.206578	0.199510	0.275365	0.125312	0.209544	0.445502	0.156398	0.158947	0.147918	0.132780	0.419677	0.431752	0.234397	0.441554	0.153507	0.101888	0.127911	0.103356	0.274899	0.248449	0.228374	0.318319	0.236502	0.079486	0.174926	0.283527	0.400177	0.509510	0.177113	0.344688	0.159819	0.280451	0.121994	0.187670	0.453898	0.546357	0.241785	0.170023	0.178796	0.141867	0.158158	0.306508	0.356178	0.465229	0.290125	0.709920	0.378664	0.166710	0.117313	0.268814	0.227815	0.276275	0.335937	0.132863
37	0.304021	0.146004	0.210801	0.334884	0.421719	0.547599	0.173479	0.393898	0.250972	0.099128	0.198040	0.142094	0.289161	0.119457	0.214803	0.460536	0.152760	0.167900	0.164635	0.133154	0.372335	0.437709	0.254258	0.442468	0.152334	0.101485	0.092190	0.103322	0.286402	0.245874	0.253668	0.320255	0.244405	0.078960	0.175740	0.288463	0.394412	0.455233	0.186335	0.346700	0.173488	0.278602	0.122870	0.203112	0.455063	0.546544	0.236873	0.156425	0.206376	0.141015	0.157637	0.318455	0.305875	0.444917	0.292044	0.712592	0.352748	0.164399	0.116191	0.257186	0.224591	0.268266	0.338752	0.132791
38	0.316916	0.145934	0.211784	0.336517	0.403634	0.463679	0.167865	0.347558	0.255839	0.100431	0.151864	0.141641	0.286856	0.098319	0.217971	0.499641	0.152579	0.170049	0.175072	0.122174	0.330737	0.433134	0.257606	0.455758	0.154878	0.102844	0.082274	0.100575	0.287456	0.254465	0.255413	0.320672	0.250434	0.079454	0.177353	0.293224	0.360768	0.343761	0.185273	0.347005	0.179888	0.271253	0.119954	0.223837	0.457116	0.547123	0.235391	0.104165	0.278532	0.136008	0.168624	0.321459	0.278637	0.413704	0.298113	0.714733	0.356774	0.171887	0.116575	0.247547	0.215660	0.277315	0.340248	0.143438
39	0.304817	0.142175	0.214765	0.338338	0.422108	0.372402	0.162841	0.326443	0.278645	0.105406	0.127176	0.136237	0.235661	0.095896	0.222914	0.528695	0.161945	0.172073	0.170640	0.103750	0.323877	0.404212	0.257431	0.461769	0.154672	0.102522	0.085574	0.094838	0.288021	0.276149	0.256781	0.320034	0.250904	0.084678	0.177915	0.306836	0.331563	0.351934	0.188462	0.415854	0.209590	0.261364	0.115104	0.237544	0.452187	0.543581	0.236444	0.091332	0.300992	0.171977	0.171072	0.344521	0.250961	0.341081	0.301981	0.715788	0.357371	0.201582	0.116681	0.243759	0.197009	0.269134	0.343258	0.168688
40	0.329392	0.141708	0.222054	0.338498	0.411950	0.360225	0.162455	0.335955	0.305620	0.111572	0.123628	0.145148	0.220052	0.095683	0.225702	0.534792	0.180280	0.188707	0.164372	0.085383	0.324368	0.333070	0.257147	0.471595	0.154817	0.105108	0.090680	0.087486	0.298066	0.265981	0.262634	0.313488	0.255595	0.102371	0.177697	0.313011	0.310033	0.373708	0.187883	0.498224	0.228505	0.245142	0.111933	0.246018	0.412776	0.509434	0.236093	0.093174	0.357607	0.209521	0.184801	0.377931	0.229446	0.307248	0.305573	0.716573	0.351925	0.269379	0.116983	0.226993	0.195394	0.266976	0.333201	0.164675
41	0.394321	0.156312	0.252510	0.364019	0.376001	0.318522	0.128386	0.345924	0.335144	0.137781	0.129914	0.167869	0.234741	0.100309	0.220034	0.540290	0.216579	0.213580	0.160580	0.091651	0.324978	0.280369	0.256909	0.496108	0.159474	0.125519	0.095685	0.089801	0.291217	0.288650	0.287337	0.266710	0.277288	0.135747	0.175151	0.311590	0.297504	0.344563	0.187236	0.507097	0.251955	0.234105	0.109848	0.249158	0.455266	0.438068	0.236539	0.105313	0.376581	0.282913	0.190682	0.394038	0.198064	0.300766	0.306708	0.617981	0.306459	0.279503	0.134376	0.233641	0.201359	0.266683	0.338193	0.147069
42	0.447873	0.177296	0.276439	0.391367	0.375680	0.261505	0.141342	0.298360	0.349941	0.168091	0.134539	0.167551	0.242013	0.104327	0.217524	0.541408	0.279186	0.212562	0.164182	0.092337	0.321020	0.273006	0.258071	0.504848	0.151333	0.126745	0.096284	0.109978	0.248655	0.324672	0.317101	0.230388	0.306205	0.167677	0.189677	0.316083	0.295178	0.328801	0.218977	0.507600	0.263657	0.261027	0.107448	0.252622	0.480171	0.344750	0.241284	0.141641	0.377194	0.289482	0.186180	0.395015	0.163714	0.257307	0.289593	0.558174	0.250360	0.326689	0.197886	0.211499	0.203701	0.263198	0.350358	0.151280
43	0.478668	0.188699	0.282015	0.397519	0.415809	0.236685	0.157468	0.267924	0.347737	0.175958	0.137044	0.176480	0.247818	0.110128	0.182470	0.514908	0.276727	0.213600	0.169270	0.089202	0.318389	0.255904	0.262208	0.499578	0.140184	0.149183	0.098194	0.114388	0.278191	0.331496	0.302919	0.205581	0.337128	0.186879	0.202838	0.333721	0.294081	0.320853	0.269648	0.513156	0.280836	0.235079	0.109254	0.256696	0.474514	0.324177	0.246913	0.181232	0.378020	0.289721	0.185145	0.403254	0.163909	0.208537	0.246397	0.523278	0.276653	0.333238	0.225546	0.216014	0.200380	0.262634	0.342991	0.167836
44	0.486829	0.188444	0.285884	0.401201	0.447537	0.192250	0.160284	0.257908	0.353344	0.217314	0.136962	0.179068	0.242758	0.139963	0.161572	0.451744	0.289227	0.217146	0.169249	0.085222	0.294408	0.241533	0.246657	0.442428	0.151511	0.142650	0.104613	0.123050	0.285224	0.340878	0.321874	0.205799	0.368190	0.196042	0.225150	0.354917	0.292336	0.316812	0.279035	0.521850	0.321326	0.207781	0.138701	0.319794	0.410908	0.242916	0.229877	0.182421	0.379348	0.295045	0.192380	0.397684	0.148303	0.195795	0.238746	0.508055	0.277505	0.334342	0.224210	0.200253	0.199956	0.254331	0.300736	0.177629
45	0.482823	0.182557	0.279908	0.410045	0.478336	0.177951	0.161819	0.258075	0.319175	0.213198	0.138285	0.231817	0.242956	0.155882	0.155750	0.410176	0.371285	0.240358	0.168103	0.117239	0.275710	0.247267	0.217887	0.332490	0.159409	0.138157	0.110196	0.128865	0.295645	0.336187	0.362739	0.190869	0.389213	0.195364	0.275908	0.387731	0.287743	0.312948	0.282440	0.531362	0.345659	0.227864	0.144240	0.388009	0.415569	0.210765	0.186652	0.182060	0.381779	0.314642	0.187417	0.395267	0.111215	0.149106	0.237142	0.508479	0.287602	0.334655	0.224272	0.267445	0.199193	0.241007	0.231682	0.319759
46	0.477202	0.210453	0.272204	0.437250	0.477514	0.154554	0.164441	0.251371	0.297071	0.209457	0.136272	0.327420	0.261056	0.177304	0.153430	0.414322	0.407544	0.264235	0.165137	0.149739	0.258168	0.248661	0.195818	0.321945	0.156764	0.137244	0.125194	0.132795	0.312934	0.320617	0.421027	0.173192	0.382676	0.202518	0.275315	0.388817	0.286489	0.310707	0.274278	0.534341	0.349718	0.233556	0.149079	0.397368	0.488282	0.219860	0.161309	0.184699	0.378833	0.326451	0.187237	0.397652	0.110093	0.131393	0.226091	0.465518	0.302364	0.334580	0.240844	0.341956	0.166503	0.202798	0.210780	0.448654
47	0.485973	0.240612	0.271941	0.440982	0.477954	0.141704	0.167805	0.247697	0.306869	0.233071	0.140010	0.345795	0.279082	0.197366	0.173567	0.387613	0.404812	0.266923	0.160121	0.152222	0.223850	0.231357	0.185860	0.297665	0.168318	0.163210	0.124381	0.129990	0.300715	0.316578	0.450242	0.179813	0.380994	0.212977	0.258590	0.384712	0.293398	0.311329	0.280967	0.483889	0.350649	0.229767	0.148881	0.395645	0.584946	0.258383	0.142649	0.187195	0.374243	0.329472	0.161581	0.396928	0.111775	0.126696	0.199165	0.308825	0.349831	0.337447	0.266829	0.358555	0.144868	0.141353	0.208268	0.452587
48	0.500881	0.248981	0.262732	0.439586	0.476322	0.136606	0.194571	0.244638	0.325630	0.238203	0.174272	0.340252	0.275284	0.190971	0.227495	0.347391	0.403088	0.263296	0.140264	0.165756	0.228771	0.181959	0.192351	0.292510	0.188601	0.203786	0.126086	0.129921	0.287125	0.314336	0.442129	0.195838	0.425848	0.223330	0.240213	0.379952	0.297040	0.312587	0.287759	0.464653	0.359256	0.253761	0.161749	0.397935	0.581714	0.246880	0.139540	0.182926	0.383959	0.318293	0.145627	0.420082	0.134606	0.123272	0.164537	0.222935	0.365414	0.338043	0.266914	0.364538	0.112768	0.129985	0.199834	0.453456
49	0.524350	0.251342	0.241399	0.352162	0.463859	0.134400	0.246922	0.252260	0.391294	0.298179	0.216077	0.387821	0.292686	0.193245	0.245345	0.343103	0.405721	0.258804	0.125537	0.168858	0.218236	0.174227	0.205891	0.281966	0.190420	0.205494	0.119634	0.134957	0.275542	0.314020	0.459846	0.276167	0.471168	0.251665	0.248721	0.379347	0.284491	0.305494	0.277106	0.464662	0.357603	0.278193	0.177783	0.413829	0.565553	0.235012	0.154728	0.179107	0.385334	0.318626	0.145310	0.469726	0.128947	0.113096	0.162914	0.243896	0.357668	0.337001	0.269313	0.388530	0.111291	0.101140	0.242713	0.477977
50	0.529531	0.249724	0.257468	0.322128	0.444714	0.132891	0.256878	0.273250	0.409084	0.326130	0.257655	0.458727	0.301222	0.195114	0.250936	0.278205	0.412855	0.263114	0.108324	0.187586	0.232516	0.166835	0.204808	0.270799	0.188711	0.217165	0.122956	0.133875	0.282847	0.289280	0.475810	0.348527	0.482659	0.263734	0.303647	0.387386	0.273099	0.264548	0.286252	0.465509	0.347333	0.295468	0.196497	0.426214	0.571527	0.236719	0.186251	0.206126	0.352844	0.320510	0.132705	0.537643	0.114268	0.110473	0.152898	0.346361	0.335146	0.333524	0.270324	0.414123	0.116368	0.095133	0.249476	0.530782
51	0.517318	0.257759	0.267365	0.372813	0.444862	0.122303	0.286954	0.271712	0.408802	0.331125	0.265957	0.537301	0.292634	0.213051	0.296769	0.377528	0.437311	0.295833	0.115030	0.207419	0.248583	0.162073	0.212190	0.253823	0.187881	0.245861	0.125957	0.131692	0.292351	0.261151	0.480279	0.363109	0.478671	0.263589	0.339485	0.387707	0.269350	0.231047	0.334186	0.470008	0.342109	0.295732	0.200569	0.415045	0.571611	0.238879	0.188267	0.219640	0.341689	0.306918	0.129148	0.540995	0.118275	0.117905	0.145448	0.398401	0.316965	0.311285	0.271254	0.418571	0.128400	0.131162	0.250526	0.558040
52	0.494433	0.290863	0.267289	0.414211	0.460490	0.121983	0.279903	0.249972	0.399461	0.332377	0.269356	0.574980	0.274137	0.213024	0.406852	0.427410	0.438217	0.338040	0.116262	0.266488	0.253663	0.165098	0.236375	0.322616	0.190401	0.260750	0.165033	0.156291	0.286561	0.258082	0.479058	0.364363	0.477507	0.261973	0.354681	0.393212	0.250036	0.140502	0.346643	0.386822	0.326841	0.294450	0.224777	0.410250	0.570296	0.241368	0.206088	0.240537	0.307163	0.296800	0.114339	0.529331	0.119339	0.131225	0.145168	0.425586	0.297921	0.259780	0.271739	0.441671	0.137360	0.167795	0.262773	0.559722
53	0.468912	0.329434	0.271306	0.437234	0.455806	0.123930	0.280120	0.192894	0.383050	0.335404	0.276411	0.581612	0.258008	0.209713	0.475797	0.427289	0.426828	0.351438	0.132537	0.357606	0.258045	0.158269	0.246336	0.344534	0.198739	0.255859	0.179030	0.186203	0.285918	0.199403	0.489202	0.361239	0.474007	0.258001	0.355246	0.422328	0.200489	0.117388	0.347100	0.369408	0.312388	0.288861	0.233681	0.406992	0.567401	0.234208	0.245300	0.244258	0.287619	0.272386	0.101108	0.533486	0.119681	0.137832	0.176778	0.427126	0.295296	0.242102	0.265268	0.439822	0.164698	0.193934	0.268580	0.556971
54	0.411938	0.353609	0.255241	0.439835	0.421364	0.122863	0.287388	0.193756	0.357913	0.326785	0.298463	0.576411	0.247284	0.211833	0.475442	0.421729	0.385202	0.353277	0.156910	0.367583	0.263367	0.152961	0.298354	0.309135	0.202969	0.264493	0.178202	0.183736	0.260137	0.165813	0.501751	0.367049	0.461096	0.260828	0.356190	0.439115	0.182071	0.111257	0.348113	0.402840	0.295715	0.289791	0.239401	0.431163	0.532025	0.234204	0.285005	0.276698	0.292443	0.353586	0.109115	0.534672	0.141437	0.138623	0.220465	0.426153	0.295706	0.134499	0.217701	0.440133	0.162064	0.198483	0.281095	0.555502
55	0.349478	0.366754	0.225197	0.413382	0.373518	0.122545	0.297568	0.193136	0.345031	0.311892	0.309723	0.584333	0.250295	0.207729	0.474815	0.452802	0.412139	0.351308	0.229132	0.368736	0.264814	0.152267	0.315742	0.309298	0.287858	0.258749	0.177638	0.182947	0.231482	0.156196	0.497582	0.363349	0.436834	0.268721	0.345613	0.444925	0.190066	0.123423	0.314836	0.506315	0.282982	0.276622	0.254069	0.444535	0.523922	0.234584	0.317447	0.306725	0.315605	0.442076	0.121474	0.524497	0.171241	0.139477	0.234823	0.424741	0.287326	0.135999	0.190632	0.432347	0.161832	0.198712	0.284772	0.561816
56	0.346841	0.362293	0.227825	0.427064	0.310738	0.110548	0.296374	0.239977	0.346187	0.307864	0.310856	0.595369	0.273101	0.192768	0.474948	0.477400	0.412893	0.346078	0.267656	0.374280	0.268940	0.152581	0.329259	0.311572	0.369547	0.248993	0.178736	0.191324	0.224065	0.152572	0.469260	0.367377	0.421556	0.292001	0.370687	0.434784	0.226589	0.156051	0.344862	0.561295	0.268966	0.283033	0.254484	0.443811	0.507533	0.231409	0.318228	0.318379	0.313644	0.452889	0.131839	0.500048	0.175085	0.133035	0.225255	0.427189	0.291965	0.141195	0.195947	0.428700	0.162183	0.198210	0.287093	0.558665
57	0.358254	0.364813	0.245534	0.431212	0.289123	0.095079	0.297111	0.270871	0.334503	0.297320	0.328850	0.600365	0.284546	0.213877	0.487001	0.472419	0.343231	0.315001	0.270825	0.380216	0.275232	0.134858	0.338782	0.329581	0.382552	0.251637	0.176850	0.222420	0.171620	0.167562	0.429531	0.366108	0.435863	0.308709	0.375939	0.385253	0.244249	0.172883	0.447916	0.543402	0.233121	0.296272	0.248624	0.403050	0.512906	0.233232	0.319328	0.375165	0.308715	0.474447	0.139668	0.475747	0.187624	0.187052	0.233572	0.420011	0.286820	0.141703	0.220025	0.388253	0.162087	0.198032	0.283695	0.480795
58	0.373536	0.367477	0.250706	0.422715	0.305094	0.106709	0.298270	0.285160	0.352320	0.354791	0.345693	0.591858	0.264042	0.216695	0.490888	0.465389	0.288276	0.284982	0.272599	0.387953	0.311079	0.123848	0.339407	0.359453	0.394858	0.266889	0.194965	0.274354	0.173476	0.170347	0.372894	0.365498	0.438950	0.354941	0.345602	0.337063	0.243867	0.176090	0.464609	0.554985	0.190682	0.299642	0.245718	0.321882	0.514913	0.234900	0.315487	0.444348	0.314858	0.474108	0.153066	0.471348	0.263700	0.342990	0.239914	0.431634	0.264784	0.138335	0.207481	0.351391	0.161763	0.197698	0.287040	0.418671
59	0.405138	0.367614	0.250046	0.404180	0.312979	0.113105	0.303912	0.292464	0.359276	0.421230	0.346849	0.547809	0.306186	0.221430	0.475498	0.464808	0.283224	0.278253	0.291661	0.385357	0.351128	0.123465	0.423762	0.452005	0.404922	0.267072	0.194959	0.291914	0.184037	0.186472	0.360564	0.358640	0.486085	0.358888	0.345224	0.337454	0.242624	0.175653	0.459174	0.572469	0.188084	0.289600	0.252533	0.295848	0.472428	0.223912	0.312549	0.453020	0.315392	0.471450	0.154545	0.495344	0.284596	0.391530	0.245782	0.440503	0.213752	0.136067	0.187812	0.343813	0.182867	0.201358	0.302850	0.438983
60	0.406119	0.356765	0.253503	0.405501	0.313253	0.115518	0.286699	0.316905	0.349977	0.427439	0.345443	0.531836	0.359149	0.250947	0.460100	0.468125	0.287984	0.288239	0.313378	0.380152	0.407139	0.123460	0.497678	0.482228	0.386198	0.237870	0.214280	0.310185	0.196600	0.185568	0.335241	0.325474	0.499250	0.428199	0.346902	0.360468	0.252037	0.177983	0.441552	0.577731	0.202593	0.292429	0.247681	0.296771	0.330598	0.148584	0.330974	0.457766	0.306999	0.475366	0.155073	0.519301	0.286831	0.429741	0.250858	0.444472	0.236693	0.152119	0.186884	0.334045	0.191382	0.205556	0.322281	0.438682
61	0.383264	0.346725	0.256485	0.420716	0.311709	0.114933	0.246735	0.313615	0.336466	0.426572	0.332140	0.528897	0.345909	0.250806	0.463040	0.458394	0.297198	0.301024	0.312749	0.386721	0.480879	0.119024	0.504766	0.488300	0.382367	0.233546	0.284009	0.308844	0.199875	0.186479	0.312458	0.249942	0.443451	0.450944	0.346767	0.452633	0.290823	0.190501	0.438244	0.577956	0.239101	0.273909	0.249132	0.288911	0.309993	0.130028	0.367364	0.462637	0.303269	0.480508	0.212295	0.510253	0.296142	0.495433	0.251887	0.438621	0.258231	0.163842	0.190512	0.308139	0.200404	0.208677	0.302017	0.401900
62	0.356601	0.340663	0.272282	0.457962	0.299524	0.115954	0.238644	0.300854	0.256139	0.397754	0.319485	0.498011	0.356162	0.250863	0.455625	0.419839	0.288510	0.296692	0.307904	0.400017	0.514476	0.110171	0.492140	0.488838	0.385998	0.229894	0.314119	0.344161	0.190891	0.195825	0.300820	0.182640	0.400796	0.467026	0.328435	0.451567	0.324114	0.204189	0.437279	0.577922	0.253925	0.248012	0.268686	0.285526	0.314104	0.129488	0.399624	0.470999	0.295794	0.482215	0.258438	0.436241	0.298905	0.507734	0.252163	0.362367	0.283722	0.170447	0.195693	0.286143	0.200761	0.221843	0.300178	0.318657
63	0.367060	0.349694	0.280445	0.468017	0.284372	0.118636	0.212040	0.301980	0.227652	0.372189	0.311347	0.439340	0.359804	0.249429	0.402559	0.311349	0.251412	0.266658	0.307742	0.420527	0.540541	0.091925	0.493069	0.492173	0.399196	0.207552	0.324419	0.365192	0.172694	0.213637	0.285140	0.176158	0.399842	0.491785	0.277589	0.464422	0.335873	0.209477	0.411894	0.571762	0.252378	0.225327	0.258012	0.290884	0.341176	0.131562	0.399735	0.475143	0.288996	0.481975	0.265894	0.423437	0.297582	0.514088	0.257833	0.334866	0.307792	0.179970	0.202197	0.276636	0.199842	0.213197	0.312371	0.287802
64	0.366965	0.361599	0.293277	0.432684	0.273125	0.121353	0.208374	0.300279	0.224670	0.367185	0.321235	0.334809	0.366710	0.252983	0.283073	0.288852	0.234756	0.205605	0.307550	0.399104	0.548693	0.091639	0.491819	0.511753	0.422114	0.174932	0.350473	0.379340	0.239455	0.209105	0.288409	0.157846	0.416746	0.514338	0.265113	0.461178	0.336840	0.209936	0.393648	0.565826	0.246228	0.226564	0.255800	0.289514	0.432901	0.147949	0.411372	0.473552	0.287118	0.481328	0.265195	0.427749	0.305238	0.518581	0.301697	0.299385	0.309164	0.177387	0.207557	0.240334	0.200265	0.204728	0.298002	0.301080
65	0.366880	0.361451	0.336539	0.387535	0.263620	0.120325	0.205577	0.298888	0.240553	0.365079	0.326991	0.252014	0.365618	0.248560	0.244174	0.290553	0.224798	0.149619	0.301370	0.340691	0.546354	0.084051	0.485011	0.493690	0.426776	0.180725	0.337663	0.364145	0.282084	0.193637	0.222181	0.132844	0.420439	0.523477	0.282029	0.461257	0.339781	0.214178	0.393404	0.555635	0.270123	0.224210	0.234758	0.286980	0.480642	0.155195	0.415492	0.464415	0.273839	0.461317	0.267040	0.459456	0.308453	0.517389	0.322824	0.300313	0.304045	0.174857	0.194761	0.247876	0.177872	0.234735	0.275404	0.307931
66	0.376923	0.332333	0.360689	0.424087	0.263944	0.124596	0.181551	0.316333	0.285645	0.364563	0.358284	0.228939	0.362737	0.251983	0.253034	0.270827	0.230357	0.161530	0.291584	0.334349	0.549417	0.083474	0.474302	0.485652	0.441944	0.181977	0.343748	0.368282	0.300036	0.181904	0.220913	0.112406	0.426837	0.519589	0.291573	0.435619	0.345870	0.222155	0.392928	0.531570	0.312120	0.222865	0.232027	0.283961	0.505616	0.160478	0.396763	0.465597	0.286439	0.400030	0.283140	0.498459	0.302381	0.518788	0.300833	0.308241	0.292662	0.171608	0.223759	0.250876	0.205648	0.252844	0.252796	0.307165
67	0.381523	0.329699	0.357547	0.441410	0.259475	0.125427	0.164337	0.321375	0.312571	0.366854	0.345815	0.224658	0.368552	0.255748	0.284374	0.202461	0.180067	0.168998	0.248448	0.335346	0.556213	0.092559	0.444369	0.485396	0.430084	0.163662	0.367735	0.397870	0.297591	0.179467	0.226236	0.101088	0.450683	0.514580	0.293719	0.438695	0.354958	0.223212	0.391948	0.487346	0.315743	0.230575	0.226156	0.255712	0.522274	0.165279	0.368786	0.448270	0.293171	0.302806	0.375593	0.502223	0.286743	0.519807	0.288375	0.311905	0.288881	0.169306	0.369798	0.274992	0.223810	0.326878	0.244388	0.304049
68	0.420327	0.312411	0.354707	0.443068	0.241929	0.131166	0.168618	0.283391	0.314629	0.368574	0.336855	0.209973	0.355563	0.244792	0.301321	0.182382	0.166944	0.171164	0.202704	0.332263	0.553337	0.096072	0.434716	0.483051	0.353812	0.177637	0.376100	0.404225	0.324294	0.167500	0.263338	0.090981	0.483089	0.514377	0.332333	0.457038	0.337943	0.198398	0.389188	0.371853	0.317053	0.227371	0.216369	0.259689	0.506969	0.160775	0.348599	0.436142	0.294743	0.295013	0.394420	0.505994	0.284011	0.520292	0.282540	0.305885	0.289433	0.174866	0.420432	0.289811	0.224125	0.353378	0.233205	0.312003
