	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_02.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_03.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_04.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_05.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_07.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d	199_P_T3_sh_R_D_A_08.c3d
45	0.250728	0.736144	0.460766	0.151432	0.028954	0.190048	0.644764	0.329301	0.033699	0.951906	0.359906	0.297588	0.215258	0.049869	0.256048	0.434336	0.116943	0.489180	0.687270	0.279921	0.028354	0.297899	0.383947	0.695999	0.067830	0.434867	0.604880	0.332214	0.039078	0.281645	0.342632	0.337053	0.087048	0.405012	0.590355	0.456069	0.022367	0.391068	0.234456	0.202657	0.177994	0.535951	0.595340	0.478405	0.046540	0.083910	0.249964	0.135064
46	0.272989	0.734502	0.660127	0.158838	0.027343	0.184893	0.534939	0.308317	0.033076	0.978270	0.381103	0.293986	0.218771	0.055235	0.387787	0.452538	0.113415	0.499073	0.754475	0.283425	0.025001	0.257647	0.367884	0.660361	0.066774	0.428063	0.558726	0.335223	0.043212	0.284952	0.337336	0.301139	0.077008	0.405338	0.539709	0.470582	0.022378	0.400557	0.195223	0.199741	0.089447	0.403665	0.601397	0.449614	0.045461	0.077985	0.364581	0.135009
47	0.279004	0.720350	0.764252	0.162735	0.026871	0.173938	0.520176	0.310317	0.036573	1.000915	0.445611	0.296551	0.219520	0.069268	0.406939	0.456687	0.103895	0.494297	0.757920	0.311564	0.024111	0.310295	0.341470	0.657534	0.062059	0.400193	0.544778	0.325070	0.044569	0.285343	0.303078	0.291806	0.082692	0.406984	0.557739	0.457568	0.022077	0.393910	0.173962	0.204482	0.081833	0.369632	0.535460	0.437795	0.045212	0.059987	0.391023	0.136368
48	0.278231	0.633576	0.866744	0.164525	0.025571	0.171313	0.560330	0.343947	0.036818	0.933358	0.445391	0.285925	0.219959	0.086029	0.402146	0.454333	0.095244	0.467750	0.817278	0.314603	0.030588	0.337813	0.329192	0.657506	0.063900	0.381392	0.543624	0.321356	0.044716	0.283184	0.288397	0.293198	0.079670	0.408069	0.591483	0.456086	0.022317	0.392223	0.172836	0.204642	0.074313	0.345087	0.506290	0.396103	0.045117	0.103694	0.391777	0.139391
49	0.271912	0.593661	0.905111	0.167760	0.025502	0.214399	0.546022	0.323983	0.036155	0.914460	0.403068	0.397126	0.220035	0.092033	0.398251	0.461729	0.082049	0.459673	0.935407	0.344663	0.032955	0.584924	0.328085	0.656726	0.116105	0.369964	0.528324	0.321964	0.045474	0.256074	0.318215	0.275339	0.077890	0.407813	0.601169	0.457348	0.025178	0.402493	0.198039	0.227257	0.039692	0.302047	0.487150	0.338830	0.034931	0.113305	0.384839	0.164453
50	0.249829	0.396460	0.907907	0.257108	0.024899	0.222163	0.509944	0.405928	0.037480	0.881868	0.404962	0.476626	0.218532	0.091929	0.396578	0.476623	0.093056	0.475349	0.998657	0.344573	0.032658	0.662680	0.333917	0.656502	0.163985	0.362907	0.490359	0.351198	0.047166	0.222572	0.382284	0.242044	0.079647	0.538502	0.627910	0.462723	0.032971	0.401237	0.315356	0.278008	0.039943	0.302368	0.477133	0.265420	0.032604	0.162722	0.377208	0.293232
51	0.234013	0.588077	0.881350	0.324099	0.024641	0.232399	0.468483	0.407892	0.037254	0.858965	0.387677	0.486430	0.205184	0.098081	0.428031	0.485877	0.093974	0.401253	1.017255	0.356278	0.030439	0.693169	0.441239	0.554788	0.204474	0.334659	0.406468	0.352577	0.046106	0.206648	0.477697	0.294062	0.104477	0.581973	0.656225	0.448798	0.033715	0.394104	0.362954	0.291792	0.039340	0.423430	0.463369	0.162662	0.030384	0.173175	0.370545	0.327536
52	0.090719	0.606176	0.701271	0.336672	0.026207	0.240146	0.440605	0.405614	0.033600	0.643177	0.389201	0.521803	0.198345	0.120431	0.468598	0.486464	0.096522	0.379788	1.020218	0.378160	0.030358	0.700646	0.532216	0.362569	0.204486	0.118306	0.324073	0.366934	0.045715	0.201015	0.490431	0.337500	0.143081	0.557793	0.649231	0.446024	0.035781	0.387969	0.366535	0.312430	0.038543	0.490803	0.406034	0.157794	0.018730	0.174854	0.389786	0.348886
53	0.070793	0.692009	0.621315	0.315114	0.029745	0.248156	0.432200	0.409553	0.032449	0.604476	0.417254	0.516305	0.192959	0.127749	0.480906	0.492443	0.098612	0.380819	1.005627	0.385182	0.030172	0.699345	0.531826	0.328138	0.202991	0.111607	0.352212	0.361243	0.043723	0.166553	0.458870	0.353902	0.187934	0.688596	0.598820	0.306572	0.041607	0.372306	0.366531	0.326481	0.035108	0.479444	0.334923	0.169361	0.021047	0.174183	0.408991	0.413248
54	0.062526	0.694481	0.429699	0.318934	0.036263	0.249070	0.429537	0.423975	0.033431	0.621228	0.425899	0.509271	0.185253	0.132468	0.485789	0.477097	0.128737	0.427963	0.894026	0.329114	0.029510	0.698578	0.531188	0.356664	0.220143	0.122431	0.345356	0.355828	0.037720	0.139130	0.463722	0.358355	0.241850	0.705155	0.493757	0.233654	0.044030	0.346559	0.379451	0.300183	0.032020	0.469361	0.231818	0.206817	0.021955	0.174440	0.416436	0.445738
55	0.061567	0.706565	0.252690	0.381813	0.039624	0.260172	0.467823	0.428730	0.047074	0.825081	0.429884	0.516073	0.148572	0.137408	0.480215	0.389112	0.171486	0.519041	0.728150	0.311909	0.029573	0.705470	0.528980	0.390811	0.235449	0.148805	0.280582	0.315361	0.036734	0.133363	0.496187	0.406103	0.317804	0.709319	0.435829	0.187720	0.047678	0.379124	0.431225	0.330118	0.021905	0.462408	0.176570	0.198896	0.020634	0.199449	0.429951	0.445473
56	0.061478	0.716979	0.185136	0.410273	0.039791	0.263652	0.530561	0.441979	0.055834	0.814419	0.442336	0.516238	0.055120	0.147332	0.446823	0.321584	0.181015	0.542632	0.703606	0.296169	0.029347	0.712413	0.522694	0.415420	0.244711	0.149921	0.258004	0.295533	0.036402	0.143975	0.515937	0.447427	0.321776	0.715107	0.430769	0.130433	0.049698	0.481083	0.477140	0.440023	0.020231	0.455232	0.172841	0.199625	0.024658	0.235469	0.412337	0.446283
57	0.060414	0.592715	0.196344	0.351290	0.041155	0.263982	0.576636	0.456531	0.062441	0.883945	0.385851	0.512320	0.040718	0.181562	0.327300	0.287485	0.180784	0.619673	0.739262	0.283120	0.038102	0.731510	0.519499	0.418335	0.237700	0.149079	0.251887	0.294166	0.031913	0.152208	0.534277	0.459902	0.322330	0.714644	0.394608	0.128497	0.049069	0.491798	0.488814	0.471187	0.021662	0.463261	0.169722	0.232640	0.027079	0.257886	0.319122	0.449534
58	0.059766	0.453061	0.187890	0.314405	0.046098	0.270822	0.604741	0.457862	0.062771	0.910573	0.353898	0.511077	0.035393	0.185429	0.296884	0.242503	0.178419	0.641316	0.628367	0.269795	0.039785	0.736628	0.516528	0.417755	0.206278	0.146498	0.376996	0.300568	0.026124	0.179938	0.551439	0.464324	0.344131	0.737115	0.392441	0.151617	0.048412	0.469531	0.487028	0.478706	0.031984	0.464134	0.187111	0.245597	0.027187	0.264403	0.264252	0.451372
59	0.056736	0.404209	0.205440	0.308739	0.048787	0.342181	0.606015	0.463859	0.071081	0.914696	0.374335	0.452807	0.031972	0.243181	0.297265	0.241409	0.172024	0.618802	0.455472	0.254673	0.039492	0.730669	0.515806	0.441502	0.183162	0.146244	0.564377	0.304721	0.023953	0.216103	0.552440	0.472788	0.344753	0.707094	0.469485	0.153273	0.048407	0.486259	0.486035	0.504505	0.037920	0.462123	0.200234	0.254908	0.026359	0.274297	0.263722	0.452238
60	0.057509	0.442623	0.221409	0.307303	0.048777	0.424466	0.583037	0.435205	0.072194	0.916668	0.441824	0.348089	0.031539	0.256542	0.308110	0.231127	0.164668	0.588771	0.366369	0.261354	0.036186	0.726483	0.515898	0.458552	0.187818	0.154745	0.565618	0.260873	0.026856	0.227268	0.552213	0.471232	0.343675	0.607047	0.446851	0.134160	0.048304	0.488993	0.488149	0.523628	0.133058	0.332213	0.473292	0.270165	0.026431	0.285248	0.267657	0.446929
61	0.059529	0.472949	0.195192	0.317229	0.048789	0.448914	0.577720	0.436511	0.073539	0.930309	0.521888	0.294013	0.028697	0.279147	0.307478	0.216037	0.163447	0.565101	0.340411	0.240571	0.036472	0.612866	0.516625	0.461436	0.189060	0.179701	0.542122	0.335405	0.023988	0.233321	0.528690	0.466344	0.341455	0.555385	0.394208	0.131197	0.047769	0.486954	0.514694	0.534762	0.161852	0.255401	0.514302	0.304460	0.026133	0.262157	0.254469	0.392432
62	0.064425	0.440698	0.194353	0.249703	0.048654	0.454272	0.567446	0.391626	0.073913	0.929461	0.555893	0.275967	0.028080	0.280580	0.258256	0.226389	0.160771	0.557064	0.361153	0.275766	0.037247	0.536515	0.514906	0.463615	0.177332	0.201642	0.559308	0.423502	0.018373	0.233478	0.479881	0.457032	0.328302	0.518726	0.384742	0.161062	0.044089	0.480376	0.609068	0.528412	0.171662	0.255420	0.515868	0.318839	0.024829	0.250159	0.251724	0.335117
63	0.067454	0.447627	0.159915	0.229122	0.048562	0.492539	0.534849	0.357637	0.103107	0.913783	0.550184	0.200953	0.026151	0.276745	0.178788	0.223134	0.157894	0.597113	0.376582	0.285845	0.037754	0.496758	0.422146	0.440334	0.154193	0.198600	0.628070	0.445192	0.021537	0.236558	0.370846	0.441665	0.302925	0.352800	0.382890	0.170248	0.041643	0.516535	0.633514	0.551970	0.218260	0.265949	0.523384	0.363293	0.025082	0.250971	0.222385	0.323558
64	0.073882	0.687450	0.146072	0.206285	0.044634	0.488211	0.528472	0.354315	0.109844	0.911523	0.569084	0.200936	0.024792	0.273936	0.144176	0.198741	0.132582	0.564747	0.385673	0.288022	0.038721	0.507010	0.279924	0.425846	0.138912	0.207081	0.640937	0.468007	0.026610	0.238410	0.339007	0.399054	0.234320	0.329707	0.382998	0.177632	0.042348	0.569260	0.629543	0.542190	0.220267	0.265222	0.542172	0.381986	0.025718	0.252168	0.175777	0.248868
65	0.081190	0.749462	0.134573	0.203227	0.041693	0.484788	0.526821	0.341486	0.139453	0.707015	0.582941	0.227802	0.023093	0.271665	0.129434	0.218362	0.105022	0.551477	0.403863	0.290184	0.038803	0.529537	0.268044	0.464090	0.129924	0.214550	0.642275	0.495457	0.026452	0.239384	0.338593	0.382887	0.171321	0.318818	0.382539	0.185232	0.040005	0.581565	0.636718	0.534719	0.227477	0.261750	0.552706	0.402512	0.027138	0.258323	0.159793	0.159308
66	0.121947	0.730342	0.105561	0.200534	0.037624	0.489656	0.526172	0.312756	0.227257	0.562340	0.577677	0.258952	0.017668	0.272580	0.124106	0.238313	0.100243	0.534138	0.365261	0.283745	0.038478	0.525239	0.241452	0.459846	0.112891	0.224588	0.605288	0.474104	0.027034	0.240125	0.318179	0.382875	0.166790	0.310075	0.384078	0.203039	0.033697	0.584397	0.637145	0.542507	0.233779	0.248859	0.575384	0.436520	0.027440	0.248045	0.118813	0.158438
67	0.127339	0.661011	0.069113	0.195633	0.033360	0.523614	0.496775	0.301975	0.381002	0.501818	0.552017	0.261142	0.019235	0.266010	0.129568	0.237827	0.169079	0.480284	0.289116	0.280077	0.038171	0.521738	0.205558	0.426170	0.090988	0.462783	0.388513	0.464072	0.027929	0.243478	0.264330	0.338115	0.139771	0.307799	0.383049	0.211333	0.031159	0.568065	0.643002	0.536743	0.232788	0.241808	0.599016	0.513252	0.023563	0.222401	0.097645	0.155321
68	0.204829	0.665436	0.107794	0.147204	0.034143	0.535242	0.450099	0.284860	0.389397	0.406732	0.535106	0.251905	0.023481	0.243173	0.134348	0.240578	0.177249	0.496635	0.473110	0.283988	0.039393	0.504631	0.162568	0.399763	0.077425	0.525526	0.543704	0.464866	0.027697	0.264191	0.234096	0.286499	0.097554	0.254842	0.324558	0.197531	0.026406	0.505556	0.667584	0.478131	0.227488	0.209801	0.579386	0.523831	0.019396	0.223198	0.100759	0.145013
69	0.279198	0.704192	0.133502	0.102757	0.031921	0.535079	0.477895	0.259998	0.392656	0.399144	0.533196	0.245916	0.024992	0.237070	0.136676	0.253492	0.177025	0.578319	0.582096	0.277958	0.034652	0.490103	0.105573	0.394426	0.075044	0.518016	0.561902	0.431851	0.027433	0.261255	0.184958	0.288457	0.099129	0.271288	0.217375	0.266164	0.031660	0.447632	0.684989	0.412111	0.191303	0.182989	0.403227	0.523544	0.019098	0.231628	0.104291	0.134582
70	0.324314	0.788724	0.166333	0.101673	0.024681	0.534190	0.465453	0.257664	0.456253	0.462449	0.499520	0.244662	0.025696	0.172201	0.145367	0.254003	0.194214	0.653701	0.578966	0.274508	0.033036	0.505416	0.152848	0.389292	0.075680	0.507768	0.584660	0.326023	0.027806	0.222116	0.150496	0.277764	0.097173	0.283288	0.203411	0.338685	0.037139	0.466966	0.685858	0.425641	0.167030	0.170147	0.395951	0.507582	0.020273	0.242246	0.120354	0.127712
71	0.450211	0.672546	0.171029	0.099624	0.017633	0.502205	0.432546	0.255557	0.500654	0.615946	0.487803	0.270934	0.025432	0.178232	0.127051	0.248897	0.202422	0.660842	0.599312	0.279228	0.033241	0.509058	0.243655	0.364113	0.062980	0.502161	0.596334	0.263391	0.027402	0.195810	0.156299	0.259041	0.074349	0.247534	0.230264	0.350188	0.040078	0.451226	0.690917	0.411707	0.154305	0.136673	0.396704	0.488180	0.020475	0.240428	0.128373	0.130012
72	0.519940	0.720678	0.167950	0.101300	0.018493	0.425449	0.419488	0.254138	0.528995	0.688638	0.399076	0.287804	0.026354	0.171731	0.127697	0.231837	0.203287	0.653546	0.587513	0.224202	0.033978	0.530072	0.255554	0.342336	0.066947	0.513087	0.594566	0.233370	0.024502	0.181284	0.154681	0.263839	0.066573	0.223849	0.313344	0.351991	0.040854	0.454176	0.695760	0.378177	0.096936	0.127561	0.369801	0.476014	0.020012	0.247246	0.126159	0.126178
73	0.639687	0.710826	0.197758	0.123749	0.023072	0.386122	0.422834	0.234717	0.542210	0.691675	0.407777	0.307362	0.026748	0.221521	0.129998	0.201027	0.198590	0.601325	0.606277	0.232111	0.031551	0.484660	0.259462	0.339133	0.075623	0.523610	0.633249	0.161250	0.025745	0.172167	0.151204	0.263038	0.064678	0.204560	0.332862	0.349498	0.040727	0.452574	0.692489	0.348931	0.091486	0.135807	0.352674	0.524171	0.020930	0.270995	0.126536	0.124615
74	0.638383	0.706094	0.341054	0.099089	0.025363	0.442826	0.433921	0.196919	0.539917	0.689059	0.373776	0.443352	0.027191	0.259721	0.127575	0.195177	0.188218	0.573481	0.630774	0.244026	0.030879	0.441499	0.268248	0.334892	0.075800	0.532525	0.632971	0.197784	0.027583	0.168830	0.148229	0.240804	0.060383	0.207726	0.421816	0.374980	0.041470	0.469361	0.616106	0.355102	0.068483	0.130917	0.429006	0.501955	0.025932	0.324618	0.125727	0.119827
75	0.614992	0.693200	0.346721	0.139531	0.024842	0.430426	0.437530	0.179647	0.535823	0.695444	0.406930	0.468911	0.030266	0.260083	0.120753	0.195269	0.184148	0.531129	0.675066	0.241324	0.030854	0.454135	0.272355	0.320429	0.130137	0.380575	0.646950	0.244569	0.023151	0.166476	0.134053	0.183288	0.060702	0.210137	0.508899	0.415018	0.042628	0.486866	0.489767	0.300088	0.057068	0.129484	0.641777	0.448038	0.027980	0.417435	0.129922	0.147228
76	0.593461	0.582653	0.349295	0.141044	0.023482	0.446935	0.424728	0.186431	0.521657	0.705747	0.402269	0.442261	0.031341	0.259906	0.116688	0.170429	0.173562	0.503409	0.742562	0.261917	0.034061	0.446841	0.408622	0.332557	0.192624	0.267728	0.563750	0.260622	0.021764	0.164119	0.141747	0.189065	0.057793	0.209569	0.572124	0.435577	0.045320	0.480228	0.472087	0.299978	0.087225	0.146472	0.653817	0.368716	0.025402	0.454463	0.133612	0.148014
77	0.509705	0.442353	0.409270	0.158397	0.025983	0.507685	0.414676	0.192295	0.444657	0.834024	0.429932	0.433971	0.030775	0.259500	0.116939	0.140436	0.118838	0.488848	0.748604	0.269068	0.035001	0.417345	0.463026	0.303827	0.225451	0.255655	0.538773	0.293548	0.021856	0.168623	0.190054	0.186020	0.056680	0.205218	0.620140	0.467660	0.043727	0.454050	0.465010	0.299761	0.100563	0.230903	0.719875	0.354504	0.025474	0.479872	0.133048	0.139636
78	0.485198	0.213458	0.418416	0.181759	0.027506	0.506377	0.416271	0.184902	0.386897	0.897190	0.445500	0.434963	0.027663	0.261597	0.120716	0.139840	0.112419	0.455043	0.621935	0.385603	0.034931	0.419777	0.475200	0.269871	0.330522	0.257731	0.507715	0.306435	0.020899	0.173174	0.192519	0.175931	0.049798	0.184737	0.624147	0.473814	0.041545	0.549687	0.465233	0.283886	0.152139	0.259560	0.711952	0.446521	0.030702	0.506277	0.134207	0.139621
79	0.189534	0.176051	0.417477	0.197020	0.028184	0.467627	0.417400	0.181914	0.386997	0.885788	0.458984	0.436969	0.024115	0.260603	0.114954	0.134713	0.106863	0.256082	0.580478	0.460203	0.034844	0.415709	0.519970	0.255696	0.344242	0.257885	0.419061	0.337000	0.020404	0.183981	0.192605	0.165102	0.052660	0.158220	0.700487	0.477884	0.041757	0.582536	0.447857	0.270574	0.188065	0.265203	0.709112	0.499046	0.031800	0.506865	0.133260	0.139983
80	0.139980	0.289026	0.379837	0.187153	0.027140	0.446517	0.400343	0.179807	0.350328	0.877534	0.469417	0.439977	0.022435	0.259085	0.111938	0.122122	0.075222	0.193406	0.580500	0.492289	0.033998	0.415039	0.536423	0.253316	0.350652	0.266597	0.698812	0.388251	0.020677	0.159053	0.186081	0.160569	0.050027	0.129719	0.907546	0.468700	0.041392	0.576648	0.365563	0.267745	0.212702	0.263397	0.732393	0.504385	0.031846	0.500775	0.130229	0.141011
81	0.138343	0.314183	0.376160	0.250075	0.026945	0.446306	0.288368	0.183722	0.252049	0.840468	0.430666	0.439959	0.021637	0.256566	0.099168	0.147545	0.042667	0.155434	0.553910	0.474256	0.033471	0.395495	0.537914	0.257432	0.354731	0.275385	0.706676	0.401339	0.020882	0.159711	0.257087	0.143006	0.047158	0.092388	0.983305	0.490122	0.039995	0.573707	0.236734	0.261268	0.213259	0.341412	0.776916	0.452178	0.031206	0.487376	0.118683	0.141358
82	0.113541	0.349841	0.362426	0.261940	0.026897	0.449654	0.231198	0.185320	0.214222	0.717029	0.402433	0.439447	0.024016	0.242589	0.094189	0.162960	0.043690	0.166063	0.617115	0.473469	0.031256	0.322024	0.538740	0.264959	0.413208	0.270880	0.760748	0.403398	0.020107	0.159439	0.339910	0.169223	0.050054	0.081975	0.956164	0.511632	0.038242	0.564931	0.190550	0.246782	0.217739	0.393673	0.788194	0.411804	0.031068	0.475853	0.088378	0.137844
83	0.105399	0.366052	0.331199	0.286074	0.027426	0.443210	0.224898	0.183711	0.120141	0.757252	0.400896	0.452141	0.022206	0.233555	0.088971	0.163112	0.044167	0.184287	0.655671	0.544684	0.031371	0.285947	0.523357	0.318062	0.401252	0.258603	0.755469	0.443123	0.020505	0.180514	0.340717	0.172557	0.052447	0.093124	0.968327	0.524002	0.034842	0.552193	0.237976	0.219009	0.227472	0.421800	0.700304	0.420283	0.031101	0.470950	0.080804	0.129193
84	0.118278	0.411046	0.350138	0.300498	0.027207	0.442054	0.194375	0.187041	0.111824	0.825773	0.417383	0.399437	0.021541	0.179689	0.089221	0.160848	0.041961	0.180994	0.623318	0.634644	0.030525	0.219027	0.519920	0.366545	0.376158	0.248349	0.792300	0.557831	0.020982	0.197020	0.364820	0.162299	0.048462	0.088916	0.963170	0.599864	0.033424	0.547473	0.306864	0.213132	0.234460	0.471949	0.506091	0.414468	0.030916	0.463507	0.078441	0.127941
85	0.114301	0.397052	0.386122	0.319845	0.023604	0.434080	0.207782	0.189881	0.115212	0.824763	0.390529	0.406838	0.021225	0.131692	0.086725	0.162594	0.042419	0.179946	0.547446	0.638922	0.029868	0.206979	0.542018	0.376709	0.356953	0.276452	0.815494	0.577155	0.020716	0.209515	0.371053	0.167052	0.048851	0.098592	0.952882	0.595969	0.034220	0.546078	0.309147	0.215283	0.234041	0.476276	0.473770	0.419124	0.027482	0.432632	0.077273	0.127992
86	0.113284	0.390257	0.484494	0.407539	0.020948	0.365858	0.269232	0.181646	0.116669	0.829234	0.357819	0.457261	0.018692	0.216589	0.087356	0.172130	0.039928	0.172837	0.531163	0.629875	0.031334	0.206485	0.542778	0.382306	0.270096	0.278790	0.870710	0.573277	0.020866	0.250749	0.372712	0.171663	0.056161	0.120618	0.916775	0.586968	0.034788	0.542554	0.308056	0.201348	0.290710	0.467002	0.462049	0.418557	0.023354	0.359223	0.072409	0.102108
87	0.103629	0.287945	0.489613	0.413895	0.022089	0.309547	0.260963	0.155160	0.115466	0.780534	0.331198	0.465938	0.034724	0.223395	0.195176	0.174887	0.035753	0.178976	0.522094	0.608356	0.032340	0.174472	0.540923	0.382602	0.242041	0.282210	0.892052	0.583778	0.020337	0.315225	0.381768	0.182402	0.062644	0.123237	0.896685	0.589952	0.033360	0.499385	0.307823	0.179367	0.375230	0.485155	0.640872	0.349326	0.021867	0.292899	0.052451	0.061669
88	0.076605	0.299522	0.492524	0.414183	0.023364	0.283762	0.286990	0.142497	0.114415	0.599310	0.321848	0.466870	0.044091	0.247039	0.416621	0.175796	0.035400	0.279002	0.578621	0.537617	0.027882	0.133980	0.457836	0.355726	0.230583	0.263708	0.738104	0.556156	0.022151	0.323657	0.383674	0.203661	0.056413	0.158379	0.906561	0.584945	0.028826	0.447124	0.316115	0.193299	0.353420	0.615167	0.720519	0.359346	0.022028	0.277506	0.059190	0.089176
89	0.088023	0.244674	0.508282	0.408677	0.021930	0.121739	0.317707	0.133039	0.113495	0.555552	0.319314	0.477004	0.051645	0.277094	0.451185	0.183481	0.033870	0.336623	0.637106	0.491767	0.026127	0.129367	0.392006	0.328498	0.220892	0.213537	0.681140	0.582100	0.024151	0.340078	0.375862	0.214451	0.064754	0.177440	0.805955	0.546422	0.026624	0.430004	0.319774	0.221905	0.349286	0.616487	0.696618	0.473957	0.017454	0.226469	0.208450	0.103438
90	0.136861	0.191566	0.614483	0.480555	0.018380	0.104058	0.324840	0.131570	0.104775	0.551252	0.338156	0.496637	0.053242	0.294032	0.518067	0.188523	0.034499	0.370575	0.645375	0.484525	0.026587	0.112341	0.381527	0.321379	0.063746	0.188617	0.626016	0.607585	0.023798	0.351594	0.375837	0.206092	0.074745	0.178088	0.582012	0.549637	0.026374	0.346186	0.353401	0.218930	0.363315	0.575671	0.712520	0.483256	0.023631	0.361336	0.263853	0.107617
91	0.197491	0.153185	0.737493	0.470403	0.017324	0.090070	0.326063	0.136354	0.093048	0.569186	0.333301	0.513826	0.053257	0.300602	0.592582	0.183345	0.037115	0.382336	0.639923	0.493866	0.027412	0.095222	0.326989	0.324705	0.084538	0.173597	0.670476	0.589512	0.023781	0.348935	0.375458	0.207347	0.095256	0.176032	0.526379	0.517412	0.026959	0.221026	0.397210	0.249011	0.368541	0.542197	0.709850	0.489103	0.031857	0.578540	0.265840	0.109198
92	0.221337	0.165682	0.701973	0.444697	0.017258	0.079516	0.374069	0.169281	0.076108	0.540046	0.360224	0.503822	0.054610	0.301803	0.607235	0.165516	0.034466	0.482682	0.568340	0.472492	0.028815	0.091209	0.297601	0.323260	0.080741	0.167098	0.615830	0.519049	0.023883	0.351358	0.373855	0.208896	0.105052	0.173375	0.543582	0.496889	0.027201	0.183288	0.403140	0.303791	0.390001	0.501643	0.716831	0.481358	0.032949	0.599958	0.275615	0.112646
93	0.351293	0.163946	0.668012	0.401815	0.017291	0.078873	0.417119	0.312023	0.061813	0.514105	0.361771	0.493568	0.055115	0.296925	0.609457	0.165626	0.037764	0.545127	0.560739	0.332079	0.025756	0.079128	0.292903	0.318614	0.082701	0.108794	0.580336	0.459286	0.024186	0.362141	0.304555	0.203997	0.106934	0.170101	0.511199	0.464118	0.026708	0.151413	0.397984	0.348591	0.386539	0.485389	0.733375	0.494229	0.033923	0.601290	0.283228	0.110636
94	0.373489	0.144365	0.648548	0.405128	0.017340	0.048163	0.419114	0.329977	0.057151	0.363942	0.348263	0.487099	0.055009	0.289424	0.616158	0.174973	0.057771	0.552191	0.560589	0.323072	0.025494	0.077719	0.270982	0.312166	0.079407	0.089797	0.497968	0.503849	0.024168	0.361790	0.273294	0.197699	0.108623	0.168847	0.457840	0.342033	0.021542	0.125023	0.398161	0.362607	0.387385	0.488115	0.745652	0.546768	0.034904	0.617409	0.309380	0.132559
95	0.378788	0.144598	0.689704	0.348944	0.017524	0.050706	0.425360	0.323208	0.048117	0.355463	0.295725	0.445801	0.054862	0.312512	0.618205	0.179704	0.067679	0.548923	0.549440	0.474331	0.024642	0.068328	0.229590	0.266070	0.075329	0.078728	0.445904	0.492231	0.023732	0.354432	0.292184	0.199201	0.123596	0.160913	0.416026	0.352757	0.018572	0.168252	0.391051	0.361448	0.292181	0.451858	0.687735	0.536797	0.041441	0.639759	0.349020	0.194202
96	0.378312	0.155790	0.671155	0.358774	0.019852	0.060753	0.427309	0.333315	0.041125	0.425495	0.288320	0.319778	0.054772	0.410401	0.618132	0.213485	0.072919	0.544670	0.552648	0.548571	0.023072	0.065000	0.216453	0.193242	0.077092	0.040098	0.368500	0.509415	0.022961	0.355626	0.266187	0.197691	0.126549	0.151314	0.419244	0.384676	0.019843	0.335241	0.323363	0.362316	0.219685	0.405663	0.526764	0.517624	0.065045	0.650993	0.362437	0.201232
97	0.347386	0.146264	0.467562	0.279533	0.027201	0.084743	0.469218	0.340900	0.048208	0.466370	0.288368	0.291220	0.054749	0.397011	0.617521	0.240910	0.073871	0.524756	0.580856	0.555543	0.022837	0.064720	0.151958	0.170006	0.071802	0.039563	0.417005	0.510477	0.020963	0.350782	0.267525	0.194727	0.155407	0.148324	0.398589	0.383825	0.018839	0.378091	0.289382	0.364738	0.247444	0.201538	0.449409	0.495430	0.084161	0.654935	0.363121	0.206692
