	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_01.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_03.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_04.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_05.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d	102_F_P_sh_R_D_A_06.c3d
57	0.774866	0.904197	0.201460	0.210544	0.431537	0.351693	0.217977	0.152758	0.518494	1.042134	0.288392	0.994133	0.120917	0.425126	0.261745	0.121522	0.678882	0.959527	0.445922	0.768319	0.214481	0.383091	0.330947	0.233807	0.983861	0.575052	0.483723	0.796329	0.288693	0.641093	0.325112	0.186536	0.273423	0.718701	0.632361	0.769720	0.203103	0.992381	0.250333	0.411169
58	0.770787	0.883408	0.193674	0.170555	0.642725	0.348830	0.184938	0.079398	0.545808	1.034470	0.263120	0.884610	0.112072	0.551459	0.216966	0.107481	0.677130	1.015793	0.439245	0.808342	0.219675	0.488213	0.325789	0.230505	0.985991	0.543648	0.499486	0.806479	0.293930	0.641231	0.262178	0.174680	0.200709	0.678277	0.508569	0.750705	0.226236	1.004235	0.239921	0.482141
59	0.725035	0.841605	0.210005	0.178858	0.668032	0.314350	0.172317	0.058614	0.546683	1.023158	0.255615	0.825919	0.111213	0.708564	0.220809	0.095431	0.689070	1.042516	0.459119	0.804903	0.215044	0.553903	0.318044	0.205439	0.984801	0.477276	0.506500	0.847131	0.300799	0.407799	0.274081	0.156276	0.270798	0.634957	0.483859	0.685864	0.268484	1.006441	0.251962	0.501186
60	0.639199	0.765464	0.269417	0.200608	0.669569	0.306812	0.185849	0.059102	0.563619	0.935007	0.241440	0.813355	0.107544	0.717201	0.187858	0.093490	0.581582	1.047714	0.507824	0.806949	0.229298	0.554961	0.296408	0.162897	0.956688	0.436782	0.498558	0.899101	0.280281	0.315092	0.263550	0.143611	0.468496	0.580002	0.517277	0.627970	0.321960	1.008169	0.245256	0.489089
61	0.588168	0.757847	0.299590	0.196187	0.673405	0.300548	0.196748	0.072194	0.548982	0.835592	0.213119	0.604614	0.106619	0.711826	0.153241	0.094358	0.431232	0.863087	0.502087	0.896913	0.228320	0.547443	0.273574	0.162903	0.825025	0.393462	0.488359	0.925371	0.246183	0.309047	0.243645	0.154052	0.624727	0.535791	0.527665	0.605442	0.363957	1.010227	0.231666	0.470004
62	0.510580	0.666763	0.300958	0.208781	0.674713	0.232222	0.209387	0.109712	0.495133	0.735803	0.230305	0.457458	0.121934	0.710075	0.175676	0.089992	0.508358	0.799544	0.502234	1.031513	0.230513	0.559356	0.233224	0.167625	0.731022	0.390180	0.460324	0.929222	0.230275	0.306942	0.288109	0.188522	0.630918	0.525570	0.520903	0.594968	0.382784	1.011758	0.235774	0.456375
63	0.421094	0.651966	0.307670	0.207986	0.660627	0.238588	0.216347	0.112523	0.459553	0.720115	0.266533	0.424148	0.128653	0.702530	0.186695	0.119940	0.487565	0.795416	0.494942	1.139722	0.233468	0.583251	0.230504	0.176238	0.597320	0.362755	0.449678	0.912049	0.229701	0.308856	0.291057	0.244866	0.638096	0.463255	0.442188	0.588195	0.388840	0.966729	0.231962	0.463882
64	0.397554	0.643680	0.346923	0.206023	0.637612	0.254038	0.248452	0.150694	0.457017	0.667164	0.276545	0.454217	0.142361	0.692769	0.283925	0.131707	0.464198	0.792376	0.464432	1.187665	0.231939	0.564000	0.223962	0.181757	0.412280	0.365399	0.497406	0.875289	0.231262	0.303537	0.291390	0.301254	0.841759	0.368387	0.441162	0.577859	0.402164	0.795042	0.216152	0.507917
65	0.349974	0.327920	0.420266	0.203059	0.584524	0.302639	0.232206	0.207789	0.442384	0.493953	0.349169	0.452372	0.130234	0.675018	0.292156	0.131509	0.453031	0.787638	0.458371	1.168292	0.230211	0.518271	0.217802	0.180825	0.362676	0.360221	0.575193	0.694733	0.226904	0.260076	0.289271	0.331051	0.911058	0.340806	0.472930	0.520027	0.404930	0.664842	0.214592	0.575226
66	0.183284	0.188318	0.416041	0.204816	0.551273	0.301857	0.238447	0.256431	0.428099	0.294570	0.440812	0.452434	0.128042	0.668691	0.364863	0.132717	0.450944	0.778288	0.394906	1.165505	0.234881	0.512382	0.176561	0.178229	0.314724	0.348900	0.543246	0.606998	0.216544	0.256713	0.278584	0.333715	0.917992	0.202253	0.531510	0.400485	0.440512	0.661435	0.207673	0.635886
67	0.182835	0.193218	0.452895	0.186393	0.550896	0.311562	0.238243	0.284922	0.424652	0.275295	0.442121	0.458413	0.138912	0.656181	0.413236	0.136127	0.405820	0.669853	0.317251	1.139247	0.226240	0.502953	0.140524	0.176797	0.297355	0.320362	0.494185	0.625099	0.214333	0.243370	0.271257	0.333227	0.917272	0.183151	0.537409	0.275855	0.456037	0.504592	0.183753	0.683579
68	0.185449	0.194376	0.466044	0.174352	0.455440	0.306579	0.242854	0.295572	0.407734	0.262039	0.444442	0.494213	0.150961	0.656951	0.434550	0.133030	0.366932	0.650063	0.304731	1.106396	0.193670	0.498782	0.165098	0.176877	0.288196	0.315879	0.505641	0.624978	0.185456	0.169217	0.270691	0.338996	0.916208	0.161644	0.561890	0.217015	0.493901	0.346095	0.183366	0.681288
69	0.186851	0.190954	0.463505	0.185867	0.182201	0.302949	0.270390	0.299119	0.421592	0.287372	0.457921	0.566670	0.151890	0.655703	0.472356	0.129266	0.359434	0.364588	0.320657	1.092914	0.160017	0.467913	0.183444	0.172886	0.288426	0.188404	0.531381	0.575791	0.166930	0.148893	0.254758	0.352525	0.904167	0.132462	0.540685	0.211505	0.587467	0.310396	0.161871	0.670866
70	0.190654	0.187666	0.469502	0.201701	0.175151	0.302650	0.293863	0.300483	0.422560	0.293801	0.494159	0.655630	0.152974	0.542105	0.478325	0.131087	0.355796	0.276829	0.259046	1.097054	0.158264	0.312863	0.182418	0.171720	0.285168	0.189700	0.543562	0.487940	0.138631	0.125943	0.248035	0.366270	0.886475	0.143222	0.483092	0.212624	0.667057	0.311033	0.161490	0.668830
71	0.183790	0.172308	0.426901	0.197991	0.174291	0.301987	0.289789	0.323165	0.417403	0.293135	0.503885	0.743767	0.155079	0.330366	0.497377	0.131244	0.341597	0.214321	0.215597	1.075375	0.124083	0.287878	0.184898	0.163353	0.278612	0.197465	0.591566	0.408028	0.118769	0.125451	0.247612	0.382744	0.799945	0.223163	0.442214	0.216479	0.674488	0.276271	0.162317	0.636447
72	0.178937	0.164646	0.419089	0.230630	0.153730	0.302891	0.281746	0.346687	0.417397	0.311336	0.500560	0.793734	0.158922	0.296798	0.505782	0.137016	0.313507	0.206332	0.211184	0.969919	0.118418	0.287620	0.183323	0.141781	0.212036	0.210038	0.626181	0.369572	0.111333	0.118869	0.227163	0.392938	0.687026	0.312927	0.421233	0.227365	0.658732	0.270150	0.175747	0.621434
73	0.203356	0.161135	0.417867	0.267467	0.162558	0.289999	0.292522	0.364478	0.395072	0.323947	0.462575	0.810033	0.171105	0.294591	0.500019	0.135733	0.186612	0.213068	0.250432	0.835252	0.148606	0.286248	0.181724	0.113585	0.146632	0.211481	0.626774	0.364851	0.110903	0.121395	0.136597	0.390706	0.681016	0.475437	0.425844	0.253469	0.633203	0.270590	0.203530	0.623845
74	0.204612	0.159950	0.405162	0.267271	0.162062	0.275853	0.267896	0.373246	0.290038	0.318234	0.464143	0.846836	0.176778	0.308716	0.492288	0.132179	0.184044	0.215265	0.292611	0.729596	0.156945	0.196673	0.181523	0.088195	0.106065	0.186369	0.619062	0.363089	0.111754	0.115197	0.128204	0.375218	0.675310	0.511178	0.446211	0.298660	0.616635	0.286137	0.200739	0.628225
75	0.206333	0.177321	0.344476	0.268608	0.160643	0.207906	0.249855	0.370761	0.306327	0.392069	0.465484	0.892356	0.180230	0.310162	0.489693	0.115827	0.187667	0.399460	0.301956	0.655877	0.159471	0.164917	0.176021	0.066262	0.104661	0.176081	0.628406	0.361121	0.108788	0.134424	0.141678	0.356191	0.405336	0.568622	0.455834	0.344550	0.603626	0.279353	0.194928	0.628543
76	0.199847	0.214813	0.280254	0.266378	0.157923	0.169429	0.243287	0.344727	0.380815	0.430542	0.427014	0.896240	0.168588	0.293183	0.441896	0.107547	0.203718	0.622440	0.339514	0.568495	0.153603	0.163825	0.174423	0.050360	0.085897	0.177146	0.630499	0.362052	0.103779	0.173797	0.144313	0.353575	0.242685	0.674762	0.413500	0.358194	0.599903	0.277780	0.192285	0.618010
77	0.206194	0.257286	0.259277	0.273506	0.153496	0.097868	0.238370	0.313589	0.552046	0.562082	0.478436	0.907699	0.172567	0.259171	0.445235	0.109326	0.248694	0.727155	0.370162	0.469160	0.170534	0.155288	0.160815	0.047885	0.097560	0.192220	0.646731	0.366159	0.105174	0.193644	0.142876	0.359346	0.216408	0.857983	0.330204	0.344808	0.588949	0.351153	0.191785	0.584085
78	0.225302	0.336887	0.210057	0.295474	0.145076	0.072068	0.238178	0.294593	0.559632	0.604754	0.584985	0.981001	0.186167	0.234318	0.388459	0.111234	0.260418	0.883942	0.415151	0.498741	0.164874	0.144880	0.162891	0.052892	0.124141	0.232181	0.639825	0.377638	0.107740	0.200674	0.155578	0.355461	0.221787	0.915883	0.319663	0.341027	0.583892	0.379198	0.197967	0.519374
79	0.360714	0.376227	0.199042	0.320070	0.140061	0.140594	0.229905	0.288402	0.549815	0.596644	0.631025	1.021770	0.177651	0.230538	0.360833	0.107573	0.258038	0.881710	0.416295	0.590598	0.208751	0.127857	0.155523	0.062256	0.134873	0.246089	0.645398	0.377144	0.115651	0.201312	0.153568	0.343058	0.226705	0.921865	0.273268	0.354827	0.555184	0.338530	0.212691	0.441930
80	0.367677	0.406745	0.189063	0.318470	0.116123	0.166152	0.180744	0.292678	0.532643	0.586837	0.625413	1.023899	0.166984	0.220424	0.339627	0.114864	0.239217	0.894973	0.407867	0.689836	0.227463	0.109835	0.106195	0.072423	0.165347	0.280003	0.697722	0.384131	0.125857	0.244806	0.152701	0.332267	0.266920	0.924679	0.258616	0.376882	0.534789	0.343887	0.213978	0.355479
81	0.394131	0.538825	0.184457	0.313377	0.105852	0.177743	0.190123	0.291871	0.545474	0.589835	0.713880	1.049998	0.165171	0.220147	0.286812	0.116773	0.232605	0.988773	0.399288	0.798743	0.230554	0.097767	0.105983	0.082269	0.185750	0.310556	0.677973	0.420085	0.134015	0.244043	0.169468	0.325978	0.273054	0.979361	0.261344	0.394288	0.516799	0.349203	0.216319	0.334023
82	0.426131	0.573591	0.223580	0.319689	0.097697	0.194748	0.217175	0.259896	0.560967	0.591480	0.743619	0.984607	0.166009	0.201708	0.274971	0.106507	0.231757	0.993819	0.395272	0.909882	0.235703	0.082028	0.106623	0.082687	0.244657	0.324187	0.635110	0.480544	0.128008	0.244404	0.188018	0.313567	0.270135	1.012003	0.259722	0.401208	0.419908	0.346718	0.229407	0.322938
83	0.443313	0.585525	0.229179	0.288229	0.096278	0.194450	0.211583	0.217519	0.566463	0.576497	0.740229	0.940812	0.171351	0.242067	0.236925	0.101855	0.241339	1.006000	0.388612	0.994016	0.236055	0.077486	0.126331	0.080368	0.570391	0.380199	0.652619	0.541424	0.129863	0.243116	0.191760	0.296097	0.285151	0.989746	0.242548	0.396510	0.285220	0.345552	0.264784	0.272548
84	0.465150	0.591943	0.232202	0.262237	0.071860	0.194448	0.213558	0.196042	0.560611	0.583924	0.735607	0.924677	0.170177	0.472863	0.232296	0.098988	0.271648	1.032691	0.431456	1.058271	0.231167	0.068435	0.125046	0.081538	0.590829	0.379796	0.719772	0.595992	0.130133	0.238583	0.214650	0.269654	0.283684	0.923092	0.230224	0.378899	0.252680	0.352170	0.268766	0.215998
85	0.474974	0.596919	0.246080	0.269768	0.068147	0.224564	0.205042	0.160430	0.553785	0.585643	0.742531	0.849726	0.159765	0.640273	0.230893	0.102131	0.296325	1.029593	0.464636	1.081064	0.211102	0.057504	0.138925	0.083878	0.597829	0.379059	0.670105	0.633388	0.127346	0.237918	0.224209	0.240130	0.281565	0.903130	0.217668	0.339896	0.249838	0.377384	0.244921	0.186729
86	0.511928	0.584152	0.306271	0.288543	0.059979	0.226709	0.242502	0.125579	0.548570	0.535097	0.758507	0.849217	0.178334	0.662760	0.226986	0.104103	0.295902	0.938914	0.440123	1.070979	0.213079	0.057576	0.143576	0.085499	0.609510	0.377061	0.631235	0.653391	0.107113	0.205752	0.225051	0.211787	0.268033	0.868392	0.188599	0.283619	0.250957	0.418564	0.207320	0.198595
87	0.536906	0.570068	0.315674	0.304025	0.037570	0.225978	0.268540	0.122272	0.448996	0.474340	0.752187	0.867298	0.221918	0.761030	0.219101	0.091717	0.275356	0.849191	0.421706	1.064342	0.223881	0.057259	0.160083	0.085485	0.646752	0.372913	0.639436	0.658819	0.099690	0.180360	0.230340	0.190914	0.236752	0.795929	0.341135	0.248372	0.231503	0.469073	0.201212	0.249744
88	0.564955	0.546789	0.311475	0.296081	0.036502	0.225636	0.267041	0.121573	0.373719	0.335395	0.706263	0.843240	0.227815	0.891712	0.206982	0.088803	0.271902	0.640212	0.377775	1.059614	0.223525	0.064382	0.161158	0.088728	0.645504	0.367165	0.677656	0.643594	0.097959	0.155239	0.239588	0.184658	0.249355	0.618340	0.386635	0.245966	0.244956	0.486595	0.203113	0.291449
89	0.542185	0.483375	0.293932	0.264449	0.034750	0.215569	0.267223	0.120893	0.385769	0.297812	0.717577	0.730246	0.235033	0.887024	0.190018	0.090122	0.408974	0.583921	0.375307	1.035341	0.216904	0.092453	0.206628	0.093835	0.651568	0.358557	0.643075	0.640674	0.095553	0.146872	0.228522	0.185283	0.304595	0.566869	0.390184	0.238245	0.272710	0.508438	0.203500	0.310166
90	0.481243	0.469255	0.296680	0.237156	0.033233	0.169837	0.270594	0.111204	0.401877	0.381798	0.822427	0.650824	0.235231	0.888737	0.184264	0.091337	0.536040	0.579664	0.387882	0.998407	0.207244	0.094391	0.221858	0.096548	0.644419	0.344620	0.582721	0.654431	0.088820	0.125938	0.230321	0.182316	0.457524	0.579450	0.429063	0.214775	0.287626	0.471357	0.205162	0.314427
91	0.475791	0.449281	0.311739	0.234957	0.038085	0.165451	0.277482	0.083638	0.470930	0.390002	0.817158	0.547227	0.235141	0.890522	0.141835	0.090287	0.572630	0.512094	0.436612	0.961817	0.164530	0.098708	0.222564	0.096159	0.638045	0.323906	0.559808	0.651920	0.074185	0.033938	0.228130	0.167411	0.492069	0.583422	0.469931	0.174822	0.288770	0.438825	0.202504	0.313637
92	0.475746	0.252272	0.292810	0.227296	0.040178	0.131129	0.251031	0.083337	0.452902	0.398649	0.782699	0.454128	0.235859	0.890724	0.135668	0.081392	0.626073	0.371041	0.466007	0.903018	0.172738	0.097944	0.239153	0.095199	0.638899	0.315621	0.655673	0.620313	0.096782	0.033348	0.209973	0.148292	0.511062	0.482212	0.473497	0.128176	0.295459	0.440127	0.184158	0.310900
93	0.453542	0.180603	0.303263	0.235419	0.038993	0.129718	0.248581	0.081261	0.463468	0.407078	0.823062	0.448621	0.236454	0.890344	0.136405	0.077473	0.626154	0.372346	0.468530	0.827791	0.198501	0.098113	0.247862	0.099605	0.358229	0.224589	0.722208	0.572112	0.097251	0.039805	0.198107	0.129794	0.515277	0.370942	0.476573	0.090394	0.290453	0.448349	0.182934	0.307825
94	0.445553	0.149742	0.467077	0.241282	0.038159	0.129708	0.240106	0.072991	0.479088	0.459400	0.895551	0.444843	0.233295	0.891938	0.136372	0.077805	0.619861	0.250808	0.459871	0.733601	0.216967	0.097534	0.244724	0.104215	0.321183	0.208592	0.685485	0.510994	0.100812	0.050544	0.193015	0.117019	0.516796	0.367809	0.501186	0.073611	0.273914	0.538653	0.177741	0.309693
95	0.420858	0.136758	0.523005	0.243878	0.037512	0.114971	0.229735	0.063944	0.483497	0.453845	0.928118	0.428204	0.231887	0.880554	0.136575	0.073840	0.608825	0.197596	0.377744	0.624588	0.290689	0.102866	0.239110	0.103383	0.314007	0.211146	0.706571	0.445626	0.101698	0.055944	0.161190	0.107825	0.667422	0.394336	0.502579	0.074224	0.252801	0.638120	0.162931	0.312281
96	0.423602	0.135591	0.510869	0.231923	0.040748	0.040916	0.249005	0.078436	0.503810	0.437325	0.919391	0.449601	0.242172	0.775552	0.128727	0.069412	0.605257	0.193246	0.379766	0.555268	0.343508	0.139628	0.237437	0.101681	0.298449	0.212730	0.763401	0.388509	0.099933	0.057002	0.151491	0.109281	0.862722	0.400421	0.498090	0.090310	0.229282	0.662708	0.097589	0.312936
97	0.378822	0.160020	0.493632	0.203911	0.042458	0.035920	0.190557	0.086278	0.505342	0.438119	0.892703	0.408081	0.272955	0.644925	0.125714	0.063669	0.606587	0.194509	0.382500	0.535882	0.357870	0.151570	0.230314	0.100046	0.191367	0.209477	0.801369	0.355665	0.099606	0.056593	0.136109	0.112436	0.875187	0.398908	0.533687	0.107009	0.218334	0.674110	0.077793	0.312551
98	0.347847	0.182896	0.545898	0.188031	0.048582	0.035661	0.189555	0.091573	0.492564	0.425485	0.912423	0.368711	0.338567	0.617492	0.127454	0.060147	0.603599	0.169977	0.414661	0.539799	0.362045	0.157293	0.238425	0.100440	0.190358	0.189678	0.801702	0.386515	0.101125	0.056715	0.123882	0.113595	0.879746	0.386090	0.464011	0.123176	0.215196	0.662707	0.080609	0.307656
99	0.312697	0.207113	0.555028	0.191784	0.048657	0.035889	0.207223	0.092416	0.475882	0.425191	0.952708	0.362407	0.335834	0.475042	0.146487	0.057296	0.561555	0.160286	0.424831	0.547761	0.359752	0.199438	0.259803	0.102538	0.156186	0.175339	0.866171	0.403799	0.105980	0.058605	0.087170	0.113353	0.877845	0.348915	0.440395	0.126036	0.210751	0.641441	0.078101	0.285654
100	0.324302	0.208881	0.554256	0.219188	0.049843	0.036760	0.211206	0.090860	0.471528	0.381597	0.899140	0.365784	0.332219	0.140722	0.165111	0.055319	0.475386	0.155053	0.424647	0.535191	0.358071	0.192494	0.241232	0.104453	0.147489	0.163400	0.921970	0.385172	0.103240	0.060420	0.090257	0.111615	0.861831	0.285108	0.449077	0.124544	0.207549	0.587947	0.085504	0.234218
101	0.379484	0.225880	0.570867	0.219876	0.050576	0.034073	0.198277	0.091515	0.412028	0.328835	0.808700	0.373811	0.347148	0.129142	0.173720	0.048815	0.340789	0.131161	0.402075	0.493236	0.361233	0.187046	0.210637	0.111605	0.147337	0.135992	0.994257	0.354219	0.105213	0.061603	0.095437	0.110871	0.790637	0.235417	0.419283	0.120001	0.189734	0.573204	0.084894	0.174647
