	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_02.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_03.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_04.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_05.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_06.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_07.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_08.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_09.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d	112_F_P_sh_R_D_A_10.c3d
26	0.214376	0.148350	0.292963	0.264420	0.141096	0.104108	0.379227	0.268877	0.604469	0.449153	0.276852	0.180488	0.105787	0.092229	0.229845	0.555622	0.428396	0.213469	0.244894	0.213955	0.118156	0.278466	0.116965	0.217467	0.474694	0.250415	0.551531	0.379708	0.163069	0.066644	0.516918	0.408149	0.294725	0.158598	0.423866	0.504055	0.186429	0.230085	0.283601	0.509420	0.327249	0.138151	0.428282	0.364923	0.229888	0.067441	0.475141	0.202991	0.443280	0.166171	0.168439	0.225795	0.116731	0.086415	0.304998	0.800397	0.312949	0.164748	0.242831	0.279183	0.154485	0.116086	0.288584	0.447994	0.652528	0.295206	0.248493	0.265508	0.064935	0.034819	0.217177	0.254237
27	0.225882	0.134464	0.296129	0.290389	0.122325	0.086240	0.361440	0.282961	0.570381	0.376103	0.275704	0.232077	0.099313	0.092625	0.233610	0.555905	0.438148	0.224223	0.182807	0.214240	0.119817	0.320094	0.115076	0.177229	0.493207	0.241109	0.595086	0.391233	0.162257	0.066532	0.511849	0.374888	0.300986	0.152890	0.418824	0.433253	0.185864	0.228708	0.243570	0.430462	0.335187	0.140678	0.425874	0.365429	0.226291	0.067040	0.436848	0.197828	0.435901	0.186576	0.166734	0.236655	0.116431	0.086079	0.310255	0.797852	0.312588	0.166436	0.249877	0.298249	0.139123	0.119032	0.295051	0.445558	0.648331	0.296216	0.247771	0.267753	0.062390	0.031844	0.214005	0.236224
28	0.274734	0.161826	0.299877	0.325795	0.115841	0.103431	0.354753	0.389220	0.493158	0.289832	0.344956	0.273878	0.101118	0.092565	0.261714	0.550025	0.438404	0.234016	0.172063	0.198660	0.144512	0.346074	0.106289	0.164001	0.507941	0.234224	0.599529	0.420621	0.162798	0.066262	0.436881	0.361784	0.323405	0.139659	0.395857	0.427766	0.183666	0.213882	0.231057	0.417823	0.339834	0.141592	0.430281	0.382348	0.223600	0.065955	0.417184	0.196410	0.428677	0.189639	0.177047	0.231335	0.115586	0.086960	0.335822	0.725258	0.343587	0.181771	0.249505	0.311528	0.133520	0.119183	0.335431	0.416238	0.643214	0.297931	0.245454	0.273108	0.055254	0.030537	0.215005	0.231727
29	0.318939	0.201766	0.300500	0.331888	0.116563	0.136277	0.371044	0.415849	0.416488	0.233643	0.441841	0.273040	0.108231	0.092498	0.268827	0.553512	0.433226	0.233995	0.151798	0.204700	0.191400	0.360694	0.103302	0.184889	0.509241	0.233571	0.565914	0.444914	0.163438	0.067362	0.278635	0.355273	0.322393	0.138491	0.337274	0.413860	0.172737	0.184002	0.214760	0.423061	0.343987	0.136831	0.431999	0.382992	0.222146	0.064499	0.416511	0.193241	0.444339	0.191451	0.181654	0.286333	0.113513	0.085942	0.343025	0.521745	0.386662	0.200585	0.250519	0.308677	0.142251	0.119459	0.341064	0.329852	0.642071	0.300085	0.241632	0.276692	0.055103	0.058704	0.223058	0.238850
30	0.320280	0.217348	0.303328	0.334622	0.118879	0.168885	0.398525	0.416008	0.359150	0.202924	0.544965	0.283632	0.119315	0.092783	0.213937	0.542709	0.425805	0.235301	0.160304	0.202292	0.203932	0.366329	0.098084	0.182312	0.503466	0.229982	0.510212	0.432472	0.163283	0.071540	0.206479	0.338992	0.321608	0.141303	0.250405	0.388700	0.157649	0.163322	0.201703	0.425163	0.341483	0.127709	0.406298	0.358435	0.225963	0.065893	0.417076	0.158297	0.445884	0.199086	0.187600	0.363746	0.112202	0.083941	0.326563	0.419349	0.419895	0.213835	0.254506	0.305765	0.149163	0.126081	0.297761	0.299491	0.636410	0.300873	0.185745	0.278155	0.055183	0.084321	0.211231	0.273915
31	0.328952	0.220472	0.300369	0.307126	0.122578	0.189363	0.431944	0.423884	0.301100	0.205238	0.572487	0.355144	0.128262	0.091598	0.223941	0.414692	0.421542	0.249702	0.165586	0.213034	0.203023	0.359700	0.096996	0.196527	0.475142	0.217816	0.502386	0.445467	0.162601	0.077444	0.184933	0.334233	0.316514	0.142655	0.182589	0.419108	0.141696	0.148481	0.186015	0.427477	0.336828	0.118197	0.386462	0.345712	0.253269	0.071998	0.415151	0.118169	0.454344	0.204515	0.191954	0.386157	0.107711	0.078856	0.302541	0.407184	0.432446	0.217744	0.276962	0.323010	0.144748	0.158203	0.275657	0.301716	0.627495	0.297365	0.122175	0.277251	0.064183	0.103550	0.198128	0.269634
32	0.344359	0.220464	0.280472	0.305710	0.122188	0.216915	0.420782	0.504189	0.319842	0.218882	0.579689	0.402532	0.128108	0.137483	0.257460	0.275827	0.427952	0.268687	0.166609	0.198212	0.209827	0.353992	0.114321	0.190508	0.425475	0.207043	0.529858	0.459399	0.157859	0.079906	0.182476	0.337260	0.309854	0.139399	0.156566	0.443703	0.128339	0.146666	0.180812	0.429032	0.331149	0.113990	0.376339	0.351099	0.273283	0.074575	0.378074	0.127140	0.440897	0.208984	0.193121	0.383078	0.101536	0.071862	0.282023	0.313774	0.428526	0.213043	0.330257	0.322825	0.132824	0.206705	0.274820	0.269576	0.627658	0.291207	0.101141	0.270718	0.078449	0.121330	0.201796	0.237714
33	0.347945	0.224393	0.262442	0.309224	0.119305	0.219157	0.417467	0.577398	0.326403	0.220561	0.580681	0.402019	0.127040	0.146501	0.288855	0.294457	0.444446	0.279105	0.185085	0.194546	0.218887	0.349657	0.130455	0.257266	0.403782	0.204172	0.507777	0.458810	0.156447	0.083864	0.187724	0.330565	0.282299	0.123166	0.265494	0.470359	0.129367	0.147146	0.167753	0.425403	0.322400	0.113857	0.368046	0.352902	0.279147	0.075071	0.325932	0.151764	0.459276	0.215117	0.190784	0.387598	0.090412	0.068446	0.300446	0.217746	0.424267	0.216290	0.415567	0.325908	0.123335	0.241571	0.275750	0.266508	0.621833	0.281316	0.096593	0.271482	0.082342	0.138034	0.187401	0.234670
34	0.339683	0.229954	0.262952	0.313299	0.105672	0.218686	0.395008	0.582237	0.355054	0.217310	0.586213	0.408844	0.140290	0.154803	0.292753	0.291035	0.473610	0.281343	0.193794	0.194818	0.252462	0.344229	0.208725	0.265793	0.430389	0.205575	0.426315	0.472531	0.157450	0.088336	0.188147	0.317468	0.237850	0.109703	0.339951	0.479441	0.118543	0.147046	0.165919	0.338470	0.319704	0.116246	0.362928	0.353238	0.308531	0.072545	0.288028	0.158779	0.509481	0.214508	0.184517	0.379646	0.075614	0.083640	0.301413	0.213304	0.431025	0.227787	0.426778	0.324197	0.118430	0.254929	0.276909	0.261717	0.601834	0.268719	0.105280	0.263296	0.083153	0.168377	0.164476	0.234641
35	0.340110	0.228425	0.231069	0.323765	0.097439	0.224841	0.392508	0.583120	0.356718	0.208699	0.590589	0.408890	0.153139	0.177080	0.305923	0.294568	0.464749	0.280954	0.202557	0.239230	0.282198	0.299293	0.227905	0.297687	0.435430	0.198089	0.382150	0.458590	0.145709	0.085469	0.174818	0.246175	0.230245	0.107528	0.353603	0.473587	0.087110	0.140698	0.178025	0.208278	0.321443	0.119704	0.348753	0.336622	0.339117	0.071687	0.238682	0.159064	0.515829	0.211326	0.174919	0.378362	0.062803	0.095006	0.280602	0.211641	0.435730	0.237914	0.425453	0.328878	0.115711	0.253738	0.276233	0.258831	0.577877	0.264508	0.125633	0.280491	0.090575	0.170399	0.158882	0.233922
36	0.333967	0.224938	0.212269	0.349119	0.095443	0.235501	0.382878	0.575067	0.357491	0.195823	0.591042	0.407830	0.153919	0.208042	0.320755	0.296875	0.430767	0.275860	0.213620	0.288135	0.297166	0.253785	0.246134	0.500775	0.415184	0.167337	0.384977	0.377789	0.115905	0.077411	0.179400	0.192960	0.230675	0.113550	0.358367	0.467715	0.071375	0.135238	0.201323	0.212498	0.321826	0.122109	0.339899	0.322425	0.345437	0.074727	0.217069	0.161512	0.514675	0.206434	0.169599	0.390846	0.051731	0.103730	0.269237	0.220069	0.440566	0.243900	0.426286	0.324622	0.114360	0.289803	0.274112	0.257249	0.560965	0.277808	0.130040	0.287941	0.093747	0.170026	0.161686	0.236539
37	0.324417	0.222245	0.211160	0.350563	0.087778	0.243025	0.376689	0.553040	0.345256	0.189901	0.595520	0.407840	0.153382	0.224850	0.322886	0.299430	0.407768	0.259228	0.212591	0.292222	0.295197	0.226313	0.283619	0.540877	0.356014	0.125993	0.386333	0.361503	0.101127	0.079090	0.198566	0.193312	0.255006	0.123328	0.394393	0.456270	0.064423	0.136707	0.201623	0.214098	0.334911	0.121261	0.342094	0.329509	0.345616	0.082467	0.216113	0.177058	0.512530	0.204592	0.169097	0.409604	0.047179	0.106886	0.265765	0.240801	0.434416	0.244046	0.423764	0.327159	0.115498	0.337041	0.235742	0.252803	0.556537	0.293192	0.157229	0.289409	0.130334	0.170095	0.162391	0.243526
38	0.324493	0.221255	0.228340	0.359188	0.077977	0.246514	0.299357	0.555670	0.342067	0.189163	0.598780	0.408565	0.150875	0.222760	0.322604	0.293884	0.394749	0.234465	0.221130	0.302144	0.275387	0.229010	0.316207	0.618091	0.338155	0.106912	0.388367	0.357302	0.095609	0.087395	0.202244	0.182604	0.278210	0.122984	0.457951	0.422596	0.069696	0.146366	0.219756	0.214304	0.361304	0.114778	0.343266	0.330971	0.372468	0.084139	0.198044	0.203880	0.517811	0.205681	0.181021	0.419295	0.051034	0.111183	0.265759	0.245522	0.410986	0.236847	0.424975	0.327772	0.118051	0.350840	0.216505	0.226941	0.569840	0.298057	0.155706	0.299965	0.198888	0.169775	0.160643	0.242431
39	0.324031	0.220924	0.272552	0.357314	0.079591	0.248393	0.280756	0.533319	0.342283	0.180342	0.605401	0.411380	0.147034	0.220390	0.322521	0.293058	0.386461	0.235733	0.223114	0.308375	0.278459	0.224427	0.315344	0.627145	0.337818	0.103980	0.390875	0.356092	0.093954	0.091228	0.197087	0.174718	0.281545	0.123634	0.521325	0.415405	0.077447	0.156498	0.250294	0.215778	0.376978	0.106320	0.340271	0.331161	0.387085	0.079963	0.183969	0.221896	0.524730	0.207540	0.173878	0.429912	0.092976	0.110925	0.267650	0.242875	0.383549	0.223890	0.428306	0.327162	0.113400	0.359209	0.215180	0.210870	0.579849	0.299405	0.169380	0.338625	0.278609	0.169459	0.160699	0.232639
40	0.303345	0.212648	0.290755	0.335846	0.108114	0.235975	0.280861	0.471755	0.345450	0.174496	0.660148	0.417946	0.145377	0.223989	0.322229	0.294567	0.342090	0.242402	0.244453	0.308360	0.281285	0.229908	0.324948	0.622354	0.350333	0.103911	0.388925	0.356549	0.092454	0.091960	0.196356	0.168168	0.282794	0.139516	0.526214	0.462853	0.081266	0.161687	0.271128	0.214762	0.409825	0.109894	0.316737	0.329785	0.427998	0.081369	0.178036	0.255736	0.526431	0.206620	0.162756	0.441023	0.124624	0.108925	0.269451	0.238099	0.366652	0.215093	0.424403	0.311440	0.110102	0.364962	0.212269	0.211447	0.547065	0.302206	0.174412	0.386672	0.366754	0.169404	0.161203	0.231222
41	0.233602	0.176313	0.287459	0.326732	0.117227	0.219547	0.272561	0.489605	0.343651	0.166613	0.715477	0.410799	0.149444	0.233222	0.321791	0.299889	0.308572	0.241880	0.347918	0.304629	0.276575	0.213482	0.350499	0.624039	0.371389	0.102827	0.320817	0.342536	0.082512	0.092625	0.197643	0.162332	0.283544	0.144564	0.526452	0.481800	0.082681	0.162923	0.286071	0.218584	0.434941	0.113546	0.275310	0.322880	0.508976	0.087605	0.177826	0.291153	0.497025	0.188431	0.232549	0.452260	0.136874	0.108481	0.268555	0.237098	0.361372	0.214957	0.401418	0.245350	0.111641	0.368486	0.173246	0.196211	0.501912	0.306498	0.190994	0.380331	0.414250	0.169476	0.162513	0.230796
42	0.180432	0.130512	0.306893	0.450459	0.164499	0.192925	0.223485	0.503598	0.338124	0.161847	0.708615	0.392631	0.158728	0.236054	0.308784	0.305252	0.301756	0.234704	0.439000	0.322800	0.270429	0.189855	0.362045	0.606420	0.346468	0.099559	0.276463	0.330501	0.097114	0.094448	0.192054	0.157224	0.244178	0.145909	0.527691	0.483182	0.082025	0.174322	0.289694	0.230852	0.435464	0.113250	0.240662	0.312815	0.550874	0.092669	0.180907	0.320237	0.460786	0.157249	0.306860	0.440585	0.142143	0.141531	0.258574	0.223189	0.361005	0.213193	0.416145	0.214913	0.115009	0.370566	0.105596	0.193788	0.481669	0.309393	0.197453	0.384612	0.417270	0.169702	0.156027	0.232550
43	0.176039	0.110856	0.345012	0.608309	0.275646	0.180564	0.173722	0.493806	0.339509	0.165707	0.655279	0.409373	0.160546	0.237674	0.283641	0.303202	0.301206	0.224658	0.450800	0.336818	0.251846	0.185927	0.329838	0.599686	0.344782	0.089057	0.270840	0.259920	0.112473	0.097329	0.195359	0.159676	0.236243	0.146544	0.532781	0.493563	0.082939	0.190560	0.285470	0.244097	0.472424	0.113724	0.223506	0.308625	0.562196	0.095440	0.189582	0.330197	0.438373	0.140653	0.393969	0.453522	0.143932	0.163359	0.222493	0.219651	0.328527	0.199148	0.429479	0.214184	0.147017	0.370426	0.120825	0.215827	0.441219	0.310466	0.242560	0.381285	0.437098	0.163515	0.136088	0.230801
44	0.170527	0.127068	0.373667	0.728312	0.297070	0.153430	0.227334	0.397219	0.319050	0.164849	0.580994	0.402550	0.155344	0.242432	0.279503	0.271701	0.301977	0.218327	0.491321	0.343938	0.208221	0.194520	0.321455	0.593702	0.345564	0.073091	0.269743	0.245121	0.112814	0.098828	0.206684	0.160718	0.236323	0.144586	0.597791	0.582650	0.082625	0.201273	0.285769	0.247222	0.505147	0.110273	0.235578	0.324917	0.561733	0.095473	0.194891	0.333495	0.410444	0.143012	0.405520	0.454202	0.173863	0.164461	0.210219	0.219857	0.280242	0.181539	0.436971	0.213160	0.201037	0.364011	0.185082	0.363550	0.415641	0.310829	0.333310	0.383200	0.507057	0.152253	0.123837	0.178385
45	0.190291	0.153775	0.402416	0.790382	0.298143	0.176004	0.278486	0.309712	0.305422	0.146275	0.558637	0.346365	0.147667	0.246044	0.270880	0.253285	0.301003	0.207344	0.594661	0.342846	0.185166	0.201306	0.303285	0.420179	0.353782	0.061701	0.272666	0.251642	0.111631	0.099207	0.207289	0.171260	0.237705	0.151810	0.690771	0.719120	0.082108	0.197795	0.285871	0.232750	0.532323	0.106810	0.229020	0.400412	0.562615	0.096100	0.195862	0.350876	0.392979	0.140841	0.472011	0.408503	0.214129	0.164813	0.209395	0.216827	0.231224	0.168393	0.441824	0.212572	0.203339	0.340589	0.202775	0.468167	0.409039	0.310843	0.335570	0.413767	0.532547	0.145717	0.117660	0.157866
46	0.216888	0.156225	0.419440	0.785339	0.297885	0.221951	0.299764	0.300904	0.272890	0.121839	0.557576	0.304433	0.139156	0.243815	0.242858	0.257225	0.299832	0.184973	0.691986	0.336599	0.179825	0.193291	0.291162	0.382588	0.360486	0.061290	0.234513	0.254797	0.113420	0.098933	0.207332	0.177960	0.251905	0.167173	0.696093	0.710732	0.082257	0.192709	0.283851	0.216533	0.561411	0.110321	0.268681	0.456170	0.564593	0.096252	0.195879	0.369094	0.388272	0.131677	0.526630	0.360478	0.225838	0.169825	0.206751	0.217225	0.215126	0.166121	0.428093	0.193647	0.211831	0.312965	0.238527	0.500915	0.405856	0.311028	0.341456	0.432408	0.560229	0.140135	0.124350	0.195882
47	0.227642	0.154054	0.424444	0.814733	0.298051	0.235131	0.307779	0.299932	0.262406	0.116724	0.587985	0.422079	0.140244	0.231557	0.207153	0.236789	0.285270	0.156327	0.715027	0.335133	0.161760	0.157948	0.244527	0.229834	0.342611	0.056703	0.183905	0.362601	0.133767	0.096579	0.205648	0.180064	0.273905	0.193306	0.685409	0.693541	0.081320	0.197561	0.281548	0.212697	0.586247	0.114536	0.313269	0.442467	0.566131	0.094677	0.194968	0.389881	0.374761	0.123740	0.546582	0.373732	0.226900	0.170998	0.174949	0.218798	0.216713	0.166637	0.393815	0.191292	0.213914	0.293356	0.299701	0.504220	0.408189	0.314143	0.355752	0.453983	0.589953	0.134961	0.135056	0.210976
48	0.225004	0.156839	0.442507	0.960202	0.298274	0.232049	0.317551	0.300500	0.214425	0.115998	0.652936	0.436923	0.140299	0.236608	0.173785	0.204707	0.253820	0.139789	0.737912	0.335428	0.136765	0.146287	0.243939	0.188475	0.308280	0.058570	0.217268	0.448822	0.150697	0.097959	0.193123	0.171331	0.308657	0.229736	0.653066	0.716119	0.083416	0.198419	0.278032	0.211181	0.601789	0.117090	0.310428	0.435899	0.561599	0.090341	0.191547	0.398242	0.357497	0.112424	0.547613	0.394502	0.231768	0.174731	0.111367	0.214295	0.215768	0.155087	0.312036	0.190452	0.212818	0.290938	0.308138	0.515753	0.408166	0.317870	0.355643	0.512936	0.602037	0.093308	0.180684	0.231504
49	0.230832	0.169233	0.590746	1.102888	0.305151	0.236010	0.322798	0.298890	0.176946	0.119308	0.716885	0.444311	0.129451	0.230753	0.182022	0.211928	0.196881	0.136370	0.828159	0.338479	0.120858	0.137477	0.237723	0.189127	0.337471	0.092182	0.215221	0.447793	0.151505	0.106152	0.191245	0.169931	0.344202	0.258474	0.730784	0.717310	0.081291	0.196767	0.274206	0.209786	0.607341	0.118656	0.333607	0.430466	0.549320	0.087812	0.187305	0.395373	0.290222	0.106458	0.569164	0.395098	0.234865	0.178185	0.100726	0.204850	0.200911	0.138702	0.323853	0.208097	0.213281	0.282379	0.324320	0.539217	0.408835	0.317829	0.361214	0.569736	0.602546	0.087230	0.290656	0.258326
50	0.276291	0.194156	0.666599	1.124197	0.313636	0.230381	0.324849	0.296701	0.146347	0.129149	0.736009	0.445053	0.118128	0.214212	0.172843	0.215386	0.182942	0.138279	0.990596	0.303410	0.111207	0.122413	0.191424	0.180615	0.398213	0.110716	0.222038	0.452317	0.151836	0.109749	0.177807	0.169869	0.348425	0.259801	0.834898	0.799206	0.080992	0.189798	0.291489	0.257680	0.608980	0.119809	0.396848	0.468464	0.534464	0.086690	0.184023	0.387550	0.228743	0.111500	0.689234	0.389063	0.236011	0.175243	0.100143	0.217131	0.181304	0.129059	0.346223	0.206158	0.217470	0.221188	0.339541	0.660349	0.415157	0.314198	0.396236	0.577166	0.601858	0.090380	0.350501	0.257379
51	0.375138	0.223549	0.663879	1.118217	0.312537	0.230925	0.328246	0.292346	0.148544	0.132426	0.735805	0.446004	0.117894	0.185894	0.197521	0.245697	0.193548	0.150927	1.061404	0.356897	0.101896	0.129546	0.147485	0.139290	0.403580	0.111813	0.271737	0.511163	0.153585	0.112304	0.164453	0.158107	0.361261	0.273679	0.832318	1.012725	0.086283	0.189742	0.271205	0.259754	0.609613	0.119712	0.461889	0.482733	0.519858	0.087121	0.182330	0.388443	0.226668	0.108273	0.735334	0.437864	0.236932	0.172954	0.095390	0.204054	0.165237	0.122104	0.365909	0.248320	0.223144	0.192301	0.349649	0.745328	0.423824	0.309103	0.432943	0.577364	0.596380	0.092025	0.360955	0.248022
52	0.465462	0.236976	0.649182	1.119096	0.302732	0.233726	0.320927	0.261983	0.159154	0.141147	0.738103	0.464604	0.121961	0.173152	0.224681	0.338111	0.212081	0.170536	1.065617	0.359468	0.094001	0.169191	0.147597	0.148314	0.405501	0.120386	0.285756	0.628769	0.154536	0.116156	0.162861	0.151212	0.358299	0.286690	0.817097	1.102573	0.108043	0.201225	0.264589	0.270048	0.608942	0.119535	0.507628	0.500480	0.501675	0.088086	0.187009	0.393474	0.226243	0.100884	0.737647	0.470434	0.237695	0.174527	0.098401	0.235385	0.152749	0.118107	0.422561	0.296973	0.225666	0.175948	0.372119	0.754986	0.430460	0.304958	0.444885	0.577379	0.578309	0.095834	0.364267	0.240681
53	0.536536	0.241663	0.648361	1.122681	0.301218	0.233588	0.308251	0.181839	0.174805	0.147695	0.736350	0.511180	0.136296	0.179752	0.226799	0.363960	0.221625	0.180929	1.121983	0.348164	0.110555	0.204712	0.144341	0.271379	0.420538	0.137435	0.294045	0.673083	0.172844	0.118487	0.151792	0.153101	0.367223	0.301898	0.774048	1.103246	0.131943	0.215120	0.267906	0.288291	0.610178	0.120645	0.542272	0.600066	0.489487	0.088794	0.200612	0.397083	0.223261	0.095580	0.764805	0.464192	0.237514	0.176543	0.115481	0.259696	0.157830	0.127877	0.505916	0.340502	0.229214	0.165426	0.396596	0.753750	0.438332	0.304023	0.447654	0.575915	0.549954	0.107552	0.426097	0.244979
54	0.555116	0.240876	0.647651	1.119561	0.254562	0.233070	0.309648	0.160732	0.171172	0.144640	0.687070	0.505188	0.154164	0.187598	0.252217	0.362044	0.217447	0.174496	1.195590	0.338730	0.111123	0.195736	0.142063	0.351096	0.445126	0.165071	0.314963	0.680080	0.172166	0.113256	0.128774	0.157187	0.396187	0.320285	0.795962	1.092309	0.144155	0.222616	0.250685	0.291967	0.612429	0.121129	0.560020	0.715460	0.489464	0.090744	0.326382	0.397066	0.214646	0.096244	0.791049	0.475121	0.228015	0.189520	0.112964	0.268429	0.212226	0.147376	0.516221	0.356191	0.237816	0.153559	0.409826	0.753748	0.452514	0.307095	0.449795	0.577380	0.501587	0.113158	0.537172	0.248098
55	0.580906	0.241886	0.628665	1.060237	0.146386	0.231363	0.299722	0.106716	0.168512	0.143179	0.629498	0.488013	0.162120	0.179475	0.282615	0.360082	0.197979	0.166707	1.262133	0.361528	0.112523	0.218458	0.129910	0.353073	0.452762	0.186410	0.386791	0.681503	0.179503	0.107741	0.130737	0.138901	0.413962	0.327955	0.823934	1.076415	0.148026	0.222547	0.224519	0.297152	0.613031	0.118943	0.560084	0.771848	0.478371	0.095317	0.443887	0.405094	0.197168	0.093322	0.811379	0.487893	0.217232	0.220382	0.118008	0.265447	0.283037	0.156350	0.508080	0.369109	0.244077	0.162634	0.459103	0.753685	0.458917	0.302971	0.447086	0.575107	0.458122	0.113137	0.572437	0.249522
56	0.605102	0.245628	0.607644	0.976368	0.135580	0.227521	0.245863	0.100951	0.167900	0.142113	0.608783	0.477793	0.161197	0.165262	0.301910	0.363715	0.212538	0.171328	1.264979	0.373201	0.109926	0.258321	0.098708	0.357178	0.471790	0.198914	0.436965	0.688836	0.190723	0.109245	0.174972	0.136004	0.412827	0.328005	0.828464	1.088170	0.149095	0.222938	0.200591	0.302190	0.603495	0.119274	0.574028	0.816959	0.472091	0.098162	0.498509	0.436141	0.200883	0.094079	0.815510	0.518787	0.213164	0.228935	0.154180	0.274228	0.343854	0.161074	0.499555	0.473997	0.236237	0.166064	0.478171	0.752555	0.462159	0.286665	0.445260	0.581847	0.455723	0.112382	0.578141	0.257110
57	0.633534	0.247324	0.590893	0.888127	0.187434	0.201231	0.173934	0.090599	0.219250	0.137466	0.607162	0.468466	0.153255	0.165729	0.317390	0.370459	0.229927	0.184132	1.244202	0.390101	0.106102	0.277112	0.096076	0.397268	0.478220	0.202770	0.438276	0.691367	0.206348	0.111973	0.244760	0.138720	0.408649	0.327412	0.827470	1.095865	0.167950	0.244669	0.191452	0.304995	0.575004	0.119738	0.596750	0.848458	0.442611	0.097393	0.515955	0.460784	0.223657	0.100651	0.799150	0.592884	0.216866	0.238411	0.174019	0.274655	0.378670	0.161157	0.499451	0.603902	0.186213	0.163238	0.472127	0.721813	0.456030	0.263210	0.437139	0.581574	0.440810	0.112729	0.578489	0.254053
58	0.689189	0.238052	0.565908	0.853525	0.253585	0.155045	0.191114	0.121522	0.355182	0.128070	0.604855	0.473269	0.163692	0.199667	0.315821	0.417792	0.245454	0.196423	1.242069	0.376034	0.113244	0.277228	0.087018	0.443844	0.477094	0.203182	0.438009	0.694546	0.210579	0.115100	0.274746	0.139904	0.407325	0.327357	0.814742	1.086776	0.193206	0.270130	0.199594	0.298012	0.540479	0.117800	0.607068	0.853979	0.355731	0.092930	0.519612	0.452233	0.228591	0.104853	0.764165	0.631554	0.242053	0.231620	0.173442	0.316183	0.380640	0.161845	0.492242	0.664631	0.166428	0.160829	0.456263	0.630315	0.453400	0.242023	0.436211	0.572451	0.359846	0.112930	0.579833	0.268652
59	0.691194	0.229574	0.547689	0.852247	0.283505	0.128809	0.254825	0.245117	0.454668	0.118648	0.594226	0.473390	0.183369	0.241928	0.315180	0.515826	0.257851	0.204938	1.227086	0.373795	0.118047	0.277156	0.075159	0.450996	0.475332	0.203168	0.435919	0.694574	0.209106	0.114500	0.275747	0.158798	0.408899	0.325277	0.720160	0.974816	0.203630	0.295775	0.200653	0.304171	0.503542	0.108890	0.611632	0.855825	0.270415	0.088813	0.524265	0.431766	0.227240	0.101911	0.739861	0.630762	0.248391	0.234953	0.208117	0.419568	0.422051	0.165749	0.486400	0.673646	0.157945	0.158325	0.447341	0.591093	0.451347	0.222134	0.428229	0.542340	0.314471	0.108649	0.585966	0.293016
