	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_01.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_02.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_03.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_05.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_06.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_07.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_08.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d	150_P_T3_sh_L_ND_A_10.c3d
30	0.184449	0.113755	0.172305	0.138561	0.418875	0.364579	0.575440	0.297702	0.351239	0.466245	0.163738	0.177535	0.449687	0.494802	0.321455	0.091411	0.367400	0.360175	0.492615	0.514549	0.445319	0.246451	0.304329	0.177712	0.437100	0.321291	0.338055	0.280366	0.245964	0.358945	0.239312	0.060101	0.655546	0.543433	0.353949	0.511405	0.278686	0.348238	0.486827	0.285989	0.478383	0.541949	0.233731	0.137371	0.357770	0.115658	0.264509	0.235391	0.260125	0.241111	0.562911	0.376255	0.817966	0.292985	0.479412	0.277252	0.615860	0.498619	0.358880	0.273940	0.385861	0.212255	0.610762	0.523853
31	0.181515	0.110830	0.194536	0.145493	0.370631	0.334573	0.484205	0.295217	0.358372	0.521087	0.156170	0.206282	0.453179	0.500522	0.329681	0.088146	0.378609	0.340880	0.561344	0.478423	0.386868	0.307269	0.287610	0.204067	0.471648	0.318854	0.391388	0.250033	0.285973	0.360785	0.238671	0.069348	0.656017	0.545720	0.362635	0.532694	0.267302	0.354099	0.373235	0.270805	0.484480	0.551211	0.185460	0.136830	0.331420	0.143629	0.221149	0.211541	0.249312	0.238741	0.562553	0.352859	0.813087	0.292853	0.461720	0.227273	0.620872	0.379557	0.348076	0.273186	0.396632	0.265151	0.577861	0.526811
32	0.177896	0.112568	0.195630	0.160183	0.333666	0.320298	0.416403	0.273193	0.400060	0.526938	0.126999	0.213319	0.456252	0.508960	0.327310	0.089409	0.389207	0.350262	0.627654	0.479494	0.373834	0.388627	0.263221	0.247312	0.489442	0.327656	0.400894	0.149161	0.291159	0.361395	0.241343	0.117645	0.656221	0.546140	0.353875	0.540235	0.289892	0.362030	0.358169	0.253072	0.484362	0.551454	0.133209	0.142253	0.316751	0.150451	0.222316	0.215858	0.232784	0.237093	0.592730	0.340591	0.815168	0.294963	0.448829	0.181478	0.600821	0.327882	0.368450	0.273446	0.386338	0.333824	0.560996	0.489842
33	0.188149	0.115732	0.198648	0.158144	0.282902	0.352718	0.408905	0.245082	0.425974	0.526185	0.121120	0.217947	0.454521	0.490723	0.321901	0.108945	0.393188	0.355115	0.612393	0.504245	0.393178	0.418296	0.252330	0.252884	0.491975	0.333105	0.406993	0.067702	0.297660	0.374935	0.248383	0.133411	0.628918	0.518358	0.360706	0.524784	0.311185	0.362092	0.360696	0.265085	0.484634	0.543376	0.116528	0.144674	0.260902	0.146947	0.231881	0.231294	0.226260	0.234068	0.692887	0.326533	0.842381	0.316697	0.385011	0.160625	0.542155	0.303806	0.370819	0.271096	0.353747	0.388813	0.546909	0.421955
34	0.214666	0.116005	0.203004	0.149033	0.281813	0.355150	0.347819	0.218766	0.461767	0.519864	0.104613	0.249711	0.449327	0.451041	0.346493	0.115899	0.394456	0.342843	0.588216	0.513753	0.429853	0.416466	0.264116	0.241354	0.507315	0.336778	0.464908	0.066486	0.311608	0.386075	0.290238	0.140252	0.542981	0.472504	0.383914	0.489053	0.318901	0.378553	0.354827	0.271834	0.483920	0.546642	0.109547	0.144357	0.240435	0.147402	0.234840	0.248110	0.209171	0.234207	0.757130	0.316391	0.856130	0.339414	0.300200	0.165187	0.459095	0.302302	0.374755	0.268773	0.358484	0.418913	0.394516	0.391830
35	0.212627	0.117433	0.211259	0.153380	0.277235	0.365228	0.312747	0.180189	0.449328	0.509678	0.106572	0.303476	0.446945	0.478254	0.388507	0.128624	0.384582	0.340873	0.558855	0.518228	0.439637	0.434548	0.275342	0.259827	0.514051	0.338654	0.512633	0.066009	0.311454	0.380830	0.294612	0.149364	0.360015	0.406462	0.405937	0.482394	0.323691	0.388492	0.374212	0.270953	0.476228	0.545140	0.120174	0.144254	0.217382	0.147801	0.269297	0.229361	0.238577	0.227163	0.750519	0.313809	0.896642	0.358406	0.259581	0.164318	0.440743	0.270890	0.381357	0.268792	0.384020	0.433789	0.264470	0.385043
36	0.214923	0.117905	0.244006	0.159259	0.285490	0.392368	0.255391	0.160082	0.438413	0.507767	0.108967	0.337834	0.430797	0.465630	0.396224	0.166051	0.383788	0.337675	0.545135	0.519746	0.429816	0.449359	0.258132	0.289003	0.520196	0.337649	0.544750	0.065836	0.311726	0.367299	0.300821	0.149582	0.314546	0.366771	0.413393	0.496442	0.374079	0.477920	0.346672	0.271017	0.435868	0.543400	0.134021	0.144307	0.216135	0.147233	0.311630	0.206114	0.236410	0.216297	0.748355	0.261686	0.894412	0.373825	0.228450	0.164271	0.228009	0.123300	0.342683	0.273354	0.390983	0.480853	0.233660	0.384431
37	0.214136	0.117718	0.250623	0.161159	0.286391	0.400214	0.209604	0.150963	0.423484	0.493695	0.112715	0.355226	0.413930	0.445882	0.424365	0.179085	0.369321	0.335437	0.539615	0.520208	0.430218	0.456189	0.255283	0.318655	0.518263	0.337868	0.563557	0.065950	0.327751	0.356558	0.302267	0.159266	0.312537	0.335244	0.423099	0.476206	0.385222	0.512296	0.333883	0.313306	0.375164	0.532773	0.126272	0.137694	0.203066	0.145102	0.322018	0.192424	0.236700	0.207320	0.754732	0.205291	0.895659	0.379974	0.205774	0.162838	0.206635	0.062705	0.324073	0.262167	0.389930	0.527927	0.230412	0.390152
38	0.205218	0.117500	0.251443	0.163827	0.291093	0.400997	0.189515	0.150877	0.414585	0.468262	0.127798	0.362595	0.405571	0.435291	0.436067	0.181229	0.346562	0.326839	0.535602	0.519394	0.427482	0.500750	0.258812	0.341801	0.520966	0.335550	0.574388	0.070467	0.349639	0.348159	0.309384	0.172291	0.307406	0.326526	0.439398	0.425009	0.393694	0.515510	0.335786	0.398239	0.336339	0.471813	0.145164	0.161403	0.203667	0.151429	0.341334	0.198183	0.231681	0.179300	0.751724	0.194805	0.829190	0.362161	0.182795	0.162450	0.209741	0.053120	0.321713	0.280358	0.386288	0.551263	0.234854	0.393794
39	0.161209	0.117354	0.255964	0.164233	0.293626	0.392835	0.184595	0.162084	0.413088	0.450169	0.139940	0.364832	0.365172	0.429425	0.441569	0.181311	0.323107	0.301382	0.528176	0.506884	0.420358	0.524664	0.259187	0.355081	0.554610	0.341213	0.578845	0.165314	0.350890	0.268111	0.326549	0.182712	0.236605	0.294323	0.447386	0.393431	0.394554	0.516729	0.376553	0.428748	0.328729	0.428447	0.155661	0.215131	0.216401	0.161996	0.350192	0.217104	0.204728	0.138430	0.744388	0.199896	0.727793	0.342470	0.162469	0.157831	0.195657	0.058637	0.338488	0.454441	0.381903	0.563419	0.237825	0.394354
40	0.160219	0.114506	0.256682	0.171798	0.293981	0.393688	0.185560	0.165447	0.403359	0.347803	0.143965	0.365822	0.306137	0.429099	0.443640	0.181366	0.264075	0.251554	0.524615	0.464691	0.422332	0.530417	0.265653	0.356209	0.544085	0.326405	0.575254	0.259092	0.349467	0.238978	0.324638	0.182183	0.149751	0.185607	0.456813	0.387932	0.376198	0.509597	0.390915	0.432918	0.321517	0.369528	0.149936	0.304483	0.215084	0.165375	0.359701	0.224389	0.195380	0.132263	0.716218	0.202340	0.661244	0.325412	0.158051	0.144578	0.195090	0.066940	0.368867	0.628444	0.381588	0.569040	0.238231	0.394907
41	0.155885	0.112433	0.263355	0.192854	0.289984	0.396020	0.186330	0.165464	0.399997	0.318313	0.143069	0.363507	0.252892	0.432527	0.443208	0.181362	0.225351	0.212390	0.521936	0.414171	0.421576	0.527777	0.267844	0.356267	0.518947	0.304735	0.576846	0.289820	0.318762	0.312443	0.283965	0.181603	0.146737	0.152415	0.472364	0.409981	0.333593	0.508135	0.390665	0.433845	0.282678	0.234029	0.150028	0.392571	0.218256	0.166479	0.380056	0.224302	0.197116	0.113063	0.639193	0.197490	0.638894	0.311887	0.143121	0.144419	0.186937	0.070150	0.505376	0.719087	0.383940	0.573960	0.236198	0.392740
42	0.156064	0.111255	0.267349	0.223056	0.287781	0.391652	0.193549	0.165387	0.394148	0.300466	0.140147	0.367953	0.194838	0.377997	0.438548	0.180410	0.213026	0.173675	0.522387	0.377054	0.420896	0.525164	0.269808	0.356329	0.465632	0.271876	0.572876	0.291797	0.299216	0.380779	0.278739	0.189630	0.140789	0.135497	0.424523	0.410770	0.339081	0.481857	0.391165	0.429178	0.223389	0.221114	0.161116	0.444780	0.214698	0.168569	0.385472	0.224325	0.188205	0.109960	0.599971	0.163530	0.630987	0.309907	0.125042	0.145587	0.167181	0.076934	0.606114	0.742317	0.381715	0.575614	0.226062	0.387674
43	0.156755	0.110219	0.264557	0.248245	0.287677	0.404238	0.197751	0.164261	0.399655	0.167924	0.136946	0.366229	0.189248	0.348021	0.419046	0.177052	0.215120	0.169251	0.514191	0.360076	0.407253	0.525100	0.272104	0.355845	0.450252	0.252264	0.559170	0.319371	0.251690	0.390294	0.294049	0.195058	0.122407	0.141757	0.437355	0.366358	0.352215	0.417457	0.391370	0.412570	0.184389	0.206730	0.290736	0.451056	0.212262	0.168752	0.386384	0.224074	0.186804	0.109601	0.590864	0.146974	0.599471	0.310051	0.123872	0.144794	0.175099	0.080351	0.639751	0.752267	0.370899	0.572371	0.223623	0.370219
44	0.156838	0.110111	0.261825	0.261748	0.261604	0.417931	0.195227	0.155016	0.372147	0.090060	0.147742	0.387596	0.167411	0.333353	0.416025	0.178552	0.216771	0.160645	0.473460	0.358424	0.393776	0.523227	0.267302	0.350019	0.421576	0.252555	0.525671	0.393261	0.268180	0.494236	0.293393	0.186866	0.087513	0.191325	0.483568	0.326096	0.353022	0.385830	0.391603	0.402288	0.164611	0.172372	0.407522	0.476069	0.210227	0.154059	0.378702	0.221169	0.191877	0.108979	0.589644	0.337601	0.601902	0.312525	0.124434	0.129312	0.175136	0.085792	0.643923	0.814678	0.346894	0.565939	0.224889	0.323691
45	0.156794	0.109147	0.244057	0.267913	0.232529	0.399462	0.191729	0.142928	0.333494	0.084149	0.160524	0.543025	0.163242	0.337013	0.398287	0.177852	0.186930	0.155172	0.395678	0.378850	0.368387	0.503619	0.251611	0.336258	0.397601	0.254415	0.504237	0.452102	0.277436	0.631352	0.297059	0.191189	0.083743	0.228362	0.514520	0.309713	0.351103	0.378687	0.392562	0.396892	0.164600	0.160325	0.469982	0.547029	0.203641	0.128496	0.369826	0.217156	0.201460	0.108362	0.546440	0.566397	0.610045	0.315464	0.121514	0.106321	0.173517	0.085849	0.742254	0.930957	0.318299	0.557251	0.236266	0.253709
46	0.156617	0.111790	0.249820	0.263137	0.210065	0.356825	0.175756	0.137179	0.270757	0.088141	0.197422	0.743918	0.155155	0.327632	0.370484	0.176648	0.143688	0.136619	0.249766	0.368675	0.357296	0.457822	0.224193	0.316349	0.399339	0.260907	0.515365	0.476986	0.283087	0.625243	0.259650	0.221625	0.089448	0.232029	0.510180	0.309458	0.326637	0.373205	0.389637	0.378622	0.165018	0.148951	0.492046	0.626775	0.200665	0.113534	0.362731	0.208877	0.194892	0.107601	0.499147	0.673980	0.580029	0.295478	0.120551	0.087697	0.178526	0.086404	0.811305	1.031238	0.285105	0.544782	0.271142	0.218420
47	0.166870	0.178313	0.261539	0.254573	0.203289	0.303463	0.166514	0.124653	0.228795	0.089936	0.321292	0.822183	0.147358	0.329077	0.341363	0.165319	0.124363	0.105870	0.190157	0.350432	0.356810	0.393319	0.214678	0.282947	0.390037	0.266624	0.495771	0.486821	0.281799	0.624271	0.237625	0.222890	0.133839	0.247118	0.493636	0.323094	0.309999	0.372689	0.350244	0.357392	0.167904	0.109085	0.493934	0.702644	0.196399	0.115909	0.357003	0.184877	0.187487	0.106126	0.543916	0.706082	0.570974	0.265210	0.117896	0.073091	0.195128	0.085038	0.815909	1.105087	0.247744	0.513885	0.290823	0.207559
48	0.175639	0.335755	0.271314	0.261291	0.197550	0.295737	0.166774	0.106888	0.228102	0.090881	0.489604	0.829547	0.137038	0.272669	0.307887	0.163840	0.113975	0.099177	0.188664	0.342055	0.321299	0.376640	0.212964	0.273464	0.380288	0.275500	0.455817	0.493626	0.295336	0.628019	0.240232	0.222509	0.199478	0.248199	0.474783	0.328847	0.302315	0.352317	0.296391	0.348535	0.192279	0.101227	0.541510	0.749100	0.184128	0.117013	0.354546	0.144284	0.237030	0.107402	0.616815	0.708630	0.508722	0.235485	0.112415	0.065102	0.183400	0.087772	0.828611	1.131345	0.235251	0.470013	0.283519	0.206963
49	0.167455	0.469505	0.281027	0.330686	0.195799	0.287166	0.159991	0.109747	0.222832	0.088567	0.578285	0.823407	0.123926	0.249928	0.306436	0.158551	0.113530	0.097438	0.209987	0.329716	0.224754	0.373273	0.175899	0.268701	0.378729	0.278876	0.415551	0.574200	0.295826	0.633429	0.235545	0.230870	0.226923	0.247722	0.466202	0.323963	0.295477	0.339241	0.263200	0.346661	0.225601	0.114536	0.601737	0.766084	0.167020	0.117186	0.320205	0.136771	0.363609	0.110027	0.734611	0.751990	0.493757	0.200442	0.107729	0.061455	0.196674	0.098214	0.828178	1.124582	0.234644	0.424666	0.274364	0.196317
50	0.169130	0.531815	0.282819	0.460898	0.183062	0.261441	0.151611	0.119870	0.222171	0.083002	0.642728	0.817944	0.096796	0.242131	0.290517	0.173089	0.106923	0.098716	0.243977	0.336966	0.172505	0.345119	0.138640	0.243644	0.391141	0.281662	0.388483	0.645091	0.260141	0.633860	0.233551	0.239029	0.229772	0.247284	0.456897	0.320434	0.229159	0.178413	0.258886	0.346178	0.243565	0.120089	0.647338	0.769554	0.165415	0.117152	0.255531	0.136514	0.381840	0.068784	0.752883	0.849334	0.443368	0.162200	0.103813	0.061849	0.212071	0.100294	0.824504	1.070506	0.209977	0.410590	0.250179	0.170154
51	0.271626	0.567026	0.266152	0.560950	0.192983	0.274024	0.171749	0.139371	0.214190	0.083023	0.661905	0.821458	0.099281	0.239170	0.275362	0.176408	0.109143	0.101376	0.273106	0.364064	0.147155	0.326474	0.136351	0.205937	0.403452	0.274361	0.371677	0.665255	0.246330	0.634962	0.214680	0.236734	0.229693	0.251215	0.439506	0.321815	0.198471	0.085815	0.251771	0.322338	0.247711	0.115492	0.696652	0.767700	0.168485	0.114241	0.220701	0.131453	0.417438	0.068261	0.870392	0.914378	0.444242	0.154963	0.114399	0.060720	0.215422	0.094169	0.823458	0.998144	0.162199	0.384124	0.254316	0.150984
52	0.301113	0.705964	0.264685	0.603952	0.192737	0.279500	0.183978	0.173283	0.219219	0.085264	0.665636	0.848344	0.101264	0.239234	0.262479	0.184090	0.125599	0.100987	0.278622	0.397373	0.128082	0.290501	0.139247	0.163810	0.334160	0.235668	0.364891	0.658907	0.246236	0.634048	0.193670	0.242955	0.229326	0.253544	0.427289	0.351895	0.164601	0.083181	0.270242	0.271483	0.246576	0.112184	0.708686	0.755282	0.126985	0.099854	0.185212	0.110298	0.526064	0.084551	0.986408	0.939616	0.442789	0.147412	0.134729	0.059744	0.221527	0.091251	0.769499	0.982106	0.154532	0.326682	0.276378	0.127731
53	0.366742	0.732721	0.292758	0.619505	0.180731	0.278091	0.226370	0.175116	0.239176	0.082854	0.699737	0.922385	0.103111	0.242158	0.263264	0.209839	0.133638	0.099596	0.272497	0.425110	0.117501	0.185346	0.135567	0.136307	0.310980	0.217069	0.364035	0.628902	0.259250	0.621864	0.192867	0.252402	0.230664	0.279812	0.412067	0.383117	0.170212	0.089881	0.224460	0.294904	0.247418	0.111756	0.713560	0.730359	0.075674	0.084136	0.175760	0.083674	0.569321	0.098828	1.009878	0.948501	0.416391	0.139870	0.146315	0.058057	0.220291	0.083337	0.679915	0.984517	0.152648	0.265302	0.299863	0.093352
54	0.376564	0.737200	0.389871	0.620857	0.182029	0.282338	0.277702	0.201134	0.249978	0.100535	0.732086	1.019442	0.114469	0.243286	0.273288	0.232898	0.142187	0.094385	0.268756	0.436715	0.123912	0.129229	0.165683	0.154683	0.277464	0.212793	0.368997	0.619293	0.275627	0.557435	0.193714	0.256437	0.233811	0.310446	0.388205	0.372655	0.176528	0.102027	0.204789	0.335828	0.250753	0.110342	0.714496	0.694068	0.071668	0.081146	0.147818	0.114890	0.573170	0.106395	1.012405	0.957207	0.380576	0.136321	0.150484	0.053286	0.210767	0.082437	0.600028	0.982203	0.153526	0.224402	0.299181	0.075649
55	0.403151	0.741166	0.523949	0.621796	0.181836	0.274971	0.309179	0.269091	0.271255	0.178390	0.744567	1.101431	0.140429	0.234992	0.280325	0.238472	0.140944	0.085004	0.312266	0.435666	0.110281	0.105128	0.193925	0.207245	0.279177	0.209320	0.385700	0.619399	0.283709	0.537758	0.178981	0.256514	0.240319	0.331076	0.382327	0.343257	0.179429	0.106540	0.204400	0.339424	0.266503	0.105224	0.714138	0.653433	0.067272	0.081583	0.091306	0.150302	0.576053	0.114175	1.019366	0.972991	0.365702	0.135541	0.147137	0.051558	0.223783	0.081734	0.592044	0.954749	0.159811	0.199180	0.301556	0.074730
56	0.457056	0.743448	0.613512	0.633135	0.188471	0.281513	0.337745	0.289967	0.265895	0.272880	0.753970	1.157802	0.179120	0.228234	0.281189	0.236772	0.136079	0.082427	0.339086	0.435000	0.109754	0.095371	0.198836	0.239167	0.293744	0.203837	0.390173	0.618501	0.265897	0.526334	0.167280	0.254335	0.237503	0.334788	0.326993	0.330158	0.160413	0.110082	0.208193	0.346268	0.263582	0.116903	0.695529	0.641139	0.075938	0.092391	0.069697	0.183799	0.577555	0.123399	1.028043	0.985063	0.361238	0.135460	0.150626	0.069800	0.253977	0.085656	0.497206	0.870849	0.163413	0.183814	0.301128	0.074108
57	0.511031	0.743497	0.650259	0.658108	0.192301	0.264399	0.367270	0.312494	0.298795	0.373545	0.772342	1.149038	0.220008	0.235149	0.280999	0.242638	0.144590	0.165778	0.373502	0.434515	0.107554	0.099753	0.217253	0.245859	0.301275	0.201723	0.426989	0.596836	0.241028	0.266286	0.156940	0.241461	0.239178	0.340537	0.231131	0.328642	0.134150	0.110605	0.257457	0.366931	0.272764	0.190773	0.634383	0.641764	0.077564	0.137633	0.065898	0.212123	0.578331	0.127536	1.032045	0.936585	0.356557	0.129973	0.162290	0.081362	0.305771	0.084220	0.335095	0.758850	0.155978	0.167669	0.300989	0.101597
58	0.540657	0.753486	0.654369	0.696969	0.181192	0.228737	0.370089	0.348554	0.358293	0.495653	0.788921	1.037014	0.249231	0.236911	0.279580	0.244511	0.151443	0.373793	0.388566	0.430090	0.102751	0.123421	0.238568	0.248089	0.297721	0.182993	0.583113	0.570530	0.220784	0.209347	0.134416	0.211298	0.261149	0.318479	0.130869	0.328585	0.146181	0.111983	0.278705	0.379693	0.382383	0.272622	0.576622	0.607758	0.090831	0.164019	0.151672	0.230683	0.573828	0.129746	1.022143	0.835861	0.339716	0.117928	0.176364	0.081174	0.469547	0.083071	0.326844	0.638175	0.149882	0.156674	0.302811	0.150885
59	0.544457	0.769028	0.651106	0.726557	0.191717	0.220789	0.394728	0.377235	0.364771	0.596477	0.789582	0.932566	0.250707	0.202089	0.279617	0.244473	0.164480	0.569874	0.390861	0.416091	0.098995	0.134832	0.245099	0.269128	0.290184	0.158510	0.763809	0.551888	0.209435	0.207159	0.128866	0.191169	0.274231	0.317010	0.071012	0.337883	0.163226	0.115523	0.279970	0.384293	0.422326	0.301819	0.542923	0.542240	0.115272	0.168128	0.259031	0.236193	0.573646	0.131040	0.972235	0.772400	0.311323	0.106966	0.212863	0.084967	0.492725	0.081621	0.316235	0.567365	0.179793	0.150690	0.319309	0.163202
60	0.568742	0.774487	0.654135	0.735115	0.203765	0.221648	0.437862	0.411048	0.477223	0.609284	0.733230	0.890114	0.254155	0.163407	0.279516	0.262308	0.273412	0.611341	0.391665	0.395866	0.096691	0.136051	0.260194	0.294383	0.281286	0.145687	0.863471	0.574750	0.198743	0.218834	0.113979	0.190055	0.264004	0.303186	0.071303	0.423582	0.163614	0.116455	0.278890	0.391348	0.448354	0.310675	0.539819	0.458646	0.134652	0.198964	0.283799	0.236275	0.576284	0.132128	0.936861	0.755203	0.256671	0.097193	0.234479	0.086244	0.485152	0.067253	0.326339	0.598302	0.186027	0.143483	0.330458	0.164010
61	0.664579	0.775295	0.679782	0.736520	0.225758	0.225465	0.455360	0.440818	0.652357	0.744071	0.657084	0.885376	0.261751	0.163744	0.254011	0.283955	0.351437	0.647118	0.391462	0.362716	0.099969	0.138098	0.293745	0.305188	0.293153	0.129505	0.907612	0.624022	0.178570	0.217751	0.108236	0.183338	0.255772	0.304697	0.077405	0.563163	0.164490	0.115881	0.283702	0.393926	0.449918	0.312659	0.557732	0.385824	0.134432	0.201490	0.293651	0.244736	0.544844	0.129352	0.911253	0.765170	0.209022	0.078523	0.235488	0.087566	0.481671	0.060320	0.315993	0.780779	0.174685	0.137493	0.317052	0.169387
62	0.746178	0.755884	0.743716	0.737035	0.242712	0.230603	0.473240	0.453280	0.669979	0.858912	0.588292	0.888965	0.261933	0.163659	0.213906	0.293994	0.356163	0.725450	0.393448	0.332062	0.090431	0.154750	0.310976	0.306799	0.321410	0.143696	0.918079	0.627715	0.172892	0.215805	0.103091	0.156844	0.244890	0.327073	0.114613	0.675617	0.166533	0.115801	0.304783	0.395703	0.459767	0.337747	0.511817	0.350769	0.133726	0.200636	0.302893	0.298721	0.475329	0.123160	0.855783	0.732458	0.164938	0.061835	0.247326	0.094520	0.482003	0.069587	0.324314	0.874641	0.171438	0.135032	0.286671	0.182321
63	0.853914	0.706749	0.801225	0.733247	0.258351	0.227495	0.487952	0.455782	0.677714	0.860869	0.542349	0.892742	0.261069	0.177026	0.188580	0.280123	0.383554	0.739282	0.389419	0.336889	0.094853	0.165475	0.312636	0.308923	0.306262	0.190830	0.996529	0.626581	0.192559	0.221377	0.098344	0.143923	0.244641	0.328036	0.222352	0.697286	0.160081	0.115914	0.318567	0.396545	0.505981	0.461278	0.481463	0.338250	0.133516	0.207561	0.306290	0.363421	0.468969	0.122716	0.844354	0.737699	0.129429	0.048633	0.247713	0.095321	0.480800	0.069389	0.342701	0.831298	0.172462	0.134770	0.270479	0.193610
64	0.888655	0.629230	0.815774	0.701609	0.268133	0.236178	0.498092	0.453090	0.673749	0.860718	0.536149	0.882672	0.262365	0.264676	0.162015	0.268021	0.452929	0.742458	0.370411	0.345485	0.108804	0.156248	0.317808	0.320089	0.262033	0.250795	1.161488	0.652491	0.237482	0.274788	0.085856	0.124403	0.271882	0.326445	0.374567	0.696888	0.152841	0.118072	0.317409	0.392004	0.559703	0.506948	0.408596	0.334965	0.133389	0.217812	0.345535	0.407239	0.404217	0.120845	0.698447	0.872620	0.114919	0.036759	0.240447	0.099484	0.485268	0.074959	0.385340	0.797125	0.179689	0.136718	0.267201	0.204075
65	0.891312	0.620871	0.812822	0.629132	0.259046	0.220012	0.497086	0.451476	0.667827	0.877002	0.509132	0.832918	0.273364	0.333771	0.158398	0.267648	0.464941	0.745345	0.343810	0.346523	0.126730	0.151126	0.319341	0.337391	0.336857	0.288902	1.267895	0.663163	0.235820	0.273663	0.085376	0.109128	0.418502	0.368285	0.540172	0.693926	0.153554	0.116467	0.307900	0.368229	0.572560	0.514067	0.351601	0.346813	0.142720	0.218029	0.396773	0.424515	0.273180	0.114618	0.651785	1.040026	0.118928	0.027809	0.229232	0.104136	0.486219	0.076324	0.448637	0.867938	0.188697	0.138588	0.267016	0.212706
66	0.875125	0.586711	0.809808	0.562150	0.254267	0.229973	0.488064	0.444474	0.661541	0.951099	0.450469	0.728177	0.278562	0.385640	0.155294	0.253301	0.473601	0.753516	0.333643	0.326982	0.138327	0.154077	0.317894	0.348610	0.344369	0.304868	1.332815	0.665053	0.217041	0.291287	0.084919	0.093727	0.547434	0.388952	0.651429	0.718776	0.165072	0.108288	0.302712	0.323943	0.666485	0.517271	0.335071	0.370970	0.154734	0.217630	0.422530	0.429403	0.197454	0.105373	0.683876	1.123988	0.116003	0.022081	0.223038	0.107462	0.484107	0.115958	0.460535	0.938548	0.199753	0.137683	0.266165	0.217157
67	0.877580	0.436349	0.808136	0.534376	0.261596	0.241669	0.479287	0.441476	0.654832	0.961421	0.424533	0.582169	0.290952	0.392544	0.137888	0.231948	0.492248	0.760861	0.337417	0.299584	0.145208	0.152523	0.314353	0.350271	0.349753	0.329318	1.382372	0.663325	0.240295	0.299302	0.106415	0.115388	0.568687	0.365100	0.732385	0.762329	0.160739	0.094269	0.315414	0.266379	0.692680	0.533369	0.332496	0.389111	0.179369	0.222027	0.429305	0.425066	0.226797	0.115969	0.733604	1.126034	0.183765	0.028891	0.217396	0.127559	0.478810	0.191316	0.479972	0.940117	0.213751	0.126726	0.256334	0.218349
