	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_03.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_04.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_06.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_07.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_08.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d	155_P_T3_sh_R_D_A_09.c3d
45	0.194572	0.613449	0.308583	0.242869	0.100377	0.461463	0.218518	0.171997	0.226625	0.296228	0.101321	0.273324	0.065526	0.235251	0.298910	0.231981	0.168789	0.104031	0.737348	0.613396	0.126293	0.516855	0.807786	0.539339	0.229603	0.112374	0.558080	0.208669	0.206411	0.253928	0.516029	0.248573	0.104841	0.270497	0.347081	0.209641	0.154330	0.181651	0.354582	0.120647	0.158347	0.163220	0.302854	0.420860	0.099594	0.219429	0.200479	0.257727
46	0.193535	0.571310	0.308354	0.233623	0.101118	0.477306	0.201932	0.168754	0.237335	0.291042	0.182319	0.332627	0.062544	0.229515	0.282942	0.213674	0.170010	0.103898	0.753043	0.611119	0.128323	0.549729	0.801620	0.504698	0.229235	0.107295	0.556903	0.208403	0.156589	0.248137	0.501591	0.229006	0.108204	0.375851	0.364666	0.305398	0.158181	0.234781	0.258518	0.116426	0.160971	0.159323	0.306738	0.442519	0.101449	0.232296	0.207644	0.258738
47	0.193446	0.497507	0.340496	0.247487	0.120294	0.541269	0.195008	0.170869	0.268533	0.300980	0.329279	0.547973	0.064836	0.227557	0.246364	0.182458	0.170783	0.105468	0.754313	0.610952	0.140475	0.554934	0.784562	0.464902	0.228840	0.104939	0.557239	0.206310	0.124778	0.246115	0.453057	0.223783	0.109180	0.417587	0.387584	0.453321	0.109181	0.209680	0.149124	0.108265	0.161302	0.154618	0.307421	0.459865	0.112934	0.229750	0.202213	0.256525
48	0.183107	0.475305	0.432558	0.291388	0.141946	0.568289	0.201392	0.167844	0.279984	0.280581	0.396656	0.664369	0.063761	0.187955	0.200247	0.164271	0.169870	0.106183	0.719076	0.554195	0.158355	0.555346	0.745361	0.424001	0.224054	0.116722	0.559516	0.203998	0.112618	0.227419	0.287319	0.170853	0.116869	0.420905	0.388989	0.501396	0.070358	0.210036	0.154023	0.086047	0.161212	0.153387	0.309299	0.462113	0.107549	0.228571	0.199913	0.251198
49	0.179919	0.295417	0.487280	0.347097	0.140870	0.550600	0.204317	0.140370	0.275410	0.250088	0.405312	0.670049	0.071416	0.166156	0.150925	0.157712	0.163752	0.103099	0.676191	0.484531	0.160842	0.556859	0.724752	0.390069	0.221563	0.119871	0.560734	0.194283	0.101036	0.226356	0.265147	0.196646	0.229369	0.426182	0.357488	0.508327	0.063956	0.208230	0.155359	0.068842	0.162181	0.126799	0.312549	0.483754	0.109551	0.226179	0.202278	0.238739
50	0.190854	0.294891	0.500591	0.362104	0.140171	0.544739	0.203349	0.137783	0.286913	0.251605	0.408817	0.675663	0.090025	0.164017	0.130006	0.157778	0.160841	0.102792	0.668049	0.465141	0.161129	0.557764	0.731179	0.363614	0.219398	0.119518	0.553526	0.179049	0.100458	0.223816	0.259308	0.200471	0.264265	0.428356	0.346083	0.503080	0.069085	0.246011	0.155958	0.070366	0.165772	0.106513	0.321366	0.532116	0.113161	0.197814	0.190919	0.180608
51	0.193530	0.266831	0.502281	0.357749	0.148646	0.549450	0.169156	0.133404	0.298110	0.252057	0.410881	0.677334	0.106659	0.161873	0.128649	0.154974	0.148243	0.104878	0.678495	0.463459	0.159574	0.558771	0.752209	0.349814	0.209278	0.118712	0.541657	0.182386	0.101138	0.205728	0.268436	0.196706	0.268212	0.428643	0.409338	0.519833	0.072966	0.252696	0.196868	0.070230	0.167734	0.113956	0.343118	0.614226	0.105240	0.193512	0.188602	0.142849
52	0.192959	0.189233	0.499469	0.352467	0.152751	0.526238	0.181559	0.122059	0.301867	0.252089	0.470536	0.734210	0.111991	0.161222	0.124002	0.133815	0.130313	0.104687	0.669340	0.444999	0.167256	0.562083	0.769985	0.347471	0.195886	0.116552	0.524179	0.193478	0.096637	0.199517	0.310401	0.196459	0.268373	0.429075	0.488258	0.569051	0.087245	0.292793	0.232899	0.081032	0.175922	0.119676	0.354322	0.722781	0.088646	0.181624	0.173005	0.133222
53	0.191458	0.192150	0.499265	0.357097	0.153566	0.533830	0.182170	0.122110	0.312458	0.247997	0.548273	0.877834	0.114883	0.145421	0.120807	0.119122	0.138442	0.104825	0.555074	0.436167	0.177333	0.565234	0.786717	0.349723	0.181796	0.116047	0.491095	0.187127	0.112387	0.178317	0.308901	0.183965	0.275591	0.432190	0.530452	0.631005	0.116854	0.304387	0.287470	0.106238	0.173745	0.119594	0.353596	0.782722	0.082158	0.171515	0.133956	0.132399
54	0.171995	0.220058	0.501653	0.360954	0.149467	0.526194	0.172145	0.106720	0.325718	0.238759	0.584353	0.983230	0.139158	0.135327	0.120795	0.114262	0.149193	0.106478	0.459578	0.391019	0.180570	0.569529	0.793666	0.354830	0.185246	0.114918	0.421020	0.183816	0.119309	0.180094	0.271562	0.171818	0.283104	0.431199	0.534654	0.663785	0.156759	0.490621	0.297126	0.105944	0.169042	0.120105	0.355988	0.793467	0.082358	0.152524	0.133285	0.127909
55	0.168371	0.225822	0.500451	0.351221	0.143688	0.469157	0.195627	0.106864	0.337747	0.247298	0.622064	1.041404	0.158020	0.131825	0.117676	0.110579	0.147696	0.103604	0.454265	0.350768	0.181462	0.572547	0.794496	0.356368	0.196971	0.106999	0.313202	0.179318	0.118203	0.193745	0.279389	0.159124	0.289078	0.426242	0.533313	0.675843	0.167922	0.470650	0.317856	0.110504	0.170646	0.116458	0.357524	0.787219	0.075515	0.042039	0.135938	0.093688
56	0.144821	0.222624	0.484507	0.362937	0.143821	0.453259	0.196233	0.105729	0.351391	0.237730	0.660110	1.077944	0.163912	0.131439	0.110196	0.101144	0.130663	0.099625	0.501966	0.318764	0.181438	0.572249	0.794244	0.353763	0.176094	0.109901	0.300481	0.196580	0.119975	0.203771	0.289524	0.152869	0.295399	0.409706	0.529544	0.679509	0.168711	0.477245	0.332208	0.111992	0.177367	0.117415	0.357301	0.772212	0.059323	0.042213	0.141049	0.083392
57	0.143636	0.229685	0.494064	0.369619	0.129543	0.375914	0.195745	0.101902	0.343694	0.213691	0.669999	1.094256	0.167855	0.137683	0.094907	0.085148	0.123253	0.107838	0.548838	0.302028	0.182470	0.571869	0.750056	0.346244	0.149693	0.120818	0.499311	0.274124	0.128909	0.211960	0.309651	0.151567	0.294946	0.396034	0.531130	0.678940	0.174700	0.483516	0.376444	0.187299	0.177648	0.112020	0.356329	0.723831	0.063020	0.034257	0.138470	0.086383
58	0.148568	0.241267	0.503502	0.369144	0.094769	0.313890	0.189364	0.099341	0.345601	0.214910	0.670082	1.093218	0.173478	0.162699	0.110240	0.105950	0.127381	0.111068	0.531452	0.301661	0.185307	0.571831	0.624460	0.329473	0.132571	0.130702	0.673476	0.324451	0.141431	0.212861	0.291823	0.091609	0.286459	0.391887	0.533573	0.676409	0.182948	0.481681	0.377661	0.205308	0.157511	0.108251	0.344280	0.689537	0.064093	0.036174	0.135002	0.082260
59	0.153792	0.267344	0.471828	0.352174	0.090101	0.306501	0.185069	0.092845	0.342284	0.213169	0.667627	1.090852	0.249235	0.199047	0.161978	0.148208	0.127909	0.108485	0.517457	0.303308	0.187746	0.571901	0.533405	0.300417	0.132326	0.134327	0.770863	0.343561	0.139262	0.211035	0.279018	0.054764	0.286663	0.351582	0.521473	0.664586	0.185142	0.460735	0.377761	0.205883	0.146742	0.107191	0.317652	0.690916	0.060857	0.049667	0.125299	0.073115
60	0.148726	0.267763	0.377210	0.318921	0.079595	0.241976	0.181660	0.091965	0.314940	0.195954	0.626910	1.039778	0.320737	0.208647	0.187121	0.172460	0.123255	0.104550	0.520021	0.352126	0.186385	0.571693	0.490963	0.271093	0.153387	0.136803	0.808433	0.347410	0.135523	0.196168	0.275869	0.042325	0.293367	0.233796	0.502380	0.615372	0.186309	0.450501	0.356367	0.206261	0.129402	0.105188	0.304863	0.703259	0.052986	0.052228	0.124777	0.071071
61	0.121832	0.251065	0.318227	0.476437	0.056703	0.188630	0.180385	0.055882	0.281492	0.185881	0.574574	0.940646	0.356835	0.214253	0.187855	0.181500	0.132733	0.105009	0.520668	0.431268	0.183232	0.570009	0.485771	0.250010	0.165569	0.141338	0.811088	0.348273	0.132826	0.160180	0.238554	0.052065	0.299092	0.174232	0.486495	0.516361	0.179862	0.429111	0.331864	0.198958	0.128807	0.110763	0.303340	0.707450	0.054975	0.059485	0.123109	0.070388
62	0.105899	0.244731	0.303481	0.578703	0.040425	0.167468	0.140344	0.043265	0.274767	0.185318	0.576637	0.981182	0.368060	0.215262	0.184393	0.178586	0.147013	0.102394	0.495423	0.463782	0.182505	0.533791	0.478869	0.236641	0.178506	0.143738	0.850546	0.348567	0.137614	0.153448	0.208750	0.114424	0.299155	0.165870	0.479265	0.476728	0.156580	0.412062	0.282204	0.189249	0.132723	0.146012	0.304092	0.748975	0.050062	0.069419	0.115634	0.066641
63	0.106529	0.244663	0.301387	0.589477	0.043913	0.178168	0.136433	0.042620	0.265628	0.189924	0.642630	1.066715	0.370604	0.218361	0.197568	0.173774	0.154215	0.094073	0.467678	0.441641	0.185909	0.449211	0.466487	0.223857	0.180434	0.142789	0.967089	0.364239	0.121460	0.124113	0.221552	0.121331	0.230429	0.151015	0.480104	0.468775	0.123389	0.156652	0.247451	0.189790	0.140397	0.160056	0.297769	0.803600	0.044715	0.078882	0.113336	0.062956
64	0.112723	0.245747	0.310682	0.635034	0.091804	0.474277	0.121852	0.045613	0.259028	0.204265	0.707579	1.184222	0.369704	0.219748	0.239177	0.181865	0.155358	0.090328	0.437471	0.425215	0.190837	0.401043	0.469068	0.207987	0.197174	0.156861	1.068569	0.444758	0.146425	0.097206	0.208372	0.124632	0.231671	0.157690	0.480187	0.522269	0.106438	0.147042	0.226260	0.188984	0.136287	0.173574	0.274759	0.798170	0.044712	0.082243	0.105825	0.049416
65	0.115342	0.236991	0.365042	0.758815	0.161017	0.565355	0.073625	0.069525	0.319331	0.218757	0.724851	1.229407	0.370467	0.215771	0.271909	0.208697	0.149198	0.088459	0.444905	0.426203	0.190612	0.395953	0.477146	0.200619	0.219300	0.166594	1.108612	0.513159	0.178007	0.092520	0.212716	0.144971	0.244161	0.218669	0.440788	0.611557	0.114198	0.111331	0.192234	0.182802	0.132025	0.198629	0.224322	0.761612	0.046837	0.117917	0.079620	0.067298
66	0.133772	0.206936	0.418001	0.916405	0.262700	0.692584	0.080767	0.098652	0.348008	0.218668	0.695535	1.167677	0.370324	0.228852	0.273739	0.224560	0.132086	0.087846	0.501540	0.467337	0.180555	0.314818	0.480104	0.201865	0.223179	0.161046	1.117573	0.539534	0.177077	0.053791	0.196336	0.174894	0.249554	0.248593	0.357300	0.599460	0.181029	0.075661	0.085399	0.097957	0.152217	0.196162	0.157611	0.685740	0.054486	0.164664	0.069972	0.075140
67	0.159699	0.204078	0.400647	0.992889	0.264459	0.701768	0.104831	0.105924	0.350690	0.212159	0.676310	1.059825	0.370498	0.258668	0.275850	0.225581	0.142832	0.108800	0.585696	0.619268	0.174187	0.206331	0.480316	0.202128	0.225221	0.159659	1.122323	0.543811	0.162710	0.075535	0.180331	0.178381	0.248061	0.267619	0.308985	0.539735	0.181826	0.127637	0.109674	0.065514	0.196086	0.192603	0.128923	0.579695	0.126663	0.182573	0.073547	0.071643
68	0.164033	0.201741	0.388196	1.006837	0.265481	0.710287	0.177478	0.109484	0.349057	0.198308	0.659231	0.998830	0.370768	0.366112	0.276703	0.225069	0.166384	0.118674	0.613844	0.755888	0.171426	0.169536	0.471618	0.202459	0.232300	0.166399	1.125289	0.545894	0.158152	0.095199	0.181928	0.186523	0.248269	0.358590	0.306123	0.523349	0.181544	0.141358	0.158249	0.081637	0.237666	0.192412	0.134217	0.538434	0.130461	0.180943	0.073919	0.075943
69	0.162957	0.194506	0.374469	1.007165	0.268591	0.724317	0.183889	0.114280	0.330101	0.178061	0.695755	0.997770	0.365660	0.494130	0.277278	0.224868	0.186655	0.120640	0.590300	0.807765	0.152813	0.163840	0.469528	0.198648	0.238393	0.170793	1.126209	0.545184	0.160264	0.096702	0.181576	0.187321	0.243305	0.373305	0.329056	0.538792	0.183726	0.146975	0.165979	0.137607	0.298041	0.193182	0.212411	0.523844	0.133310	0.179852	0.081775	0.076745
70	0.158611	0.172723	0.364667	1.007154	0.269295	0.724928	0.189974	0.157982	0.315243	0.172297	0.745142	1.011855	0.356117	0.501570	0.284176	0.224781	0.210118	0.127411	0.590976	0.811156	0.139402	0.157322	0.465599	0.183042	0.240843	0.171915	1.127408	0.540968	0.162738	0.111593	0.191613	0.187851	0.242398	0.369147	0.360853	0.579313	0.185960	0.147675	0.173637	0.152560	0.309767	0.202937	0.261396	0.543951	0.134443	0.179708	0.094162	0.083247
71	0.155499	0.134774	0.367650	1.008928	0.270139	0.726489	0.221386	0.176172	0.311936	0.175852	0.774646	1.027347	0.354354	0.560321	0.287886	0.225739	0.221863	0.129473	0.679463	0.850884	0.133539	0.151525	0.447566	0.165390	0.241345	0.172368	1.129043	0.541481	0.157080	0.116728	0.194311	0.180957	0.246505	0.365812	0.352933	0.611550	0.186184	0.159825	0.223024	0.157473	0.458217	0.215933	0.278175	0.573347	0.135251	0.175679	0.108650	0.092681
72	0.158025	0.214693	0.394260	0.997195	0.270188	0.727381	0.243860	0.194812	0.321347	0.189083	0.808750	1.035814	0.355014	0.612792	0.287688	0.226064	0.234133	0.150785	0.781538	0.942185	0.130831	0.152079	0.406589	0.159185	0.237653	0.172415	1.132360	0.541769	0.155537	0.148444	0.166959	0.180808	0.246932	0.364084	0.335965	0.614404	0.185146	0.158914	0.238952	0.167527	0.548948	0.220780	0.353045	0.581017	0.136023	0.171710	0.142105	0.103417
73	0.157235	0.279145	0.433706	0.925522	0.269133	0.708863	0.254692	0.242673	0.339434	0.204982	0.829343	1.036365	0.350518	0.626284	0.291074	0.219483	0.264618	0.179711	0.802736	1.003150	0.126192	0.143053	0.362104	0.159734	0.223476	0.171133	1.134164	0.547767	0.151719	0.160169	0.162301	0.189125	0.241793	0.364210	0.342302	0.618397	0.180129	0.157265	0.237097	0.167008	0.572500	0.224083	0.453450	0.627604	0.136588	0.170390	0.146063	0.106966
74	0.159575	0.289207	0.466368	0.902471	0.260048	0.555437	0.275216	0.280965	0.350456	0.213365	0.829145	1.034023	0.317713	0.617517	0.278746	0.195235	0.271893	0.189079	0.802312	1.007968	0.108658	0.130657	0.319479	0.157903	0.220819	0.162990	1.120280	0.555333	0.085424	0.159975	0.151516	0.183478	0.232273	0.362915	0.361751	0.622232	0.176781	0.156583	0.234382	0.168959	0.594604	0.225210	0.463185	0.637112	0.137908	0.151692	0.141202	0.103552
75	0.155703	0.304650	0.519063	0.968561	0.233476	0.469955	0.288633	0.290016	0.354043	0.217482	0.824290	1.005894	0.241343	0.613750	0.269428	0.174115	0.270495	0.191305	0.821009	1.010656	0.098550	0.124999	0.289286	0.150917	0.219616	0.152223	1.051851	0.538474	0.070840	0.159320	0.121487	0.185291	0.222882	0.361253	0.363118	0.622605	0.095517	0.155691	0.233359	0.183207	0.600746	0.225992	0.538351	0.639421	0.142923	0.136079	0.137578	0.082514
76	0.185961	0.381246	0.533287	0.988375	0.102417	0.229584	0.286141	0.282105	0.360272	0.215394	0.794692	0.916853	0.171321	0.617719	0.267649	0.164731	0.269710	0.191161	0.872531	1.129602	0.095380	0.108073	0.281809	0.163525	0.219524	0.142798	0.951679	0.524374	0.074671	0.151886	0.111110	0.190203	0.214405	0.360959	0.371410	0.622609	0.102219	0.113397	0.220383	0.198962	0.600706	0.221942	0.639792	0.654269	0.100211	0.042955	0.134337	0.080890
77	0.200919	0.427906	0.492745	0.892857	0.101086	0.201859	0.280694	0.286399	0.363173	0.204247	0.730064	0.774069	0.139943	0.629941	0.267447	0.164136	0.273365	0.191846	0.896779	1.260930	0.094609	0.101493	0.283215	0.192249	0.218884	0.141240	0.878855	0.512694	0.072181	0.134105	0.114633	0.192903	0.196832	0.360800	0.369238	0.621623	0.127676	0.094522	0.194399	0.195588	0.599165	0.199711	0.732907	0.635682	0.082123	0.037828	0.133106	0.083294
78	0.189315	0.441390	0.454562	0.734272	0.099743	0.171529	0.249425	0.294272	0.331178	0.186081	0.686187	0.619394	0.127169	0.633407	0.260974	0.165126	0.284879	0.191547	0.870406	1.266893	0.094364	0.101310	0.285850	0.226674	0.206455	0.140794	0.865644	0.512005	0.069990	0.131899	0.125211	0.199096	0.159258	0.352942	0.338294	0.562961	0.127058	0.084482	0.189310	0.160670	0.598370	0.196909	0.844672	0.626354	0.174625	0.042799	0.132884	0.094163
79	0.176039	0.448205	0.446822	0.644404	0.091228	0.091039	0.248383	0.293817	0.276528	0.172606	0.672271	0.580750	0.126772	0.632424	0.230663	0.158514	0.296073	0.186658	0.806560	1.200762	0.091656	0.099210	0.288062	0.243878	0.195354	0.136914	0.909797	0.541740	0.058415	0.119083	0.146533	0.202486	0.136408	0.315710	0.314935	0.441794	0.153751	0.076504	0.182921	0.150056	0.606524	0.185267	0.939240	0.670795	0.296186	0.063346	0.123379	0.096203
80	0.168067	0.449103	0.464186	0.620961	0.088363	0.085855	0.243747	0.274230	0.255125	0.166943	0.648961	0.579592	0.115306	0.631657	0.184720	0.127930	0.288885	0.178004	0.777255	1.146570	0.086917	0.099537	0.289051	0.246407	0.182024	0.132756	0.926619	0.602445	0.058820	0.113784	0.125430	0.213880	0.125294	0.297897	0.311705	0.411937	0.159885	0.041596	0.122493	0.148250	0.613915	0.173197	0.964767	0.701482	0.337949	0.087760	0.121318	0.088841
81	0.165531	0.449104	0.527899	0.626988	0.085276	0.072840	0.215900	0.261505	0.252094	0.168758	0.651777	0.572501	0.094562	0.628048	0.178624	0.101022	0.281789	0.178432	0.804057	1.182349	0.083824	0.107171	0.289107	0.247727	0.183131	0.132318	0.824428	0.656119	0.058461	0.098885	0.133517	0.223205	0.111140	0.262770	0.309711	0.440192	0.163455	0.033622	0.097337	0.137027	0.607870	0.172637	0.965324	0.710211	0.372972	0.097242	0.084886	0.082783
82	0.170901	0.448982	0.650799	0.649218	0.086768	0.061226	0.191200	0.248752	0.253287	0.174426	0.628510	0.506740	0.080964	0.617347	0.177137	0.112253	0.275957	0.177065	0.814346	1.247710	0.083659	0.132838	0.289535	0.255622	0.178879	0.117180	0.678736	0.654570	0.069094	0.057047	0.186090	0.213724	0.092755	0.104236	0.365707	0.457433	0.169997	0.036833	0.095641	0.137075	0.594843	0.174948	0.969794	0.704565	0.394027	0.114017	0.047034	0.073727
83	0.174378	0.439952	0.685137	0.689484	0.094835	0.061420	0.183573	0.207521	0.258320	0.173739	0.554418	0.393281	0.076453	0.578137	0.187511	0.122260	0.270078	0.175805	0.751580	1.245886	0.082822	0.159227	0.286786	0.262023	0.159709	0.098566	0.608255	0.610200	0.073464	0.062003	0.199712	0.209309	0.088667	0.045083	0.444946	0.476016	0.170826	0.060171	0.102369	0.133856	0.582996	0.177985	0.983301	0.695699	0.473818	0.194563	0.045221	0.073345
84	0.180765	0.397242	0.668134	0.705517	0.088742	0.054906	0.156054	0.154127	0.254174	0.167434	0.517082	0.300569	0.075323	0.453760	0.215554	0.123175	0.263800	0.160593	0.641311	1.170878	0.080806	0.175733	0.271187	0.259740	0.159624	0.094033	0.611176	0.583990	0.081257	0.061497	0.224121	0.208523	0.074452	0.045876	0.477591	0.476495	0.168755	0.083336	0.111965	0.112392	0.562408	0.175619	1.010848	0.695737	0.550554	0.231806	0.047720	0.073993
85	0.186067	0.363921	0.646032	0.686251	0.073707	0.041048	0.127856	0.127427	0.246389	0.155879	0.495536	0.237528	0.087238	0.432847	0.227190	0.125014	0.227847	0.125332	0.622726	1.094472	0.082580	0.177204	0.246073	0.259429	0.161997	0.094910	0.626767	0.591197	0.092794	0.060154	0.246496	0.180606	0.069048	0.044483	0.480840	0.475776	0.159748	0.128531	0.105977	0.080587	0.545027	0.153537	1.051027	0.697993	0.591508	0.333073	0.050884	0.074483
86	0.183578	0.351310	0.627529	0.652718	0.069093	0.040497	0.133124	0.131223	0.227239	0.137765	0.471439	0.220261	0.094229	0.384017	0.221333	0.127197	0.206426	0.108977	0.657319	1.084353	0.087293	0.177123	0.228931	0.260298	0.156668	0.105843	0.640539	0.607868	0.093364	0.060494	0.246268	0.177437	0.067624	0.044996	0.490918	0.478579	0.154604	0.132555	0.098003	0.081206	0.397937	0.137255	1.098419	0.720319	0.599902	0.345286	0.059379	0.074349
87	0.179340	0.331628	0.599965	0.524830	0.074291	0.057486	0.137572	0.118116	0.215107	0.125981	0.464412	0.212285	0.092483	0.268652	0.225516	0.125968	0.204927	0.108802	0.657170	1.097538	0.088617	0.181865	0.235796	0.258847	0.145423	0.101289	0.651810	0.626191	0.093533	0.062722	0.243985	0.171865	0.067287	0.047611	0.514841	0.547049	0.169261	0.132365	0.096942	0.098109	0.312626	0.134254	1.100244	0.734597	0.591363	0.345669	0.062789	0.067343
88	0.138272	0.232737	0.623225	0.426975	0.079116	0.088512	0.130382	0.093717	0.206859	0.119188	0.458596	0.210993	0.092458	0.212354	0.216260	0.127042	0.213122	0.116196	0.599863	1.005032	0.088506	0.202440	0.258256	0.260921	0.141070	0.098253	0.655625	0.635279	0.100495	0.064408	0.244693	0.170985	0.066512	0.051239	0.538646	0.657076	0.196525	0.132229	0.091844	0.100987	0.275552	0.140229	1.091111	0.709747	0.553150	0.346268	0.061117	0.050982
89	0.123570	0.153211	0.679755	0.420242	0.078819	0.088733	0.129609	0.093044	0.194844	0.115267	0.460755	0.205997	0.090544	0.207338	0.199973	0.127931	0.217285	0.119440	0.553842	0.830710	0.088805	0.228181	0.268391	0.273416	0.140001	0.098435	0.653122	0.631763	0.112728	0.069043	0.270072	0.165089	0.068152	0.064355	0.551206	0.717626	0.207955	0.132349	0.086663	0.093449	0.249168	0.154417	1.092581	0.719357	0.509302	0.346529	0.057064	0.050852
90	0.115516	0.108769	0.701728	0.419368	0.078178	0.090218	0.131049	0.093423	0.185910	0.114953	0.491952	0.206629	0.087487	0.223577	0.183206	0.126433	0.204245	0.113108	0.552284	0.801677	0.089609	0.231507	0.268624	0.292478	0.141292	0.101676	0.647805	0.631451	0.123203	0.069793	0.273789	0.123522	0.079258	0.076435	0.553560	0.762347	0.218757	0.134299	0.088874	0.092366	0.257410	0.159146	1.047137	0.697533	0.484678	0.343438	0.066883	0.046986
91	0.113353	0.075421	0.699456	0.423499	0.078306	0.089796	0.143289	0.099477	0.179999	0.114840	0.540096	0.195736	0.088956	0.216566	0.177253	0.118902	0.182162	0.102068	0.551815	0.803494	0.092294	0.251316	0.261718	0.310384	0.145921	0.106256	0.644359	0.627645	0.129796	0.062326	0.253123	0.113895	0.092680	0.083590	0.566192	0.790017	0.221554	0.133578	0.099655	0.098501	0.260942	0.157482	0.988138	0.655250	0.496520	0.337727	0.073256	0.052855
92	0.119768	0.075521	0.697533	0.427101	0.079570	0.090036	0.142825	0.113775	0.175412	0.116604	0.580302	0.169764	0.099800	0.174315	0.177294	0.115695	0.181998	0.100876	0.507328	0.772632	0.096568	0.297467	0.247696	0.323803	0.148997	0.108641	0.643728	0.616122	0.202221	0.051176	0.222408	0.114334	0.100752	0.086844	0.573565	0.792076	0.277543	0.133559	0.145714	0.110335	0.261106	0.156102	0.917210	0.607752	0.454405	0.324630	0.071873	0.058475
93	0.123298	0.081204	0.671451	0.425262	0.080963	0.091727	0.125528	0.132363	0.179421	0.117360	0.589179	0.146256	0.105417	0.164028	0.177694	0.113491	0.179368	0.086178	0.445063	0.655233	0.097371	0.312749	0.230810	0.331992	0.149950	0.108944	0.637533	0.604305	0.264720	0.060393	0.222074	0.108102	0.102498	0.086721	0.584876	0.791950	0.282680	0.149222	0.148468	0.125308	0.257354	0.149789	0.808110	0.557881	0.390394	0.282787	0.072308	0.062924
94	0.120131	0.100422	0.651566	0.387674	0.110633	0.096198	0.119433	0.127342	0.166983	0.111442	0.587040	0.137811	0.107285	0.186645	0.176878	0.113848	0.155444	0.071420	0.454149	0.511056	0.098856	0.313526	0.218713	0.335955	0.150758	0.108488	0.636873	0.590217	0.312501	0.065105	0.188993	0.089344	0.106434	0.086484	0.596550	0.788692	0.288058	0.115568	0.169558	0.129280	0.232964	0.134687	0.746106	0.512952	0.291093	0.209540	0.076693	0.065921
95	0.113632	0.104806	0.673098	0.306271	0.137346	0.100684	0.131556	0.123260	0.149763	0.108016	0.572990	0.141877	0.109062	0.191764	0.175295	0.112872	0.167796	0.069870	0.500427	0.464601	0.102763	0.316424	0.210912	0.336860	0.147151	0.103965	0.660495	0.588279	0.322939	0.077053	0.186949	0.091094	0.109375	0.084549	0.601745	0.774252	0.296443	0.122383	0.189159	0.117684	0.215835	0.129819	0.801176	0.501149	0.253772	0.096684	0.069920	0.067361
96	0.100130	0.114444	0.687390	0.255325	0.193531	0.105987	0.134435	0.117668	0.142252	0.105418	0.542163	0.147029	0.113895	0.220980	0.173084	0.102171	0.166957	0.076007	0.507040	0.494422	0.104387	0.313812	0.207612	0.337033	0.138781	0.099105	0.674154	0.601648	0.594391	0.115038	0.194229	0.082989	0.109478	0.088009	0.623724	0.760149	0.297079	0.161707	0.193759	0.107491	0.207956	0.126963	0.879287	0.504069	0.287049	0.096016	0.068304	0.062584
97	0.097142	0.118422	0.685356	0.260928	0.262309	0.103661	0.125654	0.115268	0.136387	0.104187	0.518776	0.131268	0.115325	0.221795	0.171633	0.081775	0.168882	0.079061	0.473639	0.514728	0.103960	0.316323	0.208321	0.333662	0.135998	0.097435	0.627452	0.591167	0.637662	0.115151	0.202003	0.067751	0.115895	0.105159	0.642538	0.772245	0.264899	0.168054	0.198066	0.104163	0.192165	0.120140	0.918088	0.501540	0.285845	0.084437	0.084077	0.061242
