	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_01.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_02.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_03.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_04.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_06.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_07.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_08.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_09.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_10.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d	110_F_P_sh_R_D_A_11.c3d
22	0.139188	0.197594	0.191733	0.257898	0.398272	0.151987	0.223051	0.185378	0.095178	0.210726	0.233933	0.194880	0.079165	0.150119	0.112392	0.132999	0.123262	0.227681	0.319481	0.281290	0.244490	0.151098	0.148346	0.140839	0.165631	0.382276	0.191476	0.116494	0.171834	0.458487	0.347408	0.290582	0.113200	0.210310	0.174797	0.394015	0.027264	0.040493	0.096813	0.079599	0.340024	0.166722	0.262786	0.211220	0.110527	0.158430	0.159875	0.320862	0.106588	0.107723	0.278773	0.312111	0.068768	0.156039	0.072330	0.209356	0.106920	0.192514	0.427461	0.335210	0.333925	0.073139	0.097674	0.111205	0.348992	0.187197	0.390017	0.500645	0.073129	0.138653	0.135126	0.123541	0.089854	0.104668	0.345863	0.235944	0.039190	0.122120	0.147404	0.129369
23	0.152814	0.233929	0.201785	0.278266	0.407998	0.214749	0.238887	0.194297	0.094403	0.212883	0.242724	0.235138	0.092130	0.147348	0.118527	0.128714	0.126548	0.205264	0.355707	0.255055	0.263901	0.238382	0.134750	0.151870	0.165352	0.383233	0.147495	0.096136	0.166505	0.437226	0.350161	0.286912	0.108080	0.200948	0.175815	0.386665	0.032412	0.117710	0.104977	0.106939	0.185822	0.174254	0.270436	0.219958	0.126679	0.158971	0.159505	0.349006	0.106226	0.102279	0.270024	0.290254	0.076768	0.155443	0.080961	0.189110	0.111025	0.205645	0.410787	0.327981	0.333810	0.071635	0.116451	0.109961	0.337394	0.139057	0.486429	0.498678	0.131832	0.296130	0.134359	0.126819	0.089071	0.104939	0.273407	0.236988	0.040177	0.130715	0.149593	0.115269
24	0.158035	0.267965	0.209633	0.285317	0.288883	0.244745	0.239754	0.198573	0.094491	0.213170	0.303447	0.238777	0.104408	0.148378	0.123229	0.129287	0.121982	0.226521	0.358246	0.264097	0.257630	0.263995	0.129893	0.163443	0.174399	0.385961	0.125778	0.093711	0.146787	0.306570	0.340141	0.269420	0.101246	0.145480	0.184451	0.381187	0.042517	0.226504	0.103513	0.123354	0.171741	0.178173	0.276311	0.219347	0.129452	0.193455	0.160778	0.390423	0.099557	0.088490	0.224215	0.260594	0.087383	0.249375	0.092287	0.159738	0.116296	0.240388	0.395618	0.327319	0.333412	0.098458	0.127236	0.101615	0.317123	0.083435	0.518628	0.502574	0.143324	0.384718	0.136658	0.127548	0.084511	0.090744	0.246233	0.312313	0.053200	0.133614	0.154699	0.117017
25	0.157446	0.276694	0.206427	0.289027	0.275754	0.290424	0.234049	0.191191	0.096812	0.212279	0.373126	0.238251	0.104332	0.133987	0.119043	0.128645	0.109483	0.258888	0.369370	0.280504	0.256095	0.339205	0.121219	0.173064	0.179353	0.388939	0.120332	0.093484	0.136139	0.285246	0.325690	0.260997	0.100830	0.132177	0.184794	0.381822	0.044630	0.278793	0.101422	0.124159	0.099309	0.140075	0.270139	0.218279	0.141004	0.214957	0.193433	0.452855	0.098802	0.078122	0.206313	0.243572	0.116970	0.276614	0.105641	0.123049	0.120779	0.256448	0.389513	0.309075	0.333715	0.171632	0.136817	0.091327	0.276253	0.097545	0.531067	0.532310	0.166935	0.504033	0.136471	0.122823	0.081451	0.082687	0.248703	0.353451	0.051957	0.154939	0.152149	0.118190
26	0.173150	0.423985	0.219700	0.291633	0.265649	0.355522	0.223442	0.175679	0.102004	0.220345	0.386301	0.245700	0.103231	0.109816	0.132180	0.127108	0.143297	0.281942	0.385368	0.292559	0.242013	0.363750	0.142249	0.182994	0.179730	0.390083	0.121632	0.085397	0.125912	0.256543	0.313147	0.260922	0.099449	0.127827	0.181448	0.381350	0.082348	0.330068	0.104069	0.130536	0.099999	0.108999	0.263678	0.219782	0.130917	0.213724	0.219127	0.480512	0.096245	0.081488	0.177302	0.241230	0.115290	0.294002	0.104113	0.107813	0.123610	0.260389	0.390418	0.266264	0.333197	0.210833	0.138316	0.091964	0.265820	0.140607	0.617892	0.577703	0.196049	0.594680	0.136297	0.119767	0.085961	0.081876	0.234214	0.353604	0.065445	0.227013	0.138446	0.102504
27	0.180266	0.443446	0.261186	0.288390	0.252592	0.356727	0.219555	0.165581	0.148771	0.275358	0.415134	0.246646	0.097990	0.092459	0.193823	0.129124	0.144983	0.286580	0.398335	0.302947	0.232030	0.363331	0.162830	0.186965	0.179426	0.384034	0.119800	0.082091	0.139655	0.261784	0.309307	0.256650	0.090439	0.120462	0.183016	0.363879	0.107669	0.398916	0.105835	0.138359	0.105345	0.103014	0.262393	0.223551	0.132212	0.301998	0.223839	0.489452	0.099766	0.093431	0.146558	0.209420	0.114945	0.323746	0.110779	0.124635	0.120052	0.262306	0.380533	0.235875	0.341017	0.255204	0.147204	0.096505	0.279716	0.167496	0.707017	0.614281	0.199109	0.595012	0.136190	0.117591	0.054766	0.060753	0.220693	0.346361	0.068213	0.252358	0.139864	0.121086
28	0.179132	0.434888	0.270526	0.285029	0.239159	0.357704	0.219317	0.163461	0.150262	0.329661	0.474814	0.222620	0.092671	0.073556	0.189616	0.104983	0.145636	0.312912	0.404180	0.308051	0.188098	0.365935	0.166414	0.187306	0.169516	0.350695	0.118330	0.110643	0.132265	0.268884	0.271067	0.221002	0.087454	0.117229	0.185023	0.317838	0.114173	0.408776	0.106534	0.149665	0.107055	0.095654	0.252783	0.233037	0.137051	0.331314	0.229986	0.491713	0.098721	0.096249	0.137362	0.203454	0.116405	0.328781	0.107663	0.122662	0.120011	0.264798	0.339654	0.234436	0.342347	0.317765	0.180504	0.101472	0.279346	0.178145	0.728833	0.623713	0.199767	0.595665	0.135349	0.118885	0.064658	0.069244	0.153721	0.330660	0.084920	0.398068	0.150021	0.137326
29	0.172222	0.428702	0.271956	0.287268	0.182268	0.358760	0.216649	0.191353	0.163630	0.369347	0.461102	0.199760	0.090935	0.075602	0.183678	0.095896	0.148004	0.334422	0.406247	0.308901	0.162732	0.368576	0.166315	0.191347	0.154060	0.299861	0.122165	0.140410	0.117968	0.265798	0.198330	0.174486	0.088815	0.108159	0.182066	0.280884	0.118027	0.418191	0.106063	0.149880	0.102660	0.093273	0.237841	0.248419	0.140752	0.349677	0.235556	0.491739	0.083688	0.093651	0.132348	0.197553	0.117476	0.332818	0.107395	0.117570	0.119597	0.264158	0.264952	0.218329	0.323575	0.324360	0.210473	0.117420	0.278286	0.179275	0.732929	0.627062	0.201388	0.597079	0.127122	0.120431	0.063270	0.068130	0.139308	0.355649	0.087560	0.395363	0.189499	0.138231
30	0.174553	0.426449	0.266828	0.282332	0.191220	0.358807	0.215447	0.218544	0.178769	0.417495	0.459363	0.195821	0.090037	0.074953	0.180204	0.108671	0.170029	0.337763	0.407257	0.310486	0.166787	0.370922	0.166932	0.191270	0.149669	0.255717	0.121551	0.191646	0.109524	0.251148	0.181988	0.162609	0.089948	0.095548	0.175126	0.272724	0.118649	0.419116	0.133190	0.162685	0.132081	0.095875	0.237413	0.259148	0.138903	0.356931	0.235598	0.491220	0.075723	0.091503	0.091289	0.166068	0.117385	0.333288	0.108622	0.114048	0.112367	0.259429	0.248254	0.153700	0.313176	0.324939	0.219401	0.118724	0.273831	0.178162	0.734376	0.629210	0.203492	0.598752	0.126984	0.117380	0.065500	0.071808	0.153392	0.370487	0.087430	0.394739	0.184553	0.136909
31	0.161086	0.419011	0.242655	0.269986	0.197415	0.358403	0.207738	0.233044	0.182492	0.419429	0.459304	0.195579	0.084780	0.072138	0.181377	0.096810	0.194940	0.338286	0.406489	0.319255	0.178574	0.372165	0.167768	0.169194	0.135384	0.151057	0.115552	0.214921	0.103176	0.232686	0.180909	0.162096	0.089286	0.095085	0.187169	0.258362	0.118703	0.419606	0.180096	0.169270	0.147551	0.100486	0.235493	0.248587	0.141623	0.406724	0.234831	0.489267	0.075790	0.091423	0.079126	0.132063	0.117351	0.332321	0.108007	0.114297	0.103019	0.250511	0.223407	0.108873	0.272189	0.324540	0.222403	0.119950	0.273696	0.179588	0.735168	0.629415	0.206560	0.599095	0.124319	0.102179	0.065961	0.076120	0.158167	0.368417	0.090637	0.395836	0.207014	0.159899
32	0.146697	0.415830	0.230576	0.263124	0.190609	0.357991	0.180293	0.238377	0.178500	0.404149	0.460264	0.211090	0.065456	0.066612	0.182020	0.102930	0.201805	0.341446	0.405892	0.322955	0.181038	0.372119	0.162003	0.152464	0.119676	0.106002	0.110472	0.227452	0.102350	0.213360	0.197478	0.162065	0.086800	0.094638	0.184129	0.198451	0.119159	0.419802	0.209422	0.169387	0.149655	0.106641	0.237325	0.226882	0.145752	0.413004	0.227295	0.486446	0.073767	0.091345	0.075951	0.115149	0.117136	0.332346	0.107555	0.102989	0.097063	0.230943	0.150016	0.103190	0.249445	0.322251	0.225424	0.119974	0.271569	0.182825	0.735715	0.631590	0.207358	0.598584	0.110876	0.080814	0.066069	0.076764	0.161573	0.314414	0.091241	0.394917	0.248750	0.169998
33	0.140611	0.414790	0.248006	0.262170	0.187809	0.358191	0.171720	0.241732	0.177262	0.398913	0.459118	0.221164	0.043085	0.068399	0.175445	0.130583	0.203719	0.342747	0.405217	0.302746	0.192711	0.371804	0.153847	0.150319	0.107389	0.103555	0.111248	0.317039	0.103954	0.176117	0.202356	0.162066	0.086300	0.092192	0.182315	0.129351	0.119973	0.420269	0.221261	0.169285	0.149986	0.106947	0.216925	0.231274	0.145578	0.412018	0.216799	0.463491	0.073467	0.085495	0.068668	0.129934	0.117314	0.328153	0.107641	0.089034	0.088826	0.203804	0.105735	0.107315	0.129596	0.321988	0.217854	0.125542	0.252194	0.186581	0.735888	0.645686	0.206776	0.598235	0.093772	0.081264	0.065515	0.080546	0.163394	0.248127	0.083789	0.394780	0.244252	0.175358
34	0.139072	0.412830	0.265523	0.255915	0.200121	0.357361	0.169648	0.241317	0.177115	0.397187	0.435215	0.205338	0.028848	0.110750	0.180096	0.138822	0.205034	0.344588	0.397190	0.281881	0.239193	0.366969	0.150229	0.159502	0.106036	0.101771	0.148735	0.388516	0.103314	0.164545	0.203532	0.162011	0.081953	0.083434	0.179372	0.096555	0.120412	0.421512	0.231630	0.169260	0.148216	0.107209	0.204050	0.248058	0.144264	0.411649	0.199342	0.410887	0.073193	0.086413	0.048991	0.157301	0.111979	0.308951	0.107587	0.090051	0.085241	0.200937	0.092666	0.107358	0.113553	0.324224	0.220205	0.142193	0.237198	0.188132	0.735012	0.657999	0.206392	0.596889	0.088813	0.075257	0.057855	0.094075	0.153785	0.307028	0.083740	0.387663	0.243291	0.171056
35	0.127641	0.411910	0.286074	0.249654	0.202327	0.337065	0.121256	0.227203	0.178788	0.397592	0.380664	0.203619	0.032220	0.133064	0.182043	0.154407	0.207705	0.343888	0.365862	0.286293	0.326177	0.349469	0.151112	0.157552	0.115477	0.118521	0.170881	0.417552	0.103650	0.157506	0.203784	0.149181	0.071417	0.065308	0.171984	0.093441	0.121112	0.422578	0.299994	0.171984	0.146540	0.107725	0.204671	0.245412	0.141252	0.411031	0.184774	0.380933	0.073578	0.120659	0.049654	0.173131	0.101703	0.307342	0.101770	0.094805	0.086347	0.200915	0.092201	0.100105	0.125420	0.328561	0.239661	0.152725	0.222753	0.188697	0.720828	0.603489	0.188520	0.561376	0.090453	0.060514	0.051996	0.089966	0.227438	0.408973	0.081664	0.356000	0.245021	0.169617
36	0.114562	0.390135	0.284117	0.258353	0.204800	0.299919	0.082311	0.216795	0.178661	0.398936	0.336276	0.201554	0.034333	0.166225	0.125495	0.170129	0.210892	0.337957	0.308564	0.290604	0.393338	0.297269	0.151389	0.148350	0.120313	0.128417	0.180357	0.424037	0.102957	0.159971	0.199147	0.109568	0.066745	0.055432	0.141310	0.102528	0.121183	0.419385	0.305636	0.163205	0.146958	0.102151	0.188240	0.222296	0.139444	0.410442	0.178799	0.380553	0.075127	0.133088	0.053204	0.176020	0.099806	0.269968	0.091803	0.093981	0.080946	0.176218	0.089137	0.093018	0.172067	0.328576	0.244089	0.149579	0.212619	0.189915	0.674498	0.526498	0.157572	0.489961	0.089466	0.053616	0.053749	0.079839	0.440506	0.402950	0.081797	0.341557	0.248043	0.157949
37	0.108343	0.368785	0.276655	0.266956	0.210579	0.274771	0.078181	0.210160	0.163594	0.380040	0.321057	0.192903	0.047019	0.267780	0.091417	0.171827	0.206059	0.322756	0.290153	0.291285	0.406325	0.267582	0.157618	0.134338	0.118391	0.124074	0.187251	0.424991	0.102678	0.162011	0.186997	0.075584	0.081034	0.055294	0.137779	0.151196	0.117851	0.386142	0.307673	0.144769	0.146496	0.088206	0.168209	0.211814	0.124544	0.410042	0.178974	0.359470	0.067168	0.149972	0.088610	0.217990	0.041729	0.218042	0.075648	0.099418	0.071696	0.146249	0.076715	0.091646	0.279310	0.306387	0.242252	0.147106	0.216093	0.190236	0.608368	0.503900	0.153201	0.459841	0.123885	0.069048	0.062836	0.111370	0.509294	0.406394	0.076055	0.195597	0.242350	0.168655
38	0.108876	0.361140	0.282012	0.268135	0.223203	0.238981	0.075135	0.207352	0.135005	0.327444	0.193019	0.203637	0.053558	0.277801	0.125639	0.196048	0.212967	0.298239	0.313557	0.286015	0.436654	0.182081	0.156641	0.125000	0.117351	0.120826	0.187843	0.437496	0.102718	0.161261	0.172481	0.071546	0.084157	0.063575	0.150193	0.212961	0.117114	0.330979	0.308469	0.147162	0.143478	0.079120	0.173865	0.256215	0.119889	0.394800	0.178205	0.317890	0.054250	0.156740	0.158649	0.307489	0.040960	0.188660	0.067984	0.114745	0.060059	0.125319	0.062174	0.089910	0.297861	0.274718	0.240769	0.141091	0.215344	0.189730	0.562485	0.516000	0.089352	0.108547	0.150066	0.080055	0.092337	0.132593	0.552597	0.432291	0.069706	0.194937	0.207612	0.180769
39	0.069741	0.125179	0.269859	0.266672	0.219710	0.085212	0.074349	0.195039	0.126925	0.313043	0.185570	0.205510	0.055004	0.281165	0.129510	0.192205	0.219449	0.256888	0.328140	0.277833	0.518224	0.101376	0.132787	0.110455	0.118259	0.123469	0.244513	0.482275	0.102581	0.162636	0.153383	0.075206	0.088623	0.078876	0.167137	0.262746	0.110291	0.314544	0.316860	0.150320	0.142876	0.078278	0.180598	0.416384	0.089136	0.372677	0.146969	0.222648	0.060456	0.165645	0.226764	0.399827	0.040598	0.122033	0.058731	0.102017	0.051099	0.116411	0.056574	0.098358	0.320118	0.260946	0.239402	0.145398	0.211901	0.188241	0.563516	0.512203	0.077377	0.092912	0.168189	0.086567	0.092419	0.130397	0.629455	0.433756	0.069544	0.194742	0.203196	0.184393
40	0.068021	0.097308	0.245892	0.279676	0.217923	0.081688	0.070056	0.191887	0.093497	0.190962	0.217081	0.207146	0.055333	0.281258	0.132312	0.206509	0.335181	0.247442	0.293407	0.260021	0.533128	0.106059	0.095417	0.104625	0.122825	0.127176	0.330010	0.510317	0.095283	0.173724	0.134260	0.091049	0.075343	0.082005	0.170368	0.265727	0.068361	0.194996	0.317862	0.143047	0.164091	0.080087	0.294306	0.508065	0.079284	0.363849	0.099482	0.145349	0.097717	0.177710	0.256059	0.428011	0.034920	0.092411	0.048631	0.094319	0.052036	0.106420	0.056501	0.153325	0.343798	0.147491	0.224966	0.180741	0.203956	0.168854	0.513350	0.488058	0.062992	0.092893	0.172658	0.114739	0.092108	0.130424	0.663700	0.433018	0.065240	0.190055	0.203195	0.186989
41	0.080368	0.097028	0.243538	0.307563	0.216928	0.077371	0.069186	0.190081	0.077355	0.143088	0.224711	0.228881	0.057868	0.281418	0.139925	0.218322	0.409472	0.258089	0.258378	0.250163	0.539452	0.097227	0.085320	0.112456	0.125461	0.127577	0.370650	0.520757	0.067836	0.169843	0.127119	0.097855	0.073885	0.077501	0.161495	0.281474	0.065085	0.113842	0.318423	0.125384	0.178459	0.081431	0.471095	0.510372	0.072397	0.306788	0.087830	0.108575	0.103240	0.177145	0.271205	0.444971	0.028892	0.072340	0.049243	0.108253	0.094437	0.095350	0.052849	0.204765	0.348547	0.096523	0.209447	0.191474	0.149079	0.136605	0.355696	0.429506	0.063239	0.089470	0.194811	0.137026	0.102161	0.162200	0.672042	0.432091	0.066251	0.185227	0.199443	0.188629
42	0.084640	0.100332	0.243355	0.320577	0.216152	0.070714	0.068775	0.165665	0.076627	0.131059	0.250631	0.251490	0.070573	0.288754	0.195365	0.206834	0.502198	0.210515	0.255297	0.245017	0.544817	0.088978	0.084748	0.121055	0.127517	0.129249	0.374215	0.516950	0.056385	0.171186	0.116584	0.098666	0.077027	0.079062	0.168691	0.302406	0.052862	0.111108	0.321911	0.118027	0.200369	0.081586	0.603015	0.531568	0.060085	0.267489	0.075742	0.095091	0.102203	0.176785	0.317744	0.529418	0.031447	0.067759	0.050729	0.122411	0.102058	0.095072	0.045268	0.280767	0.349746	0.084814	0.210448	0.188323	0.110570	0.111089	0.237845	0.407698	0.065568	0.082860	0.220907	0.140231	0.104499	0.165402	0.671054	0.399344	0.068500	0.183108	0.205486	0.185465
43	0.089152	0.101736	0.243189	0.303690	0.209181	0.071310	0.099704	0.124660	0.080922	0.135174	0.274668	0.227922	0.078101	0.282133	0.211564	0.203248	0.766137	0.175125	0.255616	0.244775	0.545286	0.081165	0.085257	0.125455	0.143456	0.147931	0.399078	0.510028	0.060851	0.225226	0.130375	0.099009	0.078016	0.088625	0.156295	0.322333	0.052282	0.095436	0.324613	0.111772	0.204897	0.104026	0.646689	0.557068	0.051166	0.228581	0.061745	0.094636	0.102315	0.179793	0.324121	0.593708	0.038941	0.068493	0.047173	0.125410	0.107924	0.109040	0.096166	0.374251	0.350322	0.084427	0.243107	0.187980	0.095084	0.101912	0.212090	0.430507	0.059911	0.071672	0.235991	0.140926	0.106676	0.165873	0.649247	0.274790	0.073345	0.186400	0.242302	0.191792
44	0.089370	0.100501	0.243570	0.287594	0.202208	0.071290	0.149224	0.095782	0.081115	0.135733	0.296369	0.203919	0.077153	0.293543	0.207947	0.222570	0.763083	0.170501	0.262790	0.240575	0.541525	0.077304	0.085559	0.125802	0.150493	0.166941	0.438017	0.508108	0.056657	0.224122	0.149300	0.099109	0.082807	0.100171	0.157247	0.356301	0.052307	0.092735	0.304586	0.119378	0.225877	0.159583	0.662129	0.604042	0.049436	0.220140	0.059877	0.094577	0.119288	0.194994	0.337023	0.610206	0.040113	0.063419	0.047050	0.138621	0.112960	0.113050	0.172566	0.392750	0.350440	0.085884	0.246012	0.195645	0.094024	0.102158	0.231856	0.488107	0.052704	0.068713	0.242613	0.140337	0.101198	0.165865	0.534025	0.256504	0.093470	0.259713	0.254759	0.203947
45	0.089389	0.102093	0.239145	0.303865	0.201420	0.070704	0.170917	0.072599	0.078891	0.131384	0.299292	0.202725	0.079863	0.287452	0.225270	0.205553	0.759453	0.163782	0.261780	0.304132	0.540271	0.076569	0.102081	0.126277	0.150263	0.172672	0.441097	0.491390	0.057019	0.224162	0.151770	0.104602	0.085946	0.111828	0.157065	0.377365	0.052343	0.090755	0.280701	0.159135	0.253180	0.188974	0.732656	0.634957	0.039826	0.110024	0.060064	0.094600	0.140520	0.207485	0.347474	0.607362	0.039758	0.059486	0.044560	0.159672	0.113198	0.116249	0.212883	0.406567	0.350196	0.089799	0.249657	0.210687	0.098869	0.109697	0.299767	0.582643	0.053865	0.068036	0.247642	0.138153	0.098269	0.159234	0.456048	0.219846	0.102955	0.297892	0.255302	0.212584
46	0.089635	0.109836	0.227272	0.310627	0.199940	0.069909	0.171360	0.058250	0.076394	0.130557	0.297259	0.205447	0.089379	0.274999	0.251556	0.206804	0.758354	0.155257	0.261626	0.363616	0.537301	0.076208	0.106228	0.122311	0.149195	0.171303	0.434816	0.517833	0.054641	0.232690	0.156631	0.111115	0.094027	0.122612	0.173780	0.383804	0.050195	0.091537	0.267773	0.176954	0.257123	0.191786	0.779827	0.639804	0.014412	0.050236	0.068635	0.092816	0.142283	0.214752	0.347823	0.601241	0.040509	0.062247	0.056174	0.163342	0.117120	0.118682	0.224250	0.461163	0.348431	0.089972	0.252165	0.208621	0.109728	0.112899	0.392065	0.663173	0.054187	0.068172	0.249228	0.138625	0.066726	0.154808	0.412564	0.134010	0.111919	0.342046	0.259221	0.192210
47	0.089058	0.117178	0.208038	0.311043	0.189052	0.065513	0.186599	0.050362	0.075007	0.110463	0.297000	0.205212	0.092515	0.176448	0.251377	0.200635	0.758022	0.151199	0.262197	0.366875	0.519735	0.075799	0.103289	0.109514	0.136633	0.154294	0.441412	0.553836	0.048105	0.263896	0.154564	0.111362	0.095193	0.124857	0.195330	0.383686	0.052261	0.094231	0.266352	0.182867	0.258959	0.192456	0.809750	0.636770	0.016297	0.049535	0.077495	0.089436	0.142828	0.206126	0.347777	0.602025	0.039999	0.078313	0.101131	0.160603	0.117728	0.118192	0.231851	0.523775	0.348449	0.074964	0.236555	0.195830	0.117399	0.109311	0.454236	0.669380	0.053286	0.067602	0.247415	0.138919	0.079482	0.181055	0.293889	0.127318	0.112692	0.347009	0.261842	0.194827
48	0.089045	0.114938	0.209607	0.306800	0.150178	0.060557	0.212057	0.058102	0.065770	0.087929	0.299183	0.195187	0.105444	0.174912	0.257457	0.189693	0.758305	0.146739	0.270903	0.395479	0.469979	0.075580	0.099700	0.107101	0.118365	0.139681	0.459839	0.570585	0.043054	0.266615	0.172239	0.116946	0.094102	0.125029	0.215331	0.387559	0.063231	0.099833	0.217260	0.184854	0.259377	0.192596	0.823995	0.629637	0.020016	0.047410	0.080453	0.084223	0.143863	0.202451	0.351121	0.607191	0.037637	0.110371	0.126583	0.167195	0.128127	0.118282	0.300657	0.577252	0.332800	0.062527	0.221017	0.193738	0.119380	0.104665	0.462468	0.658975	0.052954	0.066785	0.245489	0.140616	0.085222	0.180822	0.203317	0.131389	0.116046	0.361661	0.265382	0.209102
49	0.106917	0.107590	0.220226	0.292573	0.113514	0.061439	0.221879	0.075907	0.080113	0.070847	0.291323	0.188414	0.107633	0.185047	0.258706	0.194610	0.757568	0.142202	0.294176	0.457936	0.392759	0.075613	0.102365	0.105192	0.114042	0.141361	0.483820	0.570825	0.044549	0.269880	0.174945	0.147774	0.083293	0.124087	0.209938	0.381670	0.070747	0.102682	0.156573	0.184152	0.260191	0.202349	0.830354	0.637938	0.025847	0.047035	0.080775	0.077784	0.141674	0.191822	0.345993	0.593222	0.038518	0.133484	0.129098	0.179574	0.128933	0.114020	0.321781	0.596765	0.292740	0.060045	0.216397	0.194277	0.120834	0.104899	0.464589	0.685472	0.057905	0.066410	0.234339	0.139797	0.076123	0.154639	0.165684	0.131792	0.125004	0.369756	0.286876	0.190955
50	0.164565	0.100896	0.225090	0.280430	0.097559	0.071446	0.237317	0.087022	0.112079	0.098686	0.272169	0.187385	0.126838	0.214727	0.268311	0.184498	0.757016	0.142996	0.292039	0.525042	0.378722	0.078258	0.098404	0.111866	0.117880	0.147069	0.503040	0.559673	0.046951	0.269966	0.176266	0.159597	0.082755	0.119662	0.205657	0.366085	0.072867	0.102589	0.155081	0.203858	0.264134	0.223819	0.832140	0.669093	0.029152	0.048004	0.080461	0.071062	0.308468	0.183877	0.324298	0.551049	0.037746	0.164147	0.149401	0.180781	0.135558	0.118699	0.327911	0.603537	0.213257	0.059594	0.212806	0.195705	0.121858	0.105575	0.480754	0.757218	0.066047	0.065674	0.219350	0.129872	0.071471	0.138692	0.160461	0.125006	0.131902	0.372551	0.271797	0.184365
51	0.189448	0.097081	0.226532	0.279406	0.067397	0.078261	0.243866	0.089600	0.146252	0.128469	0.258246	0.177908	0.123618	0.218304	0.245109	0.195662	0.768457	0.149073	0.286549	0.567655	0.356198	0.070845	0.097794	0.117620	0.161117	0.148122	0.478661	0.518236	0.076944	0.290083	0.176938	0.159631	0.094679	0.109241	0.217503	0.337347	0.074114	0.101365	0.150833	0.226666	0.269035	0.243297	0.829049	0.689324	0.032471	0.054736	0.080145	0.062374	0.567336	0.175867	0.292060	0.489039	0.037759	0.175661	0.171827	0.182453	0.149406	0.127732	0.344288	0.606605	0.198014	0.053640	0.212216	0.192746	0.132172	0.118583	0.538688	0.835732	0.068385	0.065308	0.199300	0.129826	0.068489	0.135960	0.157225	0.120260	0.135871	0.373600	0.281601	0.181171
