	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_01.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_02.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_03.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_07.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_08.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_09.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d	325_At_T1_sh_L_ND_10.c3d
37	0.255185	0.244148	0.347680	0.502324	0.239439	0.247601	0.154007	0.561724	0.366929	0.848231	0.247242	0.372439	0.169324	0.307244	0.208413	0.349642	0.705772	0.480901	0.335998	0.251947	0.136153	0.179119	0.288715	0.259919	0.207958	0.066108	0.218839	0.348204	0.311684	0.419426	0.480371	0.692517	0.331156	0.222363	0.240084	0.421440	0.108182	0.210166	0.420210	0.379268	0.367888	0.298614	0.845239	0.858509	0.721604	0.332826	0.203014	0.325874	0.272906	0.341901	0.426655	0.552063	0.167048	0.079013	0.189922	0.262573
38	0.290564	0.283830	0.384316	0.479098	0.234929	0.249914	0.162093	0.531550	0.359149	0.816588	0.216445	0.364639	0.168600	0.318098	0.164073	0.299490	0.693069	0.507191	0.336387	0.249566	0.136627	0.178054	0.298094	0.264190	0.174776	0.065333	0.199885	0.332300	0.333992	0.421667	0.484603	0.725826	0.300644	0.208309	0.268822	0.411427	0.172807	0.213807	0.419790	0.376213	0.397955	0.322511	0.867013	0.852930	0.650590	0.269987	0.186809	0.275157	0.291446	0.342269	0.439409	0.556065	0.179572	0.075322	0.171395	0.257796
39	0.297156	0.292944	0.414194	0.460067	0.204609	0.219850	0.166922	0.529971	0.349511	0.754268	0.208826	0.375593	0.171366	0.322755	0.164412	0.258450	0.676918	0.508583	0.333517	0.250106	0.116044	0.134262	0.299198	0.268355	0.137777	0.065047	0.280066	0.306870	0.348848	0.418952	0.483557	0.666093	0.294683	0.204149	0.319396	0.343465	0.211456	0.219615	0.297161	0.378700	0.406679	0.329585	0.853039	0.792728	0.569200	0.235269	0.184797	0.259745	0.301612	0.343408	0.441535	0.554861	0.195659	0.073570	0.131015	0.235946
40	0.275649	0.269284	0.415869	0.462222	0.173615	0.186149	0.147570	0.565313	0.332480	0.688422	0.205557	0.387585	0.183448	0.387445	0.171483	0.202033	0.607570	0.505716	0.346782	0.241768	0.114941	0.136515	0.298666	0.310807	0.132468	0.073330	0.415488	0.306940	0.357917	0.426854	0.451160	0.605393	0.286662	0.208232	0.311826	0.460104	0.221545	0.237340	0.244518	0.395879	0.392378	0.320951	0.773646	0.641462	0.310399	0.161845	0.181403	0.265261	0.302162	0.343066	0.440467	0.543240	0.246662	0.081322	0.131338	0.183377
41	0.266656	0.257050	0.412213	0.544598	0.152931	0.143665	0.143891	0.582098	0.321782	0.628506	0.205679	0.396797	0.188197	0.347099	0.181308	0.199396	0.469635	0.496712	0.364526	0.217547	0.109116	0.136621	0.310625	0.325356	0.143077	0.104821	0.511747	0.331368	0.333194	0.414324	0.396539	0.623697	0.235166	0.182715	0.362072	0.597920	0.232605	0.274376	0.240189	0.374107	0.358821	0.296091	0.677128	0.572242	0.276328	0.183295	0.194991	0.281615	0.301157	0.347261	0.442636	0.482404	0.355614	0.135758	0.127937	0.178212
42	0.282041	0.272926	0.478636	0.709978	0.156151	0.113280	0.131267	0.578043	0.323367	0.611647	0.225557	0.421928	0.181507	0.345211	0.168359	0.222942	0.429766	0.487770	0.351069	0.230839	0.113347	0.635787	0.303930	0.362111	0.176641	0.145778	0.560925	0.344984	0.264946	0.372197	0.396923	0.689740	0.144488	0.120802	0.583265	0.669924	0.268004	0.305546	0.226625	0.297529	0.319759	0.261814	0.623277	0.573397	0.260819	0.225283	0.191308	0.285115	0.292502	0.357198	0.452778	0.436999	0.364850	0.150855	0.125544	0.169069
43	0.324112	0.302629	0.634505	0.863241	0.160128	0.098999	0.120714	0.532951	0.328189	0.608383	0.259147	0.440860	0.189199	0.366342	0.152517	0.280365	0.332626	0.419807	0.311286	0.252283	0.137301	1.172491	0.341633	0.356722	0.201481	0.179988	0.570667	0.347097	0.252267	0.350657	0.413024	0.685596	0.134015	0.110333	0.840368	0.697907	0.279721	0.297933	0.186216	0.278993	0.311684	0.249165	0.624640	0.491676	0.269693	0.264507	0.199104	0.317220	0.292749	0.371016	0.457802	0.426831	0.432462	0.153333	0.093259	0.142682
44	0.390744	0.344009	0.783585	0.903235	0.154777	0.114975	0.111992	0.490996	0.305853	0.578349	0.258970	0.398780	0.179066	0.392870	0.164097	0.290004	0.283569	0.374916	0.275787	0.254515	0.245576	1.385667	0.323363	0.331386	0.204247	0.197972	0.577445	0.381391	0.337672	0.338874	0.382682	0.642791	0.212370	0.156107	0.951088	0.693682	0.278275	0.271673	0.156942	0.287413	0.312113	0.256602	0.538565	0.347708	0.281588	0.281935	0.239997	0.366967	0.302461	0.383746	0.459214	0.429047	0.433034	0.152819	0.090236	0.142913
45	0.446542	0.386371	0.864559	0.877577	0.120992	0.123194	0.153066	0.413444	0.221767	0.421470	0.237271	0.347278	0.186815	0.443298	0.142725	0.269404	0.273249	0.334195	0.289368	0.250660	0.336797	1.729615	0.309931	0.321489	0.199635	0.203418	0.630583	0.456931	0.364391	0.214689	0.313818	0.579913	0.262492	0.178148	0.959385	0.692102	0.279278	0.268935	0.138158	0.300267	0.270176	0.243038	0.359418	0.243175	0.248400	0.302231	0.255067	0.370492	0.308471	0.384275	0.462521	0.455197	0.431317	0.155644	0.105240	0.136962
46	0.451752	0.392473	0.868595	0.873233	0.107801	0.118714	0.176034	0.427027	0.179421	0.214450	0.216325	0.364506	0.202097	0.470643	0.136986	0.274855	0.258710	0.309299	0.293793	0.284323	0.345106	1.737379	0.317298	0.327555	0.205561	0.203486	0.738416	0.550116	0.364584	0.145646	0.287552	0.542388	0.278773	0.190300	0.978727	0.743025	0.253733	0.282926	0.126186	0.304479	0.202422	0.209128	0.312926	0.239037	0.179573	0.298468	0.255899	0.356745	0.309420	0.381208	0.456677	0.554566	0.443269	0.161625	0.108699	0.123527
47	0.430284	0.370599	0.894781	0.951126	0.100856	0.111521	0.155776	0.409180	0.180589	0.159311	0.204520	0.433041	0.210494	0.420596	0.131900	0.317304	0.275585	0.300322	0.304435	0.370313	0.346741	1.742634	0.331714	0.318557	0.236700	0.216215	0.848990	0.617389	0.534856	0.191384	0.314563	0.541734	0.281767	0.196611	1.024280	0.789216	0.230530	0.281842	0.187789	0.308448	0.165826	0.189361	0.317600	0.248118	0.169736	0.294625	0.261172	0.366840	0.309692	0.369525	0.458854	0.724588	0.427112	0.162554	0.116226	0.109752
48	0.427116	0.361401	0.978827	1.013284	0.110945	0.132111	0.176981	0.348767	0.194927	0.183759	0.223235	0.500946	0.219185	0.404433	0.116799	0.384965	0.301848	0.309560	0.300726	0.394308	0.345055	1.744761	0.312500	0.286431	0.277003	0.247798	0.919504	0.646319	0.581291	0.186342	0.325778	0.548108	0.286838	0.196871	1.100666	0.820125	0.216047	0.255851	0.260021	0.281561	0.159671	0.190054	0.321594	0.249287	0.161280	0.278576	0.258574	0.374852	0.312171	0.363423	0.465643	0.811956	0.411534	0.161930	0.115129	0.081048
49	0.441789	0.376872	1.040599	1.052845	0.109514	0.136154	0.208633	0.282432	0.218899	0.211231	0.297647	0.552942	0.231536	0.394154	0.176901	0.421049	0.309914	0.297803	0.342270	0.391696	0.343709	1.736940	0.289224	0.234214	0.317181	0.284477	0.950000	0.649682	0.588271	0.178567	0.324424	0.512382	0.302289	0.207283	1.121070	0.834247	0.225055	0.227660	0.265967	0.260232	0.173565	0.194005	0.328682	0.262473	0.173019	0.308809	0.246146	0.357746	0.308334	0.365073	0.457873	0.815589	0.331086	0.119037	0.184002	0.100308
50	0.458465	0.398703	1.070629	1.064531	0.106355	0.138384	0.212565	0.261333	0.277692	0.271678	0.392523	0.585823	0.225309	0.365820	0.226000	0.399282	0.284621	0.234669	0.372035	0.391463	0.336212	1.479926	0.234832	0.189969	0.338330	0.304511	0.952842	0.673608	0.588428	0.202779	0.315165	0.417383	0.318704	0.217782	1.114528	0.836702	0.208852	0.206071	0.259237	0.262381	0.175536	0.195228	0.343964	0.291587	0.180682	0.496521	0.241067	0.351776	0.295752	0.361657	0.438347	0.807444	0.314842	0.097378	0.262101	0.130112
51	0.466027	0.406990	1.079430	1.039654	0.100482	0.182219	0.229480	0.245236	0.392039	0.342638	0.448710	0.599539	0.219552	0.316921	0.222625	0.383053	0.268680	0.210271	0.376245	0.400644	0.332617	1.273255	0.263953	0.188308	0.342418	0.310018	0.955579	0.755535	0.587605	0.212315	0.289887	0.305839	0.325725	0.217517	1.115284	0.755866	0.205923	0.202315	0.257388	0.257738	0.178887	0.207145	0.348532	0.276798	0.157550	0.561203	0.168050	0.291581	0.278887	0.346838	0.413776	0.824209	0.212243	0.094761	0.271486	0.141494
52	0.464011	0.400826	1.058909	0.954096	0.122432	0.214130	0.246609	0.242774	0.524707	0.416174	0.485043	0.603277	0.213855	0.321650	0.222247	0.382808	0.285944	0.217451	0.381415	0.423183	0.185127	0.676608	0.265232	0.182452	0.342382	0.310813	0.981739	0.823414	0.566209	0.217264	0.249807	0.287322	0.337843	0.224397	1.101254	0.670797	0.205329	0.202660	0.269592	0.245076	0.172669	0.211303	0.343291	0.296442	0.166001	0.615873	0.087383	0.190344	0.265479	0.333325	0.396191	0.855545	0.206940	0.100738	0.314967	0.175886
53	0.444320	0.382029	0.989022	0.810837	0.137010	0.222527	0.241921	0.245122	0.680343	0.488664	0.505904	0.600789	0.196873	0.361151	0.218542	0.366086	0.301844	0.212873	0.433249	0.444105	0.167650	0.320306	0.277169	0.181316	0.345333	0.311022	1.037551	0.887068	0.515316	0.246760	0.227431	0.294153	0.355403	0.247714	1.002438	0.643618	0.192174	0.183084	0.270662	0.247146	0.138393	0.165056	0.347564	0.337547	0.201618	0.721884	0.079839	0.179848	0.244895	0.313778	0.380690	0.891278	0.196796	0.098531	0.366129	0.203477
54	0.393440	0.348659	0.870808	0.723537	0.146411	0.220333	0.229662	0.220963	0.789786	0.528696	0.510664	0.608771	0.181069	0.442300	0.217360	0.338196	0.302393	0.213781	0.497166	0.429857	0.163970	0.308912	0.264188	0.203811	0.355027	0.314291	1.082576	0.905908	0.499452	0.250760	0.228237	0.272148	0.362438	0.270011	0.811861	0.634601	0.190094	0.160384	0.276338	0.304664	0.135344	0.143215	0.316895	0.330399	0.196440	0.732460	0.109682	0.225360	0.230056	0.298220	0.385768	0.919517	0.173984	0.111102	0.380781	0.220580
55	0.320953	0.298491	0.774249	0.715746	0.170216	0.223964	0.222927	0.163947	0.820772	0.533655	0.541773	0.701727	0.142202	0.496629	0.243400	0.331271	0.312134	0.228118	0.559225	0.435865	0.166695	0.283966	0.267566	0.224159	0.371059	0.327406	1.093065	0.894689	0.451211	0.319629	0.178628	0.204146	0.344885	0.266537	0.697193	0.630866	0.209440	0.169304	0.231983	0.334253	0.138784	0.138603	0.270642	0.383781	0.202780	0.750263	0.125142	0.228139	0.237546	0.307969	0.402552	0.932571	0.184559	0.121076	0.377790	0.225434
56	0.293081	0.273876	0.743403	0.710058	0.190143	0.222953	0.219334	0.205352	0.875389	0.571057	0.659275	0.857044	0.115281	0.509971	0.257882	0.468180	0.329044	0.249897	0.580838	0.453291	0.167603	0.271271	0.285155	0.256948	0.398063	0.354766	1.090940	0.872262	0.199818	0.308800	0.115454	0.145005	0.326934	0.259546	0.693032	0.635745	0.215166	0.181526	0.164081	0.334259	0.149339	0.136344	0.330827	0.486357	0.204276	0.751566	0.128569	0.241257	0.244019	0.323161	0.404669	0.932739	0.156212	0.114365	0.376489	0.223326
57	0.295161	0.274739	0.726149	0.662539	0.194005	0.233231	0.195055	0.250014	0.889782	0.602707	0.791902	0.994339	0.173675	0.542166	0.236487	0.530291	0.333674	0.257949	0.575676	0.458337	0.167021	0.274387	0.285340	0.259925	0.422418	0.379052	1.071632	0.860380	0.101161	0.308404	0.102495	0.135632	0.326782	0.257127	0.665620	0.636607	0.199364	0.159264	0.164914	0.327275	0.155842	0.140817	0.385954	0.536467	0.191560	0.703967	0.131864	0.253628	0.249607	0.323073	0.389341	0.927463	0.136379	0.114517	0.340550	0.210574
58	0.276054	0.252670	0.650780	0.651606	0.353810	0.290790	0.184642	0.244357	1.008273	0.669186	0.909645	1.066375	0.310208	0.572552	0.233308	0.547521	0.332652	0.258090	0.596111	0.437728	0.161095	0.273023	0.247195	0.298891	0.417397	0.376016	1.062115	0.864117	0.096814	0.299810	0.108393	0.139242	0.373493	0.276932	0.618782	0.672390	0.178188	0.132208	0.159497	0.315362	0.169240	0.160122	0.403926	0.529815	0.183937	0.553130	0.132687	0.256140	0.240236	0.286205	0.378126	0.924424	0.149115	0.122649	0.292236	0.204620
59	0.237154	0.218647	0.602857	0.654577	0.477007	0.305276	0.186545	0.242884	1.139717	0.720766	1.006583	1.078215	0.325401	0.535213	0.239327	0.595398	0.320147	0.253924	0.602593	0.367003	0.144932	0.235532	0.230449	0.443602	0.411359	0.365545	1.064555	0.870214	0.099183	0.284663	0.110995	0.145627	0.390276	0.298172	0.540897	0.691460	0.180951	0.128131	0.144313	0.315680	0.172379	0.166987	0.382618	0.518336	0.185619	0.524896	0.141385	0.259131	0.219259	0.251335	0.364935	0.932105	0.151436	0.123609	0.286014	0.199045
60	0.232661	0.222528	0.580592	0.633839	0.478149	0.277070	0.172461	0.240437	1.192846	0.755370	1.057387	1.074718	0.350993	0.497181	0.244551	0.594754	0.289638	0.238001	0.596741	0.379775	0.133569	0.193005	0.227993	0.495981	0.416298	0.368577	1.069553	0.864235	0.102182	0.280566	0.109544	0.145251	0.418883	0.319695	0.509662	0.686692	0.184787	0.126886	0.125076	0.313357	0.152771	0.163548	0.377899	0.505666	0.140067	0.387338	0.146436	0.259496	0.203719	0.237313	0.353824	0.939474	0.150645	0.224336	0.222575	0.167833
61	0.252393	0.232753	0.567794	0.626886	0.471119	0.255925	0.200820	0.243170	1.233434	0.787523	1.067869	1.073871	0.362032	0.468195	0.249829	0.592689	0.254463	0.209038	0.587724	0.446213	0.140063	0.160444	0.222293	0.499019	0.423803	0.382820	1.055382	0.833123	0.099614	0.267905	0.114061	0.167393	0.432276	0.332683	0.502204	0.675654	0.185700	0.125386	0.115052	0.293533	0.149044	0.171711	0.357113	0.478633	0.090275	0.207032	0.140027	0.229482	0.188184	0.226499	0.393543	0.911531	0.141557	0.325529	0.126480	0.137306
62	0.251375	0.233845	0.567289	0.624903	0.468186	0.252218	0.222613	0.250476	1.249017	0.798029	1.069772	1.066071	0.368684	0.444100	0.234973	0.586771	0.244382	0.198016	0.596584	0.495008	0.159873	0.160078	0.222324	0.509264	0.419282	0.389775	1.004693	0.788113	0.099313	0.244174	0.098378	0.184951	0.431506	0.345591	0.497507	0.667002	0.188996	0.120951	0.093599	0.222072	0.154600	0.174572	0.383749	0.552494	0.083189	0.155518	0.128523	0.193366	0.188183	0.233728	0.486911	0.798935	0.132804	0.334148	0.161753	0.118171
63	0.242650	0.234363	0.576478	0.628667	0.462409	0.252223	0.218293	0.316938	1.247828	0.791621	1.088731	1.051412	0.392020	0.473465	0.298892	0.491031	0.255443	0.206778	0.645764	0.505440	0.155410	0.159822	0.190625	0.488067	0.411832	0.384046	0.957723	0.762621	0.113395	0.223176	0.146937	0.181186	0.421985	0.347189	0.486451	0.638989	0.190184	0.112558	0.140198	0.277974	0.173878	0.206631	0.479733	0.633554	0.062675	0.092194	0.198655	0.186974	0.201099	0.249653	0.582767	0.678780	0.205575	0.351861	0.209497	0.200762
64	0.247618	0.242260	0.600032	0.675418	0.456600	0.248558	0.262051	0.323863	1.244508	0.782662	1.107332	1.031050	0.375414	0.444878	0.347828	0.407218	0.260100	0.239700	0.674261	0.488064	0.166831	0.165651	0.190996	0.482083	0.393540	0.361602	0.933856	0.762919	0.117425	0.091422	0.219518	0.183410	0.404304	0.330422	0.467689	0.612661	0.247083	0.145423	0.270091	0.493622	0.205399	0.245301	0.514691	0.594981	0.071441	0.129795	0.246042	0.202505	0.217385	0.271726	0.621188	0.647025	0.295786	0.354304	0.216755	0.267920
65	0.253459	0.250693	0.631381	0.749705	0.455755	0.243863	0.318096	0.273740	1.232652	0.769697	1.108906	1.018603	0.270698	0.411508	0.350329	0.386268	0.257110	0.253685	0.638399	0.491135	0.175210	0.171760	0.224161	0.489010	0.380793	0.345373	0.933086	0.755312	0.117103	0.090056	0.230793	0.202388	0.387659	0.308693	0.441774	0.599511	0.256638	0.161448	0.345629	0.529455	0.238669	0.289668	0.486001	0.528989	0.100819	0.246667	0.256691	0.180694	0.244402	0.309623	0.626989	0.646442	0.389241	0.375687	0.231956	0.274281
66	0.263911	0.268903	0.671501	0.784512	0.460864	0.221094	0.327592	0.246308	1.202877	0.755336	1.106426	1.030746	0.249074	0.435502	0.348050	0.306266	0.254702	0.257266	0.625615	0.728796	0.176253	0.170810	0.218968	0.430616	0.380354	0.342824	0.934924	0.682478	0.121502	0.107806	0.251242	0.228300	0.373477	0.296992	0.419186	0.600579	0.290400	0.211798	0.367258	0.532463	0.238966	0.301675	0.461006	0.518600	0.137772	0.406419	0.256100	0.181230	0.276316	0.366405	0.628549	0.623819	0.561241	0.424200	0.252134	0.318264
67	0.277593	0.288308	0.693320	0.757296	0.299843	0.135425	0.321130	0.259885	1.150239	0.750652	1.107655	1.055807	0.218910	0.426778	0.349409	0.310613	0.249325	0.289536	0.652616	0.989862	0.179321	0.166036	0.226981	0.291492	0.383872	0.345012	0.915644	0.601160	0.155858	0.149201	0.311312	0.259570	0.361987	0.295470	0.432390	0.627254	0.318490	0.231241	0.370337	0.547500	0.228427	0.292408	0.485951	0.518270	0.139506	0.445776	0.249102	0.198413	0.296255	0.389721	0.628694	0.576041	0.578698	0.437496	0.252768	0.335451
68	0.276137	0.288213	0.654870	0.662770	0.159974	0.114178	0.318347	0.275522	1.067064	0.753462	1.128509	1.088051	0.202030	0.457181	0.350194	0.314182	0.257663	0.307593	0.702027	1.057626	0.160670	0.140114	0.213933	0.260047	0.383174	0.345541	0.857803	0.497219	0.178868	0.185870	0.348377	0.279258	0.349987	0.289212	0.480327	0.597401	0.320555	0.247482	0.418434	0.576499	0.229850	0.286082	0.495250	0.537401	0.196619	0.607514	0.246860	0.232189	0.301892	0.390924	0.628558	0.516055	0.582196	0.383811	0.253125	0.335975
69	0.271348	0.278095	0.559573	0.558848	0.164305	0.122266	0.319624	0.281444	0.999229	0.747605	1.162424	1.108162	0.195058	0.476550	0.351856	0.264300	0.304075	0.340662	0.731352	1.064162	0.132064	0.174231	0.192905	0.224759	0.375549	0.343583	0.776734	0.438306	0.202940	0.272388	0.353763	0.278463	0.305395	0.267505	0.491700	0.516788	0.342420	0.300651	0.456128	0.638581	0.238066	0.280182	0.502091	0.565753	0.225474	0.660319	0.247905	0.266862	0.298522	0.409836	0.625493	0.458843	0.589200	0.318163	0.251770	0.343470
70	0.246212	0.240691	0.473302	0.534976	0.176431	0.119819	0.308718	0.288400	0.988213	0.743694	1.171331	1.060514	0.142695	0.444399	0.265858	0.179510	0.390900	0.416423	0.717827	1.069247	0.124601	0.205911	0.199730	0.181416	0.361287	0.341000	0.696074	0.429197	0.209689	0.316771	0.350240	0.258283	0.286538	0.243832	0.430470	0.450174	0.349911	0.344238	0.473347	0.703842	0.240368	0.278675	0.508996	0.555685	0.236757	0.675980	0.253764	0.283398	0.292319	0.421749	0.616355	0.431265	0.586143	0.297636	0.205232	0.337613
71	0.199713	0.201345	0.445568	0.535157	0.179488	0.119752	0.302243	0.266543	0.939649	0.713196	1.129151	0.940650	0.130022	0.442665	0.157320	0.170522	0.460291	0.474881	0.705128	1.091027	0.130763	0.235384	0.245599	0.212474	0.334466	0.376893	0.618135	0.429032	0.206652	0.338818	0.346018	0.254485	0.242258	0.205277	0.412595	0.433386	0.355110	0.343422	0.489991	0.671255	0.238915	0.272197	0.443003	0.431289	0.238994	0.677720	0.214479	0.264628	0.287477	0.419736	0.614555	0.439296	0.560173	0.279566	0.159542	0.296423
72	0.182404	0.192277	0.450847	0.548682	0.178957	0.114485	0.289011	0.202731	0.938663	0.711807	1.064980	0.794315	0.139221	0.440107	0.144438	0.246653	0.466337	0.481142	0.704818	1.085369	0.113944	0.231864	0.365879	0.346920	0.294982	0.424609	0.589419	0.425679	0.202566	0.363387	0.311906	0.255617	0.212253	0.164322	0.437694	0.441232	0.314098	0.323421	0.436907	0.535033	0.233732	0.262550	0.354412	0.369550	0.244313	0.662569	0.178843	0.281076	0.281630	0.415069	0.641004	0.533887	0.536025	0.276354	0.182165	0.264364
73	0.187132	0.198835	0.457005	0.577568	0.175919	0.111253	0.252921	0.313820	0.764748	0.699915	0.980807	0.716749	0.157012	0.410766	0.141755	0.249921	0.468285	0.486190	0.706812	1.059282	0.106827	0.231978	0.376708	0.361375	0.281786	0.447919	0.587841	0.418717	0.200750	0.368291	0.284406	0.246552	0.205156	0.127370	0.461137	0.479597	0.305056	0.312298	0.383246	0.517246	0.219565	0.273301	0.315014	0.348543	0.249328	0.614276	0.175084	0.283515	0.279256	0.415563	0.686074	0.651018	0.461709	0.238728	0.197596	0.251706
74	0.190938	0.201062	0.443784	0.564675	0.159288	0.101053	0.236570	0.381126	0.610892	0.660430	0.894791	0.711128	0.151111	0.394276	0.138617	0.261847	0.475152	0.496084	0.687837	1.037125	0.102180	0.238947	0.410787	0.368963	0.281689	0.450474	0.584873	0.391750	0.202880	0.373049	0.283996	0.246991	0.219322	0.146577	0.474464	0.505592	0.256021	0.279211	0.374221	0.520191	0.223325	0.267891	0.307916	0.336180	0.244436	0.520554	0.181911	0.277738	0.294233	0.424778	0.734957	0.711759	0.234726	0.133258	0.187064	0.192737
75	0.208420	0.207277	0.419325	0.485796	0.143442	0.116445	0.260425	0.388906	0.504755	0.627239	0.850599	0.711036	0.140147	0.368042	0.121487	0.283247	0.476047	0.504193	0.640456	1.043549	0.104473	0.261743	0.444055	0.412117	0.277772	0.486661	0.549752	0.340993	0.182775	0.364680	0.253018	0.262375	0.248829	0.194823	0.504871	0.525137	0.231664	0.274975	0.374242	0.503441	0.248904	0.264348	0.256651	0.331215	0.239112	0.493979	0.196828	0.254689	0.324461	0.432361	0.775256	0.723660	0.249839	0.085868	0.241221	0.217645
76	0.229800	0.203345	0.374358	0.398961	0.183832	0.152943	0.327654	0.372962	0.419085	0.667732	0.856145	0.740538	0.187117	0.414980	0.113389	0.281446	0.464357	0.500024	0.619624	1.072832	0.109323	0.272817	0.471529	0.447413	0.270376	0.519264	0.462427	0.301954	0.166025	0.350949	0.212136	0.270476	0.267128	0.222896	0.530933	0.541064	0.222532	0.256585	0.314892	0.469214	0.254312	0.265386	0.226285	0.326091	0.189893	0.263781	0.199112	0.221432	0.333923	0.435522	0.779095	0.700551	0.246604	0.078407	0.266074	0.237232
77	0.228628	0.177113	0.311169	0.360595	0.191025	0.156478	0.348016	0.367127	0.394806	0.701078	0.909397	0.822441	0.196280	0.423380	0.132473	0.277511	0.458166	0.519643	0.658616	1.097616	0.099995	0.226601	0.485807	0.461654	0.275345	0.539754	0.392082	0.338596	0.154410	0.322726	0.211499	0.275143	0.258919	0.222971	0.536322	0.541532	0.184524	0.189578	0.271149	0.374246	0.258624	0.268134	0.220378	0.310879	0.170515	0.244024	0.184373	0.178224	0.342462	0.436574	0.737836	0.670415	0.230606	0.065915	0.261934	0.228331
78	0.213147	0.158905	0.278239	0.373206	0.183093	0.147389	0.332273	0.371820	0.395410	0.707777	0.936640	0.885571	0.199493	0.428726	0.159832	0.270464	0.466782	0.541718	0.683911	1.005299	0.096176	0.240645	0.480389	0.459810	0.275957	0.547158	0.396420	0.412998	0.151258	0.258991	0.219069	0.272605	0.254952	0.219496	0.513486	0.494522	0.137891	0.091655	0.242041	0.239790	0.343754	0.308001	0.258127	0.413621	0.191266	0.531490	0.135307	0.162246	0.355842	0.439054	0.655930	0.651855	0.227207	0.118220	0.262918	0.235406
79	0.206380	0.161410	0.273128	0.397723	0.175269	0.139733	0.320108	0.416499	0.388774	0.713365	0.969585	0.920837	0.215946	0.423500	0.196918	0.204741	0.476625	0.524401	0.679800	0.735844	0.078223	0.225210	0.439782	0.446420	0.291259	0.562772	0.413070	0.466536	0.148335	0.270117	0.236356	0.272999	0.262863	0.222012	0.464718	0.462820	0.104197	0.083030	0.161942	0.171869	0.417386	0.338122	0.365835	0.504804	0.188983	0.566411	0.129116	0.124584	0.362595	0.441104	0.591112	0.654277	0.234521	0.362315	0.267282	0.238266
80	0.217948	0.178765	0.272893	0.397503	0.175872	0.138509	0.327923	0.422045	0.376578	0.718955	1.013720	0.929747	0.209350	0.431163	0.198087	0.202373	0.466901	0.502468	0.642447	0.624816	0.102020	0.250303	0.372421	0.444540	0.302715	0.577730	0.448917	0.528795	0.142379	0.255886	0.278527	0.292496	0.257110	0.220543	0.420333	0.489359	0.096579	0.114158	0.136535	0.173302	0.468151	0.367894	0.390753	0.530252	0.188163	0.614260	0.136094	0.083837	0.371908	0.428418	0.563233	0.677581	0.239214	0.446818	0.255131	0.234902
81	0.236230	0.198474	0.271389	0.394445	0.181301	0.142120	0.328093	0.429942	0.370780	0.721135	1.034578	0.904470	0.236184	0.503123	0.194464	0.183434	0.438241	0.475660	0.602274	0.679730	0.160465	0.281895	0.364629	0.466281	0.329669	0.595959	0.476713	0.570025	0.139832	0.268380	0.294754	0.313922	0.247267	0.220164	0.416922	0.480701	0.091324	0.120687	0.136760	0.156930	0.488756	0.366868	0.385261	0.542005	0.162209	0.656091	0.135436	0.097606	0.364489	0.383127	0.554688	0.702866	0.302272	0.456410	0.240894	0.235513
