	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_02.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_04.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_06.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_07.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d	302_At_T1_sh_ND_08.c3d
57	0.133826	0.354601	0.294854	0.309584	0.104407	0.215969	0.150140	0.276256	0.693673	0.563156	0.353145	0.343806	0.029381	0.052145	0.036337	0.079990	0.091681	0.107993	0.324386	0.320691	0.043658	0.080848	0.106779	0.224445	0.096343	0.160372	0.398532	0.278698	0.136945	0.278552	0.194633	0.392156	0.178227	0.159524	0.256389	0.280877	0.128061	0.100978	0.127113	0.161088
58	0.133537	0.357089	0.291681	0.310447	0.104195	0.219201	0.145306	0.262402	0.635097	0.533032	0.381684	0.373931	0.029954	0.075234	0.033051	0.075555	0.092752	0.113985	0.323558	0.318615	0.049672	0.083909	0.105438	0.221919	0.097036	0.142514	0.403255	0.280067	0.136706	0.273373	0.195876	0.365330	0.122195	0.111432	0.252734	0.265538	0.215174	0.168500	0.126884	0.154023
59	0.131194	0.347915	0.288620	0.283686	0.098478	0.216235	0.145655	0.242096	0.182284	0.251348	0.446612	0.439200	0.038908	0.149700	0.030471	0.061460	0.092671	0.115427	0.277098	0.289762	0.053985	0.084735	0.102018	0.214167	0.097037	0.141277	0.322428	0.208769	0.130535	0.251520	0.197040	0.327631	0.089938	0.099614	0.293928	0.251507	0.243386	0.190434	0.126928	0.152269
60	0.136723	0.378171	0.262486	0.221264	0.092287	0.218104	0.147492	0.241633	0.178014	0.262800	0.479877	0.453454	0.038861	0.157593	0.028114	0.030874	0.086900	0.124056	0.238187	0.243059	0.056370	0.084670	0.097673	0.209607	0.061180	0.094738	0.184528	0.137906	0.120039	0.208120	0.181900	0.297593	0.090950	0.106880	0.301080	0.251833	0.257989	0.195897	0.125390	0.154174
61	0.137911	0.386471	0.236103	0.195937	0.094708	0.226272	0.149017	0.246377	0.196046	0.294255	0.491097	0.460220	0.040779	0.158855	0.027887	0.016562	0.088344	0.132872	0.236037	0.238189	0.056482	0.083466	0.098709	0.216390	0.048499	0.061030	0.152217	0.140767	0.113164	0.161357	0.165500	0.286805	0.077811	0.105973	0.288148	0.236720	0.277382	0.210471	0.122004	0.154778
62	0.136727	0.419049	0.222797	0.195081	0.095935	0.225860	0.148610	0.244079	0.198333	0.298595	0.484459	0.457049	0.051342	0.174601	0.029710	0.017987	0.081242	0.136640	0.230083	0.196628	0.057123	0.084086	0.103501	0.224472	0.045137	0.041374	0.127144	0.140765	0.118811	0.160991	0.151373	0.286458	0.076629	0.099641	0.280183	0.243895	0.416388	0.305883	0.105095	0.141894
63	0.118957	0.407520	0.226883	0.200279	0.093724	0.229085	0.146710	0.224595	0.185217	0.280429	0.434576	0.399358	0.062053	0.218491	0.078580	0.130125	0.059598	0.145691	0.162444	0.117920	0.058431	0.085356	0.105075	0.217792	0.046042	0.032204	0.123778	0.143577	0.125149	0.161167	0.146877	0.271521	0.080888	0.096057	0.276937	0.264067	0.482349	0.340828	0.095309	0.135151
64	0.114572	0.406023	0.210618	0.210840	0.089383	0.223463	0.131513	0.185602	0.154568	0.249962	0.382939	0.335795	0.062482	0.222902	0.107616	0.258869	0.056632	0.142298	0.117187	0.050929	0.062729	0.089284	0.111152	0.205751	0.043667	0.034436	0.100552	0.142695	0.126732	0.159450	0.146334	0.234907	0.110300	0.124706	0.293668	0.268496	0.487137	0.342894	0.092164	0.139322
65	0.106556	0.380782	0.197439	0.213602	0.083883	0.211483	0.100291	0.164661	0.148561	0.228428	0.354978	0.329842	0.063746	0.224141	0.111110	0.281959	0.054869	0.130999	0.101141	0.049754	0.066047	0.087488	0.110581	0.202421	0.040963	0.035055	0.054517	0.115922	0.123050	0.165265	0.134302	0.189851	0.134770	0.151772	0.339473	0.263851	0.487509	0.342721	0.099139	0.154932
66	0.077748	0.324927	0.193372	0.199417	0.083112	0.209869	0.083221	0.173318	0.146541	0.220274	0.346799	0.333290	0.068033	0.237169	0.113777	0.282149	0.054379	0.165174	0.089503	0.047362	0.067960	0.082415	0.110477	0.204298	0.033996	0.041000	0.143501	0.208272	0.120769	0.175789	0.112790	0.136723	0.144477	0.146176	0.331336	0.224440	0.487497	0.345726	0.101351	0.158534
67	0.077427	0.320088	0.190469	0.195414	0.072041	0.189154	0.082311	0.188113	0.134129	0.216791	0.262573	0.242804	0.078027	0.253023	0.115095	0.288040	0.055548	0.165586	0.083554	0.047832	0.068489	0.073850	0.110164	0.204554	0.036483	0.053390	0.247270	0.349130	0.106916	0.153987	0.105646	0.144490	0.147809	0.140046	0.300548	0.206778	0.489484	0.351567	0.100153	0.160014
68	0.079986	0.318008	0.192589	0.196691	0.062887	0.163871	0.083787	0.199166	0.128755	0.202844	0.165753	0.175388	0.075788	0.219552	0.127298	0.340032	0.052513	0.164540	0.084387	0.043874	0.068438	0.072224	0.111018	0.212505	0.049835	0.084088	0.273862	0.373677	0.092525	0.137784	0.118722	0.153491	0.154324	0.161111	0.294815	0.203961	0.464989	0.331094	0.098553	0.160733
69	0.078464	0.307984	0.200224	0.203715	0.074836	0.162658	0.088963	0.198212	0.110482	0.161121	0.133755	0.156941	0.084504	0.212147	0.136369	0.359929	0.048854	0.162745	0.087177	0.068250	0.066708	0.070135	0.110508	0.225097	0.060835	0.099322	0.283645	0.405942	0.082853	0.131371	0.127595	0.149547	0.220885	0.212942	0.300187	0.230392	0.456257	0.320241	0.096606	0.161759
70	0.072269	0.276908	0.205563	0.204556	0.078402	0.165430	0.086031	0.178339	0.101625	0.133887	0.125124	0.144625	0.085151	0.212658	0.137063	0.367905	0.052341	0.179571	0.099209	0.156931	0.064007	0.069290	0.122315	0.246951	0.063286	0.102905	0.359618	0.509609	0.083741	0.138661	0.133704	0.148028	0.226467	0.217760	0.304370	0.226982	0.462608	0.322952	0.094253	0.150356
71	0.066820	0.243290	0.209466	0.204199	0.077013	0.172324	0.080966	0.164735	0.099904	0.120279	0.123465	0.141160	0.080458	0.205294	0.154519	0.380246	0.042146	0.168675	0.146234	0.290065	0.063782	0.071753	0.147424	0.264360	0.088301	0.140667	0.444071	0.557245	0.088507	0.153631	0.135899	0.149044	0.226999	0.218327	0.317919	0.203115	0.463880	0.328121	0.078479	0.123589
72	0.058724	0.180897	0.219167	0.208263	0.077687	0.177551	0.076920	0.167435	0.099033	0.112939	0.144249	0.139598	0.076131	0.168476	0.167293	0.380251	0.041566	0.168371	0.230400	0.370780	0.064047	0.074197	0.153238	0.268964	0.102730	0.165069	0.468829	0.562093	0.095039	0.164953	0.132639	0.151414	0.213893	0.204300	0.299758	0.211028	0.392765	0.282832	0.071748	0.129564
73	0.051797	0.174882	0.223436	0.194521	0.080546	0.177870	0.078166	0.168069	0.095045	0.103906	0.176065	0.142326	0.075929	0.153517	0.154346	0.307755	0.048934	0.172978	0.252555	0.385008	0.065023	0.075217	0.154703	0.267147	0.108869	0.170656	0.448671	0.526244	0.096032	0.165079	0.123958	0.150661	0.202744	0.189701	0.228175	0.247847	0.262651	0.212718	0.077712	0.139877
74	0.047769	0.165733	0.197501	0.142495	0.081838	0.171670	0.088831	0.163760	0.106770	0.117007	0.184290	0.108872	0.074996	0.152512	0.148312	0.276698	0.046722	0.133413	0.257049	0.406308	0.071539	0.077319	0.150993	0.256534	0.107909	0.168001	0.401545	0.447813	0.092746	0.165701	0.114552	0.138954	0.196713	0.193457	0.208317	0.292505	0.248581	0.206822	0.097479	0.143402
75	0.043834	0.095358	0.177339	0.127499	0.085448	0.164679	0.090966	0.152240	0.138623	0.139471	0.188338	0.108601	0.073866	0.139507	0.155689	0.289042	0.044983	0.129759	0.263028	0.471482	0.086290	0.080669	0.148744	0.239745	0.104846	0.182368	0.390353	0.431200	0.082994	0.169522	0.122199	0.141437	0.194825	0.195424	0.259633	0.330665	0.250516	0.206762	0.102715	0.131869
76	0.041234	0.087076	0.169826	0.132758	0.087280	0.164052	0.091950	0.140089	0.156278	0.148937	0.311859	0.425784	0.066326	0.103073	0.192908	0.304986	0.044705	0.122914	0.307937	0.531102	0.099388	0.081370	0.136312	0.218292	0.100091	0.184507	0.386273	0.395267	0.072428	0.173160	0.134778	0.145755	0.173991	0.164164	0.304319	0.340457	0.252593	0.204184	0.099435	0.122701
77	0.041544	0.091293	0.169459	0.130729	0.089205	0.155637	0.093059	0.140266	0.156699	0.149579	0.403104	0.575409	0.070537	0.102505	0.218876	0.262502	0.046142	0.119038	0.375580	0.560419	0.104630	0.077854	0.116058	0.201315	0.097283	0.182203	0.319432	0.253556	0.064692	0.173747	0.136751	0.145666	0.101500	0.117635	0.315536	0.324121	0.238685	0.187138	0.105350	0.122195
78	0.033877	0.080007	0.164884	0.124813	0.089346	0.134104	0.094269	0.146304	0.198226	0.177892	0.446771	0.588165	0.066582	0.094657	0.219761	0.221783	0.080113	0.130285	0.395168	0.550031	0.106315	0.075231	0.122973	0.223483	0.074873	0.155693	0.203261	0.144073	0.062644	0.178869	0.136196	0.144729	0.101125	0.124987	0.312192	0.324663	0.230055	0.180506	0.119254	0.123658
79	0.031818	0.078515	0.154291	0.115384	0.088759	0.127966	0.095111	0.146240	0.222731	0.212018	0.456065	0.606836	0.065916	0.091397	0.226069	0.212722	0.117133	0.240871	0.381962	0.492415	0.103964	0.072059	0.128739	0.250725	0.053657	0.137220	0.156163	0.138801	0.063432	0.221558	0.142056	0.144732	0.095441	0.116517	0.306490	0.337160	0.220713	0.177452	0.167728	0.223653
80	0.035886	0.089586	0.165130	0.122692	0.088975	0.127496	0.093110	0.133857	0.240578	0.242679	0.509549	0.699185	0.069908	0.102091	0.243180	0.210660	0.124564	0.279877	0.338274	0.436085	0.102902	0.072888	0.132919	0.256104	0.047870	0.157735	0.157333	0.138087	0.064981	0.292868	0.157615	0.135858	0.090616	0.109005	0.329384	0.346800	0.189463	0.167005	0.213885	0.331053
81	0.041932	0.102282	0.195803	0.155605	0.088951	0.118210	0.089593	0.112249	0.243135	0.246914	0.602178	0.770837	0.091255	0.169585	0.243480	0.203989	0.131220	0.325484	0.324433	0.429539	0.102924	0.073680	0.146574	0.247784	0.048445	0.167059	0.155021	0.133823	0.075580	0.309881	0.164913	0.140312	0.095326	0.115463	0.345841	0.348964	0.183285	0.160765	0.235663	0.349885
82	0.051691	0.158517	0.243492	0.225298	0.084161	0.117067	0.086429	0.093714	0.243048	0.249021	0.630179	0.781223	0.142041	0.402840	0.246596	0.212296	0.131940	0.331211	0.336508	0.420354	0.105522	0.076871	0.158898	0.231612	0.042506	0.147875	0.151348	0.129407	0.096240	0.401576	0.161820	0.149867	0.094099	0.119343	0.343774	0.344705	0.128117	0.104051	0.254100	0.345816
83	0.053179	0.165384	0.281785	0.294634	0.075418	0.116146	0.082856	0.088221	0.233690	0.241264	0.638657	0.785569	0.155036	0.455176	0.256284	0.209274	0.132157	0.331509	0.360397	0.362153	0.108876	0.076970	0.140280	0.210223	0.040015	0.140057	0.139913	0.117717	0.100107	0.440656	0.156974	0.150560	0.095473	0.120716	0.333992	0.315143	0.131294	0.104786	0.254135	0.363607
84	0.064536	0.168240	0.287618	0.299454	0.075142	0.103490	0.083062	0.087063	0.215159	0.231376	0.617569	0.737413	0.175819	0.531344	0.256058	0.196018	0.132314	0.330713	0.356356	0.277015	0.107567	0.071405	0.133200	0.215109	0.040501	0.141796	0.130497	0.103280	0.097497	0.438614	0.154153	0.153113	0.093317	0.120267	0.291894	0.311284	0.130854	0.106756	0.283955	0.417009
85	0.072343	0.168273	0.288091	0.307236	0.080774	0.069758	0.083392	0.081043	0.209911	0.226969	0.550293	0.578324	0.191092	0.578859	0.236564	0.168662	0.136707	0.336250	0.295362	0.206370	0.107923	0.068273	0.138119	0.223975	0.039996	0.141753	0.114822	0.085032	0.102247	0.443927	0.156941	0.167238	0.075901	0.092932	0.294707	0.334360	0.134857	0.122343	0.355145	0.457986
86	0.078658	0.167563	0.294094	0.341311	0.085803	0.051433	0.084539	0.075408	0.191422	0.218767	0.497382	0.529082	0.188570	0.578668	0.210284	0.160340	0.123214	0.322702	0.270591	0.191968	0.108209	0.067257	0.140847	0.224667	0.040042	0.134189	0.123416	0.063510	0.105855	0.449181	0.157968	0.185631	0.216949	0.204474	0.361199	0.370555	0.137451	0.140792	0.392663	0.464768
87	0.085248	0.217120	0.329998	0.369861	0.085680	0.050981	0.079169	0.087545	0.131637	0.166251	0.477835	0.525433	0.185465	0.579480	0.213415	0.182107	0.090102	0.255795	0.300464	0.209659	0.104176	0.061915	0.141358	0.219096	0.038207	0.105720	0.137737	0.068254	0.110907	0.452663	0.160887	0.200810	0.438322	0.401519	0.379709	0.372872	0.141850	0.151956	0.399758	0.465276
88	0.102584	0.250136	0.362861	0.374306	0.081962	0.049964	0.073010	0.109356	0.085007	0.111384	0.475295	0.465130	0.184670	0.581647	0.218999	0.226863	0.079360	0.210868	0.342215	0.218950	0.089173	0.053620	0.146780	0.218580	0.035602	0.088427	0.138877	0.079495	0.111488	0.451921	0.159283	0.202698	0.537299	0.480684	0.366750	0.344347	0.142159	0.156278	0.398254	0.464886
89	0.111253	0.304881	0.374477	0.375830	0.071031	0.040562	0.091199	0.123143	0.068164	0.089433	0.393295	0.336921	0.184262	0.582449	0.215814	0.274863	0.065580	0.138975	0.355289	0.212346	0.076417	0.049990	0.149270	0.217821	0.039981	0.077391	0.140535	0.086632	0.111772	0.451818	0.147298	0.198445	0.592829	0.506231	0.349464	0.295637	0.129107	0.151278	0.385202	0.442346
90	0.110496	0.321902	0.360984	0.371514	0.066866	0.041521	0.101564	0.125875	0.049870	0.062394	0.362315	0.354525	0.176234	0.573960	0.229715	0.290484	0.068729	0.142687	0.340330	0.191188	0.074104	0.058143	0.148350	0.205251	0.041388	0.077002	0.146923	0.097383	0.111215	0.451862	0.141393	0.198051	0.675678	0.549974	0.326318	0.264790	0.115648	0.141171	0.359873	0.361818
91	0.108779	0.313352	0.338591	0.351214	0.066004	0.064127	0.102325	0.122751	0.047742	0.051448	0.348750	0.346654	0.145014	0.473199	0.221297	0.287054	0.069677	0.145829	0.314363	0.174255	0.096029	0.078027	0.142735	0.160458	0.045923	0.075215	0.140452	0.100418	0.110587	0.451442	0.142185	0.203496	0.689540	0.563728	0.379683	0.361892	0.106637	0.138228	0.345609	0.327888
92	0.105531	0.294745	0.283375	0.285462	0.075892	0.145131	0.101367	0.115191	0.064689	0.083718	0.359328	0.364613	0.118693	0.375201	0.212089	0.321068	0.070080	0.161028	0.293400	0.190885	0.129518	0.097181	0.140202	0.136469	0.072737	0.098722	0.152560	0.124655	0.110520	0.437407	0.143646	0.211890	0.700601	0.575876	0.475364	0.466329	0.119011	0.141486	0.332199	0.327491
93	0.103209	0.297548	0.251579	0.240684	0.085415	0.210871	0.100438	0.112068	0.067601	0.093155	0.423034	0.422506	0.103401	0.312927	0.232803	0.374414	0.055407	0.149147	0.294368	0.233297	0.162211	0.119391	0.130317	0.129463	0.074583	0.099360	0.171935	0.153646	0.110186	0.397426	0.131522	0.218818	0.707445	0.587644	0.484891	0.469619	0.184190	0.166542	0.329250	0.311790
94	0.095894	0.296361	0.248168	0.237606	0.085517	0.215007	0.100544	0.119320	0.067938	0.093204	0.459171	0.449592	0.056709	0.161165	0.286092	0.414988	0.043429	0.146406	0.328797	0.346763	0.176211	0.123570	0.110596	0.128413	0.078503	0.100237	0.173342	0.155135	0.110814	0.373606	0.111945	0.217649	0.671897	0.564051	0.438888	0.454957	0.238025	0.185425	0.310736	0.247268
95	0.094243	0.302047	0.247119	0.204309	0.088664	0.232370	0.101814	0.130444	0.074936	0.092158	0.475421	0.459681	0.057472	0.155667	0.305071	0.421252	0.044337	0.135255	0.302339	0.372522	0.181998	0.132433	0.097578	0.126971	0.083305	0.103909	0.218719	0.192218	0.095548	0.310856	0.096257	0.210712	0.561847	0.464095	0.454281	0.500799	0.238586	0.178886	0.230300	0.129822
96	0.095719	0.305373	0.229818	0.132731	0.091532	0.245452	0.102862	0.135950	0.160552	0.172501	0.476185	0.455805	0.057365	0.151105	0.298189	0.415751	0.056222	0.148590	0.256744	0.384780	0.226331	0.171181	0.096012	0.103752	0.079640	0.093941	0.230530	0.192000	0.084137	0.195132	0.093597	0.209890	0.482754	0.395817	0.537636	0.558290	0.232552	0.164725	0.136963	0.082923
97	0.076780	0.251297	0.161188	0.075391	0.091875	0.263475	0.102614	0.140159	0.336529	0.324077	0.442084	0.425635	0.055971	0.143124	0.288789	0.393512	0.058827	0.144109	0.242163	0.441028	0.236802	0.178308	0.081333	0.069631	0.079200	0.091948	0.247126	0.223078	0.083227	0.171577	0.108385	0.226300	0.390134	0.356696	0.600609	0.593454	0.242908	0.158969	0.118703	0.082029
98	0.066716	0.230192	0.103478	0.067639	0.090743	0.268411	0.102496	0.148129	0.442201	0.419662	0.416246	0.383801	0.057955	0.140946	0.280339	0.357061	0.057315	0.134134	0.245340	0.472119	0.237354	0.179231	0.074276	0.043826	0.083001	0.100974	0.276187	0.239994	0.076058	0.149674	0.114468	0.239530	0.270441	0.309961	0.636712	0.597641	0.302846	0.188312	0.119791	0.084136
99	0.046449	0.143703	0.075536	0.059598	0.095875	0.303038	0.104897	0.154325	0.463365	0.447606	0.451416	0.404158	0.058936	0.139461	0.250757	0.324451	0.059017	0.137323	0.242572	0.474814	0.236140	0.181092	0.070883	0.039964	0.072487	0.094871	0.268864	0.240776	0.061019	0.124243	0.114416	0.241140	0.254685	0.307884	0.586985	0.526909	0.311432	0.195870	0.120091	0.089123
100	0.050817	0.159736	0.075523	0.058199	0.094672	0.327660	0.108581	0.154179	0.559027	0.511951	0.491677	0.436907	0.057277	0.134853	0.248541	0.323340	0.058537	0.119296	0.220150	0.477688	0.236846	0.184171	0.063522	0.038155	0.070180	0.092912	0.248610	0.246259	0.045528	0.133942	0.139346	0.227942	0.237734	0.298737	0.531876	0.452898	0.320219	0.201443	0.119380	0.092862
101	0.055587	0.205856	0.072662	0.058356	0.092798	0.333059	0.106616	0.145957	0.593387	0.581360	0.454142	0.397055	0.056695	0.132231	0.251546	0.300663	0.058732	0.115539	0.209129	0.475061	0.237479	0.185239	0.050291	0.037457	0.076431	0.104875	0.237591	0.243812	0.040618	0.131472	0.165279	0.219390	0.220989	0.275292	0.562278	0.466282	0.328705	0.210240	0.117033	0.090068
