	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d
23	0.371120	0.068190	0.601895	0.707787	0.155221	0.223448	0.145569	0.076733	0.091702	0.266374	0.485520	0.365759	0.166650	0.171130	0.658292	0.335324	0.056972	0.351392	0.262974	0.306642	0.107884	0.269745	0.193211	0.147176	0.226033	0.526248	0.774172	0.881873	0.123055	1.039462	0.374219	0.232230	0.171702	0.174419	0.723837	0.942300	0.064718	0.813806	0.373553	0.320765	0.174330	0.528285	0.554829	0.673091	0.096328	0.619353	0.348535	0.342364	0.189148	0.249034	0.480552	0.426180	0.058798	0.453611	0.703983	0.472543	0.057151	0.359561	0.303799	0.236369	0.163714	0.273120	0.135616	0.106726	0.082377	0.406075	0.335505	0.573300	0.086233	1.080922	0.206077	0.185352	0.110137	0.121868	0.848084	0.432389	0.058709	1.473968	0.187572	0.216578
24	0.371974	0.086272	0.599730	0.708686	0.155974	0.230289	0.143791	0.075452	0.091146	0.267006	0.493849	0.368017	0.176316	0.312565	0.640531	0.321276	0.057614	0.373632	0.289053	0.305717	0.105999	0.276480	0.193679	0.147230	0.216010	0.577051	0.717856	0.813856	0.105824	1.144483	0.349527	0.198272	0.125334	0.184837	0.692666	0.944436	0.047585	0.819497	0.370981	0.335268	0.162691	0.516555	0.470689	0.733340	0.097191	0.619917	0.330812	0.362070	0.184173	0.250087	0.481864	0.498750	0.058124	0.389179	0.767179	0.518569	0.048750	0.366317	0.381146	0.256684	0.144740	0.255233	0.148784	0.123495	0.079485	0.404082	0.348739	0.586339	0.072847	0.981342	0.222325	0.208849	0.108331	0.118209	0.858535	0.497913	0.056552	1.533911	0.186327	0.223451
25	0.358391	0.106027	0.573196	0.723426	0.157024	0.235058	0.143221	0.075433	0.091704	0.266657	0.482570	0.361058	0.181538	0.416613	0.635174	0.295717	0.056361	0.410742	0.462292	0.395053	0.102657	0.277856	0.193875	0.148518	0.212434	0.614241	0.700327	0.713850	0.099986	1.203210	0.310264	0.178050	0.113896	0.191981	0.679184	0.958071	0.048689	0.811667	0.363808	0.330476	0.136979	0.488810	0.411469	0.718860	0.098564	0.620072	0.293729	0.360756	0.173017	0.248587	0.475758	0.507739	0.067010	0.323155	0.774303	0.532809	0.047018	0.380369	0.470691	0.360388	0.119350	0.241489	0.153676	0.142718	0.078012	0.403900	0.360637	0.590686	0.059896	0.904040	0.218332	0.221693	0.086076	0.117560	0.857239	0.522587	0.056403	1.588440	0.186475	0.227216
26	0.283718	0.121567	0.496879	0.762508	0.155711	0.237762	0.141648	0.075453	0.091978	0.260696	0.442458	0.309349	0.173960	0.453629	0.616557	0.288246	0.052227	0.459346	0.604538	0.568988	0.099317	0.277687	0.194300	0.149530	0.175872	0.635441	0.711177	0.668471	0.099718	1.225824	0.287537	0.173268	0.110988	0.194635	0.669277	0.966770	0.054191	0.791975	0.369772	0.324630	0.132189	0.439594	0.352236	0.663125	0.101247	0.602021	0.259330	0.350043	0.174222	0.247861	0.450491	0.509485	0.086190	0.268787	0.776552	0.532562	0.046857	0.398500	0.480182	0.456349	0.108512	0.230461	0.153909	0.157628	0.084165	0.393892	0.362732	0.597121	0.050246	0.838590	0.175337	0.226207	0.065721	0.119297	0.867263	0.522392	0.049756	1.639915	0.192084	0.225340
27	0.232293	0.129957	0.475322	0.814113	0.156353	0.238340	0.125185	0.075689	0.094216	0.234892	0.394023	0.273121	0.168352	0.465540	0.527680	0.272332	0.052781	0.487629	0.660894	0.660594	0.095875	0.283328	0.194826	0.146603	0.148062	0.639347	0.714931	0.700901	0.099766	1.224117	0.288561	0.168471	0.110300	0.193889	0.655798	0.956013	0.063174	0.761535	0.401775	0.328156	0.131526	0.401013	0.316379	0.616881	0.105565	0.557225	0.234713	0.331416	0.165090	0.250650	0.413570	0.533774	0.098845	0.234528	0.779963	0.532274	0.047392	0.416366	0.457457	0.491549	0.105901	0.221068	0.158995	0.164568	0.088157	0.348827	0.365752	0.627222	0.045019	0.803879	0.160609	0.222743	0.070940	0.123371	0.908465	0.515603	0.055663	1.687828	0.205307	0.224714
28	0.214444	0.132067	0.529606	0.847227	0.162975	0.235327	0.124552	0.077522	0.094635	0.162404	0.364566	0.273260	0.184275	0.466861	0.465990	0.242755	0.050751	0.501911	0.697024	0.722218	0.092921	0.308848	0.190080	0.132256	0.150437	0.642401	0.704610	0.740539	0.092789	1.213323	0.301558	0.174349	0.106997	0.191759	0.660769	0.944860	0.064748	0.725471	0.423071	0.346716	0.133125	0.384046	0.304512	0.611229	0.105647	0.520387	0.215032	0.312464	0.161189	0.259347	0.402830	0.580116	0.099195	0.210944	0.780640	0.532159	0.057160	0.429567	0.451458	0.495056	0.100656	0.212925	0.172603	0.178085	0.092583	0.291361	0.371251	0.666932	0.041196	0.818433	0.158318	0.220015	0.070866	0.128196	0.963016	0.513793	0.058662	1.711688	0.233512	0.224677
29	0.185044	0.131386	0.611981	0.869373	0.170294	0.225891	0.145712	0.138581	0.110443	0.120368	0.364839	0.278655	0.188478	0.467559	0.448087	0.222206	0.056351	0.507718	0.700317	0.763989	0.082378	0.365995	0.172948	0.115464	0.147049	0.662135	0.673103	0.709335	0.102144	1.202396	0.311859	0.175456	0.104427	0.189924	0.677829	0.944043	0.060839	0.694784	0.434790	0.366053	0.141892	0.384692	0.307998	0.636270	0.107427	0.483054	0.217416	0.301847	0.154990	0.273129	0.418588	0.630986	0.100620	0.198687	0.780723	0.532950	0.070684	0.432430	0.467747	0.494913	0.098329	0.205511	0.174305	0.231712	0.100029	0.249332	0.372603	0.683948	0.046201	0.844903	0.161295	0.215860	0.069304	0.133330	0.995420	0.521452	0.054053	1.713018	0.253740	0.221429
30	0.178660	0.131935	0.701116	0.834995	0.176218	0.205410	0.165905	0.246014	0.151853	0.096644	0.316930	0.247992	0.178194	0.470886	0.425325	0.219720	0.081850	0.508828	0.706399	0.762918	0.070765	0.446223	0.171303	0.108716	0.143175	0.702984	0.607285	0.624723	0.106699	1.191657	0.313840	0.176180	0.106453	0.189465	0.687299	0.953479	0.061274	0.679015	0.438842	0.377603	0.143856	0.397527	0.299147	0.649112	0.107369	0.447373	0.232479	0.298544	0.151196	0.293520	0.433451	0.673387	0.105619	0.215393	0.780264	0.532830	0.078338	0.423330	0.517624	0.506366	0.109041	0.198825	0.187909	0.279018	0.102551	0.214542	0.382349	0.681022	0.056926	0.860134	0.227036	0.231647	0.077973	0.139069	1.000367	0.548575	0.078515	1.698734	0.254580	0.205800
31	0.190646	0.137871	0.721130	0.715573	0.178385	0.173439	0.177603	0.286065	0.187664	0.104189	0.242947	0.195963	0.198671	0.475296	0.329633	0.205474	0.099731	0.508615	0.770881	0.781871	0.052755	0.542087	0.194248	0.105883	0.136218	0.758238	0.567212	0.541392	0.106490	1.189889	0.316013	0.176626	0.107071	0.190120	0.698209	0.956080	0.062754	0.678265	0.440246	0.380494	0.147916	0.414103	0.293657	0.646318	0.102747	0.413592	0.252906	0.298374	0.149717	0.318540	0.424365	0.686518	0.106528	0.288150	0.730913	0.498708	0.079023	0.404819	0.542160	0.525633	0.117860	0.191998	0.212341	0.307780	0.104930	0.187068	0.398890	0.676281	0.061773	0.866411	0.298832	0.301067	0.088890	0.144927	1.000434	0.582754	0.084334	1.683063	0.247112	0.170585
32	0.190595	0.152310	0.706738	0.629694	0.177152	0.145436	0.176715	0.289219	0.224694	0.168038	0.224692	0.170430	0.292067	0.478925	0.250938	0.185673	0.100470	0.508597	0.855083	0.840268	0.043703	0.644639	0.206217	0.107612	0.134929	0.817303	0.542647	0.523189	0.114225	1.196015	0.323277	0.174141	0.102832	0.190899	0.710053	0.956120	0.064097	0.669518	0.440287	0.380908	0.167443	0.426503	0.293669	0.643383	0.109612	0.382481	0.301558	0.297921	0.149620	0.343491	0.389326	0.682859	0.115030	0.404749	0.618795	0.412321	0.093386	0.379252	0.550053	0.548874	0.112786	0.183254	0.232442	0.321406	0.107559	0.170766	0.403427	0.675724	0.073065	0.866844	0.329629	0.325390	0.092363	0.149288	0.996474	0.611403	0.084049	1.664131	0.222594	0.144562
33	0.195369	0.171939	0.678105	0.605282	0.175256	0.135266	0.185134	0.296054	0.243448	0.234152	0.229005	0.166459	0.354430	0.477940	0.157142	0.153330	0.101318	0.503630	0.926058	0.910234	0.045479	0.716916	0.203756	0.107864	0.124191	0.863368	0.542022	0.568770	0.129995	1.190958	0.322548	0.156190	0.096472	0.190916	0.717494	0.955133	0.064043	0.612084	0.443125	0.381037	0.175268	0.431459	0.307929	0.646315	0.148105	0.352214	0.321750	0.301329	0.151685	0.368149	0.376515	0.678156	0.128939	0.502182	0.572110	0.364823	0.098173	0.347303	0.556603	0.570637	0.108505	0.166965	0.239698	0.326501	0.106888	0.162519	0.413437	0.678694	0.083816	0.862655	0.334660	0.326608	0.092126	0.150634	0.996662	0.643829	0.085805	1.641587	0.217689	0.148826
34	0.226743	0.193938	0.661005	0.605512	0.171141	0.136276	0.216453	0.323800	0.328526	0.267178	0.229918	0.188827	0.387396	0.455794	0.104904	0.121209	0.101902	0.483329	0.966123	0.970034	0.045496	0.758002	0.194965	0.093116	0.126400	0.885163	0.547014	0.626544	0.129047	1.192127	0.321633	0.125502	0.092535	0.189492	0.705945	0.941918	0.064598	0.545353	0.443356	0.386588	0.176787	0.429428	0.321276	0.649726	0.155896	0.329375	0.324949	0.313639	0.154347	0.397898	0.377493	0.678227	0.128280	0.584388	0.569414	0.360281	0.099442	0.321806	0.565301	0.584720	0.105360	0.141922	0.231963	0.327354	0.107155	0.157198	0.421141	0.681305	0.089701	0.854142	0.327800	0.315506	0.091182	0.149074	1.005529	0.675921	0.088646	1.653584	0.218196	0.155639
35	0.226006	0.221200	0.660410	0.603739	0.168418	0.135099	0.232874	0.360397	0.355102	0.277761	0.267883	0.258896	0.387914	0.385641	0.196782	0.199949	0.101442	0.450259	0.982546	1.003473	0.036112	0.780155	0.184909	0.075514	0.129723	0.886992	0.488026	0.648247	0.126463	1.161320	0.313953	0.115296	0.092323	0.187493	0.655440	0.828265	0.064184	0.472230	0.397614	0.386794	0.190091	0.423090	0.324782	0.653902	0.160277	0.332273	0.367243	0.330241	0.156258	0.429965	0.377795	0.678289	0.131135	0.658765	0.533576	0.350558	0.102310	0.328149	0.579474	0.595647	0.101272	0.125687	0.232679	0.327862	0.106029	0.152029	0.437534	0.715346	0.103061	0.836329	0.332211	0.298359	0.092752	0.146372	1.013095	0.696049	0.094289	1.694133	0.218577	0.154116
36	0.269142	0.246650	0.654387	0.605833	0.131221	0.138457	0.234351	0.383829	0.375987	0.279702	0.322847	0.322529	0.464664	0.297554	0.257612	0.290958	0.107893	0.432241	0.983569	1.012734	0.035998	0.789359	0.187855	0.079070	0.130740	0.870860	0.429833	0.640288	0.134244	1.092332	0.281960	0.154942	0.092249	0.189433	0.600309	0.621735	0.063259	0.399111	0.318748	0.357402	0.208946	0.408923	0.324302	0.659743	0.163862	0.370589	0.407837	0.333922	0.156260	0.454620	0.371754	0.680142	0.148774	0.722301	0.420020	0.308533	0.103182	0.366759	0.586675	0.600956	0.100575	0.129599	0.236119	0.328798	0.110904	0.164680	0.460265	0.735560	0.109836	0.796491	0.333206	0.299122	0.099594	0.146908	1.006512	0.706409	0.094983	1.667292	0.218213	0.150721
37	0.269256	0.267850	0.662303	0.610034	0.121600	0.142090	0.243791	0.386239	0.382223	0.279114	0.308069	0.350520	0.561043	0.260558	0.279589	0.314008	0.116668	0.437329	0.986964	1.012259	0.035404	0.790708	0.207695	0.088225	0.127723	0.841665	0.402966	0.644237	0.137869	1.017901	0.239349	0.180929	0.092297	0.203329	0.564526	0.511256	0.065009	0.334886	0.294962	0.296673	0.240141	0.388449	0.325168	0.662096	0.170103	0.407938	0.412159	0.300720	0.162220	0.469256	0.355700	0.680545	0.158208	0.759596	0.251684	0.214600	0.102480	0.413516	0.569909	0.602208	0.106768	0.143619	0.241225	0.325709	0.140796	0.219481	0.482409	0.735978	0.116174	0.720895	0.335678	0.301525	0.103946	0.151143	0.939956	0.708670	0.102127	1.613780	0.223286	0.142027
38	0.408398	0.283523	0.651184	0.597837	0.133246	0.141814	0.250062	0.393638	0.384859	0.275575	0.310901	0.351802	0.587955	0.251860	0.281576	0.319231	0.124925	0.487202	0.986240	1.019932	0.043441	0.788853	0.213613	0.105416	0.131211	0.799665	0.398186	0.646575	0.138661	0.966549	0.199814	0.183399	0.092152	0.235265	0.512506	0.505834	0.064439	0.282881	0.311557	0.267764	0.241230	0.381591	0.309817	0.653983	0.175885	0.416278	0.408901	0.258348	0.149986	0.476861	0.333952	0.635446	0.166827	0.775505	0.135131	0.116254	0.101957	0.462970	0.515766	0.590088	0.118385	0.161510	0.246954	0.321653	0.177530	0.303602	0.493633	0.744615	0.126711	0.626394	0.344363	0.298751	0.118414	0.154962	0.792052	0.688826	0.127323	1.550246	0.231126	0.127558
39	0.562582	0.293701	0.645002	0.530553	0.133026	0.136686	0.260127	0.397522	0.418180	0.268747	0.375362	0.409425	0.592671	0.253906	0.298622	0.317484	0.141044	0.550616	0.944631	1.029062	0.057949	0.787642	0.213599	0.107428	0.128575	0.758288	0.409593	0.647214	0.148393	0.956793	0.202271	0.187609	0.089067	0.283402	0.459913	0.526455	0.065505	0.243988	0.330975	0.271323	0.242959	0.403143	0.279612	0.558020	0.176328	0.424464	0.408833	0.243247	0.144821	0.478510	0.326838	0.539843	0.175675	0.777591	0.130964	0.095932	0.101741	0.494286	0.453181	0.532244	0.126973	0.179440	0.250586	0.319398	0.182551	0.395001	0.484583	0.739318	0.157318	0.527320	0.351979	0.301483	0.141124	0.156877	0.656357	0.624024	0.162651	1.483124	0.232968	0.121954
40	0.627887	0.299632	0.640717	0.400146	0.136060	0.133885	0.266004	0.398605	0.421984	0.267650	0.429381	0.462857	0.592182	0.253162	0.325818	0.330665	0.142306	0.593393	0.860276	0.977955	0.063752	0.789022	0.213783	0.104748	0.131366	0.724531	0.422209	0.663859	0.161723	0.981819	0.235909	0.197561	0.076806	0.337505	0.446007	0.529123	0.062671	0.218764	0.332536	0.277818	0.333031	0.449745	0.255564	0.428048	0.179002	0.470813	0.403749	0.250594	0.144657	0.477738	0.326687	0.498089	0.167409	0.772941	0.109032	0.102730	0.102500	0.500731	0.451884	0.479498	0.126105	0.195220	0.247969	0.320663	0.180526	0.475553	0.481215	0.753718	0.179943	0.418125	0.353022	0.302457	0.156188	0.157129	0.594245	0.562661	0.182247	1.412450	0.232996	0.113686
41	0.632022	0.302254	0.601035	0.290334	0.142171	0.145074	0.267698	0.399070	0.411928	0.258511	0.442387	0.486482	0.592130	0.246885	0.344168	0.365755	0.142879	0.639863	0.819690	0.935356	0.109557	0.792534	0.213995	0.105999	0.142458	0.702433	0.460862	0.681370	0.162657	1.021769	0.273527	0.223498	0.067224	0.369868	0.445895	0.493682	0.055791	0.205452	0.296737	0.275395	0.556651	0.505956	0.237575	0.377138	0.179518	0.518162	0.392597	0.240643	0.132643	0.482240	0.337886	0.494638	0.166942	0.769731	0.124798	0.118396	0.101594	0.493293	0.452842	0.468888	0.130847	0.208151	0.239946	0.320456	0.179300	0.524405	0.490287	0.770435	0.179373	0.334805	0.347874	0.299543	0.165726	0.156038	0.584639	0.541058	0.188143	1.337475	0.228968	0.113024
42	0.634025	0.302458	0.552794	0.226205	0.128955	0.169987	0.275033	0.399024	0.413151	0.216007	0.604269	0.512750	0.577294	0.239805	0.372017	0.390162	0.144790	0.693292	0.790304	0.896372	0.166188	0.793617	0.214124	0.111315	0.143124	0.697810	0.497524	0.660707	0.159388	1.051819	0.278494	0.250275	0.066358	0.383803	0.446137	0.431701	0.069546	0.205088	0.254870	0.251556	0.728077	0.562417	0.222411	0.379904	0.184669	0.560763	0.389874	0.224713	0.113749	0.500728	0.360183	0.492684	0.172411	0.771051	0.161259	0.186291	0.094349	0.480875	0.444057	0.470722	0.148594	0.217094	0.242043	0.288152	0.194404	0.553997	0.514357	0.765934	0.200375	0.299576	0.298525	0.272884	0.166071	0.153773	0.585526	0.558472	0.201730	1.257340	0.216359	0.115336
43	0.649743	0.306800	0.476032	0.307740	0.123747	0.197303	0.286569	0.376277	0.429056	0.146262	0.778783	0.710515	0.534704	0.235761	0.376436	0.393216	0.149612	0.729307	0.780868	0.860161	0.217305	0.784037	0.214558	0.109481	0.139005	0.698777	0.505227	0.607565	0.145328	1.070973	0.280507	0.266156	0.066457	0.389112	0.447418	0.378820	0.095218	0.234602	0.230977	0.218968	0.803628	0.602164	0.218615	0.367392	0.187965	0.601473	0.393161	0.220521	0.109145	0.523600	0.350001	0.459911	0.186858	0.774440	0.173432	0.231108	0.084963	0.473567	0.415207	0.468054	0.145461	0.221190	0.232689	0.240159	0.202813	0.569115	0.548055	0.750299	0.218814	0.294755	0.231870	0.199046	0.174021	0.150547	0.561146	0.581824	0.207805	1.194785	0.189001	0.115991
44	0.676028	0.323693	0.451232	0.407955	0.116933	0.213253	0.290641	0.317346	0.364929	0.087036	0.810295	0.753168	0.497604	0.234185	0.433063	0.394885	0.142161	0.745050	0.778114	0.850651	0.234702	0.757172	0.205098	0.103776	0.144280	0.686544	0.493553	0.581416	0.139719	1.076692	0.280128	0.268855	0.063599	0.389804	0.450239	0.382988	0.102740	0.304471	0.220097	0.191461	0.852466	0.625765	0.216270	0.319288	0.190548	0.642376	0.402069	0.220991	0.104383	0.540155	0.337639	0.405946	0.203510	0.770390	0.174203	0.234069	0.079593	0.474791	0.366785	0.454016	0.137776	0.220666	0.204551	0.196877	0.205475	0.573746	0.575272	0.758980	0.228785	0.298657	0.198512	0.172442	0.220535	0.146587	0.495982	0.590516	0.215476	1.156316	0.163720	0.116472
45	0.706346	0.350594	0.508980	0.460113	0.115133	0.222900	0.283489	0.287615	0.351705	0.065745	0.812917	0.732037	0.473351	0.227411	0.483287	0.392030	0.127867	0.749354	0.741282	0.837451	0.276066	0.707711	0.182022	0.103370	0.158722	0.650721	0.479959	0.579967	0.145237	1.072055	0.276165	0.268402	0.063850	0.388063	0.433926	0.429077	0.129983	0.386607	0.224815	0.182622	0.885798	0.637100	0.210442	0.265527	0.191855	0.684294	0.413390	0.225327	0.104658	0.548122	0.333137	0.399550	0.213410	0.742135	0.169486	0.235158	0.077246	0.482205	0.368938	0.431574	0.155945	0.217370	0.182966	0.163918	0.208037	0.572344	0.576088	0.780537	0.240940	0.302029	0.189450	0.171416	0.229427	0.142209	0.429949	0.588982	0.217080	1.129442	0.167248	0.116929
46	0.783489	0.367616	0.573366	0.479150	0.114716	0.227758	0.334849	0.285530	0.339944	0.072667	0.805940	0.714182	0.469480	0.203379	0.470009	0.349078	0.125541	0.749604	0.653033	0.784624	0.385994	0.628495	0.167669	0.105718	0.170925	0.587325	0.470345	0.574220	0.166811	1.065384	0.269053	0.267245	0.067837	0.386032	0.429139	0.488676	0.207060	0.452950	0.249347	0.188613	0.963717	0.638705	0.206537	0.229678	0.192096	0.727253	0.402807	0.231409	0.105729	0.544447	0.328332	0.416979	0.203071	0.695338	0.176457	0.245109	0.055866	0.493623	0.389865	0.399721	0.171822	0.213106	0.190291	0.156139	0.207577	0.568820	0.576287	0.790154	0.240590	0.301974	0.183299	0.171432	0.231110	0.137984	0.415884	0.564828	0.218640	1.106500	0.171800	0.118589
47	0.813119	0.373080	0.578044	0.478380	0.114779	0.229307	0.416313	0.276243	0.336081	0.084160	0.886171	0.744640	0.384321	0.165788	0.442137	0.277030	0.124937	0.750337	0.535835	0.724570	0.400812	0.543449	0.173171	0.101998	0.172069	0.496870	0.470788	0.550598	0.162351	1.062871	0.270580	0.262640	0.069711	0.384537	0.468457	0.521049	0.314767	0.507372	0.287826	0.222049	0.986506	0.633147	0.190839	0.221465	0.183041	0.760951	0.367970	0.233569	0.106220	0.528426	0.322256	0.424293	0.202335	0.645416	0.208336	0.261794	0.047012	0.508300	0.439457	0.379739	0.183458	0.209672	0.198809	0.157321	0.209700	0.565796	0.579201	0.786516	0.236887	0.296486	0.150941	0.164532	0.229657	0.134643	0.415059	0.524796	0.219442	1.090794	0.168804	0.119440
48	0.840675	0.369084	0.578589	0.496205	0.115576	0.227457	0.464823	0.243888	0.330010	0.094392	0.932715	0.765222	0.227431	0.129678	0.456283	0.252692	0.125462	0.753554	0.433903	0.675519	0.400963	0.490506	0.173892	0.100439	0.177059	0.391637	0.463951	0.504928	0.163867	1.012997	0.272433	0.258993	0.106751	0.384242	0.525132	0.553987	0.396801	0.546333	0.316661	0.287551	1.039408	0.622202	0.165095	0.217834	0.160223	0.777247	0.359219	0.226536	0.105409	0.502528	0.315058	0.426941	0.205273	0.588647	0.247709	0.279039	0.043614	0.519633	0.496372	0.447932	0.187117	0.206045	0.202670	0.162463	0.214041	0.564687	0.568995	0.785695	0.235104	0.284045	0.129719	0.130237	0.234997	0.132542	0.408641	0.484535	0.218604	1.088799	0.152986	0.105764
49	0.840448	0.357681	0.576757	0.515899	0.115731	0.222566	0.474761	0.194477	0.281607	0.102913	0.985629	0.742264	0.137394	0.106139	0.488605	0.248740	0.125700	0.759465	0.383291	0.657381	0.404338	0.469509	0.176711	0.101538	0.213734	0.304498	0.462670	0.430455	0.172225	0.942884	0.285712	0.256985	0.127968	0.385613	0.558457	0.586310	0.405287	0.569348	0.328317	0.310345	1.119292	0.607151	0.124262	0.206686	0.164685	0.777540	0.360937	0.206215	0.110273	0.470025	0.311659	0.434821	0.210150	0.520495	0.257676	0.292009	0.039786	0.517488	0.490543	0.485296	0.221233	0.201767	0.218982	0.190899	0.216944	0.567136	0.553745	0.774307	0.232836	0.261644	0.113586	0.110538	0.243171	0.131784	0.393717	0.437509	0.220433	1.067645	0.146559	0.089314
50	0.837970	0.341786	0.586132	0.520368	0.112786	0.215130	0.475491	0.154018	0.254773	0.109661	1.026322	0.721460	0.093441	0.105052	0.487358	0.250314	0.121436	0.766557	0.377401	0.667175	0.407703	0.475902	0.173464	0.099098	0.229362	0.245219	0.470532	0.377691	0.165185	0.877070	0.302324	0.237946	0.129898	0.388520	0.574130	0.600485	0.447274	0.585444	0.330609	0.311231	1.136030	0.589303	0.099086	0.194322	0.158782	0.761817	0.379976	0.215112	0.146942	0.435737	0.312651	0.458840	0.218415	0.461355	0.258140	0.296803	0.049770	0.495790	0.486989	0.479470	0.277444	0.196095	0.246284	0.224786	0.217838	0.571821	0.516294	0.718944	0.228639	0.233279	0.094408	0.107617	0.246582	0.130835	0.375460	0.396903	0.224730	0.990221	0.146727	0.085917
51	0.785944	0.324546	0.619692	0.532385	0.096296	0.207337	0.469882	0.149110	0.257693	0.114232	1.032225	0.715102	0.116180	0.123436	0.484135	0.230854	0.113761	0.768133	0.370853	0.684348	0.408496	0.499243	0.145169	0.093811	0.224832	0.213296	0.465333	0.378830	0.162281	0.815854	0.314027	0.227054	0.142563	0.391924	0.612234	0.606856	0.483275	0.596446	0.327926	0.311153	1.137741	0.572954	0.089038	0.175204	0.164694	0.735816	0.468175	0.255016	0.150327	0.404613	0.319430	0.472092	0.231242	0.427024	0.261117	0.296997	0.053332	0.453652	0.497921	0.479957	0.291774	0.186684	0.252621	0.242281	0.211451	0.570070	0.475006	0.622411	0.224820	0.201849	0.095196	0.144755	0.246532	0.126937	0.363851	0.392265	0.236784	0.908446	0.145571	0.085061
52	0.685702	0.309682	0.645491	0.551774	0.080258	0.204055	0.466438	0.126946	0.208844	0.116395	0.921111	0.677187	0.114234	0.149084	0.484113	0.174148	0.109255	0.746344	0.365409	0.685298	0.408353	0.525843	0.133072	0.077801	0.229400	0.201444	0.456924	0.338478	0.163501	0.758232	0.316590	0.230232	0.155779	0.393821	0.658327	0.624399	0.502902	0.602991	0.317893	0.309419	1.132170	0.566336	0.082351	0.155129	0.158863	0.719371	0.538269	0.275778	0.147854	0.378943	0.331345	0.475697	0.223147	0.413413	0.287102	0.301804	0.060832	0.391991	0.515030	0.481158	0.295126	0.173192	0.250789	0.237482	0.185441	0.551046	0.456105	0.544608	0.214365	0.171249	0.114713	0.196897	0.244615	0.120173	0.364589	0.399579	0.245124	0.832154	0.139711	0.082826
53	0.617730	0.299731	0.666878	0.552947	0.080887	0.206497	0.460321	0.117335	0.172893	0.116234	0.803106	0.464549	0.119964	0.172996	0.463595	0.135166	0.090095	0.692771	0.394309	0.659004	0.406177	0.547729	0.139871	0.076820	0.230791	0.200875	0.455911	0.310277	0.154750	0.701909	0.310889	0.228978	0.160315	0.391460	0.679090	0.632965	0.517178	0.605106	0.300638	0.312340	1.131935	0.567350	0.087338	0.147554	0.156126	0.719543	0.559372	0.279592	0.140854	0.359013	0.326378	0.470615	0.226765	0.412207	0.315508	0.331432	0.082029	0.338386	0.532779	0.472689	0.300028	0.157178	0.269652	0.236758	0.156329	0.508802	0.464595	0.517798	0.218974	0.141910	0.119705	0.203399	0.242794	0.112860	0.379264	0.422832	0.247357	0.774802	0.126525	0.078503
