	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_01.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_02.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_03.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_04.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_05.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_07.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_08.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d	313_At_T2_sh_R_ND_10.c3d
31	0.101010	0.095431	0.132239	0.198282	0.089751	0.210029	0.267596	0.315237	0.107372	0.141115	0.115487	0.158490	0.197783	0.239900	0.265695	0.198499	0.091509	0.175084	0.416266	0.328365	0.075199	0.076542	0.222061	0.179612	0.156862	0.233610	0.289501	0.111413	0.135335	0.258859	0.192876	0.230028	0.348216	0.088891	0.272361	0.216524	0.054715	0.164878	0.113390	0.207577	0.064964	0.231677	0.295584	0.379606	0.136833	0.317386	0.191982	0.243608	0.103222	0.246269	0.291680	0.345618	0.075980	0.187124	0.184135	0.091905	0.077244	0.132932	0.289091	0.123420	0.035400	0.145901	0.427595	0.172774
32	0.101167	0.083051	0.126442	0.192797	0.071440	0.186717	0.269468	0.316682	0.110068	0.129571	0.119168	0.165735	0.198249	0.276081	0.439866	0.237514	0.089549	0.164200	0.415520	0.327243	0.065468	0.081681	0.292168	0.147780	0.158196	0.229554	0.290518	0.122486	0.145465	0.291494	0.162291	0.232135	0.340199	0.084130	0.258524	0.212929	0.057600	0.146165	0.114984	0.194952	0.063613	0.232024	0.301844	0.407656	0.137862	0.317803	0.249147	0.248156	0.072546	0.195330	0.330715	0.383502	0.077719	0.175337	0.188481	0.102107	0.065904	0.135226	0.291296	0.148759	0.027862	0.119442	0.316524	0.151282
33	0.097423	0.083107	0.164409	0.206012	0.062206	0.182403	0.261952	0.315570	0.106418	0.124899	0.129336	0.186243	0.218890	0.298357	0.443527	0.242392	0.088792	0.163998	0.438372	0.341795	0.066030	0.087764	0.340580	0.168590	0.142102	0.200675	0.291785	0.128639	0.145065	0.297047	0.158634	0.228051	0.310925	0.086426	0.190514	0.141904	0.058837	0.139920	0.131492	0.216867	0.048067	0.207030	0.333464	0.421834	0.132931	0.310310	0.256420	0.287348	0.047118	0.184101	0.362010	0.409493	0.085545	0.191298	0.256991	0.119559	0.047829	0.134314	0.263527	0.186960	0.023962	0.086414	0.297313	0.094408
34	0.101875	0.088902	0.228712	0.360353	0.060776	0.177532	0.200014	0.164932	0.105388	0.126435	0.139575	0.201245	0.238178	0.335247	0.435819	0.248804	0.090927	0.147538	0.486443	0.358128	0.071537	0.090054	0.388691	0.239282	0.084194	0.174132	0.295735	0.162621	0.143014	0.296961	0.162408	0.237523	0.272798	0.155681	0.174269	0.139363	0.061402	0.141504	0.293737	0.269014	0.046455	0.159833	0.381921	0.485953	0.119659	0.307130	0.287272	0.330023	0.059239	0.232897	0.361968	0.418399	0.083681	0.192591	0.449101	0.129998	0.044804	0.133591	0.271634	0.214012	0.022342	0.092847	0.304698	0.090201
35	0.099552	0.090017	0.248692	0.391656	0.057155	0.169542	0.206145	0.147843	0.113268	0.131093	0.136884	0.184043	0.245591	0.351368	0.463903	0.267094	0.083311	0.132962	0.528822	0.373516	0.073643	0.089318	0.397290	0.240288	0.077665	0.176750	0.306135	0.242609	0.138979	0.290223	0.276118	0.233865	0.264654	0.185915	0.158003	0.130597	0.051373	0.118619	0.334927	0.292660	0.045717	0.151163	0.422926	0.493653	0.091320	0.258656	0.303004	0.337172	0.069598	0.198287	0.314364	0.413437	0.088383	0.218496	0.543335	0.130860	0.055887	0.140766	0.263241	0.232424	0.018105	0.087840	0.306299	0.076746
36	0.094190	0.087599	0.238047	0.400211	0.063853	0.170275	0.271003	0.113125	0.135574	0.135341	0.128886	0.172940	0.241727	0.327735	0.507814	0.284966	0.091037	0.129704	0.541503	0.379596	0.073912	0.088280	0.450577	0.254395	0.079151	0.165033	0.282944	0.315545	0.137513	0.288252	0.540600	0.246423	0.124426	0.186422	0.295501	0.377892	0.052328	0.132800	0.354795	0.434804	0.038695	0.110289	0.436797	0.491161	0.084715	0.257506	0.309896	0.332522	0.070262	0.213038	0.288936	0.410773	0.099413	0.249427	0.541362	0.141247	0.081110	0.176709	0.258239	0.241998	0.017282	0.106535	0.306621	0.066141
37	0.089216	0.093437	0.258398	0.434750	0.070831	0.212872	0.288496	0.116989	0.143110	0.110082	0.119540	0.172895	0.196650	0.284867	0.514600	0.289089	0.078388	0.116689	0.542509	0.378432	0.072233	0.087611	0.501875	0.299479	0.076407	0.167540	0.246684	0.405207	0.112369	0.260170	0.678198	0.335408	0.086972	0.188562	0.486550	0.565944	0.052433	0.132531	0.380490	0.472473	0.034592	0.095946	0.405561	0.419978	0.085336	0.259749	0.312570	0.337085	0.074987	0.271437	0.298227	0.437861	0.099350	0.235709	0.561966	0.139088	0.094852	0.185049	0.258098	0.247399	0.017433	0.110529	0.297296	0.074880
38	0.071763	0.085736	0.291008	0.456704	0.069881	0.192697	0.326544	0.115667	0.142649	0.099436	0.176528	0.210383	0.160635	0.272247	0.506924	0.261520	0.069888	0.111275	0.492366	0.374139	0.068625	0.087416	0.509804	0.319617	0.078570	0.167893	0.248941	0.415548	0.074680	0.213543	0.699170	0.354217	0.077063	0.192859	0.500964	0.579531	0.056694	0.136335	0.454874	0.587822	0.034284	0.091038	0.359441	0.465838	0.084931	0.267759	0.309764	0.349110	0.074512	0.326183	0.399180	0.673941	0.106821	0.256053	0.571353	0.149370	0.095477	0.189232	0.253170	0.337050	0.024928	0.114010	0.302521	0.163484
39	0.062848	0.073624	0.315540	0.492441	0.079801	0.168326	0.350165	0.115738	0.136055	0.100470	0.241723	0.396963	0.160877	0.250320	0.404758	0.301315	0.069315	0.110927	0.419313	0.317278	0.063854	0.074391	0.514473	0.318984	0.078012	0.162807	0.262487	0.491444	0.070723	0.204616	0.751662	0.370974	0.073885	0.216071	0.497510	0.609815	0.055122	0.125649	0.465709	0.650979	0.035454	0.091178	0.384799	0.456677	0.080389	0.247055	0.295912	0.360743	0.073988	0.357925	0.473942	0.679353	0.114972	0.267634	0.596780	0.149090	0.097147	0.188591	0.282280	0.451377	0.029561	0.130720	0.330830	0.167143
40	0.071991	0.087680	0.342342	0.512493	0.082978	0.181961	0.360089	0.123364	0.124932	0.123396	0.295105	0.572684	0.151716	0.278415	0.331763	0.320787	0.068807	0.105084	0.454281	0.371571	0.059478	0.074121	0.524103	0.303011	0.073837	0.146686	0.298217	0.569522	0.067617	0.208077	0.826217	0.363322	0.074835	0.232334	0.498375	0.609767	0.055213	0.124060	0.470657	0.653536	0.044290	0.088505	0.377932	0.464681	0.071230	0.255428	0.225980	0.389957	0.074996	0.358254	0.474518	0.674063	0.110791	0.259700	0.669182	0.188527	0.099102	0.183910	0.346840	0.455065	0.029600	0.135674	0.330475	0.167291
41	0.088750	0.135935	0.346605	0.516488	0.085309	0.181535	0.373825	0.191995	0.125177	0.126209	0.303169	0.592537	0.177728	0.329048	0.334244	0.396034	0.069079	0.108980	0.480944	0.370861	0.052437	0.069161	0.520379	0.302710	0.081724	0.154189	0.322452	0.635584	0.053337	0.162506	0.881081	0.422827	0.071023	0.232671	0.512525	0.619233	0.053375	0.114353	0.469054	0.656004	0.046147	0.087757	0.334815	0.421870	0.071416	0.250348	0.203146	0.370397	0.075199	0.357479	0.451280	0.660444	0.108806	0.255764	0.736463	0.210377	0.101507	0.193387	0.365870	0.547063	0.033808	0.132798	0.379957	0.166821
42	0.097465	0.160981	0.346261	0.517753	0.091941	0.183570	0.375076	0.201698	0.123494	0.127083	0.299041	0.627047	0.262608	0.537261	0.304141	0.421649	0.068489	0.119831	0.454708	0.357593	0.050002	0.065282	0.476297	0.303947	0.120052	0.247509	0.319862	0.647287	0.051473	0.115599	0.928004	0.500340	0.075874	0.225669	0.523453	0.642938	0.047328	0.115684	0.446370	0.639468	0.067774	0.089235	0.303167	0.384961	0.071301	0.258956	0.162910	0.391051	0.096063	0.350737	0.430028	0.645767	0.101384	0.242173	0.780346	0.223658	0.103024	0.210046	0.369203	0.554669	0.037330	0.128906	0.432527	0.189060
43	0.099149	0.184841	0.334059	0.523702	0.091197	0.192408	0.374375	0.249169	0.121359	0.120645	0.297644	0.652715	0.291436	0.584602	0.221922	0.413708	0.066249	0.121167	0.403273	0.341548	0.044186	0.048085	0.432891	0.299573	0.128853	0.372104	0.386894	0.673636	0.078806	0.136060	0.953751	0.541622	0.080629	0.181823	0.529407	0.652080	0.045086	0.115457	0.366876	0.623427	0.075053	0.095934	0.240103	0.514407	0.066218	0.254436	0.136511	0.400779	0.097101	0.327858	0.424378	0.639433	0.099238	0.235974	0.758088	0.215412	0.103565	0.214179	0.356744	0.597857	0.040160	0.123923	0.433535	0.265247
44	0.102213	0.235092	0.449282	0.605706	0.092780	0.218321	0.376148	0.268757	0.111263	0.117531	0.322907	0.716365	0.367842	0.666806	0.147349	0.417690	0.064962	0.120252	0.366124	0.497587	0.034358	0.036604	0.380996	0.234729	0.148078	0.392765	0.457298	0.701948	0.110290	0.154021	0.947190	0.551684	0.077772	0.202301	0.536349	0.637737	0.040141	0.107532	0.370875	0.582147	0.075824	0.096387	0.369860	0.617339	0.072657	0.227071	0.173216	0.402307	0.094198	0.330681	0.422839	0.668533	0.096316	0.225201	0.653048	0.218180	0.103546	0.214459	0.348085	0.654648	0.047730	0.116892	0.451088	0.295527
45	0.106903	0.242988	0.554974	0.685812	0.086033	0.207790	0.308235	0.271855	0.087555	0.110278	0.340007	0.735731	0.392321	0.735473	0.159803	0.435027	0.044489	0.114521	0.345921	0.510433	0.027598	0.029162	0.426406	0.228819	0.208125	0.462634	0.496325	0.731383	0.114302	0.155614	0.881941	0.551502	0.068649	0.203267	0.417303	0.438604	0.041979	0.111776	0.364665	0.509127	0.075460	0.111995	0.397807	0.565783	0.070211	0.230898	0.210475	0.390543	0.096066	0.307586	0.431078	0.673346	0.081900	0.157864	0.646402	0.225289	0.098582	0.209725	0.354189	0.688302	0.049150	0.104236	0.466122	0.296291
46	0.126877	0.260123	0.592137	0.699910	0.087496	0.170926	0.296439	0.268470	0.080182	0.105565	0.342811	0.736570	0.398792	0.833394	0.298636	0.416834	0.035872	0.092250	0.348177	0.554163	0.030007	0.025816	0.490491	0.219970	0.214791	0.519433	0.593704	0.715776	0.114565	0.153148	0.723957	0.518912	0.053414	0.201887	0.334193	0.360719	0.037802	0.102009	0.303263	0.439273	0.075746	0.108843	0.375673	0.545450	0.074801	0.299814	0.228233	0.350372	0.092190	0.266933	0.443037	0.613928	0.080344	0.164592	0.652279	0.231236	0.079791	0.182206	0.358056	0.700473	0.049211	0.092760	0.459849	0.295864
47	0.128445	0.259339	0.584455	0.689719	0.086284	0.167067	0.230622	0.285928	0.079379	0.096734	0.310391	0.724211	0.421414	0.919599	0.523395	0.377984	0.030519	0.090029	0.364866	0.605891	0.035388	0.026007	0.485486	0.168983	0.217880	0.517269	0.648754	0.676635	0.118081	0.154772	0.678909	0.483535	0.060557	0.226854	0.339482	0.302635	0.034725	0.099531	0.227598	0.248834	0.072938	0.108549	0.377759	0.553909	0.073856	0.319282	0.305038	0.290158	0.096916	0.211809	0.358370	0.412578	0.083142	0.150143	0.635718	0.222270	0.067708	0.169003	0.377556	0.701699	0.047723	0.101086	0.453121	0.273248
48	0.134008	0.260507	0.573589	0.683618	0.074432	0.159873	0.225560	0.289527	0.063218	0.091016	0.257479	0.689919	0.431717	0.970655	0.547199	0.318228	0.031271	0.098405	0.366744	0.645798	0.045668	0.035380	0.498324	0.112189	0.223128	0.515267	0.652958	0.648767	0.122307	0.158931	0.658685	0.463701	0.078290	0.209832	0.349868	0.379612	0.035566	0.116981	0.220463	0.210016	0.070441	0.127924	0.399788	0.568538	0.074510	0.309559	0.358478	0.249631	0.098545	0.249569	0.276853	0.416526	0.066271	0.119364	0.632495	0.223078	0.081314	0.208450	0.406768	0.666466	0.043658	0.083977	0.410648	0.264938
49	0.141507	0.265481	0.600838	0.755232	0.069213	0.141156	0.193081	0.289454	0.046297	0.067056	0.208280	0.602481	0.370933	0.888410	0.600267	0.242538	0.034461	0.149718	0.326434	0.628565	0.051558	0.038148	0.513390	0.107879	0.224544	0.515053	0.652081	0.636962	0.125333	0.162434	0.556182	0.465823	0.079166	0.206157	0.379876	0.409529	0.047896	0.143627	0.217367	0.194629	0.059128	0.140456	0.406513	0.567568	0.078139	0.306896	0.375131	0.195205	0.125778	0.281641	0.247427	0.395689	0.055195	0.130305	0.561566	0.219587	0.083337	0.223896	0.381234	0.587389	0.043718	0.075046	0.399323	0.271898
50	0.134957	0.257528	0.669735	0.881997	0.065178	0.146696	0.177644	0.252489	0.046224	0.119971	0.206157	0.594799	0.351736	0.847310	0.626661	0.240939	0.036420	0.185892	0.288911	0.631770	0.053987	0.041506	0.562175	0.108661	0.225745	0.515010	0.673316	0.590450	0.125634	0.141894	0.484033	0.442645	0.080885	0.207217	0.388174	0.384697	0.057924	0.168697	0.213940	0.176992	0.032453	0.162919	0.405231	0.537754	0.088203	0.297485	0.377376	0.093784	0.157691	0.338758	0.246556	0.385081	0.053864	0.147391	0.476844	0.202378	0.111359	0.245240	0.322293	0.582519	0.043473	0.147123	0.392635	0.283644
51	0.125471	0.232620	0.744291	0.957221	0.056990	0.206276	0.197948	0.264994	0.065234	0.274480	0.220128	0.608505	0.276660	0.784656	0.635223	0.273250	0.080630	0.262375	0.286848	0.648282	0.055104	0.050909	0.596340	0.104597	0.225923	0.514814	0.711159	0.525942	0.119543	0.137014	0.409573	0.345074	0.078429	0.205781	0.396426	0.388540	0.065619	0.168682	0.205911	0.173708	0.031241	0.179359	0.311525	0.316780	0.084026	0.297374	0.385067	0.142665	0.153449	0.327392	0.240606	0.388010	0.056181	0.167652	0.414381	0.304234	0.133970	0.232239	0.298168	0.498773	0.042186	0.209714	0.328712	0.289033
52	0.120386	0.221878	0.777596	0.971665	0.084958	0.248777	0.217805	0.322356	0.069952	0.306989	0.214099	0.571066	0.218316	0.743667	0.631787	0.280577	0.089471	0.279431	0.282731	0.681321	0.059287	0.069871	0.617556	0.098474	0.219699	0.508724	0.736687	0.458297	0.114801	0.149841	0.322456	0.254233	0.077858	0.179853	0.386850	0.390117	0.066542	0.164249	0.182634	0.165952	0.031808	0.171688	0.212314	0.298438	0.108473	0.315281	0.463661	0.312619	0.179744	0.321474	0.238641	0.396839	0.056660	0.178615	0.402083	0.378799	0.136215	0.306795	0.275511	0.483946	0.053126	0.253568	0.307253	0.247135
53	0.114806	0.193405	0.775688	0.957804	0.100177	0.281456	0.212547	0.323912	0.069413	0.330327	0.165301	0.496515	0.188286	0.636852	0.640873	0.247992	0.090457	0.282794	0.257059	0.568522	0.061603	0.071260	0.626101	0.098722	0.199745	0.446841	0.752638	0.459958	0.084241	0.144957	0.286268	0.186034	0.085666	0.177024	0.362707	0.440753	0.071666	0.166344	0.152633	0.153406	0.030835	0.194702	0.208095	0.272712	0.131877	0.299761	0.452760	0.320471	0.193337	0.318409	0.250559	0.402383	0.069289	0.179393	0.385361	0.387131	0.159284	0.368714	0.272370	0.458469	0.052463	0.308320	0.294271	0.182431
54	0.106419	0.134718	0.683194	0.836849	0.105671	0.288878	0.215981	0.336583	0.072883	0.340532	0.140711	0.510000	0.180047	0.583485	0.487660	0.239428	0.092254	0.283296	0.287633	0.568979	0.062305	0.115110	0.624846	0.107244	0.196872	0.366664	0.726417	0.407750	0.069774	0.186205	0.295313	0.178945	0.088507	0.245912	0.332551	0.480787	0.073944	0.173323	0.106296	0.145462	0.030972	0.195758	0.182080	0.227433	0.129001	0.227591	0.431979	0.333526	0.195610	0.318184	0.233835	0.456007	0.073935	0.185348	0.390329	0.385871	0.161346	0.393482	0.276647	0.461374	0.049681	0.311101	0.256926	0.176169
55	0.096405	0.108605	0.605999	0.783489	0.108154	0.309204	0.219468	0.331939	0.092100	0.350139	0.162644	0.577805	0.093397	0.367532	0.441651	0.246355	0.093228	0.282546	0.299722	0.554709	0.063534	0.117771	0.601880	0.107099	0.167294	0.350332	0.727449	0.364594	0.073572	0.269462	0.291869	0.200275	0.089398	0.301948	0.316905	0.495557	0.076105	0.186619	0.103382	0.128495	0.031161	0.186371	0.114038	0.155861	0.128234	0.195226	0.381617	0.337156	0.195827	0.316348	0.212152	0.423432	0.072845	0.188093	0.384926	0.403483	0.161461	0.414543	0.285444	0.474206	0.049854	0.312764	0.374591	0.226269
56	0.074517	0.071812	0.582434	0.766647	0.105798	0.317086	0.227121	0.321066	0.124579	0.409953	0.183401	0.546002	0.080747	0.252239	0.378507	0.252363	0.093190	0.282821	0.281630	0.502654	0.063348	0.119544	0.524923	0.102107	0.090723	0.179158	0.699792	0.331340	0.116755	0.405224	0.284885	0.243306	0.127099	0.348156	0.317373	0.460270	0.078947	0.189330	0.106238	0.126405	0.029051	0.172234	0.232668	0.299439	0.129763	0.208433	0.375044	0.340557	0.194218	0.296434	0.248680	0.373591	0.065571	0.178473	0.391990	0.432592	0.164069	0.433937	0.302990	0.483461	0.051856	0.316054	0.434481	0.342470
57	0.078101	0.070801	0.590322	0.797057	0.108650	0.323636	0.218824	0.329054	0.126848	0.421929	0.186881	0.460447	0.082473	0.246883	0.321205	0.247939	0.092215	0.281189	0.249373	0.456153	0.061015	0.120035	0.461556	0.090877	0.082285	0.036982	0.613636	0.352844	0.129025	0.474447	0.280491	0.237385	0.128881	0.362178	0.289583	0.435856	0.078915	0.172618	0.100717	0.126728	0.023140	0.144023	0.308818	0.305763	0.130655	0.209431	0.366709	0.343224	0.194551	0.227477	0.264766	0.348384	0.063011	0.174577	0.424294	0.450829	0.164602	0.447725	0.281648	0.487062	0.052536	0.315440	0.435871	0.355018
58	0.066152	0.067309	0.598700	0.914347	0.114144	0.326679	0.224111	0.318081	0.129435	0.421607	0.187581	0.458329	0.083711	0.266539	0.309696	0.185745	0.095604	0.265868	0.222131	0.440963	0.055899	0.119356	0.420021	0.082227	0.064330	0.024240	0.576284	0.383087	0.144182	0.476651	0.289893	0.237599	0.141140	0.364837	0.313458	0.524028	0.068884	0.155272	0.097962	0.172240	0.024828	0.127387	0.310760	0.324694	0.125047	0.224714	0.366610	0.344355	0.172567	0.183083	0.264529	0.345233	0.062097	0.184400	0.447344	0.450343	0.158975	0.429150	0.233809	0.488918	0.052917	0.319550	0.440572	0.348601
59	0.051265	0.049354	0.641585	0.991300	0.114241	0.328174	0.230344	0.318560	0.129108	0.395563	0.190334	0.421853	0.088986	0.253170	0.309755	0.159809	0.106952	0.244564	0.194524	0.446242	0.047773	0.117707	0.429125	0.129785	0.045891	0.026412	0.575014	0.399134	0.144761	0.475956	0.278184	0.222509	0.141307	0.366746	0.296994	0.504897	0.065214	0.135639	0.106210	0.225667	0.026182	0.111247	0.311966	0.328669	0.119927	0.200999	0.301546	0.254776	0.147978	0.074051	0.263569	0.358395	0.061307	0.162668	0.451020	0.458156	0.157155	0.420595	0.213666	0.535467	0.052203	0.362383	0.449694	0.368762
60	0.050508	0.047328	0.697096	0.971484	0.114056	0.266187	0.196468	0.243966	0.120885	0.316330	0.201753	0.366946	0.081244	0.247137	0.305418	0.110301	0.088190	0.163596	0.216627	0.448655	0.049981	0.117449	0.396331	0.195787	0.039338	0.026064	0.572111	0.396800	0.144656	0.476234	0.199231	0.281447	0.142195	0.366573	0.296103	0.499585	0.063938	0.135747	0.114125	0.273537	0.033504	0.062756	0.358557	0.348623	0.072269	0.179454	0.187225	0.195779	0.138614	0.083517	0.266189	0.373558	0.064217	0.158167	0.434059	0.447749	0.137707	0.405686	0.212861	0.602742	0.054127	0.341355	0.475970	0.397763
61	0.049304	0.044032	0.682273	0.919831	0.084174	0.244632	0.177373	0.175586	0.119617	0.303383	0.198450	0.362757	0.061613	0.222202	0.238917	0.130566	0.077857	0.128469	0.250490	0.419644	0.061803	0.154075	0.363712	0.209446	0.037204	0.025839	0.526364	0.642566	0.145649	0.472852	0.259990	0.305416	0.137834	0.366331	0.298277	0.480170	0.060546	0.127680	0.112781	0.358779	0.051400	0.062013	0.390716	0.368320	0.053792	0.173579	0.207725	0.180924	0.095987	0.086618	0.305676	0.478756	0.064921	0.128248	0.357280	0.320219	0.109375	0.401327	0.227041	0.659625	0.052803	0.359721	0.512643	0.432038
62	0.049284	0.044354	0.655547	0.970375	0.075305	0.180793	0.171561	0.134974	0.115906	0.291277	0.208424	0.371950	0.062654	0.200061	0.272062	0.178685	0.087884	0.144804	0.248652	0.408924	0.062830	0.235550	0.355464	0.220719	0.036003	0.026126	0.452969	0.859437	0.144099	0.470645	0.321388	0.308237	0.135392	0.348039	0.287906	0.435318	0.054782	0.115668	0.128396	0.385792	0.053534	0.061121	0.433680	0.369780	0.056387	0.170651	0.217548	0.169902	0.063357	0.086947	0.359292	0.523267	0.058073	0.128410	0.356192	0.306411	0.106650	0.349489	0.242803	0.684907	0.045530	0.316771	0.527032	0.430648
63	0.048264	0.043982	0.671988	1.041608	0.062552	0.155552	0.164028	0.122041	0.112970	0.284926	0.209468	0.281138	0.064478	0.192854	0.272639	0.174098	0.092347	0.166747	0.211754	0.386377	0.107540	0.254571	0.346920	0.221202	0.029265	0.027721	0.495112	0.971063	0.142763	0.461924	0.329719	0.318648	0.131516	0.279036	0.279827	0.433703	0.053281	0.126290	0.158012	0.387939	0.054191	0.061215	0.411030	0.303448	0.056122	0.171848	0.200241	0.174140	0.054483	0.086212	0.405247	0.526525	0.046113	0.120097	0.477153	0.299427	0.070448	0.295499	0.248470	0.661569	0.053686	0.309292	0.526252	0.431066
64	0.056326	0.053593	0.716154	1.122683	0.053912	0.126347	0.152603	0.123409	0.089900	0.273891	0.183679	0.196817	0.060019	0.181850	0.258986	0.169656	0.092876	0.193230	0.184156	0.413180	0.133975	0.283715	0.354050	0.219762	0.029098	0.027042	0.573876	0.986461	0.140011	0.415729	0.334581	0.329616	0.123626	0.229154	0.279427	0.449461	0.051819	0.170336	0.162505	0.398824	0.056640	0.063442	0.365832	0.281496	0.040877	0.149850	0.192441	0.171622	0.055215	0.085809	0.408408	0.530778	0.043384	0.118730	0.521613	0.285251	0.064186	0.267551	0.241295	0.594613	0.054246	0.306410	0.462778	0.423769
65	0.088356	0.085591	0.746991	1.168583	0.051802	0.097888	0.135407	0.125697	0.066200	0.181601	0.188219	0.228881	0.056795	0.139457	0.230174	0.180168	0.092702	0.195217	0.215826	0.525222	0.134272	0.291946	0.378531	0.217649	0.029205	0.027140	0.556673	0.998612	0.127772	0.386840	0.344132	0.297807	0.079359	0.111059	0.278975	0.457513	0.044248	0.170148	0.164380	0.399201	0.057775	0.065066	0.445557	0.266606	0.039963	0.138458	0.204315	0.171890	0.055585	0.104103	0.371698	0.544072	0.045542	0.120939	0.526854	0.238481	0.066385	0.233520	0.215870	0.578515	0.053948	0.305936	0.358139	0.342797
66	0.107922	0.103406	0.751461	1.177807	0.044974	0.088073	0.132087	0.123103	0.075816	0.178586	0.217862	0.253912	0.053577	0.137212	0.220618	0.186779	0.095695	0.193520	0.231187	0.536263	0.134637	0.291569	0.400987	0.217655	0.028836	0.026722	0.505869	1.050076	0.090824	0.113381	0.433880	0.309111	0.071304	0.069420	0.255906	0.357898	0.047777	0.175908	0.164795	0.383941	0.056521	0.064918	0.460826	0.255266	0.040628	0.121275	0.200848	0.171693	0.060476	0.129305	0.368125	0.652079	0.046767	0.118867	0.500299	0.266638	0.062865	0.199624	0.205740	0.635015	0.051562	0.298405	0.351214	0.298333
67	0.106543	0.101709	0.748618	1.147583	0.032311	0.068982	0.120203	0.120604	0.069154	0.175289	0.225404	0.266730	0.046076	0.129574	0.227878	0.191484	0.093369	0.183715	0.231220	0.518940	0.141034	0.295024	0.410407	0.218033	0.030224	0.026733	0.486500	1.134153	0.092434	0.188364	0.525730	0.331377	0.049442	0.059784	0.157102	0.298275	0.062259	0.179992	0.152827	0.367820	0.055853	0.064267	0.494342	0.246467	0.040712	0.107812	0.220380	0.260055	0.080632	0.147812	0.387966	0.713779	0.065525	0.189988	0.479480	0.278445	0.055981	0.164384	0.236969	0.632773	0.051779	0.297198	0.347659	0.296820
68	0.116323	0.107916	0.732445	1.022900	0.044089	0.057740	0.110280	0.135395	0.068291	0.165398	0.220511	0.271156	0.063558	0.152710	0.225534	0.191644	0.081344	0.175428	0.277908	0.518572	0.152818	0.297815	0.414532	0.223306	0.038976	0.032723	0.488501	1.162327	0.134396	0.205990	0.570549	0.394566	0.046040	0.046199	0.151184	0.350121	0.058063	0.180218	0.171053	0.358678	0.042905	0.047544	0.511351	0.220742	0.046701	0.100870	0.226229	0.253675	0.088267	0.141256	0.394525	0.716277	0.074987	0.200844	0.505580	0.308081	0.053246	0.163249	0.243059	0.634270	0.052570	0.266451	0.334221	0.278628
69	0.123236	0.113337	0.647816	0.899612	0.047279	0.061571	0.092795	0.141721	0.072411	0.155176	0.204935	0.270700	0.077809	0.169919	0.173109	0.140533	0.072713	0.168372	0.315349	0.526735	0.153231	0.311550	0.405078	0.220869	0.040092	0.029950	0.491715	1.164255	0.185115	0.301032	0.579558	0.420092	0.044674	0.049772	0.179848	0.423287	0.059626	0.181368	0.182579	0.272828	0.043709	0.040362	0.501021	0.213879	0.045650	0.092263	0.221775	0.252075	0.084270	0.133187	0.421527	0.702718	0.073237	0.203826	0.528042	0.326841	0.052184	0.163294	0.243230	0.604610	0.052164	0.187487	0.295591	0.226862
