	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_02.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_05.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_06.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_08.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_09.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d	320_At_T1_sh_ND_L_10.c3d
45	0.474345	0.398974	0.433974	0.242116	0.126706	0.375794	0.114108	0.441913	0.184365	0.125287	0.827767	0.257825	0.150685	0.369116	0.304730	0.263655	0.245309	0.199274	0.561774	0.296061	0.530059	0.198201	0.563211	0.695110	0.147941	0.101388	0.339699	0.363746	0.198469	0.125484	0.268239	0.327595	0.148129	0.125268	0.738920	0.356508	0.132832	0.373697	0.206292	0.365419	0.264847	0.118107	0.694324	0.488055	0.224150	0.169277	0.410532	0.406192
46	0.474397	0.394190	0.285284	0.223733	0.124287	0.378796	0.126586	0.442345	0.195776	0.122538	0.831490	0.281142	0.149862	0.336892	0.282996	0.289418	0.254162	0.184542	0.563182	0.280418	0.555248	0.213426	0.561089	0.656924	0.152744	0.101556	0.360900	0.378888	0.191650	0.115037	0.292158	0.225624	0.189978	0.133761	0.668166	0.370002	0.136249	0.368259	0.261726	0.374716	0.288608	0.150299	0.694686	0.503713	0.232144	0.162061	0.410409	0.405190
47	0.504790	0.452288	0.267978	0.265402	0.124089	0.378842	0.155659	0.429593	0.204719	0.125193	0.832594	0.306878	0.153253	0.310481	0.283426	0.288137	0.267596	0.181723	0.584002	0.255400	0.583609	0.211385	0.557908	0.574270	0.154139	0.107934	0.367138	0.392757	0.186972	0.093348	0.303736	0.180819	0.197700	0.143272	0.657567	0.446067	0.137436	0.284256	0.281865	0.373513	0.310410	0.170571	0.696877	0.583796	0.244686	0.159709	0.423330	0.403394
48	0.508447	0.472654	0.271657	0.288611	0.127440	0.328822	0.157007	0.380482	0.212018	0.126626	0.850040	0.307308	0.148350	0.258629	0.264098	0.270132	0.279853	0.188221	0.604591	0.272329	0.562081	0.276796	0.548932	0.532999	0.164911	0.097939	0.349731	0.395785	0.188219	0.071987	0.303735	0.180350	0.228598	0.176759	0.729288	0.515649	0.147721	0.200637	0.283766	0.334990	0.311938	0.170592	0.711812	0.673461	0.255573	0.156198	0.452138	0.388765
49	0.533035	0.512972	0.207321	0.285845	0.140691	0.239124	0.156365	0.380734	0.249161	0.133872	0.861429	0.293101	0.134044	0.219568	0.242200	0.226918	0.333639	0.196696	0.610968	0.312997	0.530102	0.307864	0.497175	0.535338	0.198994	0.095369	0.360061	0.402399	0.193399	0.071925	0.282544	0.176380	0.257451	0.198130	0.857569	0.511154	0.156827	0.182885	0.282023	0.272004	0.325335	0.169804	0.728959	0.748645	0.261879	0.152044	0.475290	0.377913
50	0.559746	0.548146	0.293018	0.269400	0.147887	0.201788	0.159473	0.418664	0.284962	0.139577	0.857924	0.286740	0.121257	0.189512	0.226803	0.204973	0.420609	0.245979	0.673800	0.338609	0.472215	0.314150	0.472587	0.539571	0.241630	0.112324	0.350344	0.395841	0.194557	0.090079	0.322885	0.209542	0.299861	0.212701	0.975623	0.513763	0.159659	0.173985	0.272131	0.264456	0.395539	0.180076	0.733243	0.800479	0.263083	0.147398	0.491661	0.375322
51	0.545753	0.550433	0.333819	0.264115	0.141234	0.183421	0.156832	0.430267	0.295098	0.139890	0.878480	0.305483	0.119753	0.179753	0.257305	0.204051	0.413202	0.259615	0.712864	0.341606	0.315183	0.327711	0.424197	0.517549	0.281396	0.112993	0.336313	0.383005	0.198162	0.099261	0.367376	0.217376	0.339534	0.217295	1.046648	0.608814	0.164037	0.157461	0.260830	0.261019	0.494436	0.217400	0.740907	0.828597	0.259468	0.143391	0.504548	0.377022
52	0.433289	0.534708	0.342608	0.241408	0.137572	0.173668	0.162918	0.430418	0.304361	0.139699	0.876958	0.464197	0.120750	0.179138	0.319766	0.218702	0.425208	0.264795	0.711864	0.350589	0.336369	0.342839	0.328462	0.480732	0.350483	0.112075	0.330657	0.376713	0.199961	0.106706	0.387883	0.221957	0.359400	0.213837	1.073205	0.708088	0.167439	0.121577	0.263836	0.278735	0.554592	0.246585	0.704934	0.827844	0.254894	0.144427	0.497733	0.376056
53	0.405256	0.507944	0.422480	0.279826	0.132599	0.182176	0.217724	0.429409	0.313671	0.137575	0.866875	0.648379	0.144162	0.189758	0.325914	0.249503	0.481902	0.259397	0.685458	0.397004	0.338883	0.351582	0.284306	0.483939	0.446926	0.152254	0.333109	0.408513	0.197209	0.109679	0.390525	0.221459	0.359671	0.223304	1.031318	0.774933	0.162426	0.101989	0.292340	0.282262	0.583807	0.261444	0.696482	0.819815	0.239843	0.147568	0.479713	0.372042
54	0.409577	0.506147	0.471274	0.401648	0.129711	0.219844	0.314762	0.422696	0.332557	0.141750	0.863426	0.789710	0.163798	0.203384	0.308319	0.256759	0.563942	0.252421	0.684340	0.467451	0.334330	0.471072	0.319418	0.436834	0.453844	0.200094	0.359961	0.427125	0.194752	0.108817	0.390917	0.213418	0.360754	0.240825	0.988791	0.805803	0.149827	0.101506	0.338906	0.274750	0.604545	0.281156	0.649996	0.819016	0.219497	0.147925	0.478618	0.371996
55	0.403966	0.505474	0.463818	0.421553	0.144121	0.220333	0.357200	0.415330	0.357635	0.151926	0.902295	0.868127	0.173251	0.213980	0.304149	0.256021	0.638711	0.269955	0.681334	0.518773	0.331089	0.569686	0.348585	0.415668	0.462162	0.206865	0.412950	0.432300	0.189436	0.109390	0.397216	0.277794	0.354116	0.237747	0.991307	0.808317	0.144384	0.102420	0.393855	0.259986	0.621452	0.294552	0.608707	0.803171	0.211864	0.149470	0.476041	0.368333
56	0.375862	0.465794	0.492833	0.426229	0.161751	0.224889	0.357526	0.399639	0.394372	0.156721	0.990614	0.900079	0.175668	0.206558	0.304137	0.258709	0.699829	0.309449	0.691072	0.550723	0.349709	0.573026	0.360592	0.429766	0.501681	0.213590	0.435902	0.426419	0.202156	0.113334	0.410369	0.303159	0.346567	0.237833	1.002642	0.809155	0.163546	0.103104	0.439770	0.251065	0.622179	0.297457	0.546695	0.779027	0.236327	0.145852	0.470659	0.350493
57	0.333982	0.375320	0.522094	0.462699	0.171942	0.225892	0.357526	0.378026	0.458347	0.176827	1.098897	0.904710	0.169806	0.194115	0.302107	0.263586	0.725897	0.337289	0.707490	0.565394	0.470892	0.570804	0.364475	0.430501	0.531907	0.213167	0.430861	0.414280	0.237540	0.119584	0.420706	0.298406	0.347610	0.242794	1.003814	0.814447	0.193159	0.112027	0.464141	0.255698	0.630602	0.296248	0.504253	0.728154	0.268003	0.135807	0.460561	0.315050
58	0.288507	0.302226	0.522819	0.498689	0.188746	0.240063	0.363894	0.356039	0.472732	0.193023	1.209572	0.905827	0.168016	0.194921	0.301184	0.275711	0.724238	0.343805	0.717764	0.566899	0.481194	0.566957	0.378519	0.430076	0.563850	0.220364	0.441717	0.422810	0.376734	0.121285	0.438701	0.296615	0.348443	0.244346	1.008878	0.813059	0.219031	0.125000	0.467209	0.267503	0.641108	0.296918	0.426248	0.708641	0.268535	0.127399	0.427323	0.272495
59	0.222353	0.258982	0.494635	0.515789	0.208701	0.291738	0.371245	0.322948	0.477606	0.197419	1.248875	0.923866	0.169105	0.195720	0.304162	0.284738	0.726305	0.344175	0.720352	0.559091	0.513015	0.546718	0.391104	0.426818	0.599198	0.245341	0.454303	0.426697	0.408144	0.120325	0.462432	0.295527	0.352949	0.250933	1.014802	0.811618	0.244883	0.142446	0.470729	0.271051	0.634798	0.298482	0.378413	0.706425	0.268044	0.118770	0.352446	0.228719
60	0.211395	0.277471	0.453225	0.513480	0.226885	0.337329	0.371537	0.305341	0.514636	0.197104	1.181062	0.976809	0.185609	0.195907	0.301112	0.279270	0.736494	0.343377	0.725954	0.556414	0.545908	0.538235	0.387888	0.430680	0.630054	0.293119	0.464202	0.416444	0.443452	0.128074	0.449977	0.295645	0.362484	0.292123	1.011737	0.809977	0.261997	0.153482	0.477136	0.270083	0.623887	0.292943	0.412927	0.708354	0.268837	0.114510	0.322382	0.184557
61	0.185507	0.299879	0.440645	0.515562	0.229865	0.340937	0.366933	0.313610	0.591491	0.201373	1.072041	1.042293	0.238454	0.200398	0.285525	0.248254	0.748678	0.339266	0.719902	0.555897	0.594338	0.533083	0.392467	0.522918	0.674742	0.360848	0.477840	0.394661	0.507408	0.136938	0.463841	0.296286	0.354190	0.290992	1.012128	0.793544	0.273935	0.161428	0.473875	0.262629	0.617666	0.302545	0.469171	0.696644	0.266665	0.111789	0.324048	0.176150
62	0.139263	0.301231	0.402230	0.513682	0.376477	0.361060	0.356170	0.332324	0.774147	0.241301	1.014331	1.111919	0.306999	0.205419	0.282937	0.241673	0.752377	0.339258	0.691176	0.540353	0.615502	0.522191	0.391951	0.519415	0.717386	0.426227	0.484364	0.370504	0.553442	0.137456	0.465352	0.295190	0.367700	0.289013	1.022888	0.752370	0.273788	0.167627	0.443021	0.248744	0.626162	0.329370	0.533373	0.678333	0.258766	0.110078	0.326352	0.186140
63	0.108012	0.306542	0.311077	0.441609	0.519602	0.393391	0.371947	0.346460	0.979547	0.342061	0.995386	1.168108	0.523971	0.215008	0.284435	0.242918	0.737459	0.342799	0.665091	0.511917	0.613081	0.520279	0.379269	0.480210	0.728981	0.449554	0.493059	0.350466	0.585795	0.138780	0.473334	0.295010	0.380709	0.276637	0.990804	0.704859	0.271151	0.164267	0.425530	0.246964	0.636828	0.350389	0.524328	0.743047	0.253783	0.110097	0.309917	0.188754
64	0.103888	0.324894	0.286041	0.380482	0.521024	0.413641	0.411977	0.326989	1.065248	0.464403	0.994020	1.201144	0.571465	0.231150	0.282646	0.255858	0.679951	0.323801	0.621957	0.498473	0.614091	0.495634	0.340960	0.440252	0.742318	0.457476	0.500720	0.348386	0.608302	0.147614	0.454570	0.273150	0.387075	0.282008	0.891764	0.687290	0.277233	0.160155	0.423288	0.227171	0.644214	0.403679	0.506093	0.797312	0.254874	0.107696	0.276211	0.165134
65	0.104833	0.370372	0.270552	0.370323	0.522465	0.417568	0.441006	0.257872	1.111081	0.575308	1.001105	1.224899	0.574121	0.249570	0.281562	0.268637	0.680281	0.325399	0.592198	0.542619	0.615714	0.350347	0.270396	0.485496	0.748714	0.454296	0.515452	0.334564	0.623602	0.182938	0.421275	0.262356	0.425888	0.322572	0.751580	0.675995	0.320581	0.156476	0.423275	0.206338	0.598097	0.439602	0.512791	0.785389	0.250211	0.100630	0.244840	0.136064
66	0.114185	0.372393	0.168325	0.319899	0.523589	0.425723	0.457966	0.223007	1.126516	0.642721	1.000317	1.241697	0.577540	0.256903	0.262825	0.277182	0.680195	0.324060	0.569650	0.658399	0.609939	0.275442	0.237996	0.477073	0.786158	0.488604	0.543675	0.332480	0.637483	0.221001	0.397163	0.258223	0.489672	0.372819	0.635368	0.599591	0.449969	0.151236	0.424788	0.182281	0.541911	0.459053	0.572646	0.774070	0.242286	0.092536	0.219760	0.137952
67	0.116317	0.372502	0.129607	0.240378	0.528735	0.444561	0.460029	0.223853	1.117290	0.651080	1.014004	1.251553	0.578316	0.257902	0.177341	0.277662	0.653990	0.354529	0.564636	0.716154	0.554860	0.357139	0.256065	0.470134	0.823484	0.516034	0.598715	0.325851	0.643602	0.241293	0.394549	0.254552	0.502145	0.380177	0.538908	0.475665	0.497266	0.150321	0.427193	0.180941	0.500577	0.458055	0.658918	0.785071	0.236064	0.102698	0.190750	0.136561
68	0.109507	0.347746	0.118327	0.174280	0.536756	0.478888	0.441752	0.226229	1.116144	0.654176	1.009495	1.258706	0.575197	0.254623	0.127266	0.253655	0.591191	0.379192	0.542054	0.685869	0.440397	0.380739	0.251731	0.524562	0.790759	0.515933	0.674860	0.332950	0.648869	0.245476	0.399606	0.253035	0.503863	0.394228	0.510612	0.351942	0.496887	0.153369	0.428453	0.155747	0.472830	0.446556	0.770835	0.811808	0.232060	0.110843	0.188068	0.137055
69	0.094518	0.309269	0.133145	0.182504	0.536614	0.488565	0.384217	0.226173	1.123098	0.654397	1.004017	1.237014	0.571487	0.240630	0.125218	0.241613	0.509274	0.380554	0.497754	0.646545	0.430069	0.355947	0.355896	0.590081	0.750675	0.500749	0.709233	0.503706	0.673235	0.265058	0.405189	0.194378	0.599409	0.443926	0.499179	0.262084	0.496354	0.163424	0.420438	0.136469	0.483333	0.442955	0.813665	0.834689	0.226825	0.115162	0.191047	0.141188
70	0.093800	0.279420	0.126022	0.182635	0.541775	0.492275	0.332981	0.222199	1.129871	0.654416	1.022709	1.156365	0.572769	0.222702	0.121873	0.242709	0.418646	0.355521	0.517906	0.631184	0.398350	0.382715	0.442143	0.601616	0.754550	0.500014	0.704639	0.672579	0.728625	0.310611	0.393295	0.172976	0.636850	0.442001	0.443660	0.275977	0.497473	0.181012	0.394601	0.132824	0.515678	0.445036	0.813623	0.868532	0.233594	0.163966	0.187860	0.142766
71	0.099234	0.262151	0.125690	0.172549	0.561797	0.492639	0.333512	0.217151	1.128220	0.653482	1.043382	1.055410	0.571419	0.210982	0.175577	0.245064	0.345702	0.326492	0.553160	0.647251	0.370564	0.503447	0.471326	0.589028	0.765368	0.551386	0.674412	0.779583	0.730451	0.315173	0.374237	0.241439	0.654850	0.443516	0.374061	0.418221	0.500152	0.198091	0.346742	0.132797	0.513156	0.447267	0.812627	0.887276	0.250727	0.208686	0.187083	0.139860
72	0.135968	0.251780	0.131295	0.173985	0.584290	0.502445	0.335473	0.217807	1.125767	0.671111	1.044845	0.973246	0.570843	0.216560	0.258158	0.253492	0.337523	0.317377	0.544325	0.663467	0.296159	0.525620	0.473523	0.549412	0.814130	0.637924	0.667837	0.826412	0.697543	0.334885	0.360237	0.251123	0.665922	0.445603	0.342287	0.546910	0.499094	0.210754	0.284273	0.133651	0.504876	0.459052	0.811891	0.897489	0.256552	0.225459	0.186216	0.138777
73	0.134624	0.247795	0.133855	0.173600	0.594461	0.511546	0.331594	0.213489	1.131985	0.755201	1.011404	0.932391	0.572076	0.217185	0.297292	0.269546	0.339350	0.319257	0.546127	0.665424	0.258592	0.525401	0.553859	0.549459	0.855525	0.699798	0.701065	0.824558	0.672346	0.373700	0.298496	0.255401	0.668888	0.447538	0.325077	0.627087	0.489841	0.222485	0.231191	0.128074	0.502953	0.456636	0.809342	0.903611	0.296174	0.233047	0.188960	0.140369
74	0.137258	0.163181	0.135594	0.179763	0.593438	0.485590	0.340010	0.210489	1.135010	0.852707	0.925356	0.938327	0.573980	0.220602	0.319451	0.267417	0.323646	0.320046	0.602613	0.665731	0.242654	0.519127	0.586509	0.544633	0.852584	0.714093	0.806806	0.822277	0.664294	0.393060	0.283539	0.274829	0.667317	0.452872	0.340554	0.651676	0.479371	0.243903	0.215624	0.104590	0.503909	0.457831	0.792800	0.908561	0.300279	0.251960	0.195816	0.145004
75	0.133765	0.144034	0.153420	0.198771	0.587297	0.452680	0.358018	0.221740	1.133986	0.926326	0.782444	0.992713	0.569661	0.231395	0.334915	0.258250	0.287049	0.324202	0.635791	0.673515	0.239038	0.499695	0.601314	0.512821	0.829314	0.704300	0.945148	0.822485	0.618992	0.407451	0.272888	0.302492	0.683310	0.445808	0.378907	0.657077	0.465729	0.261194	0.212624	0.086363	0.502466	0.448631	0.770448	0.894016	0.302937	0.262161	0.202669	0.149400
76	0.131196	0.141973	0.172548	0.202513	0.586039	0.451011	0.365884	0.266207	1.146347	0.973269	0.650711	1.068509	0.554448	0.242257	0.336558	0.250310	0.252943	0.328802	0.633302	0.674759	0.234274	0.496599	0.614620	0.471029	0.804594	0.682583	1.027623	0.835549	0.577168	0.414902	0.254659	0.313329	0.720021	0.469564	0.385628	0.708752	0.455530	0.270251	0.198675	0.085882	0.497409	0.431961	0.716709	0.850118	0.302584	0.261862	0.209896	0.146962
77	0.146427	0.193601	0.176144	0.233656	0.537146	0.448279	0.364792	0.274335	1.167123	1.012370	0.639316	1.137910	0.525858	0.248240	0.369017	0.250114	0.238351	0.324303	0.624390	0.674062	0.227191	0.463208	0.626099	0.462032	0.761606	0.644604	1.060696	0.869123	0.538407	0.420736	0.236436	0.314114	0.724241	0.486794	0.353883	0.774818	0.448124	0.271325	0.181462	0.097969	0.494906	0.420220	0.708697	0.746376	0.312181	0.266052	0.207005	0.134414
78	0.157045	0.207271	0.179838	0.227144	0.380407	0.455920	0.349459	0.256310	1.164112	1.033801	0.649104	1.150371	0.357906	0.249662	0.454265	0.255677	0.237843	0.318515	0.603771	0.673948	0.218464	0.409008	0.615316	0.446463	0.732020	0.612682	1.060799	0.889914	0.509954	0.423039	0.233921	0.326122	0.709788	0.486343	0.340508	0.814777	0.444132	0.268141	0.171213	0.121664	0.458190	0.380244	0.714427	0.591754	0.322559	0.280136	0.198052	0.123471
79	0.188622	0.209101	0.212575	0.215677	0.400410	0.481873	0.320108	0.278078	1.108596	1.046055	0.663905	1.109385	0.171916	0.232552	0.509057	0.269331	0.215541	0.294992	0.570630	0.650332	0.217230	0.417965	0.589562	0.348806	0.724410	0.600344	1.057839	0.895328	0.490980	0.414653	0.230056	0.337676	0.701559	0.478550	0.342177	0.840195	0.444350	0.265850	0.178480	0.137227	0.422943	0.312594	0.703050	0.531364	0.322151	0.296730	0.180738	0.124678
80	0.213943	0.210580	0.243152	0.211285	0.412209	0.490678	0.351315	0.307688	0.935714	1.040018	0.720287	1.042184	0.171948	0.219159	0.514202	0.291957	0.186909	0.281861	0.563784	0.555019	0.199869	0.419419	0.506177	0.272976	0.704866	0.601144	1.050152	0.895367	0.471989	0.394888	0.226095	0.341030	0.680282	0.457080	0.339780	0.851318	0.441574	0.269685	0.181660	0.143048	0.404511	0.249241	0.655512	0.555286	0.319577	0.298509	0.198376	0.125853
81	0.203035	0.188199	0.248726	0.220518	0.414017	0.486295	0.434350	0.309429	0.778361	1.002259	0.811977	0.988177	0.170841	0.227361	0.531970	0.294661	0.193283	0.270639	0.563998	0.426035	0.142864	0.305989	0.457040	0.231062	0.703185	0.605349	1.037915	0.897130	0.464905	0.383976	0.242019	0.342916	0.625049	0.418706	0.346136	0.854904	0.421965	0.273720	0.181988	0.141256	0.408904	0.221416	0.596588	0.584104	0.319054	0.310707	0.239898	0.114035
82	0.199079	0.193440	0.250476	0.232875	0.410549	0.485218	0.448664	0.318590	0.698969	0.947731	0.860261	0.966302	0.218059	0.294875	0.552475	0.288000	0.234864	0.259959	0.567011	0.391774	0.075977	0.168688	0.449372	0.143892	0.637168	0.573722	1.019853	0.910626	0.449940	0.377833	0.269800	0.351439	0.599536	0.410297	0.347691	0.855842	0.308591	0.274788	0.182095	0.143424	0.422281	0.249476	0.477259	0.551605	0.318741	0.317744	0.275283	0.105944
83	0.200054	0.191276	0.248248	0.248859	0.401319	0.486719	0.448294	0.323714	0.639945	0.885656	0.850979	0.964909	0.280166	0.404930	0.553650	0.288110	0.277393	0.273042	0.566294	0.397285	0.076114	0.159327	0.397042	0.113487	0.598053	0.561689	0.977084	0.932407	0.431850	0.374385	0.275361	0.356797	0.600636	0.403643	0.347835	0.853722	0.184631	0.286165	0.183638	0.153836	0.409537	0.294310	0.401018	0.519871	0.310937	0.311435	0.277558	0.106309
84	0.197647	0.187129	0.243009	0.239420	0.402549	0.483350	0.448137	0.322805	0.637010	0.868346	0.828685	0.977502	0.316643	0.481069	0.555287	0.296119	0.305165	0.270760	0.519202	0.385776	0.074630	0.160555	0.303481	0.099594	0.597900	0.561256	0.930001	0.919621	0.312935	0.339933	0.264840	0.346868	0.522656	0.328234	0.352016	0.850651	0.183511	0.287208	0.203402	0.163775	0.382582	0.344412	0.409959	0.468692	0.308825	0.311268	0.275256	0.108043
85	0.205200	0.239896	0.226310	0.213557	0.397266	0.494291	0.446077	0.327411	0.637422	0.870510	0.818093	0.990633	0.329334	0.512232	0.561539	0.300126	0.304823	0.271314	0.440927	0.342869	0.072953	0.158517	0.263866	0.099569	0.595082	0.563522	0.910379	0.823021	0.244507	0.333069	0.270324	0.293702	0.456629	0.324339	0.355971	0.840813	0.194587	0.283102	0.224127	0.164409	0.487184	0.417328	0.417498	0.414697	0.308928	0.322065	0.279002	0.114166
86	0.206771	0.304447	0.221557	0.188626	0.366423	0.505443	0.443932	0.329887	0.639840	0.887562	0.808343	0.997286	0.324984	0.513222	0.559499	0.298740	0.318773	0.283419	0.416044	0.281125	0.087166	0.157790	0.221584	0.095746	0.590374	0.551840	0.901497	0.700024	0.229228	0.332599	0.275813	0.271404	0.438952	0.328180	0.357366	0.791502	0.196885	0.287047	0.235957	0.165139	0.552918	0.453699	0.416828	0.394606	0.298839	0.327802	0.285578	0.125325
87	0.194350	0.309259	0.220276	0.162143	0.321871	0.505028	0.442641	0.329476	0.634555	0.904694	0.790475	0.995473	0.325399	0.508358	0.531528	0.296047	0.330997	0.311626	0.422571	0.261159	0.182169	0.177125	0.161111	0.099205	0.540434	0.485733	0.908840	0.590815	0.167762	0.300707	0.274911	0.273803	0.430096	0.324831	0.356185	0.695726	0.207400	0.312731	0.230330	0.164620	0.556273	0.456623	0.418005	0.376645	0.280126	0.328493	0.287641	0.126888
88	0.188541	0.312021	0.178185	0.161435	0.290448	0.492724	0.442390	0.329236	0.628395	0.916338	0.761965	0.995024	0.322758	0.506626	0.508111	0.281885	0.363359	0.343185	0.373330	0.268183	0.269493	0.190630	0.138886	0.093720	0.413999	0.364037	0.930350	0.545432	0.149726	0.286623	0.268488	0.263811	0.424840	0.319815	0.349164	0.620636	0.216164	0.332686	0.235144	0.168353	0.568897	0.459187	0.421254	0.358568	0.229187	0.339047	0.288344	0.126818
89	0.132376	0.316466	0.128085	0.158531	0.276050	0.493420	0.432634	0.329697	0.625390	0.921732	0.735653	0.994163	0.322298	0.513419	0.493448	0.297567	0.434972	0.363353	0.297299	0.272688	0.267628	0.180710	0.138067	0.093400	0.294662	0.256467	0.905889	0.546441	0.153129	0.273132	0.251565	0.235315	0.428715	0.314960	0.305041	0.597343	0.220736	0.337042	0.235317	0.173778	0.568657	0.456835	0.433655	0.340276	0.178899	0.337513	0.286590	0.127056
90	0.104796	0.327731	0.087070	0.148203	0.271170	0.492538	0.417777	0.331362	0.607236	0.885222	0.704066	0.988807	0.322744	0.513122	0.478909	0.343910	0.435206	0.357175	0.296470	0.278865	0.275397	0.153710	0.131418	0.086835	0.268298	0.229348	0.781469	0.578873	0.160288	0.271836	0.250663	0.211704	0.406213	0.290908	0.226998	0.605633	0.226764	0.325293	0.235467	0.175346	0.576605	0.465497	0.453763	0.343058	0.182081	0.323773	0.282395	0.121096
91	0.106155	0.388819	0.060900	0.122652	0.269929	0.485327	0.427780	0.303631	0.576180	0.797861	0.665150	0.979497	0.322091	0.506940	0.476721	0.345853	0.442457	0.357607	0.299473	0.275402	0.303356	0.161117	0.116314	0.086317	0.279398	0.230656	0.615408	0.613372	0.167383	0.273923	0.257458	0.208379	0.333293	0.245330	0.180867	0.561812	0.230210	0.304951	0.235457	0.174824	0.593303	0.484532	0.484418	0.346771	0.180765	0.321451	0.277780	0.120526
92	0.107570	0.452512	0.053406	0.089031	0.269637	0.476795	0.435861	0.322199	0.557845	0.694396	0.652803	0.944630	0.320760	0.501208	0.459574	0.348201	0.470356	0.364734	0.298562	0.266497	0.314641	0.166255	0.097355	0.088412	0.281850	0.231529	0.471386	0.605031	0.176247	0.272882	0.255541	0.194655	0.304937	0.223389	0.173596	0.460365	0.234943	0.290296	0.232786	0.176391	0.596583	0.488928	0.489913	0.352682	0.175680	0.321793	0.278740	0.130192
93	0.108151	0.465857	0.053617	0.051024	0.260741	0.451049	0.440504	0.326347	0.556340	0.611674	0.652227	0.867784	0.319465	0.497802	0.385500	0.348376	0.488825	0.369595	0.303355	0.254297	0.320252	0.178255	0.079671	0.086233	0.291340	0.235634	0.397036	0.555099	0.176551	0.269000	0.253862	0.172706	0.321292	0.245057	0.156591	0.371136	0.238571	0.283210	0.230618	0.178706	0.594186	0.493255	0.494326	0.371522	0.173887	0.320170	0.283029	0.157162
94	0.101493	0.462744	0.055535	0.050028	0.192907	0.393674	0.441071	0.310609	0.512119	0.544742	0.652017	0.740357	0.319800	0.500892	0.287021	0.336459	0.499795	0.378401	0.310253	0.263681	0.320132	0.179381	0.064793	0.082831	0.313143	0.260011	0.381016	0.530644	0.170094	0.267167	0.257689	0.162146	0.319231	0.248379	0.156675	0.311074	0.242688	0.283670	0.233171	0.173232	0.592787	0.492120	0.493848	0.380603	0.183565	0.307584	0.284127	0.276798
95	0.088277	0.411474	0.060268	0.112866	0.147310	0.370642	0.401750	0.283769	0.470132	0.492970	0.640330	0.594076	0.321100	0.499531	0.270451	0.305338	0.523217	0.382510	0.352821	0.251330	0.323956	0.188386	0.054241	0.079297	0.434489	0.297285	0.378367	0.525598	0.160344	0.261804	0.250823	0.161809	0.352389	0.302526	0.159491	0.276820	0.246579	0.286737	0.228738	0.188169	0.599578	0.499035	0.483039	0.336325	0.201064	0.299773	0.284007	0.339887
96	0.105406	0.374309	0.059802	0.192538	0.117886	0.367712	0.276188	0.284088	0.482601	0.466176	0.631141	0.514489	0.326867	0.499683	0.245221	0.289647	0.506855	0.361460	0.382428	0.253756	0.323174	0.197089	0.055172	0.076643	0.510918	0.307987	0.379148	0.526544	0.157978	0.259807	0.214097	0.146259	0.421860	0.343034	0.152872	0.257746	0.249160	0.285808	0.221393	0.258872	0.602708	0.492633	0.469558	0.323882	0.219268	0.296957	0.251999	0.340533
97	0.113938	0.373308	0.061326	0.203692	0.127156	0.358166	0.216828	0.275391	0.506338	0.442974	0.594135	0.518621	0.312362	0.476569	0.187374	0.291406	0.487469	0.333596	0.378215	0.267950	0.308232	0.198741	0.063541	0.073794	0.505640	0.301109	0.386737	0.519852	0.151247	0.255679	0.182835	0.129731	0.414910	0.339229	0.149349	0.250840	0.244700	0.281172	0.221915	0.278707	0.593564	0.467665	0.441987	0.327948	0.233344	0.283739	0.203599	0.343421
