	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_01.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_03.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_04.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_05.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_06.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_07.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_08.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_09.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d	313_At_T1_sh_R_ND_10.c3d
26	0.032642	0.212711	0.183471	0.329358	0.031806	0.327820	0.230958	0.258794	0.045183	0.261225	0.316552	0.334833	0.043747	0.148018	0.252540	0.298018	0.060106	0.243130	0.326934	0.245045	0.052239	1.241340	0.249653	0.364665	0.033149	0.315737	0.188469	0.200150	0.021924	0.120903	0.337492	0.159803	0.042816	0.456486	0.148019	0.116744	0.045723	0.274721	0.207606	0.396869	0.070918	0.486529	0.133940	0.263917	0.025470	0.198642	0.203369	0.226596	0.043739	0.453921	0.160297	0.184793	0.019135	0.137155	0.108807	0.281184	0.037929	0.298366	0.511239	0.376466	0.050547	0.161011	0.275530	0.278658	0.023685	0.213453	0.163478	0.219085	0.086685	0.316418	0.364705	0.314818
27	0.037596	0.428210	0.194020	0.329542	0.034737	0.359487	0.187747	0.205658	0.040051	0.284525	0.569266	0.532229	0.046148	0.219718	0.243291	0.299229	0.056518	0.239299	0.327593	0.249378	0.054203	1.269702	0.279306	0.345803	0.031124	0.346096	0.188966	0.200858	0.019547	0.185549	0.319812	0.144890	0.043086	0.466499	0.140923	0.134867	0.045150	0.285360	0.199421	0.386150	0.075471	0.442950	0.150621	0.261051	0.031999	0.322639	0.169630	0.243417	0.041372	0.452301	0.145558	0.186842	0.027557	0.152421	0.107353	0.285896	0.040228	0.310267	0.547514	0.381874	0.047172	0.158456	0.290044	0.377043	0.026078	0.211793	0.179510	0.191396	0.086698	0.316514	0.331420	0.310027
28	0.034085	0.520907	0.300780	0.443826	0.035338	0.419102	0.198684	0.197382	0.039677	0.355489	0.640213	0.538724	0.038687	0.317359	0.221604	0.299184	0.035270	0.214002	0.327465	0.244339	0.057230	1.288518	0.314364	0.335877	0.032490	0.382024	0.172279	0.173758	0.020521	0.208650	0.284114	0.133032	0.041238	0.475916	0.148934	0.133603	0.044962	0.285212	0.173160	0.337917	0.076393	0.393902	0.228576	0.271558	0.035167	0.344848	0.194563	0.291350	0.034319	0.421783	0.207886	0.278130	0.032502	0.189950	0.099292	0.290950	0.040562	0.311156	0.563809	0.384566	0.046340	0.156196	0.308215	0.387855	0.026919	0.207721	0.180842	0.197003	0.082648	0.315598	0.300222	0.259918
29	0.037252	0.527095	0.464089	0.451492	0.035123	0.426848	0.228449	0.219651	0.039607	0.357516	0.741070	0.563904	0.040510	0.347045	0.294958	0.289785	0.031697	0.207714	0.307842	0.239593	0.056936	1.289342	0.327803	0.359486	0.044071	0.513487	0.117183	0.169293	0.027580	0.261373	0.279540	0.144673	0.041094	0.487864	0.154815	0.139164	0.047085	0.284196	0.127431	0.336322	0.076284	0.389727	0.231364	0.361544	0.042144	0.382627	0.196713	0.340578	0.033272	0.419097	0.257400	0.310281	0.034164	0.215294	0.104491	0.294582	0.039625	0.286733	0.565114	0.380634	0.046721	0.152999	0.307536	0.436316	0.024266	0.186486	0.180012	0.199597	0.069071	0.297596	0.284674	0.234027
30	0.041617	0.674935	0.533248	0.499808	0.035221	0.426474	0.223367	0.303226	0.035461	0.315948	0.813618	0.657929	0.041995	0.350967	0.399489	0.228860	0.026334	0.207409	0.237644	0.229220	0.055618	1.268763	0.315757	0.362763	0.044639	0.525928	0.138247	0.169004	0.029306	0.274612	0.195701	0.155756	0.040790	0.489984	0.186425	0.146111	0.048726	0.284796	0.085412	0.303090	0.075381	0.357368	0.246164	0.401201	0.044552	0.378204	0.226793	0.349716	0.031504	0.457872	0.261888	0.312144	0.040534	0.216583	0.113609	0.287173	0.036298	0.238168	0.558666	0.313333	0.047846	0.148045	0.310838	0.456057	0.023850	0.172390	0.193426	0.199589	0.057963	0.225231	0.239876	0.196451
31	0.043866	0.797612	0.536226	0.541340	0.034606	0.425628	0.243650	0.305713	0.032754	0.299463	0.844187	0.686186	0.042103	0.388014	0.402163	0.230709	0.025529	0.260330	0.206008	0.173291	0.044922	0.964406	0.308696	0.362074	0.043190	0.522650	0.172282	0.161932	0.027430	0.272003	0.151125	0.264054	0.041267	0.478007	0.214325	0.158521	0.045765	0.272848	0.079703	0.297607	0.064059	0.328846	0.295343	0.558425	0.044411	0.372598	0.257391	0.396950	0.035267	0.473912	0.282872	0.308819	0.043832	0.217978	0.118739	0.256713	0.034535	0.243520	0.562912	0.270053	0.046777	0.145841	0.324405	0.455833	0.024242	0.171579	0.211675	0.199549	0.053795	0.192365	0.212961	0.145177
32	0.043234	0.817900	0.573040	0.537098	0.035833	0.421398	0.280776	0.298264	0.026667	0.294910	0.801236	0.628943	0.041574	0.446127	0.438906	0.238805	0.026390	0.354676	0.199470	0.168241	0.042027	0.786532	0.306455	0.366726	0.041756	0.511135	0.175558	0.164908	0.030302	0.305291	0.219809	0.368033	0.040216	0.401495	0.214389	0.215540	0.036886	0.242413	0.082936	0.246896	0.041585	0.129605	0.327466	0.609573	0.043975	0.373242	0.300565	0.405103	0.041265	0.471574	0.301851	0.332209	0.043748	0.217581	0.122601	0.230041	0.031516	0.245729	0.518456	0.234830	0.040658	0.140191	0.331336	0.450392	0.024585	0.182626	0.225950	0.183206	0.030543	0.087857	0.210962	0.140820
33	0.039476	0.791277	0.613976	0.614579	0.039883	0.364785	0.320300	0.315224	0.018684	0.262400	0.656380	0.496560	0.048551	0.474661	0.451848	0.227302	0.024633	0.362477	0.165662	0.165919	0.037866	0.713145	0.270744	0.350395	0.042134	0.495840	0.199250	0.171286	0.031169	0.308045	0.322251	0.450163	0.043932	0.457659	0.287875	0.333549	0.031460	0.236622	0.082738	0.170344	0.029989	0.177218	0.328991	0.616419	0.043615	0.341526	0.311944	0.393690	0.041143	0.436947	0.314136	0.369461	0.044502	0.204441	0.122074	0.215427	0.028496	0.249702	0.469628	0.203928	0.025831	0.092280	0.333971	0.440923	0.028255	0.339994	0.238515	0.189200	0.014065	0.051136	0.181631	0.124996
34	0.037855	0.694726	0.651095	0.667280	0.044382	0.311915	0.341472	0.329882	0.018862	0.155715	0.576366	0.494574	0.050032	0.480167	0.449208	0.220111	0.024203	0.380594	0.111014	0.160326	0.029145	0.518283	0.252758	0.332081	0.039498	0.492973	0.219379	0.175066	0.031722	0.307947	0.333999	0.618364	0.036442	0.419870	0.369110	0.345334	0.032351	0.245578	0.170258	0.152153	0.026244	0.185591	0.285229	0.612492	0.038502	0.235861	0.307293	0.328426	0.038743	0.354408	0.320358	0.400722	0.045267	0.203235	0.120693	0.214083	0.027258	0.246310	0.463288	0.208929	0.021762	0.076661	0.338673	0.421590	0.026969	0.388225	0.241683	0.187384	0.011606	0.047955	0.130738	0.069236
35	0.035976	0.638640	0.597734	0.585030	0.044590	0.313540	0.338768	0.334092	0.018854	0.285148	0.468771	0.459895	0.047248	0.474112	0.444352	0.205678	0.023745	0.382814	0.101417	0.142465	0.029619	0.423352	0.248757	0.234959	0.038521	0.497585	0.228264	0.187745	0.031910	0.269511	0.387735	0.664613	0.036304	0.433147	0.365433	0.333613	0.029080	0.189100	0.228218	0.239076	0.029747	0.226515	0.304888	0.608524	0.035452	0.185791	0.296400	0.306676	0.038711	0.350294	0.320683	0.408597	0.044550	0.194042	0.120171	0.176179	0.027579	0.234226	0.417410	0.224372	0.021915	0.078546	0.336175	0.394325	0.030891	0.416312	0.212741	0.177263	0.009787	0.042175	0.093585	0.105803
36	0.033060	0.645543	0.486536	0.557327	0.039030	0.295659	0.338486	0.322424	0.018252	0.371569	0.338642	0.305481	0.043292	0.396165	0.454181	0.195128	0.028546	0.437046	0.131420	0.221724	0.036256	0.340362	0.223147	0.242778	0.038271	0.485503	0.235146	0.207798	0.030884	0.261303	0.456848	0.702694	0.036350	0.440294	0.368524	0.349391	0.028660	0.255412	0.252280	0.262601	0.029470	0.260099	0.369260	0.667990	0.023909	0.086084	0.299375	0.256131	0.042698	0.384332	0.327339	0.437587	0.044603	0.187763	0.113327	0.154270	0.025282	0.226405	0.357365	0.239086	0.020993	0.073749	0.327387	0.386845	0.035092	0.462606	0.191668	0.181350	0.014044	0.039766	0.165380	0.147955
37	0.026311	0.446063	0.434679	0.500310	0.034788	0.276664	0.345962	0.314475	0.017585	0.397206	0.261821	0.252544	0.046191	0.375076	0.454827	0.185760	0.028782	0.444377	0.282946	0.365976	0.041876	0.236628	0.168944	0.263762	0.040789	0.479270	0.236356	0.219637	0.025715	0.206585	0.475279	0.697445	0.036073	0.429003	0.364918	0.358462	0.029343	0.298079	0.272933	0.293270	0.030697	0.257348	0.609792	0.746780	0.027672	0.106983	0.280217	0.251936	0.049475	0.387395	0.477194	0.691253	0.044431	0.192007	0.099122	0.150606	0.020833	0.183300	0.302027	0.242545	0.018075	0.071846	0.323346	0.386241	0.033120	0.467135	0.202357	0.213857	0.020966	0.042553	0.235074	0.220654
38	0.022672	0.239712	0.437717	0.472295	0.037171	0.261708	0.347296	0.318209	0.065637	0.514800	0.262242	0.279728	0.042848	0.412386	0.349420	0.181963	0.028667	0.443601	0.362307	0.463597	0.041930	0.216427	0.131527	0.260290	0.037413	0.386653	0.236383	0.221284	0.025447	0.186294	0.480507	0.695551	0.037466	0.421868	0.357541	0.370968	0.033877	0.303509	0.300598	0.302886	0.027870	0.243854	0.606855	0.669677	0.028386	0.103745	0.371921	0.167051	0.048481	0.385155	0.593391	0.814550	0.039810	0.204852	0.159711	0.146392	0.020141	0.183254	0.269761	0.234234	0.016985	0.067858	0.317107	0.377897	0.035738	0.466997	0.368109	0.348026	0.025980	0.072958	0.263836	0.248450
39	0.022017	0.187900	0.410144	0.494103	0.052391	0.314656	0.376949	0.292537	0.074052	0.575136	0.283450	0.235439	0.040577	0.413867	0.363696	0.162005	0.029016	0.446166	0.367685	0.535123	0.046012	0.221023	0.152217	0.263091	0.027952	0.263709	0.302656	0.398080	0.024864	0.177965	0.467185	0.643540	0.037022	0.421361	0.339717	0.416788	0.037985	0.312778	0.386369	0.312497	0.027540	0.231334	0.655977	0.636440	0.029740	0.127906	0.341764	0.209961	0.048786	0.367526	0.594530	0.820686	0.035819	0.196987	0.226352	0.177657	0.020426	0.167398	0.263925	0.267842	0.017060	0.049888	0.292921	0.275546	0.037533	0.470294	0.423058	0.359357	0.026745	0.096966	0.267186	0.260054
40	0.020833	0.205155	0.326159	0.380297	0.056678	0.368491	0.398339	0.238021	0.084750	0.594649	0.289528	0.234479	0.039969	0.332984	0.358123	0.150703	0.026198	0.386145	0.388079	0.545090	0.048848	0.217742	0.183691	0.262712	0.027793	0.274772	0.387955	0.479478	0.020570	0.097609	0.452793	0.601982	0.037292	0.420232	0.345366	0.417503	0.038337	0.330241	0.431745	0.310836	0.028149	0.232818	0.695816	0.655106	0.029881	0.148273	0.348652	0.272924	0.048007	0.359279	0.586949	0.820429	0.035990	0.177133	0.239573	0.176041	0.020401	0.166112	0.354408	0.529540	0.016785	0.048647	0.278699	0.257778	0.039076	0.477551	0.414104	0.358116	0.027872	0.108314	0.289878	0.274611
41	0.013375	0.205265	0.249211	0.311183	0.059739	0.370552	0.381627	0.335882	0.086051	0.560113	0.236190	0.230931	0.034799	0.284532	0.313022	0.128399	0.025948	0.333662	0.416168	0.625445	0.050867	0.204772	0.259454	0.272384	0.029495	0.285346	0.392549	0.508379	0.019275	0.093249	0.397262	0.521569	0.034983	0.361730	0.333808	0.338887	0.042034	0.337511	0.438813	0.350599	0.028338	0.257586	0.715278	0.680393	0.030483	0.182727	0.351775	0.320959	0.045484	0.372081	0.577188	0.817949	0.029583	0.190073	0.240970	0.183484	0.020016	0.154957	0.419961	0.587234	0.013809	0.052468	0.277461	0.160217	0.039235	0.482762	0.410278	0.360036	0.030676	0.108358	0.321181	0.284365
42	0.014644	0.205670	0.231590	0.288050	0.060426	0.370652	0.386341	0.427651	0.090022	0.551668	0.261605	0.226161	0.028252	0.256747	0.319090	0.147800	0.026338	0.319405	0.430229	0.826517	0.050817	0.181612	0.286236	0.269353	0.034907	0.360877	0.423834	0.528373	0.018245	0.098302	0.391323	0.315980	0.034525	0.274664	0.192523	0.291949	0.041816	0.355770	0.443341	0.399122	0.028126	0.250191	0.704968	0.656338	0.038583	0.203387	0.358801	0.341714	0.043782	0.366242	0.588091	0.821596	0.024164	0.209690	0.240022	0.204159	0.022085	0.152739	0.415083	0.618685	0.010271	0.053789	0.264513	0.121431	0.040177	0.453164	0.405086	0.366278	0.031837	0.109207	0.352611	0.290676
43	0.017962	0.225302	0.231297	0.287404	0.058607	0.369644	0.362798	0.427154	0.095471	0.566237	0.427269	0.215184	0.028681	0.254066	0.361937	0.155526	0.026574	0.302394	0.462349	0.931851	0.050911	0.158936	0.292342	0.297533	0.034321	0.371120	0.440137	0.531514	0.019385	0.110306	0.331527	0.228284	0.032504	0.266455	0.155332	0.294281	0.040272	0.375308	0.455458	0.462402	0.038455	0.245648	0.539124	0.455236	0.040095	0.237716	0.360075	0.355541	0.042673	0.350168	0.634103	0.882372	0.024785	0.226418	0.254794	0.215030	0.022484	0.188082	0.418238	0.698163	0.010291	0.054128	0.255082	0.138944	0.040169	0.343260	0.414386	0.370703	0.033069	0.111805	0.361557	0.290647
44	0.025033	0.286028	0.238143	0.288685	0.057088	0.366876	0.425789	0.444220	0.074606	0.473509	0.441721	0.219987	0.029015	0.254034	0.363711	0.164280	0.023510	0.288278	0.483022	0.946001	0.050818	0.123315	0.336805	0.323930	0.035190	0.366249	0.434495	0.535141	0.024310	0.129543	0.256244	0.141706	0.030932	0.198198	0.190798	0.288189	0.039598	0.381104	0.473113	0.535930	0.037879	0.245472	0.447553	0.306776	0.055513	0.337595	0.329784	0.356735	0.042428	0.336187	0.654505	0.889203	0.023411	0.225990	0.275336	0.211508	0.023122	0.211513	0.428747	0.702342	0.013785	0.069652	0.278887	0.199629	0.040409	0.324434	0.456401	0.393452	0.034117	0.116014	0.363602	0.289883
45	0.044522	0.378914	0.221781	0.263738	0.056984	0.365025	0.475154	0.499740	0.063625	0.384933	0.496114	0.246306	0.025654	0.241629	0.343614	0.156049	0.021646	0.167591	0.482299	0.935422	0.049079	0.135494	0.370571	0.311840	0.035738	0.339274	0.453634	0.626086	0.023307	0.135011	0.242069	0.185030	0.032524	0.197617	0.206651	0.276725	0.039543	0.363643	0.462806	0.537676	0.047525	0.360540	0.378451	0.301353	0.056127	0.455314	0.195465	0.326717	0.040027	0.298503	0.658868	0.877891	0.022744	0.225427	0.293629	0.224949	0.029494	0.222915	0.440081	0.748372	0.018819	0.090151	0.344969	0.202351	0.033077	0.230239	0.489033	0.447776	0.034440	0.117836	0.363581	0.293446
46	0.051656	0.444916	0.171297	0.177694	0.057072	0.354813	0.504071	0.509893	0.048094	0.356313	0.539333	0.285522	0.017551	0.141428	0.339374	0.183070	0.021562	0.114684	0.403455	0.874211	0.037965	0.115003	0.383180	0.291913	0.034471	0.305361	0.478655	0.704712	0.024399	0.146818	0.233761	0.286758	0.038358	0.223891	0.206715	0.312954	0.038586	0.294119	0.472411	0.543104	0.053922	0.361351	0.284915	0.261622	0.054973	0.458960	0.177112	0.275598	0.031242	0.270925	0.556730	0.689614	0.022681	0.224776	0.298995	0.253397	0.029208	0.209802	0.444969	0.835030	0.020868	0.100186	0.383839	0.255369	0.031441	0.186328	0.493500	0.463829	0.033721	0.118665	0.349512	0.296153
47	0.058933	0.435306	0.300262	0.145156	0.056817	0.293574	0.517335	0.511854	0.046898	0.316122	0.548168	0.302224	0.014062	0.123606	0.304456	0.191109	0.021530	0.098682	0.356659	0.849670	0.036507	0.113899	0.383530	0.282596	0.031143	0.299858	0.489394	0.719720	0.024331	0.147382	0.230750	0.289838	0.039533	0.247704	0.205825	0.301060	0.036617	0.285706	0.497605	0.589711	0.059323	0.348962	0.185354	0.176510	0.054817	0.445487	0.193799	0.213611	0.030980	0.256411	0.381149	0.476662	0.020893	0.221256	0.299217	0.259685	0.029080	0.198518	0.445385	0.864293	0.020884	0.114664	0.390161	0.259999	0.030484	0.182160	0.459929	0.443625	0.029997	0.116183	0.311944	0.308195
48	0.060646	0.436902	0.309252	0.164891	0.053285	0.275653	0.503551	0.536701	0.040362	0.217721	0.525100	0.295588	0.014291	0.102318	0.269391	0.216127	0.022726	0.110214	0.354647	0.812340	0.033654	0.104563	0.377607	0.258209	0.029580	0.295028	0.509798	0.754577	0.024983	0.152793	0.178547	0.296402	0.039263	0.250752	0.181422	0.272965	0.028147	0.272800	0.469692	0.621242	0.060170	0.372882	0.123376	0.082296	0.054627	0.441102	0.204317	0.191137	0.030975	0.221176	0.373981	0.464752	0.021252	0.212104	0.298971	0.261728	0.028502	0.186008	0.450057	0.917421	0.021051	0.117937	0.393680	0.258837	0.026510	0.183189	0.331943	0.369638	0.025141	0.111616	0.283306	0.314848
49	0.072687	0.483149	0.311333	0.168655	0.039168	0.137077	0.471732	0.541178	0.026214	0.118818	0.491326	0.292727	0.014128	0.108826	0.276219	0.222897	0.023253	0.188052	0.349287	0.852322	0.028808	0.127740	0.367600	0.256006	0.030030	0.277696	0.459144	0.661904	0.025822	0.159497	0.183614	0.303831	0.038057	0.251403	0.169742	0.288617	0.026240	0.266589	0.424499	0.642859	0.057262	0.360220	0.224317	0.113651	0.047880	0.456084	0.181116	0.153767	0.029306	0.210404	0.369489	0.458540	0.021884	0.187403	0.268277	0.252791	0.027094	0.186543	0.456687	0.939543	0.021305	0.118021	0.425086	0.261392	0.023067	0.163617	0.309298	0.379626	0.023022	0.113007	0.284987	0.317467
50	0.072999	0.449870	0.362467	0.178338	0.037565	0.106602	0.460692	0.536066	0.028935	0.189178	0.555475	0.286113	0.013753	0.115578	0.283298	0.218666	0.027270	0.206659	0.363329	0.871364	0.030439	0.154025	0.346559	0.250045	0.029874	0.269624	0.424158	0.650365	0.026155	0.157515	0.248079	0.355261	0.036602	0.279137	0.228689	0.325275	0.021202	0.237355	0.410792	0.645147	0.053604	0.360252	0.272971	0.164870	0.051493	0.492836	0.172267	0.126269	0.042662	0.742338	0.374157	0.456565	0.022074	0.158553	0.217262	0.239662	0.028487	0.189166	0.393981	0.820070	0.021249	0.119911	0.462572	0.268053	0.022402	0.155738	0.307622	0.429108	0.023770	0.097483	0.273528	0.317888
51	0.071704	0.415566	0.378088	0.169511	0.034684	0.106543	0.441959	0.455125	0.036455	0.182388	0.497414	0.263882	0.012869	0.125983	0.246646	0.235000	0.035057	0.220261	0.426762	0.739386	0.036836	0.153525	0.377112	0.255347	0.025646	0.206110	0.417135	0.620788	0.024622	0.138346	0.281714	0.411940	0.031677	0.351273	0.249277	0.340976	0.016714	0.224349	0.400602	0.611269	0.049213	0.280325	0.276655	0.214276	0.053346	0.552164	0.167887	0.135945	0.047387	0.933779	0.363156	0.463193	0.019289	0.151981	0.199406	0.236352	0.029018	0.194312	0.269222	0.773743	0.021435	0.128747	0.470244	0.287856	0.020494	0.115802	0.304112	0.435082	0.021240	0.101995	0.261128	0.424724
52	0.066895	0.287474	0.382626	0.162760	0.047949	0.160320	0.421604	0.400214	0.037691	0.180980	0.443095	0.225509	0.013711	0.125979	0.253121	0.224573	0.036491	0.259533	0.472428	0.707120	0.040388	0.161091	0.390404	0.336635	0.020232	0.122814	0.361613	0.612691	0.025824	0.122907	0.258689	0.404628	0.042744	0.349252	0.288379	0.361085	0.016570	0.156265	0.397393	0.611615	0.044642	0.245549	0.291320	0.255027	0.073171	0.506825	0.187342	0.165445	0.077320	1.050115	0.291248	0.289601	0.017187	0.132214	0.201749	0.239743	0.027161	0.200614	0.240565	0.756261	0.021530	0.144322	0.471782	0.290290	0.017024	0.082999	0.323370	0.423250	0.019242	0.112713	0.270255	0.454383
53	0.095308	0.355223	0.373412	0.164753	0.056941	0.197233	0.408835	0.412461	0.037653	0.183263	0.447666	0.209678	0.013346	0.126646	0.261039	0.247429	0.040105	0.261023	0.470189	0.701957	0.044155	0.172678	0.365078	0.319247	0.020501	0.114618	0.350665	0.609419	0.025213	0.095389	0.279067	0.371196	0.047898	0.374001	0.271316	0.370169	0.016444	0.081963	0.331944	0.517503	0.024730	0.238996	0.345400	0.256725	0.077550	0.502306	0.324232	0.238809	0.086953	1.149322	0.241430	0.257177	0.016469	0.094454	0.246661	0.230218	0.027127	0.175773	0.235241	0.736152	0.021355	0.148188	0.472653	0.294839	0.014599	0.079674	0.292426	0.425072	0.020972	0.136754	0.276588	0.456498
54	0.149445	0.430674	0.326243	0.209085	0.056657	0.210773	0.341330	0.362426	0.039778	0.181606	0.463489	0.230940	0.013246	0.122923	0.291403	0.255448	0.040187	0.259355	0.498702	0.705952	0.053285	0.177251	0.331674	0.340981	0.018261	0.126109	0.336676	0.588460	0.025704	0.075514	0.328657	0.324648	0.045858	0.428976	0.312691	0.385416	0.015325	0.074365	0.326559	0.460290	0.022301	0.151126	0.346208	0.262981	0.077976	0.502135	0.326284	0.247188	0.090956	1.153154	0.220945	0.298686	0.014614	0.108929	0.244144	0.226358	0.026709	0.138118	0.270282	0.762186	0.021484	0.147716	0.471479	0.301882	0.015669	0.075630	0.213587	0.385219	0.020909	0.135541	0.273321	0.456503
55	0.153585	0.499555	0.538145	0.248886	0.056658	0.217573	0.335327	0.384175	0.038415	0.171982	0.367824	0.264848	0.013384	0.098259	0.288481	0.324452	0.041631	0.265697	0.575564	0.718111	0.062237	0.194156	0.332703	0.334864	0.018901	0.133125	0.312350	0.479814	0.026390	0.130696	0.353448	0.323998	0.044407	0.410543	0.329227	0.350340	0.014429	0.103612	0.310248	0.487090	0.015327	0.117253	0.342093	0.262772	0.078022	0.510356	0.344659	0.260437	0.089922	1.196583	0.226599	0.306388	0.014435	0.133987	0.222029	0.230130	0.023706	0.133455	0.300143	0.718658	0.021095	0.151829	0.454090	0.312776	0.019521	0.066895	0.171902	0.328277	0.027735	0.135459	0.271111	0.469812
56	0.155508	0.477183	0.638571	0.534319	0.056691	0.225093	0.319928	0.419776	0.037712	0.149625	0.214631	0.251478	0.013282	0.079392	0.287438	0.327089	0.047156	0.381407	0.627371	0.747755	0.063523	0.206100	0.349785	0.340607	0.018446	0.142860	0.338763	0.557087	0.026505	0.216916	0.357007	0.319510	0.047973	0.407471	0.330093	0.329743	0.015359	0.128323	0.260647	0.445822	0.014871	0.098092	0.269224	0.231926	0.078591	0.469929	0.368498	0.251139	0.089766	1.204027	0.238392	0.313177	0.013130	0.136450	0.215096	0.215260	0.026425	0.153652	0.346744	0.621802	0.018453	0.143705	0.407450	0.300515	0.022828	0.095731	0.176199	0.326934	0.033395	0.139868	0.264884	0.480775
57	0.170386	0.556150	0.614604	0.610784	0.059753	0.233564	0.297944	0.414070	0.034392	0.280648	0.212617	0.299036	0.013325	0.071559	0.282152	0.331410	0.050178	0.388291	0.648727	0.782935	0.063398	0.217433	0.353771	0.359264	0.017581	0.214673	0.342284	0.556533	0.030247	0.342679	0.349531	0.302218	0.050957	0.407549	0.330472	0.317414	0.018996	0.165787	0.215734	0.384650	0.013916	0.100773	0.253293	0.218726	0.073042	0.393032	0.378230	0.252488	0.089518	1.205664	0.241690	0.313961	0.014722	0.157465	0.214812	0.184028	0.026565	0.158556	0.344688	0.576920	0.013049	0.131580	0.335633	0.370120	0.023105	0.118031	0.175769	0.485743	0.034833	0.191787	0.264514	0.489421
58	0.180590	0.613670	0.657136	0.610278	0.058508	0.233952	0.308311	0.375862	0.047002	0.324926	0.203892	0.297912	0.013386	0.070151	0.259033	0.349435	0.068489	0.450174	0.641020	0.710202	0.062945	0.297894	0.353106	0.360445	0.017868	0.268881	0.303561	0.494381	0.045299	0.377787	0.294719	0.216890	0.052858	0.428797	0.310496	0.301931	0.019405	0.207565	0.220729	0.334182	0.018599	0.130434	0.248374	0.143947	0.061671	0.151181	0.373418	0.238173	0.089295	1.203835	0.312981	0.348513	0.016439	0.164477	0.213831	0.189031	0.026613	0.162082	0.346471	0.517597	0.010158	0.120427	0.297180	0.418142	0.027473	0.118174	0.174948	0.656401	0.035579	0.229694	0.293222	0.510659
59	0.178873	0.616351	0.724356	0.616012	0.058349	0.232203	0.331504	0.405314	0.051034	0.358825	0.155764	0.303957	0.009952	0.037135	0.261327	0.338626	0.068948	0.476600	0.614910	0.585424	0.063991	0.287880	0.344357	0.358943	0.017281	0.307482	0.273107	0.487564	0.061868	0.408385	0.272669	0.127062	0.059309	0.356890	0.289381	0.252907	0.019739	0.242469	0.248952	0.316077	0.019736	0.220589	0.172145	0.132653	0.033676	0.132719	0.339366	0.236714	0.083046	0.986053	0.348292	0.335002	0.015351	0.164596	0.214475	0.182605	0.026566	0.161135	0.352338	0.612342	0.010548	0.106186	0.312648	0.422458	0.029783	0.116605	0.177492	0.707865	0.036757	0.223372	0.322997	0.538370
