	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_02.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_03.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_04.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_05.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_06.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_07.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_08.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d	327_At_T1_sh_L_ND_10.c3d
31	0.081785	0.142462	0.178940	0.206189	0.103723	0.189184	0.283346	0.270458	0.180205	0.364646	0.127226	0.080769	0.077835	0.203155	0.276443	0.370644	0.309484	0.558628	0.124213	0.287247	0.136228	0.302659	0.397559	0.358637	0.114969	0.593067	0.079077	0.069048	0.070562	0.190900	0.392726	0.247838	0.154616	0.479158	0.174103	0.186638	0.114580	0.269245	0.235284	0.317210	0.513601	0.574678	0.208092	0.078886	0.166459	0.380563	0.399066	0.439515	0.136257	0.431597	0.113979	0.180924	0.153686	0.240062	0.319052	0.223410	0.301802	0.653228	0.150383	0.300014	0.133517	0.745350	0.277870	0.189591
32	0.088144	0.178946	0.180728	0.174416	0.105297	0.210286	0.262464	0.264551	0.229383	0.357215	0.125894	0.082436	0.076847	0.194954	0.277842	0.370008	0.302792	0.553253	0.125706	0.287226	0.135366	0.318358	0.401901	0.349204	0.085553	0.633253	0.081333	0.101398	0.065487	0.230041	0.357554	0.203620	0.154955	0.483623	0.152606	0.152481	0.112978	0.274114	0.240627	0.320044	0.510686	0.573666	0.206997	0.082260	0.167662	0.383478	0.348320	0.439214	0.136167	0.435677	0.099947	0.166556	0.149044	0.223871	0.300661	0.186111	0.302795	0.586665	0.152556	0.310027	0.127131	0.742590	0.256272	0.122376
33	0.097062	0.296224	0.181456	0.171672	0.105085	0.210671	0.255085	0.263320	0.243786	0.354587	0.143302	0.083872	0.083031	0.196308	0.270640	0.355712	0.294070	0.598922	0.124725	0.283207	0.136204	0.333010	0.404975	0.341214	0.080014	0.637459	0.101227	0.200282	0.068445	0.242205	0.360616	0.193781	0.139996	0.466466	0.145940	0.106779	0.105539	0.280172	0.239338	0.315077	0.499777	0.562182	0.201774	0.081625	0.168032	0.377693	0.308860	0.434980	0.130854	0.425155	0.094767	0.160965	0.130470	0.157515	0.244978	0.172259	0.290648	0.504134	0.165397	0.314661	0.122771	0.734496	0.176172	0.099095
34	0.097986	0.329941	0.181373	0.164517	0.104669	0.212138	0.267920	0.204394	0.243349	0.376110	0.175899	0.103995	0.090283	0.202984	0.251403	0.337528	0.295814	0.619075	0.115006	0.248496	0.147337	0.338540	0.402506	0.340502	0.072483	0.634573	0.113725	0.290237	0.071361	0.246436	0.341289	0.199614	0.113158	0.395334	0.136669	0.064697	0.105484	0.280254	0.229327	0.302562	0.470020	0.529224	0.200803	0.081098	0.167053	0.377325	0.276191	0.404346	0.122298	0.389972	0.098873	0.157656	0.118326	0.135294	0.197377	0.169548	0.265227	0.464220	0.188893	0.317920	0.122426	0.728383	0.142384	0.109479
35	0.090240	0.331921	0.177541	0.162109	0.105499	0.223563	0.281012	0.127180	0.248495	0.415330	0.215732	0.111895	0.087470	0.198081	0.175789	0.322204	0.287923	0.609892	0.107541	0.216628	0.149582	0.339250	0.341159	0.335339	0.080178	0.636734	0.196742	0.298129	0.067436	0.246370	0.312309	0.210253	0.090183	0.361790	0.135606	0.034960	0.105956	0.282211	0.205285	0.242599	0.423042	0.489687	0.200256	0.104621	0.161003	0.370333	0.261088	0.298047	0.113605	0.350595	0.105696	0.151676	0.116842	0.142481	0.162522	0.169051	0.241999	0.461392	0.205425	0.322430	0.122481	0.714991	0.129002	0.103491
36	0.090696	0.346540	0.203023	0.160457	0.122180	0.424038	0.268273	0.110594	0.242890	0.405924	0.218672	0.102808	0.085117	0.197154	0.158210	0.276771	0.242406	0.705587	0.108885	0.215282	0.149604	0.336617	0.238814	0.293846	0.088036	0.579905	0.325669	0.319745	0.062942	0.241574	0.247669	0.211332	0.067366	0.364850	0.108091	0.023887	0.104474	0.291179	0.203127	0.167215	0.393060	0.479549	0.187718	0.139334	0.153295	0.371215	0.248117	0.249742	0.103865	0.337385	0.110737	0.149611	0.116592	0.145944	0.141162	0.157512	0.237869	0.434411	0.231477	0.327744	0.122724	0.698786	0.127577	0.093370
37	0.102609	0.484670	0.182160	0.204180	0.124636	0.448895	0.252066	0.111825	0.238993	0.396724	0.222520	0.106739	0.086867	0.191375	0.179282	0.251323	0.186828	0.747816	0.108822	0.202058	0.145424	0.331202	0.199304	0.200237	0.087575	0.471656	0.333935	0.377810	0.062512	0.243071	0.202781	0.199231	0.068494	0.448473	0.084872	0.023343	0.103714	0.284070	0.199631	0.162189	0.391673	0.475663	0.190973	0.145883	0.132402	0.355628	0.191830	0.245759	0.089120	0.302335	0.113394	0.147812	0.115899	0.146284	0.138474	0.092967	0.251022	0.386442	0.252195	0.332003	0.120721	0.694214	0.122529	0.090925
38	0.118014	0.547769	0.164687	0.216055	0.127044	0.451900	0.248055	0.103638	0.220481	0.404304	0.225923	0.122701	0.083056	0.181578	0.185981	0.248809	0.171150	0.767460	0.108698	0.167293	0.127131	0.289820	0.184004	0.122963	0.096636	0.483575	0.373389	0.411633	0.062266	0.254004	0.203725	0.189043	0.069890	0.463173	0.088553	0.025089	0.100124	0.281724	0.179644	0.161567	0.380245	0.451354	0.188494	0.146291	0.118093	0.298478	0.125990	0.197940	0.086448	0.312735	0.114237	0.126199	0.103767	0.133120	0.153942	0.074930	0.281424	0.361189	0.253312	0.330476	0.118939	0.698307	0.098453	0.090943
39	0.132258	0.553528	0.187409	0.211004	0.129478	0.452243	0.233337	0.103931	0.214119	0.459328	0.231290	0.136875	0.082482	0.158834	0.175403	0.240434	0.175209	0.770270	0.131506	0.113954	0.106236	0.232059	0.200875	0.116130	0.106799	0.495771	0.441637	0.421899	0.062884	0.262597	0.191608	0.203028	0.075512	0.508097	0.100873	0.025505	0.095200	0.278567	0.173057	0.133401	0.288902	0.358098	0.170346	0.147386	0.117761	0.295523	0.139793	0.125398	0.085101	0.327872	0.129979	0.089790	0.074416	0.109463	0.155327	0.073183	0.297462	0.331240	0.248274	0.281327	0.118650	0.701211	0.084271	0.092380
40	0.161802	0.570986	0.235933	0.219032	0.131770	0.454191	0.230578	0.108106	0.214473	0.453317	0.238974	0.138102	0.082033	0.156560	0.130290	0.205775	0.187287	0.743071	0.134428	0.088422	0.104726	0.228585	0.202149	0.091061	0.113182	0.379681	0.503521	0.451053	0.064335	0.264811	0.177304	0.203097	0.075977	0.484457	0.166402	0.026745	0.094342	0.286745	0.169684	0.110791	0.181169	0.260032	0.163152	0.151450	0.093661	0.246525	0.179821	0.087147	0.097637	0.419108	0.132324	0.144391	0.057881	0.105769	0.154057	0.064833	0.318357	0.308037	0.238978	0.238498	0.113182	0.676579	0.085022	0.093646
41	0.183438	0.587108	0.445817	0.223853	0.119966	0.450243	0.229847	0.109867	0.208789	0.435095	0.248722	0.138524	0.081497	0.151163	0.135029	0.141890	0.206251	0.703865	0.129491	0.219451	0.105368	0.228158	0.205972	0.069070	0.114128	0.272880	0.506484	0.560192	0.068869	0.285831	0.175952	0.195714	0.107299	0.518416	0.227116	0.035448	0.079620	0.246932	0.165281	0.123263	0.159391	0.284333	0.160501	0.154907	0.068180	0.185431	0.173006	0.079467	0.105313	0.447004	0.131902	0.401283	0.057944	0.087530	0.139601	0.071652	0.333309	0.299504	0.243214	0.230738	0.105553	0.655285	0.086975	0.090409
42	0.180364	0.574243	0.464713	0.227185	0.107241	0.447261	0.224581	0.109810	0.210264	0.473180	0.254779	0.144467	0.078272	0.149495	0.149325	0.106810	0.227884	0.686244	0.212565	0.328532	0.091275	0.210300	0.218080	0.071267	0.135028	0.254562	0.525180	0.555268	0.073006	0.290938	0.168888	0.192044	0.159982	0.538945	0.271879	0.122760	0.080422	0.245291	0.167049	0.125365	0.169015	0.354003	0.163117	0.152563	0.075399	0.197074	0.168878	0.114495	0.112416	0.410571	0.142855	0.532608	0.052970	0.089636	0.135349	0.082799	0.342041	0.296402	0.291035	0.230132	0.103015	0.564466	0.114503	0.106559
43	0.174991	0.517286	0.468284	0.235110	0.105761	0.439817	0.218142	0.110167	0.215572	0.465435	0.258679	0.157567	0.073384	0.147061	0.149203	0.144448	0.248920	0.699622	0.322158	0.416352	0.085876	0.199296	0.230295	0.073614	0.152727	0.266645	0.552887	0.511090	0.079896	0.373549	0.155098	0.191067	0.210133	0.538607	0.279272	0.180292	0.073177	0.211572	0.182645	0.122469	0.181965	0.377856	0.177153	0.153239	0.095708	0.186549	0.169089	0.164358	0.134660	0.393616	0.143361	0.543151	0.054070	0.090593	0.125366	0.089334	0.339675	0.302262	0.407985	0.243578	0.100096	0.414141	0.148440	0.125493
44	0.180579	0.509782	0.476556	0.240020	0.098043	0.426448	0.194449	0.113503	0.168838	0.452187	0.299529	0.272565	0.084775	0.163850	0.172494	0.177208	0.335670	0.739691	0.349787	0.442598	0.085700	0.199853	0.223202	0.075131	0.157534	0.272823	0.571381	0.499794	0.085274	0.435518	0.141120	0.188992	0.230844	0.564710	0.284620	0.268786	0.079829	0.202143	0.193102	0.119662	0.182379	0.391872	0.167269	0.158248	0.104229	0.188100	0.193881	0.176914	0.179589	0.424264	0.144228	0.562907	0.054730	0.088244	0.124783	0.171680	0.342071	0.312327	0.500962	0.357402	0.103471	0.382544	0.156117	0.133200
45	0.198332	0.519412	0.502213	0.233509	0.096469	0.443391	0.185359	0.120432	0.142193	0.455025	0.305919	0.407048	0.107740	0.182420	0.176745	0.271944	0.396841	0.725349	0.503023	0.450490	0.085942	0.201409	0.215507	0.075695	0.170909	0.357350	0.508501	0.501194	0.087917	0.492215	0.126656	0.184840	0.291098	0.667259	0.345626	0.405127	0.094274	0.220071	0.193764	0.124185	0.185531	0.405028	0.170856	0.187166	0.103724	0.186828	0.203266	0.196095	0.204680	0.442938	0.169893	0.587363	0.062626	0.095951	0.127166	0.230120	0.341906	0.316607	0.518964	0.457289	0.116742	0.367662	0.173151	0.132728
46	0.213534	0.506091	0.520742	0.223261	0.099344	0.449676	0.187717	0.126158	0.186329	0.473057	0.322216	0.437123	0.144867	0.222303	0.201037	0.288122	0.398510	0.712980	0.526938	0.509652	0.085574	0.201843	0.219278	0.096159	0.201133	0.419110	0.517583	0.488925	0.089115	0.493192	0.100867	0.176359	0.535555	0.808223	0.472834	0.434866	0.095076	0.226511	0.194600	0.125091	0.195680	0.424795	0.182701	0.265638	0.104725	0.188229	0.238747	0.198677	0.214112	0.461172	0.177943	0.599220	0.081698	0.120833	0.154775	0.246513	0.339527	0.317332	0.527000	0.492425	0.131260	0.372224	0.188287	0.130580
47	0.212436	0.381752	0.521931	0.172602	0.114192	0.486301	0.172212	0.129478	0.248100	0.471625	0.327343	0.444286	0.151126	0.223097	0.205023	0.287530	0.398370	0.695749	0.576528	0.522903	0.080589	0.273844	0.217658	0.119476	0.205279	0.403696	0.503912	0.500092	0.089946	0.497081	0.096457	0.162409	0.580952	0.831378	0.522935	0.446536	0.097028	0.225607	0.196626	0.121976	0.261303	0.489862	0.182169	0.283005	0.114360	0.205576	0.260095	0.207930	0.245549	0.518677	0.203121	0.610077	0.100610	0.143694	0.158663	0.270625	0.361556	0.378000	0.528160	0.502416	0.130908	0.380694	0.190338	0.131404
48	0.209928	0.359734	0.519251	0.158724	0.145123	0.523259	0.226805	0.151273	0.286763	0.506819	0.341665	0.466840	0.151972	0.219571	0.200751	0.303786	0.403340	0.574578	0.650274	0.523746	0.088379	0.282969	0.217881	0.129211	0.208133	0.378751	0.462353	0.507582	0.092872	0.527991	0.094793	0.152341	0.583903	0.823457	0.526518	0.524830	0.101450	0.211487	0.226445	0.111537	0.305772	0.544929	0.179258	0.276407	0.127368	0.223425	0.260012	0.222850	0.258397	0.541603	0.233086	0.612045	0.114255	0.155610	0.160686	0.276309	0.526445	0.592879	0.604940	0.500698	0.139214	0.421814	0.199979	0.133394
49	0.201939	0.360026	0.505591	0.123259	0.158209	0.440723	0.249666	0.166899	0.310102	0.520102	0.442314	0.473769	0.155699	0.227274	0.191632	0.329336	0.421704	0.556346	0.675718	0.524029	0.095311	0.285249	0.218526	0.128213	0.201802	0.377141	0.372694	0.499090	0.100704	0.585099	0.085433	0.161283	0.584783	0.773802	0.527785	0.599451	0.104185	0.209817	0.246182	0.129682	0.326566	0.578257	0.201622	0.260925	0.133546	0.227208	0.261660	0.241983	0.258128	0.542467	0.243537	0.612315	0.123205	0.164725	0.160693	0.312206	0.613164	0.694497	0.738574	0.501037	0.147381	0.439657	0.224149	0.146151
50	0.173914	0.327079	0.461912	0.113377	0.172956	0.455780	0.269440	0.161355	0.312567	0.512655	0.466884	0.477473	0.177433	0.293129	0.189313	0.347334	0.433208	0.532759	0.678670	0.524759	0.104750	0.300241	0.217576	0.130954	0.204339	0.414012	0.362199	0.374484	0.199456	0.653845	0.091979	0.153197	0.586864	0.763725	0.529590	0.633588	0.104403	0.209708	0.246905	0.140219	0.327153	0.586113	0.275004	0.259508	0.134390	0.225730	0.269202	0.261028	0.258404	0.538414	0.248085	0.612706	0.128995	0.171484	0.152088	0.345117	0.634054	0.706993	0.785732	0.502681	0.149871	0.428772	0.276951	0.152594
51	0.157649	0.303914	0.284891	0.107116	0.173693	0.455827	0.286703	0.159935	0.322443	0.495961	0.466144	0.479863	0.195659	0.339256	0.193014	0.361697	0.436240	0.544015	0.684695	0.528861	0.111404	0.303913	0.219208	0.131449	0.195729	0.424081	0.356405	0.317427	0.254736	0.701093	0.156153	0.151596	0.589115	0.727010	0.532946	0.639814	0.103684	0.206749	0.254050	0.139614	0.326129	0.585705	0.333603	0.264184	0.132991	0.239304	0.266677	0.267126	0.257035	0.500603	0.245495	0.612639	0.128873	0.173488	0.171680	0.367374	0.628023	0.695225	0.788226	0.503516	0.151356	0.417342	0.301867	0.160304
52	0.161729	0.309011	0.269897	0.097462	0.192269	0.481903	0.288280	0.157876	0.329714	0.511931	0.463737	0.487605	0.202395	0.357110	0.193307	0.368498	0.431020	0.534258	0.717702	0.551010	0.109251	0.315995	0.194758	0.152751	0.183164	0.420263	0.326124	0.320499	0.266172	0.710658	0.209107	0.137883	0.596412	0.743364	0.521107	0.642268	0.103691	0.202010	0.264916	0.134280	0.330588	0.592365	0.340949	0.280289	0.128960	0.272740	0.254547	0.262631	0.249212	0.429405	0.284050	0.553286	0.137935	0.212078	0.165095	0.387080	0.614036	0.679853	0.806590	0.503334	0.151466	0.408666	0.303817	0.204463
53	0.162820	0.313161	0.263179	0.077383	0.215973	0.513059	0.301116	0.154791	0.337007	0.520078	0.459857	0.497409	0.203921	0.364101	0.181541	0.370055	0.423080	0.538382	0.780850	0.547651	0.109534	0.343981	0.228567	0.176372	0.172865	0.416789	0.260614	0.325836	0.267636	0.719851	0.212396	0.128149	0.600358	0.737831	0.498238	0.651284	0.107196	0.196355	0.271548	0.120282	0.336329	0.594038	0.340798	0.302290	0.126396	0.273153	0.257786	0.261279	0.252734	0.421336	0.313686	0.380932	0.146951	0.243963	0.160115	0.394758	0.593779	0.670843	0.811467	0.537236	0.151861	0.402190	0.305853	0.216981
54	0.152152	0.322432	0.243418	0.064205	0.219982	0.520415	0.303514	0.153983	0.346354	0.500564	0.474915	0.516090	0.203651	0.364081	0.190545	0.364165	0.402882	0.534153	0.775356	0.499464	0.109845	0.345408	0.253880	0.185304	0.160012	0.369976	0.251923	0.321176	0.268255	0.726150	0.220422	0.121383	0.598183	0.731861	0.475420	0.654642	0.104137	0.207357	0.272016	0.116643	0.327022	0.563221	0.345993	0.328639	0.118850	0.263028	0.257834	0.251813	0.257926	0.426793	0.315381	0.310836	0.153225	0.256958	0.160286	0.393718	0.585738	0.690890	0.823058	0.601560	0.151779	0.399307	0.306791	0.216735
55	0.135269	0.309215	0.165551	0.061572	0.219352	0.520979	0.305947	0.156553	0.357184	0.506131	0.505494	0.540447	0.202768	0.362999	0.192326	0.351368	0.384929	0.510235	0.751290	0.439056	0.118943	0.358105	0.242304	0.192422	0.114683	0.270352	0.213120	0.289941	0.266712	0.718331	0.224797	0.118906	0.599867	0.737601	0.469970	0.645782	0.094783	0.220514	0.248515	0.117310	0.314624	0.512235	0.345571	0.343815	0.105585	0.255564	0.257159	0.225763	0.237517	0.408904	0.317846	0.305605	0.159452	0.266159	0.161647	0.393441	0.596177	0.723502	0.839952	0.643525	0.146647	0.370346	0.305794	0.215592
56	0.140528	0.310885	0.076278	0.059649	0.218772	0.519249	0.306171	0.175282	0.366927	0.505300	0.519803	0.513331	0.199745	0.360563	0.169294	0.321959	0.303264	0.419589	0.727647	0.490869	0.128095	0.405775	0.231220	0.191842	0.087514	0.267999	0.189735	0.213186	0.268112	0.704484	0.235877	0.127821	0.596366	0.724570	0.469164	0.619810	0.101532	0.272255	0.230716	0.117782	0.305715	0.490925	0.338981	0.344939	0.098798	0.251754	0.241752	0.219934	0.234770	0.397071	0.318416	0.259686	0.173370	0.282017	0.161973	0.380389	0.599955	0.741208	0.826090	0.659316	0.131202	0.295954	0.315566	0.220232
57	0.143773	0.333027	0.073692	0.145383	0.218826	0.506293	0.302604	0.194698	0.368787	0.500200	0.513682	0.413611	0.184388	0.345928	0.165617	0.255450	0.233355	0.370803	0.648792	0.547186	0.133503	0.428039	0.227188	0.205278	0.069806	0.356286	0.173156	0.136833	0.271850	0.661317	0.244338	0.165164	0.588981	0.644209	0.436546	0.547412	0.094890	0.270245	0.240946	0.107926	0.306758	0.485866	0.377143	0.340963	0.099202	0.257854	0.233831	0.203637	0.372778	0.498015	0.305009	0.225235	0.191740	0.291779	0.162679	0.339183	0.602221	0.745522	0.772146	0.646636	0.125565	0.286756	0.323342	0.228914
58	0.153824	0.297807	0.091998	0.258636	0.220429	0.498405	0.304806	0.210329	0.353325	0.472144	0.497324	0.370115	0.164347	0.332510	0.148007	0.247879	0.234819	0.369179	0.656722	0.505326	0.134228	0.426234	0.223249	0.228021	0.066636	0.360398	0.171294	0.127861	0.270222	0.621941	0.244699	0.229336	0.392339	0.466828	0.299969	0.530923	0.095673	0.274012	0.241523	0.105567	0.305653	0.475657	0.399505	0.331860	0.099657	0.275027	0.202370	0.200785	0.539197	0.558688	0.297220	0.195460	0.208806	0.298566	0.140551	0.322912	0.603321	0.746402	0.721160	0.573814	0.116038	0.285064	0.313861	0.236569
59	0.173449	0.290981	0.097498	0.279173	0.227245	0.523009	0.340916	0.229693	0.303121	0.424996	0.494494	0.359001	0.162850	0.334202	0.147141	0.241526	0.255531	0.374393	0.602157	0.513818	0.134385	0.412638	0.214566	0.224430	0.058704	0.334231	0.171187	0.127399	0.273821	0.616442	0.245710	0.244283	0.399406	0.487162	0.183586	0.541778	0.096254	0.331749	0.242871	0.106148	0.300551	0.458166	0.420964	0.275939	0.092518	0.283192	0.167598	0.193001	0.630491	0.579414	0.271852	0.172865	0.228821	0.290933	0.156616	0.307067	0.606488	0.747202	0.715264	0.499878	0.096548	0.274939	0.313223	0.237149
60	0.182669	0.290690	0.100800	0.288978	0.222665	0.530641	0.336595	0.241684	0.269506	0.381480	0.533665	0.330057	0.192585	0.346694	0.142149	0.214986	0.272004	0.344077	0.555486	0.546932	0.129320	0.379099	0.214919	0.213522	0.052819	0.325363	0.150844	0.122969	0.280092	0.649147	0.246059	0.246282	0.473153	0.534244	0.183775	0.489351	0.102904	0.373399	0.221640	0.106729	0.250606	0.394307	0.440977	0.252819	0.073689	0.264917	0.168090	0.176074	0.674739	0.583565	0.254799	0.172146	0.230466	0.282521	0.171156	0.300266	0.607795	0.747689	0.740190	0.489159	0.103608	0.286601	0.339728	0.235809
61	0.182276	0.306133	0.140052	0.332595	0.199939	0.478600	0.293196	0.224491	0.241786	0.360383	0.543057	0.328113	0.222780	0.342864	0.133394	0.171621	0.251882	0.287392	0.543050	0.563080	0.121151	0.367075	0.216391	0.222475	0.047843	0.348378	0.088272	0.112098	0.279887	0.637414	0.247899	0.256674	0.575886	0.574295	0.192515	0.394803	0.110720	0.378306	0.193974	0.085560	0.189442	0.313102	0.441420	0.253588	0.077428	0.252595	0.167843	0.149613	0.682468	0.589819	0.255721	0.172215	0.225925	0.283229	0.171309	0.280741	0.587115	0.708923	0.760698	0.487041	0.099550	0.236395	0.365574	0.237081
62	0.190860	0.351705	0.151136	0.371140	0.181684	0.433988	0.281856	0.220506	0.260800	0.370037	0.548529	0.333463	0.231052	0.289187	0.133638	0.134835	0.240243	0.237824	0.537321	0.565401	0.115612	0.363920	0.218968	0.239847	0.047995	0.351296	0.076787	0.095316	0.279785	0.600302	0.262627	0.282972	0.600065	0.590273	0.190321	0.332753	0.121785	0.383660	0.189702	0.057015	0.140636	0.235805	0.432286	0.251774	0.089231	0.252869	0.165860	0.112882	0.807003	0.687036	0.257308	0.172752	0.230173	0.284994	0.178269	0.232082	0.435386	0.536793	0.688635	0.487195	0.084430	0.199641	0.358953	0.234457
63	0.211979	0.411944	0.151371	0.382544	0.170148	0.440199	0.262275	0.234090	0.270742	0.326572	0.551236	0.380852	0.226265	0.247759	0.127309	0.090627	0.240329	0.213355	0.517535	0.557495	0.107347	0.351367	0.217469	0.243863	0.058725	0.387085	0.064639	0.079524	0.263944	0.537837	0.270283	0.317407	0.686636	0.640126	0.173996	0.316880	0.133962	0.386579	0.175415	0.054140	0.130341	0.209842	0.394725	0.248108	0.097979	0.243717	0.140696	0.088886	0.963954	0.764809	0.252249	0.184441	0.243305	0.290789	0.178111	0.188730	0.336680	0.430576	0.564200	0.483187	0.079741	0.199909	0.326529	0.234675
64	0.214233	0.532868	0.151310	0.384837	0.168048	0.455158	0.247405	0.248215	0.261674	0.290998	0.575275	0.414186	0.261355	0.235481	0.126261	0.067897	0.239404	0.202098	0.458420	0.521857	0.099144	0.356808	0.201799	0.245399	0.059573	0.385559	0.048794	0.066880	0.192671	0.462520	0.253044	0.329327	0.710321	0.638605	0.164973	0.312494	0.145997	0.444055	0.155177	0.053814	0.139103	0.214419	0.333198	0.247382	0.100465	0.224362	0.113974	0.092705	0.980452	0.764754	0.183533	0.192963	0.243686	0.279305	0.175434	0.143706	0.352500	0.445319	0.514388	0.483242	0.086863	0.202575	0.313007	0.231933
65	0.208070	0.536652	0.151688	0.385834	0.131590	0.418393	0.240924	0.250642	0.261773	0.270781	0.594296	0.408795	0.264345	0.247271	0.114063	0.060337	0.238570	0.188595	0.344618	0.480518	0.098730	0.355296	0.203373	0.239420	0.066591	0.402455	0.044768	0.052248	0.154150	0.412765	0.205040	0.331474	0.719615	0.641864	0.162518	0.294539	0.210100	0.513070	0.132798	0.053200	0.183922	0.223203	0.332889	0.238401	0.119401	0.243625	0.087191	0.109386	0.978228	0.761309	0.158260	0.180067	0.258490	0.259489	0.177571	0.098047	0.417197	0.487249	0.504153	0.493323	0.087462	0.200007	0.312515	0.200221
66	0.190169	0.544025	0.148510	0.386829	0.097025	0.395825	0.226727	0.252568	0.242542	0.245340	0.616185	0.393154	0.289267	0.346306	0.094311	0.063557	0.288407	0.258892	0.308486	0.474341	0.103857	0.372953	0.166977	0.226211	0.066003	0.377281	0.079815	0.045373	0.151035	0.408772	0.184940	0.328243	0.742891	0.646825	0.160219	0.263460	0.224247	0.551396	0.129698	0.062983	0.252688	0.245231	0.338306	0.219747	0.137786	0.265272	0.086715	0.120751	0.977278	0.762645	0.166677	0.164646	0.281238	0.267230	0.178153	0.088218	0.449432	0.508863	0.473511	0.503113	0.088024	0.195629	0.310855	0.187695
67	0.178334	0.516780	0.159797	0.351146	0.091720	0.420420	0.226726	0.255705	0.218332	0.217420	0.636493	0.355277	0.435815	0.566385	0.090713	0.076345	0.410791	0.359381	0.299700	0.463900	0.109749	0.412664	0.109259	0.218573	0.065757	0.463166	0.082613	0.063663	0.148481	0.395257	0.186877	0.326479	0.745409	0.644010	0.163034	0.249574	0.224177	0.542273	0.127826	0.081324	0.324889	0.298406	0.344551	0.182667	0.179909	0.277869	0.086960	0.117583	0.976934	0.796486	0.166166	0.159519	0.288391	0.259718	0.181228	0.086148	0.486345	0.547589	0.479280	0.474121	0.088205	0.194009	0.315465	0.187887
68	0.170480	0.637545	0.149093	0.285765	0.094883	0.488671	0.238640	0.252291	0.196387	0.205956	0.622227	0.333554	0.618750	0.699854	0.088732	0.082177	0.585961	0.461876	0.292997	0.379742	0.098803	0.402687	0.110287	0.210749	0.094868	0.562012	0.138082	0.100070	0.159892	0.463937	0.185172	0.329913	0.746271	0.638922	0.159123	0.248622	0.218494	0.517389	0.109381	0.078662	0.370220	0.316481	0.346327	0.149298	0.247485	0.309250	0.098745	0.108307	0.966545	0.820965	0.162311	0.152342	0.315018	0.252320	0.180205	0.092655	0.539038	0.574898	0.486621	0.394817	0.087857	0.200385	0.313838	0.187364
69	0.153285	0.703031	0.160865	0.291566	0.096592	0.506790	0.242184	0.237130	0.188811	0.211193	0.627632	0.335000	0.651436	0.710012	0.079518	0.083652	0.754497	0.510340	0.262365	0.290967	0.084401	0.356511	0.110730	0.210153	0.150561	0.616521	0.165813	0.180567	0.172970	0.519098	0.186966	0.330480	0.738488	0.627184	0.149137	0.232558	0.215941	0.506396	0.073276	0.077418	0.377387	0.324041	0.338719	0.161347	0.274883	0.445534	0.099546	0.117055	0.922342	0.779989	0.194377	0.158813	0.317783	0.255860	0.180311	0.095445	0.595417	0.557796	0.518201	0.336795	0.090363	0.201205	0.290353	0.205813
