	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_01.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_02.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_03.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_04.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_05.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_06.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_07.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_08.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d	324_At_T1_sh_L_ND_09.c3d
26	0.285903	0.023298	0.238935	0.166410	0.126715	0.014520	0.588863	0.370947	0.874513	0.065961	0.231777	0.168292	0.071660	0.009879	0.506000	0.309133	0.215765	0.026559	0.709388	0.428130	0.138545	0.015445	0.594139	0.335109	0.490813	0.049623	0.361975	0.328604	0.380592	0.309827	0.221757	0.389136	0.520497	0.043718	0.573415	0.414081	0.081014	0.009422	0.377590	0.255191	0.603969	0.062512	0.296545	0.255877	0.080447	0.008382	0.297898	0.422560	0.745020	0.067911	0.430452	0.186753	0.099184	0.011043	0.429993	0.251761	0.181151	0.013800	0.537820	0.184544	0.069165	0.008505	0.403009	0.300039	0.293279	0.021974	0.275029	0.341973	0.054733	0.005429	0.261447	0.194033
27	0.278742	0.022721	0.238649	0.138307	0.099934	0.011448	0.440625	0.362070	0.867476	0.065360	0.246724	0.168812	0.073419	0.009120	0.488234	0.306465	0.291821	0.030137	0.651564	0.410895	0.140632	0.015766	0.602056	0.338613	0.463027	0.046990	0.393080	0.338519	0.178474	0.716962	0.221088	0.395514	0.462474	0.034123	0.545505	0.373455	0.075394	0.008132	0.360368	0.221817	0.648645	0.064245	0.294749	0.253924	0.086374	0.009392	0.271664	0.424083	0.743962	0.067201	0.427156	0.186473	0.096682	0.010921	0.425365	0.250009	0.192252	0.015128	0.520538	0.145330	0.065939	0.007140	0.392002	0.340189	0.340365	0.028056	0.293408	0.349838	0.053894	0.005416	0.259767	0.192794
28	0.277678	0.022814	0.243426	0.114527	0.082983	0.009065	0.365065	0.348991	0.877255	0.066819	0.251956	0.165875	0.074595	0.008438	0.486318	0.307043	0.301125	0.030643	0.593574	0.398477	0.145259	0.016515	0.597167	0.341054	0.419837	0.041073	0.405891	0.337031	0.088697	0.982836	0.222589	0.395381	0.450296	0.032352	0.515055	0.356360	0.074202	0.007959	0.350696	0.183094	0.725568	0.070028	0.279002	0.254578	0.091979	0.010467	0.257943	0.423225	0.731879	0.062403	0.423182	0.184731	0.092652	0.010731	0.408490	0.247363	0.214748	0.017388	0.496055	0.140245	0.068761	0.007123	0.394156	0.357580	0.364789	0.033904	0.318251	0.355004	0.051883	0.005423	0.244505	0.197644
29	0.272805	0.022560	0.244069	0.115407	0.072490	0.007558	0.357809	0.337059	0.885158	0.068941	0.250621	0.163932	0.072659	0.007185	0.479388	0.310263	0.303706	0.032858	0.560378	0.395669	0.154033	0.017706	0.591361	0.341201	0.383675	0.034997	0.377546	0.361605	0.082620	1.030874	0.201433	0.368426	0.450365	0.031602	0.498548	0.354866	0.068349	0.007234	0.346150	0.146384	0.754025	0.072309	0.241368	0.234277	0.079231	0.010774	0.255867	0.423112	0.697203	0.055985	0.426683	0.179845	0.088669	0.010504	0.370721	0.243026	0.227187	0.019544	0.484531	0.139830	0.065874	0.006929	0.372467	0.320447	0.353159	0.035026	0.341466	0.351781	0.049087	0.005504	0.242398	0.199654
30	0.259048	0.021609	0.256716	0.106839	0.069324	0.006911	0.360447	0.325055	0.889313	0.069693	0.248359	0.168105	0.068843	0.005856	0.457072	0.313361	0.303684	0.033253	0.542703	0.389416	0.166571	0.019086	0.589611	0.335949	0.369448	0.032334	0.345564	0.390182	0.078446	1.097280	0.192212	0.352934	0.452980	0.031075	0.494693	0.344787	0.068217	0.007130	0.344866	0.139366	0.768523	0.073229	0.230593	0.183055	0.083462	0.011161	0.252490	0.420375	0.638134	0.052366	0.431620	0.178992	0.085837	0.010107	0.350806	0.242640	0.230618	0.020275	0.480929	0.138704	0.059359	0.006181	0.271814	0.279918	0.351533	0.036371	0.355812	0.324735	0.046276	0.005586	0.257343	0.185952
31	0.247560	0.020924	0.240241	0.102847	0.069233	0.006771	0.350396	0.320058	0.896048	0.068671	0.248394	0.180103	0.063936	0.005281	0.423407	0.318974	0.305432	0.033311	0.536794	0.332784	0.178634	0.020361	0.584888	0.324460	0.363955	0.031841	0.357695	0.410868	0.075591	1.143797	0.213143	0.367451	0.440339	0.032378	0.490135	0.297017	0.066964	0.007083	0.337965	0.138221	0.773857	0.073538	0.228559	0.168534	0.090988	0.011421	0.236388	0.412418	0.590047	0.051408	0.427720	0.179671	0.084707	0.009906	0.351617	0.229429	0.226030	0.020231	0.465311	0.138656	0.055015	0.005542	0.186765	0.273579	0.360057	0.036499	0.352484	0.263174	0.047158	0.005607	0.267502	0.156116
32	0.235803	0.020902	0.230324	0.101181	0.068482	0.006739	0.323047	0.321159	0.878145	0.068414	0.248618	0.193306	0.058727	0.005046	0.381023	0.314244	0.313467	0.033331	0.515339	0.237480	0.188518	0.021136	0.566364	0.301440	0.364139	0.032460	0.381023	0.415235	0.071421	1.174516	0.236403	0.362929	0.454173	0.038050	0.391273	0.223324	0.063679	0.006837	0.313539	0.124302	0.774512	0.073542	0.224218	0.170149	0.097149	0.011679	0.214599	0.418847	0.570400	0.051667	0.407596	0.179502	0.084523	0.010219	0.350638	0.196465	0.221547	0.020033	0.457246	0.142022	0.053862	0.005406	0.167605	0.286752	0.374995	0.042864	0.308378	0.205080	0.058783	0.005592	0.269821	0.146835
33	0.210136	0.020949	0.233536	0.094909	0.064718	0.006348	0.300166	0.282442	0.797502	0.066808	0.246263	0.189725	0.055256	0.004945	0.339521	0.269004	0.339305	0.034796	0.416153	0.180671	0.192022	0.021216	0.549157	0.272804	0.363559	0.032210	0.395274	0.413171	0.070150	1.196945	0.251866	0.352338	0.518276	0.045092	0.227228	0.156538	0.061102	0.006802	0.296185	0.113002	0.775255	0.073399	0.227754	0.182666	0.095375	0.010553	0.216008	0.424379	0.574188	0.046766	0.404597	0.175137	0.080742	0.011138	0.351926	0.160694	0.213642	0.019434	0.440744	0.136626	0.053971	0.005648	0.160783	0.304135	0.445880	0.055076	0.286065	0.162198	0.061724	0.005536	0.272395	0.142768
34	0.215678	0.021270	0.235101	0.087873	0.057344	0.005300	0.266581	0.225791	0.762622	0.066016	0.241133	0.174756	0.056687	0.005517	0.306682	0.213703	0.406298	0.037490	0.327039	0.132460	0.215434	0.022093	0.538606	0.263688	0.346352	0.031344	0.398326	0.414585	0.068513	1.213253	0.260631	0.349457	0.581418	0.048565	0.145593	0.104930	0.060864	0.007306	0.295728	0.100777	0.771150	0.072177	0.235344	0.177610	0.101067	0.010294	0.214006	0.381989	0.487583	0.033047	0.412668	0.152226	0.070392	0.010519	0.344304	0.139531	0.204092	0.018703	0.377149	0.117131	0.053647	0.005720	0.161747	0.322083	0.465967	0.058522	0.296659	0.148001	0.061398	0.005733	0.273714	0.133985
35	0.237459	0.023127	0.235235	0.080870	0.053416	0.004581	0.239383	0.216743	0.755830	0.066200	0.231611	0.157063	0.063304	0.006019	0.293788	0.196429	0.410979	0.037881	0.254994	0.110534	0.223351	0.022037	0.530256	0.259341	0.333415	0.031049	0.402851	0.429861	0.070358	1.223687	0.239934	0.352659	0.595481	0.048724	0.097268	0.095285	0.061296	0.008408	0.306972	0.092143	0.752499	0.068513	0.238232	0.188429	0.114255	0.013049	0.221507	0.319396	0.447351	0.028405	0.401108	0.114908	0.060739	0.009582	0.287204	0.113291	0.195247	0.018162	0.289623	0.119325	0.053936	0.005676	0.210278	0.324095	0.469931	0.059060	0.312377	0.143705	0.059179	0.005662	0.265634	0.114642
36	0.306069	0.030293	0.233450	0.079161	0.053514	0.004625	0.222205	0.212292	0.754011	0.066544	0.218768	0.153668	0.063596	0.006022	0.291343	0.195578	0.439587	0.039363	0.177662	0.115289	0.210073	0.020256	0.517417	0.258532	0.331438	0.030771	0.423984	0.444053	0.068109	1.230304	0.241523	0.361465	0.552491	0.047700	0.082460	0.086718	0.063482	0.008819	0.324800	0.091177	0.718246	0.063356	0.224529	0.214889	0.173623	0.017612	0.268194	0.302735	0.448257	0.028481	0.354059	0.084890	0.050929	0.011699	0.208234	0.109633	0.190389	0.018021	0.257879	0.121005	0.055668	0.005641	0.287310	0.373032	0.471063	0.059351	0.319905	0.141882	0.058115	0.005565	0.256882	0.105912
37	0.314313	0.030458	0.230790	0.081590	0.054076	0.005006	0.199355	0.200717	0.753322	0.066780	0.217831	0.153596	0.060665	0.005698	0.272371	0.186288	0.460998	0.039538	0.168450	0.128661	0.202570	0.019085	0.505911	0.247805	0.298706	0.027390	0.446783	0.447233	0.066270	1.234202	0.261741	0.368234	0.523808	0.047220	0.099524	0.084154	0.062511	0.008610	0.334966	0.090408	0.672369	0.057613	0.216446	0.244845	0.193259	0.018962	0.319575	0.309821	0.428738	0.028416	0.274108	0.089556	0.049995	0.014454	0.203190	0.108827	0.187663	0.018019	0.259429	0.119629	0.061040	0.005808	0.333554	0.464019	0.471193	0.059407	0.322471	0.142512	0.062677	0.005617	0.251544	0.101645
38	0.310010	0.029821	0.232324	0.081226	0.055180	0.005521	0.185432	0.199432	0.753933	0.066947	0.220218	0.153353	0.057674	0.005292	0.249623	0.180374	0.467610	0.039834	0.175264	0.143403	0.203861	0.019114	0.504868	0.221279	0.208025	0.020448	0.467999	0.434779	0.064788	1.236198	0.271148	0.366957	0.535077	0.050062	0.105177	0.085057	0.054756	0.007809	0.309607	0.094138	0.610644	0.052297	0.232376	0.266883	0.197088	0.019109	0.329422	0.312644	0.403480	0.027478	0.249237	0.086866	0.057095	0.015447	0.215602	0.107398	0.189075	0.018317	0.261490	0.120803	0.069215	0.005985	0.347358	0.494591	0.472022	0.059472	0.323484	0.140203	0.076659	0.005047	0.240245	0.098947
39	0.299664	0.029579	0.242482	0.089841	0.053743	0.005656	0.184934	0.199101	0.754449	0.067069	0.219907	0.153789	0.055204	0.005022	0.204702	0.173304	0.466675	0.040339	0.201039	0.176322	0.202832	0.019194	0.496724	0.187601	0.158525	0.017345	0.475240	0.396501	0.063999	1.237132	0.272353	0.359518	0.530875	0.051223	0.106340	0.083630	0.048174	0.007065	0.246133	0.093940	0.553316	0.049292	0.268336	0.268764	0.199672	0.019109	0.319736	0.296269	0.396188	0.027331	0.247928	0.084670	0.067765	0.015939	0.227287	0.103121	0.194781	0.018994	0.262532	0.145815	0.084132	0.006558	0.348533	0.494749	0.475731	0.059738	0.323552	0.140967	0.081599	0.007505	0.215032	0.091315
40	0.295984	0.029837	0.285046	0.143992	0.050769	0.005573	0.185588	0.202689	0.754526	0.067073	0.217162	0.153519	0.052912	0.004846	0.154507	0.167495	0.500305	0.046884	0.246330	0.248406	0.198748	0.019059	0.416334	0.156084	0.132225	0.016622	0.454392	0.368550	0.063819	1.237830	0.272662	0.349989	0.527322	0.051378	0.109215	0.083483	0.045598	0.006591	0.215989	0.093066	0.546883	0.048937	0.276388	0.268126	0.201368	0.019111	0.305380	0.274259	0.395400	0.027113	0.248521	0.083705	0.074915	0.016297	0.250623	0.116869	0.202150	0.019878	0.280194	0.177035	0.091190	0.006782	0.350785	0.498816	0.473590	0.059745	0.323622	0.142141	0.101508	0.010561	0.195603	0.089237
41	0.296656	0.029876	0.333655	0.189494	0.043450	0.005219	0.185291	0.200261	0.751865	0.066519	0.206221	0.153325	0.052552	0.004626	0.151304	0.170681	0.581524	0.054548	0.304160	0.301707	0.194487	0.018870	0.323644	0.141353	0.127280	0.016602	0.480439	0.363348	0.062924	1.154760	0.271465	0.346193	0.526973	0.051673	0.120466	0.083353	0.047661	0.006573	0.213058	0.087654	0.545938	0.047904	0.259674	0.270006	0.201432	0.019258	0.298584	0.263313	0.396460	0.026935	0.249499	0.104641	0.075050	0.016342	0.272792	0.133638	0.208503	0.020846	0.293713	0.193553	0.091396	0.007515	0.360156	0.508601	0.462810	0.059344	0.325519	0.141467	0.108577	0.011381	0.194963	0.088968
42	0.297059	0.029941	0.355189	0.200680	0.039591	0.005061	0.183865	0.195551	0.732056	0.064041	0.186643	0.159161	0.053038	0.004546	0.176439	0.184394	0.573519	0.053627	0.339902	0.326974	0.192483	0.018751	0.310063	0.128110	0.126881	0.016617	0.541854	0.360146	0.062769	0.950972	0.268459	0.341568	0.528720	0.051941	0.136682	0.083929	0.055375	0.007291	0.220381	0.087124	0.536501	0.046905	0.252167	0.284193	0.205341	0.020188	0.333451	0.266390	0.390602	0.026737	0.250453	0.142994	0.075721	0.016359	0.279178	0.142229	0.211632	0.021740	0.304063	0.206651	0.102868	0.010635	0.364894	0.512770	0.450556	0.058831	0.327762	0.138564	0.110741	0.011477	0.195338	0.089044
43	0.296935	0.029909	0.360292	0.205847	0.038110	0.005184	0.192203	0.196049	0.688607	0.059854	0.171882	0.186435	0.052333	0.004566	0.207841	0.209335	0.547362	0.052587	0.349413	0.342287	0.191101	0.018498	0.292990	0.123579	0.118408	0.015688	0.557852	0.327807	0.062855	0.714659	0.267315	0.356501	0.535043	0.052231	0.137538	0.090685	0.068292	0.008533	0.232796	0.091159	0.422837	0.037455	0.252073	0.310084	0.208377	0.020827	0.390383	0.286733	0.396130	0.027060	0.256603	0.151947	0.077881	0.016461	0.279425	0.137326	0.208426	0.022209	0.319647	0.211541	0.117122	0.013164	0.386072	0.510568	0.413056	0.056307	0.318766	0.117616	0.111974	0.011507	0.195883	0.087927
44	0.296046	0.030252	0.352068	0.204658	0.040471	0.005584	0.200530	0.178850	0.625943	0.054920	0.180984	0.206522	0.050287	0.004578	0.228936	0.236622	0.545744	0.052034	0.349319	0.345951	0.188516	0.017886	0.280005	0.124507	0.106897	0.014241	0.550630	0.291968	0.063487	0.647249	0.259517	0.341403	0.537362	0.052286	0.135871	0.092783	0.072121	0.009081	0.244836	0.095070	0.262174	0.022952	0.267537	0.338436	0.210170	0.021239	0.444326	0.304682	0.402252	0.025060	0.256607	0.151293	0.078777	0.016549	0.287736	0.135542	0.186327	0.021592	0.323421	0.214033	0.125430	0.014735	0.410733	0.521884	0.355346	0.051853	0.293482	0.094574	0.111996	0.011537	0.196229	0.079380
45	0.285797	0.030400	0.335042	0.224308	0.051238	0.006119	0.203176	0.170790	0.543932	0.050181	0.184531	0.220751	0.047393	0.004632	0.252198	0.264056	0.544664	0.050843	0.350014	0.346629	0.182405	0.016628	0.272945	0.120549	0.089241	0.012647	0.529020	0.257416	0.063179	0.550117	0.244057	0.292128	0.533491	0.051636	0.134236	0.099137	0.071940	0.009344	0.251234	0.100147	0.188350	0.017488	0.325763	0.347240	0.209303	0.021211	0.475636	0.311305	0.373584	0.022082	0.254678	0.152891	0.079765	0.016730	0.303236	0.140805	0.168802	0.020976	0.322885	0.214850	0.129258	0.015490	0.420414	0.526850	0.352704	0.050380	0.263191	0.093808	0.111996	0.011615	0.195257	0.056955
46	0.278984	0.031880	0.359165	0.269731	0.063742	0.006658	0.211980	0.164181	0.491688	0.048239	0.213052	0.219734	0.045670	0.004954	0.284229	0.272702	0.544859	0.050963	0.351316	0.362018	0.172091	0.014832	0.265387	0.120963	0.073683	0.010891	0.514251	0.247229	0.061256	0.453527	0.225393	0.277069	0.511554	0.048446	0.141685	0.124820	0.071726	0.009586	0.254217	0.103083	0.136681	0.015150	0.354852	0.345662	0.206224	0.021036	0.493088	0.311761	0.347162	0.020104	0.248411	0.154693	0.081995	0.016983	0.332563	0.151504	0.154308	0.021034	0.324499	0.221862	0.130680	0.015787	0.424170	0.528001	0.350978	0.049543	0.239321	0.116179	0.111927	0.011677	0.185835	0.042338
47	0.275356	0.034564	0.449210	0.302082	0.067435	0.006761	0.253173	0.152741	0.482655	0.047723	0.252454	0.223035	0.048606	0.005494	0.308497	0.268037	0.546705	0.051643	0.376431	0.402237	0.159484	0.012685	0.261460	0.121734	0.060680	0.009681	0.508251	0.246993	0.058275	0.371791	0.207201	0.274152	0.468592	0.042403	0.161610	0.140525	0.071385	0.009788	0.256487	0.102287	0.122209	0.014299	0.359684	0.346458	0.203148	0.020883	0.492718	0.305699	0.325167	0.018604	0.233924	0.157323	0.083958	0.017225	0.358365	0.155851	0.148383	0.021502	0.325309	0.230921	0.131236	0.015852	0.425399	0.524069	0.341520	0.049186	0.230143	0.119122	0.111763	0.011687	0.165779	0.036537
48	0.268792	0.037042	0.495641	0.327999	0.067426	0.006816	0.300453	0.136686	0.401800	0.040388	0.283122	0.219738	0.048929	0.005551	0.319099	0.260040	0.547509	0.052462	0.418858	0.424368	0.145238	0.010848	0.259569	0.121882	0.048187	0.008928	0.515019	0.241708	0.058193	0.303548	0.196717	0.255761	0.381767	0.034935	0.174755	0.134832	0.072934	0.009806	0.257576	0.102011	0.119139	0.013807	0.359129	0.346768	0.201626	0.020886	0.486092	0.280678	0.302955	0.019542	0.217425	0.174916	0.085374	0.017243	0.373338	0.156284	0.141111	0.022169	0.322123	0.239721	0.131334	0.015812	0.423711	0.514152	0.345445	0.046365	0.234465	0.136955	0.112183	0.011784	0.143725	0.035105
49	0.261688	0.038878	0.514241	0.336544	0.067649	0.007062	0.318279	0.123033	0.282606	0.031962	0.305293	0.215242	0.051702	0.005783	0.320128	0.252217	0.516520	0.051189	0.431978	0.429067	0.142195	0.010656	0.244757	0.119128	0.040791	0.008848	0.519271	0.220667	0.053016	0.239951	0.198967	0.227748	0.281453	0.031328	0.178497	0.154002	0.075385	0.009743	0.255841	0.102138	0.110407	0.013159	0.357127	0.335720	0.202257	0.021299	0.496933	0.299980	0.281956	0.021586	0.207213	0.194195	0.085749	0.016814	0.380523	0.155636	0.135995	0.023108	0.317095	0.238593	0.131242	0.015738	0.423434	0.499587	0.267882	0.031598	0.258418	0.197649	0.108133	0.011864	0.128259	0.038745
50	0.172514	0.035402	0.520559	0.338321	0.068354	0.007477	0.321071	0.114581	0.219096	0.035161	0.306180	0.219257	0.054298	0.006052	0.333910	0.248521	0.482823	0.050429	0.432836	0.437915	0.110061	0.009434	0.223793	0.112527	0.041854	0.009378	0.501312	0.199485	0.034367	0.187663	0.198672	0.201297	0.266879	0.031130	0.178064	0.201263	0.074751	0.009386	0.250777	0.102389	0.112054	0.013149	0.355622	0.344471	0.202592	0.021433	0.533827	0.309020	0.251568	0.024252	0.201351	0.200313	0.086225	0.016807	0.386137	0.154106	0.135982	0.023839	0.307104	0.240436	0.131140	0.015771	0.420230	0.491917	0.204780	0.019688	0.313319	0.267476	0.104279	0.011989	0.114716	0.049075
51	0.114612	0.034941	0.524716	0.354640	0.068625	0.007971	0.318715	0.116100	0.271795	0.046113	0.315726	0.222260	0.054710	0.006117	0.352253	0.256443	0.481705	0.050859	0.434349	0.449674	0.070056	0.007251	0.188981	0.105156	0.042054	0.009737	0.480104	0.218238	0.031738	0.149694	0.176912	0.180077	0.265076	0.030038	0.180384	0.247239	0.072916	0.008426	0.236788	0.104074	0.115578	0.013150	0.366172	0.463729	0.188644	0.019517	0.569310	0.307315	0.248320	0.026139	0.185012	0.204627	0.086538	0.017017	0.387418	0.153495	0.139056	0.024444	0.282325	0.283261	0.130695	0.015823	0.388548	0.489670	0.196233	0.017295	0.361350	0.348685	0.104159	0.012160	0.105417	0.057181
52	0.107585	0.035999	0.558231	0.425154	0.068262	0.008613	0.315755	0.122977	0.366197	0.055991	0.329658	0.236798	0.056074	0.006493	0.372608	0.278648	0.456407	0.050713	0.442001	0.453863	0.051576	0.006933	0.157196	0.104919	0.042077	0.009308	0.451694	0.244951	0.033626	0.122816	0.148104	0.176035	0.258278	0.028470	0.189299	0.299942	0.071422	0.007705	0.211815	0.098781	0.119701	0.013324	0.388221	0.613268	0.140877	0.016129	0.574169	0.324147	0.244181	0.027480	0.176473	0.206636	0.085380	0.015895	0.385888	0.152272	0.141168	0.025224	0.254163	0.394635	0.129131	0.015904	0.338712	0.435384	0.202251	0.016426	0.430179	0.395437	0.105258	0.012121	0.103156	0.059096
53	0.107438	0.036502	0.593448	0.476576	0.067694	0.009233	0.315553	0.128315	0.449888	0.061411	0.336923	0.290699	0.058423	0.007723	0.424899	0.301142	0.441463	0.051098	0.453559	0.450353	0.042689	0.007084	0.143806	0.103719	0.039344	0.007926	0.429498	0.248168	0.039917	0.106606	0.172875	0.194369	0.175912	0.020940	0.266759	0.461690	0.070581	0.007695	0.183520	0.094443	0.120067	0.013521	0.411970	0.656825	0.126366	0.015407	0.610776	0.332660	0.229047	0.028402	0.176360	0.212395	0.079910	0.012786	0.379425	0.151053	0.143268	0.025926	0.232643	0.512826	0.126348	0.016086	0.335492	0.348548	0.208302	0.016171	0.512822	0.400650	0.104197	0.012079	0.099072	0.069101
54	0.107459	0.036791	0.598948	0.485871	0.068693	0.010203	0.328322	0.129227	0.483444	0.062053	0.338059	0.375592	0.061581	0.008976	0.506343	0.307251	0.436632	0.051097	0.452753	0.444054	0.034209	0.006951	0.146792	0.100052	0.045031	0.007774	0.428893	0.259029	0.050532	0.099992	0.221994	0.226214	0.155129	0.018437	0.364064	0.565082	0.070190	0.007727	0.160866	0.088875	0.117842	0.014735	0.414187	0.652309	0.122582	0.015397	0.650761	0.345501	0.221653	0.029583	0.167077	0.234134	0.071744	0.010851	0.363779	0.151268	0.142387	0.026224	0.231355	0.589328	0.120702	0.016187	0.360355	0.326994	0.208549	0.016689	0.568335	0.401507	0.102296	0.011845	0.090181	0.077744
55	0.103430	0.037113	0.573660	0.469742	0.069720	0.010864	0.358073	0.129409	0.488119	0.063114	0.353894	0.442235	0.065181	0.010169	0.553885	0.307639	0.440014	0.049730	0.443563	0.427433	0.025681	0.006555	0.147870	0.098531	0.046196	0.008055	0.372280	0.317811	0.064864	0.099782	0.264837	0.288841	0.138616	0.018076	0.417792	0.591833	0.070174	0.007885	0.161756	0.090163	0.118237	0.018034	0.407368	0.678504	0.118666	0.015326	0.664925	0.352558	0.216756	0.030807	0.141248	0.251333	0.061808	0.009997	0.345581	0.151080	0.137544	0.025948	0.321786	0.628149	0.111051	0.016004	0.380291	0.331531	0.198198	0.017905	0.603361	0.402149	0.093594	0.011737	0.091010	0.078242
56	0.102165	0.037151	0.554627	0.463817	0.070015	0.011112	0.374387	0.133312	0.532797	0.065673	0.387200	0.464801	0.065798	0.010601	0.566066	0.309037	0.348874	0.037791	0.434660	0.387468	0.023046	0.006418	0.145055	0.099775	0.050241	0.008012	0.307344	0.338068	0.080640	0.102656	0.304480	0.321212	0.124962	0.018049	0.441473	0.593497	0.070293	0.008143	0.205102	0.102552	0.151963	0.026916	0.402705	0.753437	0.116281	0.015265	0.665548	0.352320	0.215950	0.031717	0.136508	0.258503	0.050064	0.009268	0.325138	0.148012	0.134427	0.025428	0.440030	0.622796	0.111962	0.016229	0.384917	0.322892	0.182091	0.020491	0.613635	0.404086	0.093177	0.011341	0.098810	0.086196
57	0.096322	0.037122	0.548082	0.461051	0.072141	0.011532	0.384011	0.158416	0.567679	0.066553	0.394364	0.464906	0.065653	0.010720	0.566523	0.309496	0.221328	0.026477	0.424767	0.396271	0.023409	0.006558	0.149325	0.113949	0.052819	0.008090	0.303774	0.338407	0.087130	0.105731	0.330571	0.314109	0.105869	0.017938	0.462245	0.608869	0.069020	0.008295	0.253606	0.117178	0.249018	0.038881	0.429555	0.839378	0.116212	0.014626	0.667970	0.351892	0.213404	0.032965	0.154433	0.322425	0.049932	0.009187	0.310755	0.148635	0.130770	0.024688	0.529685	0.638440	0.113497	0.015771	0.376265	0.312964	0.172392	0.023029	0.635195	0.405764	0.075464	0.008449	0.116724	0.090778
58	0.096833	0.036970	0.547606	0.460803	0.076352	0.012040	0.400489	0.177545	0.578412	0.066510	0.411053	0.492420	0.065462	0.010753	0.561353	0.308960	0.199328	0.024770	0.448371	0.491684	0.024925	0.006707	0.197173	0.133940	0.053090	0.008256	0.304208	0.330997	0.087572	0.107408	0.339653	0.305787	0.069857	0.018674	0.476501	0.684602	0.065791	0.008123	0.280122	0.119219	0.342170	0.047430	0.509304	0.875024	0.113950	0.013064	0.650879	0.344578	0.208630	0.033958	0.156306	0.389593	0.053760	0.009515	0.331454	0.162146	0.127133	0.023991	0.577890	0.674445	0.099513	0.013605	0.379071	0.295602	0.174884	0.024244	0.679581	0.405738	0.056277	0.006248	0.136150	0.098551
59	0.094499	0.036282	0.547976	0.457618	0.081607	0.012719	0.417566	0.172212	0.583624	0.066461	0.450425	0.610645	0.064742	0.010774	0.554960	0.304381	0.193596	0.024545	0.512586	0.599848	0.027157	0.006742	0.263323	0.143735	0.053295	0.008236	0.296019	0.326302	0.091501	0.107726	0.348390	0.327683	0.084496	0.023059	0.504230	0.830439	0.054996	0.007058	0.299174	0.118406	0.371423	0.051095	0.557051	0.873845	0.119280	0.011872	0.630697	0.327686	0.208432	0.034263	0.153986	0.405078	0.060134	0.009979	0.365563	0.189671	0.121882	0.023657	0.596036	0.718173	0.080907	0.011212	0.377230	0.244373	0.179526	0.024718	0.688160	0.417562	0.047674	0.005736	0.144386	0.101979
